district,census_variable,value,rank
Macedon,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0009,28.0
Mulgrave,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0009,29.0
Wendouree,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0009,30.0
Williamstown,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0009,31.0
Monbulk,CF_ChU15_a_DSs_a_NdCh_F_pc,0.001,32.0
Eltham,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0011,33.0
Lowan,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0011,34.0
Mordialloc,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0011,35.0
Mornington,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0011,36.0
Preston,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0011,37.0
Ringwood,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0011,38.0
Warrandyte,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0011,39.0
Geelong,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0012,40.0
Nepean,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0012,41.0
Ovens Valley,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0012,42.0
Ripon,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0012,43.0
Rowville,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0012,44.0
Bellarine,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0013,45.0
Eureka,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0013,46.0
Polwarth,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0013,47.0
Eildon,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0014,48.0
Mildura,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0014,49.0
Mill Park,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0014,50.0
Point Cook,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0014,51.0
Clarinda,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0015,52.0
Gippsland South,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0015,53.0
Murray Plains,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0015,54.0
Pascoe Vale,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0015,55.0
Bendigo West,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0016,56.0
Lara,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0016,57.0
Morwell,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0016,58.0
Yan Yean,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0016,59.0
Carrum,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0017,60.0
Hastings,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0017,61.0
South-West Coast,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0017,62.0
Bass,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0018,63.0
Gippsland East,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0018,64.0
Laverton,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0018,65.0
St Albans,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0018,66.0
Euroa,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0019,67.0
Sunbury,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0019,68.0
Thomastown,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0019,69.0
Benambra,CF_ChU15_a_DSs_a_NdCh_F_pc,0.002,70.0
Bendigo East,CF_ChU15_a_DSs_a_NdCh_F_pc,0.002,71.0
Evelyn,CF_ChU15_a_DSs_a_NdCh_F_pc,0.002,72.0
Pakenham,CF_ChU15_a_DSs_a_NdCh_F_pc,0.002,73.0
Shepparton,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0021,74.0
Berwick,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0022,75.0
Kororoit,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0022,76.0
Melton,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0024,77.0
Narracan,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0025,78.0
Sydenham,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0025,79.0
Tarneit,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0025,80.0
Werribee,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0025,81.0
Kalkallo,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0029,82.0
Narre Warren North,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0029,83.0
Dandenong,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0033,84.0
Cranbourne,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0036,85.0
Broadmeadows,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0038,86.0
Narre Warren South,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0047,87.0
Greenvale,CF_ChU15_a_DSs_a_NdCh_F_pc,0.0049,88.0
Richmond,CF_ChU15_a_DSs_a_NdCh_P,87.0,1.0
Prahran,CF_ChU15_a_DSs_a_NdCh_P,94.0,2.0
Albert Park,CF_ChU15_a_DSs_a_NdCh_P,101.0,3.0
Brunswick,CF_ChU15_a_DSs_a_NdCh_P,138.0,4.0
Melbourne,CF_ChU15_a_DSs_a_NdCh_P,222.0,5.0
Malvern,CF_ChU15_a_DSs_a_NdCh_P,242.0,6.0
Hawthorn,CF_ChU15_a_DSs_a_NdCh_P,253.0,7.0
Northcote,CF_ChU15_a_DSs_a_NdCh_P,261.0,8.0
Oakleigh,CF_ChU15_a_DSs_a_NdCh_P,268.0,9.0
Footscray,CF_ChU15_a_DSs_a_NdCh_P,277.0,10.0
Brighton,CF_ChU15_a_DSs_a_NdCh_P,354.0,11.0
Sandringham,CF_ChU15_a_DSs_a_NdCh_P,374.0,12.0
Kew,CF_ChU15_a_DSs_a_NdCh_P,393.0,13.0
Bentleigh,CF_ChU15_a_DSs_a_NdCh_P,413.0,14.0
Essendon,CF_ChU15_a_DSs_a_NdCh_P,425.0,15.0
Bulleen,CF_ChU15_a_DSs_a_NdCh_P,429.0,16.0
Nepean,CF_ChU15_a_DSs_a_NdCh_P,430.0,17.0
Ivanhoe,CF_ChU15_a_DSs_a_NdCh_P,444.0,18.0
Ashwood,CF_ChU15_a_DSs_a_NdCh_P,445.0,19.0
Frankston,CF_ChU15_a_DSs_a_NdCh_P,460.0,20.0
Glen Waverley,CF_ChU15_a_DSs_a_NdCh_P,471.0,21.0
Box Hill,CF_ChU15_a_DSs_a_NdCh_P,484.0,22.0
Niddrie,CF_ChU15_a_DSs_a_NdCh_P,516.0,23.0
Bundoora,CF_ChU15_a_DSs_a_NdCh_P,526.0,24.0
South Barwon,CF_ChU15_a_DSs_a_NdCh_P,531.0,25.0
Ovens Valley,CF_ChU15_a_DSs_a_NdCh_P,538.0,26.0
Mornington,CF_ChU15_a_DSs_a_NdCh_P,542.0,27.0
Bayswater,CF_ChU15_a_DSs_a_NdCh_P,552.0,28.0
Preston,CF_ChU15_a_DSs_a_NdCh_P,557.0,29.0
Caulfield,CF_ChU15_a_DSs_a_NdCh_P,558.0,30.0
Wendouree,CF_ChU15_a_DSs_a_NdCh_P,560.0,31.0
Pascoe Vale,CF_ChU15_a_DSs_a_NdCh_P,563.0,32.0
Williamstown,CF_ChU15_a_DSs_a_NdCh_P,564.0,33.0
Macedon,CF_ChU15_a_DSs_a_NdCh_P,580.0,34.0
Lowan,CF_ChU15_a_DSs_a_NdCh_P,600.0,35.0
Bellarine,CF_ChU15_a_DSs_a_NdCh_P,629.0,36.0
Geelong,CF_ChU15_a_DSs_a_NdCh_P,631.0,37.0
Bendigo West,CF_ChU15_a_DSs_a_NdCh_P,641.0,38.0
Mordialloc,CF_ChU15_a_DSs_a_NdCh_P,643.0,39.0
Gippsland East,CF_ChU15_a_DSs_a_NdCh_P,649.0,40.0
Murray Plains,CF_ChU15_a_DSs_a_NdCh_P,661.0,41.0
Mulgrave,CF_ChU15_a_DSs_a_NdCh_P,663.0,42.0
Gippsland South,CF_ChU15_a_DSs_a_NdCh_P,679.0,43.0
Eltham,CF_ChU15_a_DSs_a_NdCh_P,687.0,44.0
Croydon,CF_ChU15_a_DSs_a_NdCh_P,689.0,45.0
Sunbury,CF_ChU15_a_DSs_a_NdCh_P,692.0,46.0
Ringwood,CF_ChU15_a_DSs_a_NdCh_P,697.0,47.0
Benambra,CF_ChU15_a_DSs_a_NdCh_P,703.0,48.0
Warrandyte,CF_ChU15_a_DSs_a_NdCh_P,719.0,49.0
Rowville,CF_ChU15_a_DSs_a_NdCh_P,722.0,50.0
Ripon,CF_ChU15_a_DSs_a_NdCh_P,726.0,51.0
Bass,CF_ChU15_a_DSs_a_NdCh_P,728.0,52.0
Polwarth,CF_ChU15_a_DSs_a_NdCh_P,729.0,53.0
Euroa,CF_ChU15_a_DSs_a_NdCh_P,745.0,54.0
Hastings,CF_ChU15_a_DSs_a_NdCh_P,752.0,55.0
Monbulk,CF_ChU15_a_DSs_a_NdCh_P,760.0,56.0
Eildon,CF_ChU15_a_DSs_a_NdCh_P,768.0,57.0
Morwell,CF_ChU15_a_DSs_a_NdCh_P,784.0,58.0
South-West Coast,CF_ChU15_a_DSs_a_NdCh_P,810.0,59.0
Clarinda,CF_ChU15_a_DSs_a_NdCh_P,814.0,60.0
Carrum,CF_ChU15_a_DSs_a_NdCh_P,817.0,61.0
Mildura,CF_ChU15_a_DSs_a_NdCh_P,826.0,62.0
Eureka,CF_ChU15_a_DSs_a_NdCh_P,828.0,63.0
Mill Park,CF_ChU15_a_DSs_a_NdCh_P,848.0,64.0
Lara,CF_ChU15_a_DSs_a_NdCh_P,853.0,65.0
Bendigo East,CF_ChU15_a_DSs_a_NdCh_P,889.0,66.0
Yan Yean,CF_ChU15_a_DSs_a_NdCh_P,918.0,67.0
Evelyn,CF_ChU15_a_DSs_a_NdCh_P,941.0,68.0
St Albans,CF_ChU15_a_DSs_a_NdCh_P,961.0,69.0
Narracan,CF_ChU15_a_DSs_a_NdCh_P,1024.0,70.0
Pakenham,CF_ChU15_a_DSs_a_NdCh_P,1063.0,71.0
Shepparton,CF_ChU15_a_DSs_a_NdCh_P,1082.0,72.0
Point Cook,CF_ChU15_a_DSs_a_NdCh_P,1085.0,73.0
Berwick,CF_ChU15_a_DSs_a_NdCh_P,1169.0,74.0
Thomastown,CF_ChU15_a_DSs_a_NdCh_P,1187.0,75.0
Werribee,CF_ChU15_a_DSs_a_NdCh_P,1231.0,76.0
Laverton,CF_ChU15_a_DSs_a_NdCh_P,1245.0,77.0
Sydenham,CF_ChU15_a_DSs_a_NdCh_P,1423.0,78.0
Kororoit,CF_ChU15_a_DSs_a_NdCh_P,1589.0,79.0
Melton,CF_ChU15_a_DSs_a_NdCh_P,1609.0,80.0
Narre Warren North,CF_ChU15_a_DSs_a_NdCh_P,1638.0,81.0
Broadmeadows,CF_ChU15_a_DSs_a_NdCh_P,1676.0,82.0
Tarneit,CF_ChU15_a_DSs_a_NdCh_P,1762.0,83.0
Dandenong,CF_ChU15_a_DSs_a_NdCh_P,1794.0,84.0
Cranbourne,CF_ChU15_a_DSs_a_NdCh_P,1834.0,85.0
Kalkallo,CF_ChU15_a_DSs_a_NdCh_P,1972.0,86.0
Greenvale,CF_ChU15_a_DSs_a_NdCh_P,2401.0,87.0
Narre Warren South,CF_ChU15_a_DSs_a_NdCh_P,2768.0,88.0
Albert Park,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0022,1.0
Richmond,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0022,2.0
Prahran,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0024,3.0
Brunswick,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0033,4.0
Melbourne,CF_ChU15_a_DSs_a_NdCh_P_pc,0.004,5.0
Oakleigh,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0043,6.0
Hawthorn,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0049,7.0
Malvern,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0052,8.0
Footscray,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0054,9.0
Northcote,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0055,10.0
Bentleigh,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0065,11.0
Kew,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0065,12.0
Ashwood,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0068,13.0
Glen Waverley,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0068,14.0
Bulleen,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0069,15.0
Brighton,CF_ChU15_a_DSs_a_NdCh_P_pc,0.007,16.0
Sandringham,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0074,17.0
Box Hill,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0076,18.0
Essendon,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0082,19.0
Ivanhoe,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0085,20.0
Niddrie,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0089,21.0
Frankston,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0091,22.0
Bayswater,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0093,23.0
South Barwon,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0093,24.0
Bundoora,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0095,25.0
Nepean,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0096,26.0
Mornington,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0102,27.0
Preston,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0103,28.0
Mordialloc,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0106,29.0
Williamstown,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0107,30.0
Caulfield,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0109,31.0
Mulgrave,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0109,32.0
Pascoe Vale,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0109,33.0
Ringwood,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0109,34.0
Macedon,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0112,35.0
Warrandyte,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0112,36.0
Wendouree,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0112,37.0
Bellarine,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0114,38.0
Croydon,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0114,39.0
Ovens Valley,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0115,40.0
Rowville,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0115,41.0
Eltham,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0118,42.0
Geelong,CF_ChU15_a_DSs_a_NdCh_P_pc,0.012,43.0
Lowan,CF_ChU15_a_DSs_a_NdCh_P_pc,0.012,44.0
Sunbury,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0132,45.0
Carrum,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0134,46.0
Clarinda,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0135,47.0
Point Cook,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0135,48.0
Benambra,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0137,49.0
Murray Plains,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0137,50.0
Polwarth,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0137,51.0
Bendigo West,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0138,52.0
Monbulk,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0138,53.0
Gippsland East,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0139,54.0
Gippsland South,CF_ChU15_a_DSs_a_NdCh_P_pc,0.014,55.0
Eureka,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0141,56.0
Hastings,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0141,57.0
Ripon,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0141,58.0
Bass,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0144,59.0
Mill Park,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0144,60.0
Yan Yean,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0144,61.0
Morwell,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0149,62.0
Eildon,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0152,63.0
Euroa,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0152,64.0
South-West Coast,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0154,65.0
Bendigo East,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0159,66.0
Evelyn,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0159,67.0
Lara,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0161,68.0
Berwick,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0163,69.0
Mildura,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0163,70.0
St Albans,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0164,71.0
Pakenham,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0165,72.0
Laverton,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0169,73.0
Werribee,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0177,74.0
Thomastown,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0181,75.0
Narracan,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0189,76.0
Shepparton,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0193,77.0
Sydenham,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0206,78.0
Kororoit,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0216,79.0
Tarneit,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0222,80.0
Kalkallo,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0234,81.0
Melton,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0234,82.0
Narre Warren North,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0245,83.0
Cranbourne,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0246,84.0
Dandenong,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0263,85.0
Broadmeadows,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0271,86.0
Narre Warren South,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0347,87.0
Greenvale,CF_ChU15_a_DSs_a_NdCh_P_pc,0.0352,88.0
Prahran,CF_ChU15_a_DSs_a_no_NdCh_F,166.0,1.0
Melbourne,CF_ChU15_a_DSs_a_no_NdCh_F,257.0,2.0
Richmond,CF_ChU15_a_DSs_a_no_NdCh_F,265.0,3.0
Albert Park,CF_ChU15_a_DSs_a_no_NdCh_F,404.0,4.0
Gippsland East,CF_ChU15_a_DSs_a_no_NdCh_F,431.0,5.0
Brunswick,CF_ChU15_a_DSs_a_no_NdCh_F,437.0,6.0
Nepean,CF_ChU15_a_DSs_a_no_NdCh_F,528.0,7.0
