district,census_variable,value,rank
Gippsland East,F_CU15_0_14_pc,0.0782,18.0
Bundoora,F_CU15_0_14_pc,0.0792,19.0
Glen Waverley,F_CU15_0_14_pc,0.0792,20.0
Rowville,F_CU15_0_14_pc,0.0794,21.0
Brighton,F_CU15_0_14_pc,0.0795,22.0
St Albans,F_CU15_0_14_pc,0.0801,23.0
Pascoe Vale,F_CU15_0_14_pc,0.0806,24.0
Eildon,F_CU15_0_14_pc,0.0808,25.0
Kew,F_CU15_0_14_pc,0.0809,26.0
Gippsland South,F_CU15_0_14_pc,0.0811,27.0
Caulfield,F_CU15_0_14_pc,0.0818,28.0
Clarinda,F_CU15_0_14_pc,0.0819,29.0
Lowan,F_CU15_0_14_pc,0.082,30.0
Niddrie,F_CU15_0_14_pc,0.0821,31.0
Geelong,F_CU15_0_14_pc,0.0833,32.0
Bendigo West,F_CU15_0_14_pc,0.0835,33.0
Ovens Valley,F_CU15_0_14_pc,0.0839,34.0
Bellarine,F_CU15_0_14_pc,0.084,35.0
South-West Coast,F_CU15_0_14_pc,0.0844,36.0
Frankston,F_CU15_0_14_pc,0.0848,37.0
Ashwood,F_CU15_0_14_pc,0.0852,38.0
Ripon,F_CU15_0_14_pc,0.0853,39.0
Sandringham,F_CU15_0_14_pc,0.0855,40.0
Bayswater,F_CU15_0_14_pc,0.0858,41.0
Morwell,F_CU15_0_14_pc,0.0859,42.0
Bass,F_CU15_0_14_pc,0.0869,43.0
Monbulk,F_CU15_0_14_pc,0.0873,44.0
Murray Plains,F_CU15_0_14_pc,0.0873,45.0
Ivanhoe,F_CU15_0_14_pc,0.0874,46.0
Lara,F_CU15_0_14_pc,0.088,47.0
Warrandyte,F_CU15_0_14_pc,0.088,48.0
Croydon,F_CU15_0_14_pc,0.0887,49.0
Wendouree,F_CU15_0_14_pc,0.0887,50.0
Dandenong,F_CU15_0_14_pc,0.0888,51.0
Mildura,F_CU15_0_14_pc,0.089,52.0
Sunbury,F_CU15_0_14_pc,0.089,53.0
Polwarth,F_CU15_0_14_pc,0.0891,54.0
Mornington,F_CU15_0_14_pc,0.0894,55.0
Ringwood,F_CU15_0_14_pc,0.0899,56.0
Narre Warren North,F_CU15_0_14_pc,0.0905,57.0
Bentleigh,F_CU15_0_14_pc,0.0906,58.0
Hastings,F_CU15_0_14_pc,0.0909,59.0
Mill Park,F_CU15_0_14_pc,0.0931,60.0
Narracan,F_CU15_0_14_pc,0.0931,61.0
Shepparton,F_CU15_0_14_pc,0.0931,62.0
Williamstown,F_CU15_0_14_pc,0.0935,63.0
Eltham,F_CU15_0_14_pc,0.0938,64.0
Macedon,F_CU15_0_14_pc,0.0938,65.0
Broadmeadows,F_CU15_0_14_pc,0.0943,66.0
Evelyn,F_CU15_0_14_pc,0.0947,67.0
Mordialloc,F_CU15_0_14_pc,0.0948,68.0
Eureka,F_CU15_0_14_pc,0.0951,69.0
Bendigo East,F_CU15_0_14_pc,0.0964,70.0
Benambra,F_CU15_0_14_pc,0.097,71.0
Carrum,F_CU15_0_14_pc,0.0974,72.0
South Barwon,F_CU15_0_14_pc,0.0977,73.0
Sydenham,F_CU15_0_14_pc,0.0996,74.0
Thomastown,F_CU15_0_14_pc,0.1013,75.0
Greenvale,F_CU15_0_14_pc,0.1036,76.0
Laverton,F_CU15_0_14_pc,0.107,77.0
Narre Warren South,F_CU15_0_14_pc,0.1113,78.0
Kororoit,F_CU15_0_14_pc,0.1127,79.0
Werribee,F_CU15_0_14_pc,0.1127,80.0
Berwick,F_CU15_0_14_pc,0.1165,81.0
Pakenham,F_CU15_0_14_pc,0.1166,82.0
Point Cook,F_CU15_0_14_pc,0.1185,83.0
Tarneit,F_CU15_0_14_pc,0.1211,84.0
Cranbourne,F_CU15_0_14_pc,0.1214,85.0
Yan Yean,F_CU15_0_14_pc,0.1222,86.0
Melton,F_CU15_0_14_pc,0.1243,87.0
Kalkallo,F_CU15_0_14_pc,0.1292,88.0
Albert Park,F_CU15_15_24,Null,Null
Ashwood,F_CU15_15_24,Null,Null
Bass,F_CU15_15_24,Null,Null
Bayswater,F_CU15_15_24,Null,Null
Bellarine,F_CU15_15_24,Null,Null
Benambra,F_CU15_15_24,Null,Null
Bendigo East,F_CU15_15_24,Null,Null
Bendigo West,F_CU15_15_24,Null,Null
Bentleigh,F_CU15_15_24,Null,Null
Berwick,F_CU15_15_24,Null,Null
Box Hill,F_CU15_15_24,Null,Null
Brighton,F_CU15_15_24,Null,Null
Broadmeadows,F_CU15_15_24,Null,Null
Brunswick,F_CU15_15_24,Null,Null
Bulleen,F_CU15_15_24,Null,Null
Bundoora,F_CU15_15_24,Null,Null
Carrum,F_CU15_15_24,Null,Null
Caulfield,F_CU15_15_24,Null,Null
Clarinda,F_CU15_15_24,Null,Null
Cranbourne,F_CU15_15_24,Null,Null
Croydon,F_CU15_15_24,Null,Null
Dandenong,F_CU15_15_24,Null,Null
Eildon,F_CU15_15_24,Null,Null
Eltham,F_CU15_15_24,Null,Null
Essendon,F_CU15_15_24,Null,Null
Eureka,F_CU15_15_24,Null,Null
Euroa,F_CU15_15_24,Null,Null
Evelyn,F_CU15_15_24,Null,Null
Footscray,F_CU15_15_24,Null,Null
Frankston,F_CU15_15_24,Null,Null
Geelong,F_CU15_15_24,Null,Null
Gippsland East,F_CU15_15_24,Null,Null
Gippsland South,F_CU15_15_24,Null,Null
Glen Waverley,F_CU15_15_24,Null,Null
Greenvale,F_CU15_15_24,Null,Null
Hastings,F_CU15_15_24,Null,Null
Hawthorn,F_CU15_15_24,Null,Null
Ivanhoe,F_CU15_15_24,Null,Null
Kalkallo,F_CU15_15_24,Null,Null
Kew,F_CU15_15_24,Null,Null
Kororoit,F_CU15_15_24,Null,Null
Lara,F_CU15_15_24,Null,Null
Laverton,F_CU15_15_24,Null,Null
Lowan,F_CU15_15_24,Null,Null
Macedon,F_CU15_15_24,Null,Null
Malvern,F_CU15_15_24,Null,Null
Melbourne,F_CU15_15_24,Null,Null
Melton,F_CU15_15_24,Null,Null
Mildura,F_CU15_15_24,Null,Null
Mill Park,F_CU15_15_24,Null,Null
Monbulk,F_CU15_15_24,Null,Null
Mordialloc,F_CU15_15_24,Null,Null
Mornington,F_CU15_15_24,Null,Null
Morwell,F_CU15_15_24,Null,Null
Mulgrave,F_CU15_15_24,Null,Null
Murray Plains,F_CU15_15_24,Null,Null
Narracan,F_CU15_15_24,Null,Null
Narre Warren North,F_CU15_15_24,Null,Null
Narre Warren South,F_CU15_15_24,Null,Null
Nepean,F_CU15_15_24,Null,Null
Niddrie,F_CU15_15_24,Null,Null
Northcote,F_CU15_15_24,Null,Null
Oakleigh,F_CU15_15_24,Null,Null
Ovens Valley,F_CU15_15_24,Null,Null
Pakenham,F_CU15_15_24,Null,Null
Pascoe Vale,F_CU15_15_24,Null,Null
Point Cook,F_CU15_15_24,Null,Null
Polwarth,F_CU15_15_24,Null,Null
Prahran,F_CU15_15_24,Null,Null
Preston,F_CU15_15_24,Null,Null
Richmond,F_CU15_15_24,Null,Null
Ringwood,F_CU15_15_24,Null,Null
Ripon,F_CU15_15_24,Null,Null
Rowville,F_CU15_15_24,Null,Null
Sandringham,F_CU15_15_24,Null,Null
Shepparton,F_CU15_15_24,Null,Null
South Barwon,F_CU15_15_24,Null,Null
South-West Coast,F_CU15_15_24,Null,Null
St Albans,F_CU15_15_24,Null,Null
Sunbury,F_CU15_15_24,Null,Null
Sydenham,F_CU15_15_24,Null,Null
Tarneit,F_CU15_15_24,Null,Null
Thomastown,F_CU15_15_24,Null,Null
Warrandyte,F_CU15_15_24,Null,Null
Wendouree,F_CU15_15_24,Null,Null
Werribee,F_CU15_15_24,Null,Null
Williamstown,F_CU15_15_24,Null,Null
Yan Yean,F_CU15_15_24,Null,Null
Albert Park,F_CU15_15_24_pc,Null,Null
Ashwood,F_CU15_15_24_pc,Null,Null
Bass,F_CU15_15_24_pc,Null,Null
Bayswater,F_CU15_15_24_pc,Null,Null
Bellarine,F_CU15_15_24_pc,Null,Null
Benambra,F_CU15_15_24_pc,Null,Null
Bendigo East,F_CU15_15_24_pc,Null,Null
Bendigo West,F_CU15_15_24_pc,Null,Null
Bentleigh,F_CU15_15_24_pc,Null,Null
Berwick,F_CU15_15_24_pc,Null,Null
Box Hill,F_CU15_15_24_pc,Null,Null
Brighton,F_CU15_15_24_pc,Null,Null
Broadmeadows,F_CU15_15_24_pc,Null,Null
Brunswick,F_CU15_15_24_pc,Null,Null
Bulleen,F_CU15_15_24_pc,Null,Null
Bundoora,F_CU15_15_24_pc,Null,Null
Carrum,F_CU15_15_24_pc,Null,Null
Caulfield,F_CU15_15_24_pc,Null,Null
Clarinda,F_CU15_15_24_pc,Null,Null
Cranbourne,F_CU15_15_24_pc,Null,Null
Croydon,F_CU15_15_24_pc,Null,Null
Dandenong,F_CU15_15_24_pc,Null,Null
Eildon,F_CU15_15_24_pc,Null,Null
Eltham,F_CU15_15_24_pc,Null,Null
Essendon,F_CU15_15_24_pc,Null,Null
Eureka,F_CU15_15_24_pc,Null,Null
Euroa,F_CU15_15_24_pc,Null,Null
Evelyn,F_CU15_15_24_pc,Null,Null
Footscray,F_CU15_15_24_pc,Null,Null
Frankston,F_CU15_15_24_pc,Null,Null
Geelong,F_CU15_15_24_pc,Null,Null
Gippsland East,F_CU15_15_24_pc,Null,Null
Gippsland South,F_CU15_15_24_pc,Null,Null
Glen Waverley,F_CU15_15_24_pc,Null,Null
Greenvale,F_CU15_15_24_pc,Null,Null
Hastings,F_CU15_15_24_pc,Null,Null
Hawthorn,F_CU15_15_24_pc,Null,Null
Ivanhoe,F_CU15_15_24_pc,Null,Null
Kalkallo,F_CU15_15_24_pc,Null,Null
Kew,F_CU15_15_24_pc,Null,Null
Kororoit,F_CU15_15_24_pc,Null,Null
Lara,F_CU15_15_24_pc,Null,Null
Laverton,F_CU15_15_24_pc,Null,Null
Lowan,F_CU15_15_24_pc,Null,Null
Macedon,F_CU15_15_24_pc,Null,Null
Malvern,F_CU15_15_24_pc,Null,Null
Melbourne,F_CU15_15_24_pc,Null,Null
Melton,F_CU15_15_24_pc,Null,Null
Mildura,F_CU15_15_24_pc,Null,Null
Mill Park,F_CU15_15_24_pc,Null,Null
Monbulk,F_CU15_15_24_pc,Null,Null
Mordialloc,F_CU15_15_24_pc,Null,Null
Mornington,F_CU15_15_24_pc,Null,Null
Morwell,F_CU15_15_24_pc,Null,Null
Mulgrave,F_CU15_15_24_pc,Null,Null
Murray Plains,F_CU15_15_24_pc,Null,Null
Narracan,F_CU15_15_24_pc,Null,Null
Narre Warren North,F_CU15_15_24_pc,Null,Null
Narre Warren South,F_CU15_15_24_pc,Null,Null
Nepean,F_CU15_15_24_pc,Null,Null
Niddrie,F_CU15_15_24_pc,Null,Null
Northcote,F_CU15_15_24_pc,Null,Null
Oakleigh,F_CU15_15_24_pc,Null,Null
Ovens Valley,F_CU15_15_24_pc,Null,Null
Pakenham,F_CU15_15_24_pc,Null,Null
Pascoe Vale,F_CU15_15_24_pc,Null,Null
Point Cook,F_CU15_15_24_pc,Null,Null
Polwarth,F_CU15_15_24_pc,Null,Null
Prahran,F_CU15_15_24_pc,Null,Null
Preston,F_CU15_15_24_pc,Null,Null
Richmond,F_CU15_15_24_pc,Null,Null
Ringwood,F_CU15_15_24_pc,Null,Null
Ripon,F_CU15_15_24_pc,Null,Null
Rowville,F_CU15_15_24_pc,Null,Null
Sandringham,F_CU15_15_24_pc,Null,Null
Shepparton,F_CU15_15_24_pc,Null,Null
South Barwon,F_CU15_15_24_pc,Null,Null
South-West Coast,F_CU15_15_24_pc,Null,Null
St Albans,F_CU15_15_24_pc,Null,Null
Sunbury,F_CU15_15_24_pc,Null,Null
Sydenham,F_CU15_15_24_pc,Null,Null
Tarneit,F_CU15_15_24_pc,Null,Null
Thomastown,F_CU15_15_24_pc,Null,Null
Warrandyte,F_CU15_15_24_pc,Null,Null
Wendouree,F_CU15_15_24_pc,Null,Null
Werribee,F_CU15_15_24_pc,Null,Null
Williamstown,F_CU15_15_24_pc,Null,Null
Yan Yean,F_CU15_15_24_pc,Null,Null
Albert Park,F_CU15_25_34,Null,Null
Ashwood,F_CU15_25_34,Null,Null
Bass,F_CU15_25_34,Null,Null
Bayswater,F_CU15_25_34,Null,Null
Bellarine,F_CU15_25_34,Null,Null
Benambra,F_CU15_25_34,Null,Null
Bendigo East,F_CU15_25_34,Null,Null
Bendigo West,F_CU15_25_34,Null,Null
Bentleigh,F_CU15_25_34,Null,Null
Berwick,F_CU15_25_34,Null,Null
Box Hill,F_CU15_25_34,Null,Null
Brighton,F_CU15_25_34,Null,Null
Broadmeadows,F_CU15_25_34,Null,Null
Brunswick,F_CU15_25_34,Null,Null
Bulleen,F_CU15_25_34,Null,Null
Bundoora,F_CU15_25_34,Null,Null
Carrum,F_CU15_25_34,Null,Null
Caulfield,F_CU15_25_34,Null,Null
Clarinda,F_CU15_25_34,Null,Null
Cranbourne,F_CU15_25_34,Null,Null
Croydon,F_CU15_25_34,Null,Null
Dandenong,F_CU15_25_34,Null,Null
Eildon,F_CU15_25_34,Null,Null
Eltham,F_CU15_25_34,Null,Null
Essendon,F_CU15_25_34,Null,Null
Eureka,F_CU15_25_34,Null,Null
Euroa,F_CU15_25_34,Null,Null
Evelyn,F_CU15_25_34,Null,Null
Footscray,F_CU15_25_34,Null,Null
Frankston,F_CU15_25_34,Null,Null
Geelong,F_CU15_25_34,Null,Null
Gippsland East,F_CU15_25_34,Null,Null
Gippsland South,F_CU15_25_34,Null,Null
Glen Waverley,F_CU15_25_34,Null,Null
Greenvale,F_CU15_25_34,Null,Null
Hastings,F_CU15_25_34,Null,Null
Hawthorn,F_CU15_25_34,Null,Null
Ivanhoe,F_CU15_25_34,Null,Null
Kalkallo,F_CU15_25_34,Null,Null
Kew,F_CU15_25_34,Null,Null
Kororoit,F_CU15_25_34,Null,Null
Lara,F_CU15_25_34,Null,Null
Laverton,F_CU15_25_34,Null,Null
Lowan,F_CU15_25_34,Null,Null
Macedon,F_CU15_25_34,Null,Null
Malvern,F_CU15_25_34,Null,Null
Melbourne,F_CU15_25_34,Null,Null
Melton,F_CU15_25_34,Null,Null
Mildura,F_CU15_25_34,Null,Null
Mill Park,F_CU15_25_34,Null,Null
Monbulk,F_CU15_25_34,Null,Null
Mordialloc,F_CU15_25_34,Null,Null
Mornington,F_CU15_25_34,Null,Null
Morwell,F_CU15_25_34,Null,Null
Mulgrave,F_CU15_25_34,Null,Null
Murray Plains,F_CU15_25_34,Null,Null
Narracan,F_CU15_25_34,Null,Null
Narre Warren North,F_CU15_25_34,Null,Null
Narre Warren South,F_CU15_25_34,Null,Null
Nepean,F_CU15_25_34,Null,Null
Niddrie,F_CU15_25_34,Null,Null
Northcote,F_CU15_25_34,Null,Null
Oakleigh,F_CU15_25_34,Null,Null
Ovens Valley,F_CU15_25_34,Null,Null
Pakenham,F_CU15_25_34,Null,Null
Pascoe Vale,F_CU15_25_34,Null,Null
Point Cook,F_CU15_25_34,Null,Null
Polwarth,F_CU15_25_34,Null,Null
Prahran,F_CU15_25_34,Null,Null
Preston,F_CU15_25_34,Null,Null
Richmond,F_CU15_25_34,Null,Null
Ringwood,F_CU15_25_34,Null,Null
Ripon,F_CU15_25_34,Null,Null
Rowville,F_CU15_25_34,Null,Null
Sandringham,F_CU15_25_34,Null,Null
Shepparton,F_CU15_25_34,Null,Null
South Barwon,F_CU15_25_34,Null,Null
South-West Coast,F_CU15_25_34,Null,Null
St Albans,F_CU15_25_34,Null,Null
Sunbury,F_CU15_25_34,Null,Null
Sydenham,F_CU15_25_34,Null,Null
Tarneit,F_CU15_25_34,Null,Null
Thomastown,F_CU15_25_34,Null,Null
Warrandyte,F_CU15_25_34,Null,Null
Wendouree,F_CU15_25_34,Null,Null
Werribee,F_CU15_25_34,Null,Null
Williamstown,F_CU15_25_34,Null,Null
Yan Yean,F_CU15_25_34,Null,Null
Albert Park,F_CU15_25_34_pc,Null,Null
Ashwood,F_CU15_25_34_pc,Null,Null
Bass,F_CU15_25_34_pc,Null,Null
Bayswater,F_CU15_25_34_pc,Null,Null
Bellarine,F_CU15_25_34_pc,Null,Null
Benambra,F_CU15_25_34_pc,Null,Null
Bendigo East,F_CU15_25_34_pc,Null,Null
Bendigo West,F_CU15_25_34_pc,Null,Null
Bentleigh,F_CU15_25_34_pc,Null,Null
Berwick,F_CU15_25_34_pc,Null,Null
Box Hill,F_CU15_25_34_pc,Null,Null
Brighton,F_CU15_25_34_pc,Null,Null
Broadmeadows,F_CU15_25_34_pc,Null,Null
Brunswick,F_CU15_25_34_pc,Null,Null
Bulleen,F_CU15_25_34_pc,Null,Null
Bundoora,F_CU15_25_34_pc,Null,Null
Carrum,F_CU15_25_34_pc,Null,Null
Caulfield,F_CU15_25_34_pc,Null,Null
Clarinda,F_CU15_25_34_pc,Null,Null
Cranbourne,F_CU15_25_34_pc,Null,Null
Croydon,F_CU15_25_34_pc,Null,Null
Dandenong,F_CU15_25_34_pc,Null,Null
Eildon,F_CU15_25_34_pc,Null,Null
Eltham,F_CU15_25_34_pc,Null,Null
Essendon,F_CU15_25_34_pc,Null,Null
Eureka,F_CU15_25_34_pc,Null,Null
Euroa,F_CU15_25_34_pc,Null,Null
Evelyn,F_CU15_25_34_pc,Null,Null
Footscray,F_CU15_25_34_pc,Null,Null
Frankston,F_CU15_25_34_pc,Null,Null
Geelong,F_CU15_25_34_pc,Null,Null
Gippsland East,F_CU15_25_34_pc,Null,Null
Gippsland South,F_CU15_25_34_pc,Null,Null
Glen Waverley,F_CU15_25_34_pc,Null,Null
Greenvale,F_CU15_25_34_pc,Null,Null
Hastings,F_CU15_25_34_pc,Null,Null
Hawthorn,F_CU15_25_34_pc,Null,Null
Ivanhoe,F_CU15_25_34_pc,Null,Null
Kalkallo,F_CU15_25_34_pc,Null,Null
Kew,F_CU15_25_34_pc,Null,Null
Kororoit,F_CU15_25_34_pc,Null,Null
Lara,F_CU15_25_34_pc,Null,Null
Laverton,F_CU15_25_34_pc,Null,Null
Lowan,F_CU15_25_34_pc,Null,Null
Macedon,F_CU15_25_34_pc,Null,Null
Malvern,F_CU15_25_34_pc,Null,Null
Melbourne,F_CU15_25_34_pc,Null,Null
Melton,F_CU15_25_34_pc,Null,Null
Mildura,F_CU15_25_34_pc,Null,Null
Mill Park,F_CU15_25_34_pc,Null,Null
Monbulk,F_CU15_25_34_pc,Null,Null
Mordialloc,F_CU15_25_34_pc,Null,Null
Mornington,F_CU15_25_34_pc,Null,Null
Morwell,F_CU15_25_34_pc,Null,Null
Mulgrave,F_CU15_25_34_pc,Null,Null
Murray Plains,F_CU15_25_34_pc,Null,Null
Narracan,F_CU15_25_34_pc,Null,Null
Narre Warren North,F_CU15_25_34_pc,Null,Null
Narre Warren South,F_CU15_25_34_pc,Null,Null
Nepean,F_CU15_25_34_pc,Null,Null
Niddrie,F_CU15_25_34_pc,Null,Null
Northcote,F_CU15_25_34_pc,Null,Null
Oakleigh,F_CU15_25_34_pc,Null,Null
Ovens Valley,F_CU15_25_34_pc,Null,Null
Pakenham,F_CU15_25_34_pc,Null,Null
Pascoe Vale,F_CU15_25_34_pc,Null,Null
Point Cook,F_CU15_25_34_pc,Null,Null
Polwarth,F_CU15_25_34_pc,Null,Null
Prahran,F_CU15_25_34_pc,Null,Null
Preston,F_CU15_25_34_pc,Null,Null
Richmond,F_CU15_25_34_pc,Null,Null
Ringwood,F_CU15_25_34_pc,Null,Null
Ripon,F_CU15_25_34_pc,Null,Null
Rowville,F_CU15_25_34_pc,Null,Null
Sandringham,F_CU15_25_34_pc,Null,Null
Shepparton,F_CU15_25_34_pc,Null,Null
South Barwon,F_CU15_25_34_pc,Null,Null
South-West Coast,F_CU15_25_34_pc,Null,Null
St Albans,F_CU15_25_34_pc,Null,Null
Sunbury,F_CU15_25_34_pc,Null,Null
Sydenham,F_CU15_25_34_pc,Null,Null
Tarneit,F_CU15_25_34_pc,Null,Null
Thomastown,F_CU15_25_34_pc,Null,Null
Warrandyte,F_CU15_25_34_pc,Null,Null
Wendouree,F_CU15_25_34_pc,Null,Null
Werribee,F_CU15_25_34_pc,Null,Null
Williamstown,F_CU15_25_34_pc,Null,Null
Yan Yean,F_CU15_25_34_pc,Null,Null
Albert Park,F_CU15_35_44,Null,Null
Ashwood,F_CU15_35_44,Null,Null
Bass,F_CU15_35_44,Null,Null
Bayswater,F_CU15_35_44,Null,Null
Bellarine,F_CU15_35_44,Null,Null
Benambra,F_CU15_35_44,Null,Null
Bendigo East,F_CU15_35_44,Null,Null
Bendigo West,F_CU15_35_44,Null,Null
Bentleigh,F_CU15_35_44,Null,Null
Berwick,F_CU15_35_44,Null,Null
Box Hill,F_CU15_35_44,Null,Null
Brighton,F_CU15_35_44,Null,Null
Broadmeadows,F_CU15_35_44,Null,Null
Brunswick,F_CU15_35_44,Null,Null
Bulleen,F_CU15_35_44,Null,Null
Bundoora,F_CU15_35_44,Null,Null
Carrum,F_CU15_35_44,Null,Null
Caulfield,F_CU15_35_44,Null,Null
Clarinda,F_CU15_35_44,Null,Null
Cranbourne,F_CU15_35_44,Null,Null
Croydon,F_CU15_35_44,Null,Null
Dandenong,F_CU15_35_44,Null,Null
Eildon,F_CU15_35_44,Null,Null
Eltham,F_CU15_35_44,Null,Null
Essendon,F_CU15_35_44,Null,Null
Eureka,F_CU15_35_44,Null,Null
Euroa,F_CU15_35_44,Null,Null
Evelyn,F_CU15_35_44,Null,Null
Footscray,F_CU15_35_44,Null,Null
Frankston,F_CU15_35_44,Null,Null
Geelong,F_CU15_35_44,Null,Null
Gippsland East,F_CU15_35_44,Null,Null
Gippsland South,F_CU15_35_44,Null,Null
Glen Waverley,F_CU15_35_44,Null,Null
Greenvale,F_CU15_35_44,Null,Null
Hastings,F_CU15_35_44,Null,Null
Hawthorn,F_CU15_35_44,Null,Null
Ivanhoe,F_CU15_35_44,Null,Null
Kalkallo,F_CU15_35_44,Null,Null
Kew,F_CU15_35_44,Null,Null
Kororoit,F_CU15_35_44,Null,Null
Lara,F_CU15_35_44,Null,Null
Laverton,F_CU15_35_44,Null,Null
Lowan,F_CU15_35_44,Null,Null
Macedon,F_CU15_35_44,Null,Null
Malvern,F_CU15_35_44,Null,Null
Melbourne,F_CU15_35_44,Null,Null
Melton,F_CU15_35_44,Null,Null
Mildura,F_CU15_35_44,Null,Null
Mill Park,F_CU15_35_44,Null,Null
