district,census_variable,value
Ringwood,Aust_FO_B_OS_pc,0.0372
Ripon,Aust_FO_B_OS_pc,0.0253
Rowville,Aust_FO_B_OS_pc,0.0299
Sandringham,Aust_FO_B_OS_pc,0.0464
Shepparton,Aust_FO_B_OS_pc,0.0229
South Barwon,Aust_FO_B_OS_pc,0.0369
South-West Coast,Aust_FO_B_OS_pc,0.0248
St Albans,Aust_FO_B_OS_pc,0.0113
Sunbury,Aust_FO_B_OS_pc,0.0369
Sydenham,Aust_FO_B_OS_pc,0.0239
Tarneit,Aust_FO_B_OS_pc,0.0194
Thomastown,Aust_FO_B_OS_pc,0.0157
Warrandyte,Aust_FO_B_OS_pc,0.0318
Wendouree,Aust_FO_B_OS_pc,0.0304
Werribee,Aust_FO_B_OS_pc,0.0289
Williamstown,Aust_FO_B_OS_pc,0.0413
Yan Yean,Aust_FO_B_OS_pc,0.0317
Albert Park,Aust_MO_B_OS_n,1973.0
Ashwood,Aust_MO_B_OS_n,1851.0
Bass,Aust_MO_B_OS_n,1911.0
Bayswater,Aust_MO_B_OS_n,1987.0
Bellarine,Aust_MO_B_OS_n,1830.0
Benambra,Aust_MO_B_OS_n,1475.0
Bendigo East,Aust_MO_B_OS_n,1219.0
Bendigo West,Aust_MO_B_OS_n,1161.0
Bentleigh,Aust_MO_B_OS_n,2300.0
Berwick,Aust_MO_B_OS_n,1886.0
Box Hill,Aust_MO_B_OS_n,1873.0
Brighton,Aust_MO_B_OS_n,2266.0
Broadmeadows,Aust_MO_B_OS_n,1128.0
Brunswick,Aust_MO_B_OS_n,2291.0
Bulleen,Aust_MO_B_OS_n,1112.0
Bundoora,Aust_MO_B_OS_n,1441.0
Carrum,Aust_MO_B_OS_n,2422.0
Caulfield,Aust_MO_B_OS_n,2496.0
Clarinda,Aust_MO_B_OS_n,1353.0
Cranbourne,Aust_MO_B_OS_n,1925.0
Croydon,Aust_MO_B_OS_n,2361.0
Dandenong,Aust_MO_B_OS_n,898.0
Eildon,Aust_MO_B_OS_n,2008.0
Eltham,Aust_MO_B_OS_n,2113.0
Essendon,Aust_MO_B_OS_n,1742.0
Eureka,Aust_MO_B_OS_n,1889.0
Euroa,Aust_MO_B_OS_n,1400.0
Evelyn,Aust_MO_B_OS_n,2460.0
Footscray,Aust_MO_B_OS_n,1942.0
Frankston,Aust_MO_B_OS_n,2452.0
Geelong,Aust_MO_B_OS_n,1946.0
Gippsland East,Aust_MO_B_OS_n,1387.0
Gippsland South,Aust_MO_B_OS_n,1665.0
Glen Waverley,Aust_MO_B_OS_n,1286.0
Greenvale,Aust_MO_B_OS_n,938.0
Hastings,Aust_MO_B_OS_n,2446.0
Hawthorn,Aust_MO_B_OS_n,2147.0
Ivanhoe,Aust_MO_B_OS_n,1807.0
Kalkallo,Aust_MO_B_OS_n,1236.0
Kew,Aust_MO_B_OS_n,1740.0
Kororoit,Aust_MO_B_OS_n,960.0
Lara,Aust_MO_B_OS_n,1530.0
Laverton,Aust_MO_B_OS_n,1051.0
Lowan,Aust_MO_B_OS_n,1127.0
Macedon,Aust_MO_B_OS_n,1916.0
Malvern,Aust_MO_B_OS_n,1827.0
Melbourne,Aust_MO_B_OS_n,2207.0
Melton,Aust_MO_B_OS_n,1673.0
Mildura,Aust_MO_B_OS_n,961.0
Mill Park,Aust_MO_B_OS_n,1103.0
Monbulk,Aust_MO_B_OS_n,2661.0
Mordialloc,Aust_MO_B_OS_n,2200.0
Mornington,Aust_MO_B_OS_n,2482.0
Morwell,Aust_MO_B_OS_n,1672.0
Mulgrave,Aust_MO_B_OS_n,913.0
Murray Plains,Aust_MO_B_OS_n,985.0
Narracan,Aust_MO_B_OS_n,1914.0
Narre Warren North,Aust_MO_B_OS_n,1558.0
Narre Warren South,Aust_MO_B_OS_n,1687.0
Nepean,Aust_MO_B_OS_n,1677.0
Niddrie,Aust_MO_B_OS_n,1292.0
Northcote,Aust_MO_B_OS_n,2092.0
Oakleigh,Aust_MO_B_OS_n,1941.0
Ovens Valley,Aust_MO_B_OS_n,1218.0
Pakenham,Aust_MO_B_OS_n,2155.0
Pascoe Vale,Aust_MO_B_OS_n,1785.0
Point Cook,Aust_MO_B_OS_n,1686.0
Polwarth,Aust_MO_B_OS_n,1845.0
Prahran,Aust_MO_B_OS_n,1946.0
Preston,Aust_MO_B_OS_n,1389.0
Richmond,Aust_MO_B_OS_n,1987.0
Ringwood,Aust_MO_B_OS_n,2270.0
Ripon,Aust_MO_B_OS_n,1371.0
Rowville,Aust_MO_B_OS_n,1593.0
Sandringham,Aust_MO_B_OS_n,2292.0
Shepparton,Aust_MO_B_OS_n,1115.0
South Barwon,Aust_MO_B_OS_n,2038.0
South-West Coast,Aust_MO_B_OS_n,1294.0
St Albans,Aust_MO_B_OS_n,706.0
Sunbury,Aust_MO_B_OS_n,1796.0
Sydenham,Aust_MO_B_OS_n,1119.0
Tarneit,Aust_MO_B_OS_n,1330.0
Thomastown,Aust_MO_B_OS_n,742.0
Warrandyte,Aust_MO_B_OS_n,1702.0
Wendouree,Aust_MO_B_OS_n,1346.0
Werribee,Aust_MO_B_OS_n,1904.0
Williamstown,Aust_MO_B_OS_n,2039.0
Yan Yean,Aust_MO_B_OS_n,1565.0
Albert Park,Aust_MO_B_OS_pc,0.0266
Ashwood,Aust_MO_B_OS_pc,0.023
Bass,Aust_MO_B_OS_pc,0.029
Bayswater,Aust_MO_B_OS_pc,0.0273
Bellarine,Aust_MO_B_OS_pc,0.0264
Benambra,Aust_MO_B_OS_pc,0.0221
Bendigo East,Aust_MO_B_OS_pc,0.017
Bendigo West,Aust_MO_B_OS_pc,0.0183
Bentleigh,Aust_MO_B_OS_pc,0.03
Berwick,Aust_MO_B_OS_pc,0.0233
Box Hill,Aust_MO_B_OS_pc,0.0221
Brighton,Aust_MO_B_OS_pc,0.0344
Broadmeadows,Aust_MO_B_OS_pc,0.014
Brunswick,Aust_MO_B_OS_pc,0.0336
Bulleen,Aust_MO_B_OS_pc,0.0149
Bundoora,Aust_MO_B_OS_pc,0.0207
Carrum,Aust_MO_B_OS_pc,0.0327
Caulfield,Aust_MO_B_OS_pc,0.0348
Clarinda,Aust_MO_B_OS_pc,0.0184
Cranbourne,Aust_MO_B_OS_pc,0.0221
Croydon,Aust_MO_B_OS_pc,0.0317
Dandenong,Aust_MO_B_OS_pc,0.01
Eildon,Aust_MO_B_OS_pc,0.0304
Eltham,Aust_MO_B_OS_pc,0.0318
Essendon,Aust_MO_B_OS_pc,0.0248
Eureka,Aust_MO_B_OS_pc,0.0253
Euroa,Aust_MO_B_OS_pc,0.021
Evelyn,Aust_MO_B_OS_pc,0.0356
Footscray,Aust_MO_B_OS_pc,0.0268
Frankston,Aust_MO_B_OS_pc,0.0359
Geelong,Aust_MO_B_OS_pc,0.0271
Gippsland East,Aust_MO_B_OS_pc,0.0217
Gippsland South,Aust_MO_B_OS_pc,0.0253
Glen Waverley,Aust_MO_B_OS_pc,0.0156
Greenvale,Aust_MO_B_OS_pc,0.0122
Hastings,Aust_MO_B_OS_pc,0.0368
Hawthorn,Aust_MO_B_OS_pc,0.0304
Ivanhoe,Aust_MO_B_OS_pc,0.0273
Kalkallo,Aust_MO_B_OS_pc,0.0129
Kew,Aust_MO_B_OS_pc,0.0235
Kororoit,Aust_MO_B_OS_pc,0.011
Lara,Aust_MO_B_OS_pc,0.0217
Laverton,Aust_MO_B_OS_pc,0.0112
Lowan,Aust_MO_B_OS_pc,0.0165
Macedon,Aust_MO_B_OS_pc,0.0298
Malvern,Aust_MO_B_OS_pc,0.0285
Melbourne,Aust_MO_B_OS_pc,0.0187
Melton,Aust_MO_B_OS_pc,0.0202
Mildura,Aust_MO_B_OS_pc,0.0138
Mill Park,Aust_MO_B_OS_pc,0.016
Monbulk,Aust_MO_B_OS_pc,0.0403
Mordialloc,Aust_MO_B_OS_pc,0.0304
Mornington,Aust_MO_B_OS_pc,0.038
Morwell,Aust_MO_B_OS_pc,0.0233
Mulgrave,Aust_MO_B_OS_pc,0.0119
Murray Plains,Aust_MO_B_OS_pc,0.0152
Narracan,Aust_MO_B_OS_pc,0.0281
Narre Warren North,Aust_MO_B_OS_pc,0.0198
Narre Warren South,Aust_MO_B_OS_pc,0.0187
Nepean,Aust_MO_B_OS_pc,0.027
Niddrie,Aust_MO_B_OS_pc,0.0187
Northcote,Aust_MO_B_OS_pc,0.031
Oakleigh,Aust_MO_B_OS_pc,0.0216
Ovens Valley,Aust_MO_B_OS_pc,0.0193
Pakenham,Aust_MO_B_OS_pc,0.0282
Pascoe Vale,Aust_MO_B_OS_pc,0.0259
Point Cook,Aust_MO_B_OS_pc,0.0182
Polwarth,Aust_MO_B_OS_pc,0.0262
Prahran,Aust_MO_B_OS_pc,0.0268
Preston,Aust_MO_B_OS_pc,0.0188
Richmond,Aust_MO_B_OS_pc,0.0294
Ringwood,Aust_MO_B_OS_pc,0.0283
Ripon,Aust_MO_B_OS_pc,0.0199
Rowville,Aust_MO_B_OS_pc,0.0223
Sandringham,Aust_MO_B_OS_pc,0.0364
Shepparton,Aust_MO_B_OS_pc,0.0149
South Barwon,Aust_MO_B_OS_pc,0.028
South-West Coast,Aust_MO_B_OS_pc,0.0185
St Albans,Aust_MO_B_OS_pc,0.0095
Sunbury,Aust_MO_B_OS_pc,0.0284
Sydenham,Aust_MO_B_OS_pc,0.0145
Tarneit,Aust_MO_B_OS_pc,0.0143
Thomastown,Aust_MO_B_OS_pc,0.0095
Warrandyte,Aust_MO_B_OS_pc,0.0231
Wendouree,Aust_MO_B_OS_pc,0.0197
Werribee,Aust_MO_B_OS_pc,0.0226
Williamstown,Aust_MO_B_OS_pc,0.0309
Yan Yean,Aust_MO_B_OS_pc,0.0215
Albert Park,Aust_Both_parents_born_Aust_n,9933.0
Ashwood,Aust_Both_parents_born_Aust_n,11297.0
Bass,Aust_Both_parents_born_Aust_n,19759.0
Bayswater,Aust_Both_parents_born_Aust_n,15600.0
Bellarine,Aust_Both_parents_born_Aust_n,21493.0
Benambra,Aust_Both_parents_born_Aust_n,24091.0
Bendigo East,Aust_Both_parents_born_Aust_n,25956.0
Bendigo West,Aust_Both_parents_born_Aust_n,21369.0
Bentleigh,Aust_Both_parents_born_Aust_n,11997.0
Berwick,Aust_Both_parents_born_Aust_n,13687.0
Box Hill,Aust_Both_parents_born_Aust_n,12252.0
Brighton,Aust_Both_parents_born_Aust_n,12386.0
Broadmeadows,Aust_Both_parents_born_Aust_n,6944.0
Brunswick,Aust_Both_parents_born_Aust_n,11417.0
Bulleen,Aust_Both_parents_born_Aust_n,7138.0
Bundoora,Aust_Both_parents_born_Aust_n,12777.0
Carrum,Aust_Both_parents_born_Aust_n,16957.0
Caulfield,Aust_Both_parents_born_Aust_n,10367.0
Clarinda,Aust_Both_parents_born_Aust_n,7862.0
Cranbourne,Aust_Both_parents_born_Aust_n,14718.0
Croydon,Aust_Both_parents_born_Aust_n,19697.0
Dandenong,Aust_Both_parents_born_Aust_n,4998.0
Eildon,Aust_Both_parents_born_Aust_n,20849.0
