district,census_variable,value,rank
Mulgrave,DS_NS_FHs_CF_C,0.0,45.0
Murray Plains,DS_NS_FHs_CF_C,0.0,46.0
Narre Warren South,DS_NS_FHs_CF_C,0.0,47.0
Nepean,DS_NS_FHs_CF_C,0.0,48.0
Niddrie,DS_NS_FHs_CF_C,0.0,49.0
Northcote,DS_NS_FHs_CF_C,0.0,50.0
Oakleigh,DS_NS_FHs_CF_C,0.0,51.0
Ovens Valley,DS_NS_FHs_CF_C,0.0,52.0
Pascoe Vale,DS_NS_FHs_CF_C,0.0,53.0
Point Cook,DS_NS_FHs_CF_C,0.0,54.0
Prahran,DS_NS_FHs_CF_C,0.0,55.0
Preston,DS_NS_FHs_CF_C,0.0,56.0
Richmond,DS_NS_FHs_CF_C,0.0,57.0
Ringwood,DS_NS_FHs_CF_C,0.0,58.0
Ripon,DS_NS_FHs_CF_C,0.0,59.0
Sandringham,DS_NS_FHs_CF_C,0.0,60.0
South-West Coast,DS_NS_FHs_CF_C,0.0,61.0
St Albans,DS_NS_FHs_CF_C,0.0,62.0
Sunbury,DS_NS_FHs_CF_C,0.0,63.0
Thomastown,DS_NS_FHs_CF_C,0.0,64.0
Warrandyte,DS_NS_FHs_CF_C,0.0,65.0
Wendouree,DS_NS_FHs_CF_C,0.0,66.0
Werribee,DS_NS_FHs_CF_C,0.0,67.0
Williamstown,DS_NS_FHs_CF_C,0.0,68.0
Yan Yean,DS_NS_FHs_CF_C,0.0,69.0
Narre Warren North,DS_NS_FHs_CF_C,1.0,70.0
Brighton,DS_NS_FHs_CF_C,3.0,71.0
Dandenong,DS_NS_FHs_CF_C,3.0,72.0
Eureka,DS_NS_FHs_CF_C,3.0,73.0
Narracan,DS_NS_FHs_CF_C,3.0,74.0
Rowville,DS_NS_FHs_CF_C,3.0,75.0
Shepparton,DS_NS_FHs_CF_C,3.0,76.0
Tarneit,DS_NS_FHs_CF_C,3.0,77.0
Broadmeadows,DS_NS_FHs_CF_C,4.0,78.0
Bulleen,DS_NS_FHs_CF_C,4.0,79.0
Macedon,DS_NS_FHs_CF_C,4.0,80.0
Pakenham,DS_NS_FHs_CF_C,4.0,81.0
Polwarth,DS_NS_FHs_CF_C,4.0,82.0
South Barwon,DS_NS_FHs_CF_C,4.0,83.0
Benambra,DS_NS_FHs_CF_C,5.0,84.0
Melbourne,DS_NS_FHs_CF_C,5.0,85.0
Sydenham,DS_NS_FHs_CF_C,5.0,86.0
Cranbourne,DS_NS_FHs_CF_C,7.0,87.0
Gippsland East,DS_NS_FHs_CF_C,8.0,88.0
Albert Park,DS_NS_FHs_CF_C_pc,0.0,1.0
Ashwood,DS_NS_FHs_CF_C_pc,0.0,2.0
Bass,DS_NS_FHs_CF_C_pc,0.0,3.0
Bayswater,DS_NS_FHs_CF_C_pc,0.0,4.0
Bellarine,DS_NS_FHs_CF_C_pc,0.0,5.0
Bendigo East,DS_NS_FHs_CF_C_pc,0.0,6.0
Bendigo West,DS_NS_FHs_CF_C_pc,0.0,7.0
Bentleigh,DS_NS_FHs_CF_C_pc,0.0,8.0
Berwick,DS_NS_FHs_CF_C_pc,0.0,9.0
Box Hill,DS_NS_FHs_CF_C_pc,0.0,10.0
Brunswick,DS_NS_FHs_CF_C_pc,0.0,11.0
Bundoora,DS_NS_FHs_CF_C_pc,0.0,12.0
Carrum,DS_NS_FHs_CF_C_pc,0.0,13.0
Caulfield,DS_NS_FHs_CF_C_pc,0.0,14.0
Clarinda,DS_NS_FHs_CF_C_pc,0.0,15.0
Croydon,DS_NS_FHs_CF_C_pc,0.0,16.0
Eildon,DS_NS_FHs_CF_C_pc,0.0,17.0
Eltham,DS_NS_FHs_CF_C_pc,0.0,18.0
Essendon,DS_NS_FHs_CF_C_pc,0.0,19.0
Euroa,DS_NS_FHs_CF_C_pc,0.0,20.0
Evelyn,DS_NS_FHs_CF_C_pc,0.0,21.0
Footscray,DS_NS_FHs_CF_C_pc,0.0,22.0
Frankston,DS_NS_FHs_CF_C_pc,0.0,23.0
Geelong,DS_NS_FHs_CF_C_pc,0.0,24.0
Gippsland South,DS_NS_FHs_CF_C_pc,0.0,25.0
Glen Waverley,DS_NS_FHs_CF_C_pc,0.0,26.0
Greenvale,DS_NS_FHs_CF_C_pc,0.0,27.0
Hastings,DS_NS_FHs_CF_C_pc,0.0,28.0
Hawthorn,DS_NS_FHs_CF_C_pc,0.0,29.0
Ivanhoe,DS_NS_FHs_CF_C_pc,0.0,30.0
Kalkallo,DS_NS_FHs_CF_C_pc,0.0,31.0
Kew,DS_NS_FHs_CF_C_pc,0.0,32.0
Kororoit,DS_NS_FHs_CF_C_pc,0.0,33.0
Lara,DS_NS_FHs_CF_C_pc,0.0,34.0
Laverton,DS_NS_FHs_CF_C_pc,0.0,35.0
Lowan,DS_NS_FHs_CF_C_pc,0.0,36.0
Malvern,DS_NS_FHs_CF_C_pc,0.0,37.0
Melton,DS_NS_FHs_CF_C_pc,0.0,38.0
Mildura,DS_NS_FHs_CF_C_pc,0.0,39.0
Mill Park,DS_NS_FHs_CF_C_pc,0.0,40.0
Monbulk,DS_NS_FHs_CF_C_pc,0.0,41.0
Mordialloc,DS_NS_FHs_CF_C_pc,0.0,42.0
Mornington,DS_NS_FHs_CF_C_pc,0.0,43.0
Morwell,DS_NS_FHs_CF_C_pc,0.0,44.0
Mulgrave,DS_NS_FHs_CF_C_pc,0.0,45.0
Murray Plains,DS_NS_FHs_CF_C_pc,0.0,46.0
Narre Warren North,DS_NS_FHs_CF_C_pc,0.0,47.0
Narre Warren South,DS_NS_FHs_CF_C_pc,0.0,48.0
Nepean,DS_NS_FHs_CF_C_pc,0.0,49.0
Niddrie,DS_NS_FHs_CF_C_pc,0.0,50.0
Northcote,DS_NS_FHs_CF_C_pc,0.0,51.0
Oakleigh,DS_NS_FHs_CF_C_pc,0.0,52.0
Ovens Valley,DS_NS_FHs_CF_C_pc,0.0,53.0
Pascoe Vale,DS_NS_FHs_CF_C_pc,0.0,54.0
Point Cook,DS_NS_FHs_CF_C_pc,0.0,55.0
Prahran,DS_NS_FHs_CF_C_pc,0.0,56.0
Preston,DS_NS_FHs_CF_C_pc,0.0,57.0
Richmond,DS_NS_FHs_CF_C_pc,0.0,58.0
Ringwood,DS_NS_FHs_CF_C_pc,0.0,59.0
Ripon,DS_NS_FHs_CF_C_pc,0.0,60.0
Sandringham,DS_NS_FHs_CF_C_pc,0.0,61.0
South-West Coast,DS_NS_FHs_CF_C_pc,0.0,62.0
St Albans,DS_NS_FHs_CF_C_pc,0.0,63.0
Sunbury,DS_NS_FHs_CF_C_pc,0.0,64.0
Thomastown,DS_NS_FHs_CF_C_pc,0.0,65.0
Warrandyte,DS_NS_FHs_CF_C_pc,0.0,66.0
Wendouree,DS_NS_FHs_CF_C_pc,0.0,67.0
Werribee,DS_NS_FHs_CF_C_pc,0.0,68.0
Williamstown,DS_NS_FHs_CF_C_pc,0.0,69.0
Yan Yean,DS_NS_FHs_CF_C_pc,0.0,70.0
Brighton,DS_NS_FHs_CF_C_pc,0.0001,71.0
Broadmeadows,DS_NS_FHs_CF_C_pc,0.0001,72.0
Bulleen,DS_NS_FHs_CF_C_pc,0.0001,73.0
Dandenong,DS_NS_FHs_CF_C_pc,0.0001,74.0
Eureka,DS_NS_FHs_CF_C_pc,0.0001,75.0
Melbourne,DS_NS_FHs_CF_C_pc,0.0001,76.0
Narracan,DS_NS_FHs_CF_C_pc,0.0001,77.0
Rowville,DS_NS_FHs_CF_C_pc,0.0001,78.0
Shepparton,DS_NS_FHs_CF_C_pc,0.0001,79.0
Tarneit,DS_NS_FHs_CF_C_pc,0.0001,80.0
Benambra,DS_NS_FHs_CF_C_pc,0.0002,81.0
Macedon,DS_NS_FHs_CF_C_pc,0.0002,82.0
Pakenham,DS_NS_FHs_CF_C_pc,0.0002,83.0
Polwarth,DS_NS_FHs_CF_C_pc,0.0002,84.0
South Barwon,DS_NS_FHs_CF_C_pc,0.0002,85.0
Sydenham,DS_NS_FHs_CF_C_pc,0.0002,86.0
Cranbourne,DS_NS_FHs_CF_C_pc,0.0003,87.0
Gippsland East,DS_NS_FHs_CF_C_pc,0.0003,88.0
Ashwood,DS_NS_FHs_CF_no_C,0.0,1.0
Bass,DS_NS_FHs_CF_no_C,0.0,2.0
Bayswater,DS_NS_FHs_CF_no_C,0.0,3.0
Bendigo West,DS_NS_FHs_CF_no_C,0.0,4.0
Box Hill,DS_NS_FHs_CF_no_C,0.0,5.0
Brighton,DS_NS_FHs_CF_no_C,0.0,6.0
Broadmeadows,DS_NS_FHs_CF_no_C,0.0,7.0
Brunswick,DS_NS_FHs_CF_no_C,0.0,8.0
Bulleen,DS_NS_FHs_CF_no_C,0.0,9.0
Bundoora,DS_NS_FHs_CF_no_C,0.0,10.0
Carrum,DS_NS_FHs_CF_no_C,0.0,11.0
Caulfield,DS_NS_FHs_CF_no_C,0.0,12.0
Clarinda,DS_NS_FHs_CF_no_C,0.0,13.0
Croydon,DS_NS_FHs_CF_no_C,0.0,14.0
Dandenong,DS_NS_FHs_CF_no_C,0.0,15.0
Eltham,DS_NS_FHs_CF_no_C,0.0,16.0
Essendon,DS_NS_FHs_CF_no_C,0.0,17.0
Eureka,DS_NS_FHs_CF_no_C,0.0,18.0
Euroa,DS_NS_FHs_CF_no_C,0.0,19.0
Evelyn,DS_NS_FHs_CF_no_C,0.0,20.0
Frankston,DS_NS_FHs_CF_no_C,0.0,21.0
Gippsland South,DS_NS_FHs_CF_no_C,0.0,22.0
Glen Waverley,DS_NS_FHs_CF_no_C,0.0,23.0
Greenvale,DS_NS_FHs_CF_no_C,0.0,24.0
Hastings,DS_NS_FHs_CF_no_C,0.0,25.0
Kalkallo,DS_NS_FHs_CF_no_C,0.0,26.0
Kew,DS_NS_FHs_CF_no_C,0.0,27.0
Kororoit,DS_NS_FHs_CF_no_C,0.0,28.0
Laverton,DS_NS_FHs_CF_no_C,0.0,29.0
Lowan,DS_NS_FHs_CF_no_C,0.0,30.0
Malvern,DS_NS_FHs_CF_no_C,0.0,31.0
Mildura,DS_NS_FHs_CF_no_C,0.0,32.0
Mill Park,DS_NS_FHs_CF_no_C,0.0,33.0
Monbulk,DS_NS_FHs_CF_no_C,0.0,34.0
Mordialloc,DS_NS_FHs_CF_no_C,0.0,35.0
Mornington,DS_NS_FHs_CF_no_C,0.0,36.0
Morwell,DS_NS_FHs_CF_no_C,0.0,37.0
Mulgrave,DS_NS_FHs_CF_no_C,0.0,38.0
Narracan,DS_NS_FHs_CF_no_C,0.0,39.0
Narre Warren North,DS_NS_FHs_CF_no_C,0.0,40.0
Narre Warren South,DS_NS_FHs_CF_no_C,0.0,41.0
Nepean,DS_NS_FHs_CF_no_C,0.0,42.0
Niddrie,DS_NS_FHs_CF_no_C,0.0,43.0
Northcote,DS_NS_FHs_CF_no_C,0.0,44.0
Oakleigh,DS_NS_FHs_CF_no_C,0.0,45.0
Pakenham,DS_NS_FHs_CF_no_C,0.0,46.0
Pascoe Vale,DS_NS_FHs_CF_no_C,0.0,47.0
Point Cook,DS_NS_FHs_CF_no_C,0.0,48.0
Polwarth,DS_NS_FHs_CF_no_C,0.0,49.0
Preston,DS_NS_FHs_CF_no_C,0.0,50.0
Ringwood,DS_NS_FHs_CF_no_C,0.0,51.0
Rowville,DS_NS_FHs_CF_no_C,0.0,52.0
Sandringham,DS_NS_FHs_CF_no_C,0.0,53.0
South Barwon,DS_NS_FHs_CF_no_C,0.0,54.0
South-West Coast,DS_NS_FHs_CF_no_C,0.0,55.0
St Albans,DS_NS_FHs_CF_no_C,0.0,56.0
Sunbury,DS_NS_FHs_CF_no_C,0.0,57.0
Tarneit,DS_NS_FHs_CF_no_C,0.0,58.0
Thomastown,DS_NS_FHs_CF_no_C,0.0,59.0
Warrandyte,DS_NS_FHs_CF_no_C,0.0,60.0
Werribee,DS_NS_FHs_CF_no_C,0.0,61.0
Yan Yean,DS_NS_FHs_CF_no_C,0.0,62.0
Richmond,DS_NS_FHs_CF_no_C,1.0,63.0
Bentleigh,DS_NS_FHs_CF_no_C,3.0,64.0
Berwick,DS_NS_FHs_CF_no_C,3.0,65.0
Cranbourne,DS_NS_FHs_CF_no_C,3.0,66.0
Footscray,DS_NS_FHs_CF_no_C,3.0,67.0
Hawthorn,DS_NS_FHs_CF_no_C,3.0,68.0
Macedon,DS_NS_FHs_CF_no_C,3.0,69.0
Ovens Valley,DS_NS_FHs_CF_no_C,3.0,70.0
Prahran,DS_NS_FHs_CF_no_C,3.0,71.0
Shepparton,DS_NS_FHs_CF_no_C,3.0,72.0
Sydenham,DS_NS_FHs_CF_no_C,3.0,73.0
Williamstown,DS_NS_FHs_CF_no_C,3.0,74.0
Bellarine,DS_NS_FHs_CF_no_C,4.0,75.0
Lara,DS_NS_FHs_CF_no_C,4.0,76.0
Melton,DS_NS_FHs_CF_no_C,4.0,77.0
Wendouree,DS_NS_FHs_CF_no_C,4.0,78.0
Ripon,DS_NS_FHs_CF_no_C,5.0,79.0
Bendigo East,DS_NS_FHs_CF_no_C,7.0,80.0
Eildon,DS_NS_FHs_CF_no_C,7.0,81.0
Geelong,DS_NS_FHs_CF_no_C,7.0,82.0
Murray Plains,DS_NS_FHs_CF_no_C,8.0,83.0
Ivanhoe,DS_NS_FHs_CF_no_C,10.0,84.0
Gippsland East,DS_NS_FHs_CF_no_C,12.0,85.0
Benambra,DS_NS_FHs_CF_no_C,13.0,86.0
Albert Park,DS_NS_FHs_CF_no_C,18.0,87.0
Melbourne,DS_NS_FHs_CF_no_C,18.0,88.0
Ashwood,DS_NS_FHs_CF_no_C_pc,0.0,1.0
Bass,DS_NS_FHs_CF_no_C_pc,0.0,2.0
Bayswater,DS_NS_FHs_CF_no_C_pc,0.0,3.0
Bendigo West,DS_NS_FHs_CF_no_C_pc,0.0,4.0
Box Hill,DS_NS_FHs_CF_no_C_pc,0.0,5.0
Brighton,DS_NS_FHs_CF_no_C_pc,0.0,6.0
Broadmeadows,DS_NS_FHs_CF_no_C_pc,0.0,7.0
Brunswick,DS_NS_FHs_CF_no_C_pc,0.0,8.0
Bulleen,DS_NS_FHs_CF_no_C_pc,0.0,9.0
Bundoora,DS_NS_FHs_CF_no_C_pc,0.0,10.0
Carrum,DS_NS_FHs_CF_no_C_pc,0.0,11.0
Caulfield,DS_NS_FHs_CF_no_C_pc,0.0,12.0
Clarinda,DS_NS_FHs_CF_no_C_pc,0.0,13.0
Croydon,DS_NS_FHs_CF_no_C_pc,0.0,14.0
Dandenong,DS_NS_FHs_CF_no_C_pc,0.0,15.0
Eltham,DS_NS_FHs_CF_no_C_pc,0.0,16.0
Essendon,DS_NS_FHs_CF_no_C_pc,0.0,17.0
Eureka,DS_NS_FHs_CF_no_C_pc,0.0,18.0
Euroa,DS_NS_FHs_CF_no_C_pc,0.0,19.0
Evelyn,DS_NS_FHs_CF_no_C_pc,0.0,20.0
Frankston,DS_NS_FHs_CF_no_C_pc,0.0,21.0
Gippsland South,DS_NS_FHs_CF_no_C_pc,0.0,22.0
Glen Waverley,DS_NS_FHs_CF_no_C_pc,0.0,23.0
Greenvale,DS_NS_FHs_CF_no_C_pc,0.0,24.0
Hastings,DS_NS_FHs_CF_no_C_pc,0.0,25.0
Kalkallo,DS_NS_FHs_CF_no_C_pc,0.0,26.0
Kew,DS_NS_FHs_CF_no_C_pc,0.0,27.0
Kororoit,DS_NS_FHs_CF_no_C_pc,0.0,28.0
Laverton,DS_NS_FHs_CF_no_C_pc,0.0,29.0
Lowan,DS_NS_FHs_CF_no_C_pc,0.0,30.0
Malvern,DS_NS_FHs_CF_no_C_pc,0.0,31.0
Mildura,DS_NS_FHs_CF_no_C_pc,0.0,32.0
Mill Park,DS_NS_FHs_CF_no_C_pc,0.0,33.0
Monbulk,DS_NS_FHs_CF_no_C_pc,0.0,34.0
Mordialloc,DS_NS_FHs_CF_no_C_pc,0.0,35.0
Mornington,DS_NS_FHs_CF_no_C_pc,0.0,36.0
Morwell,DS_NS_FHs_CF_no_C_pc,0.0,37.0
Mulgrave,DS_NS_FHs_CF_no_C_pc,0.0,38.0
Narracan,DS_NS_FHs_CF_no_C_pc,0.0,39.0
Narre Warren North,DS_NS_FHs_CF_no_C_pc,0.0,40.0
Narre Warren South,DS_NS_FHs_CF_no_C_pc,0.0,41.0
Nepean,DS_NS_FHs_CF_no_C_pc,0.0,42.0
Niddrie,DS_NS_FHs_CF_no_C_pc,0.0,43.0
Northcote,DS_NS_FHs_CF_no_C_pc,0.0,44.0
Oakleigh,DS_NS_FHs_CF_no_C_pc,0.0,45.0
Pakenham,DS_NS_FHs_CF_no_C_pc,0.0,46.0
Pascoe Vale,DS_NS_FHs_CF_no_C_pc,0.0,47.0
Point Cook,DS_NS_FHs_CF_no_C_pc,0.0,48.0
Polwarth,DS_NS_FHs_CF_no_C_pc,0.0,49.0
Preston,DS_NS_FHs_CF_no_C_pc,0.0,50.0
Richmond,DS_NS_FHs_CF_no_C_pc,0.0,51.0
Ringwood,DS_NS_FHs_CF_no_C_pc,0.0,52.0
Rowville,DS_NS_FHs_CF_no_C_pc,0.0,53.0
Sandringham,DS_NS_FHs_CF_no_C_pc,0.0,54.0
South Barwon,DS_NS_FHs_CF_no_C_pc,0.0,55.0
South-West Coast,DS_NS_FHs_CF_no_C_pc,0.0,56.0
St Albans,DS_NS_FHs_CF_no_C_pc,0.0,57.0
Sunbury,DS_NS_FHs_CF_no_C_pc,0.0,58.0
Tarneit,DS_NS_FHs_CF_no_C_pc,0.0,59.0
Thomastown,DS_NS_FHs_CF_no_C_pc,0.0,60.0
Warrandyte,DS_NS_FHs_CF_no_C_pc,0.0,61.0
Werribee,DS_NS_FHs_CF_no_C_pc,0.0,62.0
Yan Yean,DS_NS_FHs_CF_no_C_pc,0.0,63.0
Bellarine,DS_NS_FHs_CF_no_C_pc,0.0001,64.0
Bentleigh,DS_NS_FHs_CF_no_C_pc,0.0001,65.0
Berwick,DS_NS_FHs_CF_no_C_pc,0.0001,66.0
Cranbourne,DS_NS_FHs_CF_no_C_pc,0.0001,67.0
Footscray,DS_NS_FHs_CF_no_C_pc,0.0001,68.0
Hawthorn,DS_NS_FHs_CF_no_C_pc,0.0001,69.0
Macedon,DS_NS_FHs_CF_no_C_pc,0.0001,70.0
Ovens Valley,DS_NS_FHs_CF_no_C_pc,0.0001,71.0
Prahran,DS_NS_FHs_CF_no_C_pc,0.0001,72.0
Shepparton,DS_NS_FHs_CF_no_C_pc,0.0001,73.0
Sydenham,DS_NS_FHs_CF_no_C_pc,0.0001,74.0
Wendouree,DS_NS_FHs_CF_no_C_pc,0.0001,75.0
Williamstown,DS_NS_FHs_CF_no_C_pc,0.0001,76.0
Geelong,DS_NS_FHs_CF_no_C_pc,0.0002,77.0
Lara,DS_NS_FHs_CF_no_C_pc,0.0002,78.0
Melton,DS_NS_FHs_CF_no_C_pc,0.0002,79.0
Ripon,DS_NS_FHs_CF_no_C_pc,0.0002,80.0
Bendigo East,DS_NS_FHs_CF_no_C_pc,0.0003,81.0
Eildon,DS_NS_FHs_CF_no_C_pc,0.0003,82.0
Melbourne,DS_NS_FHs_CF_no_C_pc,0.0003,83.0
Murray Plains,DS_NS_FHs_CF_no_C_pc,0.0003,84.0
Ivanhoe,DS_NS_FHs_CF_no_C_pc,0.0004,85.0
Albert Park,DS_NS_FHs_CF_no_C_pc,0.0005,86.0
Benambra,DS_NS_FHs_CF_no_C_pc,0.0005,87.0
Gippsland East,DS_NS_FHs_CF_no_C_pc,0.0005,88.0
Albert Park,DS_NS_FHs_OnePF,0.0,1.0
Ashwood,DS_NS_FHs_OnePF,0.0,2.0
Bass,DS_NS_FHs_OnePF,0.0,3.0
Bayswater,DS_NS_FHs_OnePF,0.0,4.0
Bellarine,DS_NS_FHs_OnePF,0.0,5.0
Benambra,DS_NS_FHs_OnePF,0.0,6.0
Bendigo East,DS_NS_FHs_OnePF,0.0,7.0
Bendigo West,DS_NS_FHs_OnePF,0.0,8.0
Bentleigh,DS_NS_FHs_OnePF,0.0,9.0
Berwick,DS_NS_FHs_OnePF,0.0,10.0
Box Hill,DS_NS_FHs_OnePF,0.0,11.0
Brighton,DS_NS_FHs_OnePF,0.0,12.0
Broadmeadows,DS_NS_FHs_OnePF,0.0,13.0
Brunswick,DS_NS_FHs_OnePF,0.0,14.0
Bundoora,DS_NS_FHs_OnePF,0.0,15.0
Carrum,DS_NS_FHs_OnePF,0.0,16.0
Caulfield,DS_NS_FHs_OnePF,0.0,17.0
Clarinda,DS_NS_FHs_OnePF,0.0,18.0
Cranbourne,DS_NS_FHs_OnePF,0.0,19.0
Croydon,DS_NS_FHs_OnePF,0.0,20.0
Eildon,DS_NS_FHs_OnePF,0.0,21.0
Eltham,DS_NS_FHs_OnePF,0.0,22.0
Essendon,DS_NS_FHs_OnePF,0.0,23.0
Eureka,DS_NS_FHs_OnePF,0.0,24.0
Euroa,DS_NS_FHs_OnePF,0.0,25.0
Evelyn,DS_NS_FHs_OnePF,0.0,26.0
Footscray,DS_NS_FHs_OnePF,0.0,27.0
Frankston,DS_NS_FHs_OnePF,0.0,28.0
Geelong,DS_NS_FHs_OnePF,0.0,29.0
Gippsland South,DS_NS_FHs_OnePF,0.0,30.0
Glen Waverley,DS_NS_FHs_OnePF,0.0,31.0
Greenvale,DS_NS_FHs_OnePF,0.0,32.0
Hastings,DS_NS_FHs_OnePF,0.0,33.0
Hawthorn,DS_NS_FHs_OnePF,0.0,34.0
Kalkallo,DS_NS_FHs_OnePF,0.0,35.0
Kew,DS_NS_FHs_OnePF,0.0,36.0
Kororoit,DS_NS_FHs_OnePF,0.0,37.0
Lara,DS_NS_FHs_OnePF,0.0,38.0
Laverton,DS_NS_FHs_OnePF,0.0,39.0
Lowan,DS_NS_FHs_OnePF,0.0,40.0
Macedon,DS_NS_FHs_OnePF,0.0,41.0
Malvern,DS_NS_FHs_OnePF,0.0,42.0
Melbourne,DS_NS_FHs_OnePF,0.0,43.0
Melton,DS_NS_FHs_OnePF,0.0,44.0
Mildura,DS_NS_FHs_OnePF,0.0,45.0
Mill Park,DS_NS_FHs_OnePF,0.0,46.0
Monbulk,DS_NS_FHs_OnePF,0.0,47.0
Mordialloc,DS_NS_FHs_OnePF,0.0,48.0
Mornington,DS_NS_FHs_OnePF,0.0,49.0
Morwell,DS_NS_FHs_OnePF,0.0,50.0
Mulgrave,DS_NS_FHs_OnePF,0.0,51.0
Murray Plains,DS_NS_FHs_OnePF,0.0,52.0
Narracan,DS_NS_FHs_OnePF,0.0,53.0
Narre Warren North,DS_NS_FHs_OnePF,0.0,54.0
Narre Warren South,DS_NS_FHs_OnePF,0.0,55.0
Nepean,DS_NS_FHs_OnePF,0.0,56.0
Niddrie,DS_NS_FHs_OnePF,0.0,57.0
Northcote,DS_NS_FHs_OnePF,0.0,58.0
Oakleigh,DS_NS_FHs_OnePF,0.0,59.0
Ovens Valley,DS_NS_FHs_OnePF,0.0,60.0
Pakenham,DS_NS_FHs_OnePF,0.0,61.0
Pascoe Vale,DS_NS_FHs_OnePF,0.0,62.0
Point Cook,DS_NS_FHs_OnePF,0.0,63.0
Polwarth,DS_NS_FHs_OnePF,0.0,64.0
Prahran,DS_NS_FHs_OnePF,0.0,65.0
Preston,DS_NS_FHs_OnePF,0.0,66.0
Richmond,DS_NS_FHs_OnePF,0.0,67.0
Ringwood,DS_NS_FHs_OnePF,0.0,68.0
Ripon,DS_NS_FHs_OnePF,0.0,69.0
Rowville,DS_NS_FHs_OnePF,0.0,70.0
Sandringham,DS_NS_FHs_OnePF,0.0,71.0
Shepparton,DS_NS_FHs_OnePF,0.0,72.0
South Barwon,DS_NS_FHs_OnePF,0.0,73.0
South-West Coast,DS_NS_FHs_OnePF,0.0,74.0
St Albans,DS_NS_FHs_OnePF,0.0,75.0
Sunbury,DS_NS_FHs_OnePF,0.0,76.0
Sydenham,DS_NS_FHs_OnePF,0.0,77.0
Tarneit,DS_NS_FHs_OnePF,0.0,78.0
Thomastown,DS_NS_FHs_OnePF,0.0,79.0
Warrandyte,DS_NS_FHs_OnePF,0.0,80.0
Wendouree,DS_NS_FHs_OnePF,0.0,81.0
Werribee,DS_NS_FHs_OnePF,0.0,82.0
Williamstown,DS_NS_FHs_OnePF,0.0,83.0
Yan Yean,DS_NS_FHs_OnePF,0.0,84.0
Dandenong,DS_NS_FHs_OnePF,3.0,85.0
Gippsland East,DS_NS_FHs_OnePF,4.0,86.0
Ivanhoe,DS_NS_FHs_OnePF,4.0,87.0
Bulleen,DS_NS_FHs_OnePF,7.0,88.0
Albert Park,DS_NS_FHs_OnePF_pc,0.0,1.0
Ashwood,DS_NS_FHs_OnePF_pc,0.0,2.0
Bass,DS_NS_FHs_OnePF_pc,0.0,3.0
Bayswater,DS_NS_FHs_OnePF_pc,0.0,4.0
Bellarine,DS_NS_FHs_OnePF_pc,0.0,5.0
Benambra,DS_NS_FHs_OnePF_pc,0.0,6.0
Bendigo East,DS_NS_FHs_OnePF_pc,0.0,7.0
Bendigo West,DS_NS_FHs_OnePF_pc,0.0,8.0
Bentleigh,DS_NS_FHs_OnePF_pc,0.0,9.0
Berwick,DS_NS_FHs_OnePF_pc,0.0,10.0
