district,census_variable,value
Rowville,C0_4F_EO_M_EO_pc,0.0986
Sandringham,C0_4F_EO_M_EO_pc,0.1466
Shepparton,C0_4F_EO_M_EO_pc,0.1839
South Barwon,C0_4F_EO_M_EO_pc,0.2405
South-West Coast,C0_4F_EO_M_EO_pc,0.2308
St Albans,C0_4F_EO_M_EO_pc,0.0439
Sunbury,C0_4F_EO_M_EO_pc,0.2094
Sydenham,C0_4F_EO_M_EO_pc,0.0923
Tarneit,C0_4F_EO_M_EO_pc,0.0542
Thomastown,C0_4F_EO_M_EO_pc,0.0686
Warrandyte,C0_4F_EO_M_EO_pc,0.0963
Wendouree,C0_4F_EO_M_EO_pc,0.2359
Werribee,C0_4F_EO_M_EO_pc,0.1118
Williamstown,C0_4F_EO_M_EO_pc,0.1924
Yan Yean,C0_4F_EO_M_EO_pc,0.1708
Albert Park,C0_4F_EO_M_O_EVWW_n,52.0
Ashwood,C0_4F_EO_M_O_EVWW_n,77.0
Bass,C0_4F_EO_M_O_EVWW_n,19.0
Bayswater,C0_4F_EO_M_O_EVWW_n,84.0
Bellarine,C0_4F_EO_M_O_EVWW_n,25.0
Benambra,C0_4F_EO_M_O_EVWW_n,7.0
Bendigo East,C0_4F_EO_M_O_EVWW_n,24.0
Bendigo West,C0_4F_EO_M_O_EVWW_n,21.0
Bentleigh,C0_4F_EO_M_O_EVWW_n,104.0
Berwick,C0_4F_EO_M_O_EVWW_n,94.0
Box Hill,C0_4F_EO_M_O_EVWW_n,30.0
Brighton,C0_4F_EO_M_O_EVWW_n,86.0
Broadmeadows,C0_4F_EO_M_O_EVWW_n,123.0
Brunswick,C0_4F_EO_M_O_EVWW_n,95.0
Bulleen,C0_4F_EO_M_O_EVWW_n,75.0
Bundoora,C0_4F_EO_M_O_EVWW_n,65.0
Carrum,C0_4F_EO_M_O_EVWW_n,92.0
Caulfield,C0_4F_EO_M_O_EVWW_n,133.0
Clarinda,C0_4F_EO_M_O_EVWW_n,86.0
Cranbourne,C0_4F_EO_M_O_EVWW_n,134.0
Croydon,C0_4F_EO_M_O_EVWW_n,29.0
Dandenong,C0_4F_EO_M_O_EVWW_n,116.0
Eildon,C0_4F_EO_M_O_EVWW_n,19.0
Eltham,C0_4F_EO_M_O_EVWW_n,88.0
Essendon,C0_4F_EO_M_O_EVWW_n,83.0
Eureka,C0_4F_EO_M_O_EVWW_n,32.0
Euroa,C0_4F_EO_M_O_EVWW_n,17.0
Evelyn,C0_4F_EO_M_O_EVWW_n,42.0
Footscray,C0_4F_EO_M_O_EVWW_n,101.0
Frankston,C0_4F_EO_M_O_EVWW_n,46.0
Geelong,C0_4F_EO_M_O_EVWW_n,67.0
Gippsland East,C0_4F_EO_M_O_EVWW_n,21.0
Gippsland South,C0_4F_EO_M_O_EVWW_n,24.0
Glen Waverley,C0_4F_EO_M_O_EVWW_n,26.0
Greenvale,C0_4F_EO_M_O_EVWW_n,95.0
Hastings,C0_4F_EO_M_O_EVWW_n,53.0
Hawthorn,C0_4F_EO_M_O_EVWW_n,54.0
Ivanhoe,C0_4F_EO_M_O_EVWW_n,99.0
Kalkallo,C0_4F_EO_M_O_EVWW_n,215.0
Kew,C0_4F_EO_M_O_EVWW_n,79.0
Kororoit,C0_4F_EO_M_O_EVWW_n,171.0
Lara,C0_4F_EO_M_O_EVWW_n,40.0
Laverton,C0_4F_EO_M_O_EVWW_n,127.0
Lowan,C0_4F_EO_M_O_EVWW_n,19.0
Macedon,C0_4F_EO_M_O_EVWW_n,23.0
Malvern,C0_4F_EO_M_O_EVWW_n,42.0
Melbourne,C0_4F_EO_M_O_EVWW_n,70.0
Melton,C0_4F_EO_M_O_EVWW_n,143.0
Mildura,C0_4F_EO_M_O_EVWW_n,39.0
Mill Park,C0_4F_EO_M_O_EVWW_n,84.0
Monbulk,C0_4F_EO_M_O_EVWW_n,48.0
Mordialloc,C0_4F_EO_M_O_EVWW_n,82.0
Mornington,C0_4F_EO_M_O_EVWW_n,26.0
Morwell,C0_4F_EO_M_O_EVWW_n,17.0
Mulgrave,C0_4F_EO_M_O_EVWW_n,91.0
Murray Plains,C0_4F_EO_M_O_EVWW_n,13.0
Narracan,C0_4F_EO_M_O_EVWW_n,23.0
Narre Warren North,C0_4F_EO_M_O_EVWW_n,93.0
Narre Warren South,C0_4F_EO_M_O_EVWW_n,105.0
Nepean,C0_4F_EO_M_O_EVWW_n,27.0
Niddrie,C0_4F_EO_M_O_EVWW_n,146.0
Northcote,C0_4F_EO_M_O_EVWW_n,91.0
Oakleigh,C0_4F_EO_M_O_EVWW_n,102.0
Ovens Valley,C0_4F_EO_M_O_EVWW_n,21.0
Pakenham,C0_4F_EO_M_O_EVWW_n,84.0
Pascoe Vale,C0_4F_EO_M_O_EVWW_n,135.0
Point Cook,C0_4F_EO_M_O_EVWW_n,164.0
Polwarth,C0_4F_EO_M_O_EVWW_n,25.0
Prahran,C0_4F_EO_M_O_EVWW_n,31.0
Preston,C0_4F_EO_M_O_EVWW_n,95.0
Richmond,C0_4F_EO_M_O_EVWW_n,56.0
Ringwood,C0_4F_EO_M_O_EVWW_n,66.0
Ripon,C0_4F_EO_M_O_EVWW_n,13.0
Rowville,C0_4F_EO_M_O_EVWW_n,60.0
Sandringham,C0_4F_EO_M_O_EVWW_n,57.0
Shepparton,C0_4F_EO_M_O_EVWW_n,18.0
South Barwon,C0_4F_EO_M_O_EVWW_n,62.0
South-West Coast,C0_4F_EO_M_O_EVWW_n,12.0
St Albans,C0_4F_EO_M_O_EVWW_n,55.0
Sunbury,C0_4F_EO_M_O_EVWW_n,87.0
Sydenham,C0_4F_EO_M_O_EVWW_n,153.0
Tarneit,C0_4F_EO_M_O_EVWW_n,136.0
Thomastown,C0_4F_EO_M_O_EVWW_n,154.0
Warrandyte,C0_4F_EO_M_O_EVWW_n,22.0
Wendouree,C0_4F_EO_M_O_EVWW_n,31.0
Werribee,C0_4F_EO_M_O_EVWW_n,70.0
Williamstown,C0_4F_EO_M_O_EVWW_n,74.0
Yan Yean,C0_4F_EO_M_O_EVWW_n,105.0
Albert Park,C0_4F_EO_M_O_EVWW_pc,0.0069
Ashwood,C0_4F_EO_M_O_EVWW_pc,0.0047
Bass,C0_4F_EO_M_O_EVWW_pc,0.0018
Bayswater,C0_4F_EO_M_O_EVWW_pc,0.0066
Bellarine,C0_4F_EO_M_O_EVWW_pc,0.0022
Benambra,C0_4F_EO_M_O_EVWW_pc,0.0006
Bendigo East,C0_4F_EO_M_O_EVWW_pc,0.0019
Bendigo West,C0_4F_EO_M_O_EVWW_pc,0.0024
Bentleigh,C0_4F_EO_M_O_EVWW_pc,0.0063
Berwick,C0_4F_EO_M_O_EVWW_pc,0.0045
Box Hill,C0_4F_EO_M_O_EVWW_pc,0.002
Brighton,C0_4F_EO_M_O_EVWW_pc,0.0068
Broadmeadows,C0_4F_EO_M_O_EVWW_pc,0.0081
Brunswick,C0_4F_EO_M_O_EVWW_pc,0.0123
Bulleen,C0_4F_EO_M_O_EVWW_pc,0.0058
Bundoora,C0_4F_EO_M_O_EVWW_pc,0.0053
Carrum,C0_4F_EO_M_O_EVWW_pc,0.0065
Caulfield,C0_4F_EO_M_O_EVWW_pc,0.0102
Clarinda,C0_4F_EO_M_O_EVWW_pc,0.0066
Cranbourne,C0_4F_EO_M_O_EVWW_pc,0.0065
Croydon,C0_4F_EO_M_O_EVWW_pc,0.0022
Dandenong,C0_4F_EO_M_O_EVWW_pc,0.0075
Eildon,C0_4F_EO_M_O_EVWW_pc,0.0019
Eltham,C0_4F_EO_M_O_EVWW_pc,0.0061
Essendon,C0_4F_EO_M_O_EVWW_pc,0.0069
Eureka,C0_4F_EO_M_O_EVWW_pc,0.0024
Euroa,C0_4F_EO_M_O_EVWW_pc,0.0019
Evelyn,C0_4F_EO_M_O_EVWW_pc,0.003
Footscray,C0_4F_EO_M_O_EVWW_pc,0.0091
Frankston,C0_4F_EO_M_O_EVWW_pc,0.0047
Geelong,C0_4F_EO_M_O_EVWW_pc,0.0057
Gippsland East,C0_4F_EO_M_O_EVWW_pc,0.0026
Gippsland South,C0_4F_EO_M_O_EVWW_pc,0.0025
Glen Waverley,C0_4F_EO_M_O_EVWW_pc,0.0016
Greenvale,C0_4F_EO_M_O_EVWW_pc,0.0053
Hastings,C0_4F_EO_M_O_EVWW_pc,0.0046
Hawthorn,C0_4F_EO_M_O_EVWW_pc,0.0042
Ivanhoe,C0_4F_EO_M_O_EVWW_pc,0.0079
Kalkallo,C0_4F_EO_M_O_EVWW_pc,0.0086
Kew,C0_4F_EO_M_O_EVWW_pc,0.0052
Kororoit,C0_4F_EO_M_O_EVWW_pc,0.0086
Lara,C0_4F_EO_M_O_EVWW_pc,0.0039
Laverton,C0_4F_EO_M_O_EVWW_pc,0.0066
Lowan,C0_4F_EO_M_O_EVWW_pc,0.0019
Macedon,C0_4F_EO_M_O_EVWW_pc,0.0019
Malvern,C0_4F_EO_M_O_EVWW_pc,0.0039
Melbourne,C0_4F_EO_M_O_EVWW_pc,0.01
Melton,C0_4F_EO_M_O_EVWW_pc,0.0081
Mildura,C0_4F_EO_M_O_EVWW_pc,0.0038
Mill Park,C0_4F_EO_M_O_EVWW_pc,0.006
Monbulk,C0_4F_EO_M_O_EVWW_pc,0.0037
Mordialloc,C0_4F_EO_M_O_EVWW_pc,0.0052
Mornington,C0_4F_EO_M_O_EVWW_pc,0.0021
Morwell,C0_4F_EO_M_O_EVWW_pc,0.0017
Mulgrave,C0_4F_EO_M_O_EVWW_pc,0.0069
Murray Plains,C0_4F_EO_M_O_EVWW_pc,0.0013
Narracan,C0_4F_EO_M_O_EVWW_pc,0.0019
Narre Warren North,C0_4F_EO_M_O_EVWW_pc,0.006
Narre Warren South,C0_4F_EO_M_O_EVWW_pc,0.0047
Nepean,C0_4F_EO_M_O_EVWW_pc,0.0036
Niddrie,C0_4F_EO_M_O_EVWW_pc,0.011
Northcote,C0_4F_EO_M_O_EVWW_pc,0.0084
Oakleigh,C0_4F_EO_M_O_EVWW_pc,0.0075
Ovens Valley,C0_4F_EO_M_O_EVWW_pc,0.0023
Pakenham,C0_4F_EO_M_O_EVWW_pc,0.005
Pascoe Vale,C0_4F_EO_M_O_EVWW_pc,0.0114
Point Cook,C0_4F_EO_M_O_EVWW_pc,0.0073
Polwarth,C0_4F_EO_M_O_EVWW_pc,0.002
Prahran,C0_4F_EO_M_O_EVWW_pc,0.0063
Preston,C0_4F_EO_M_O_EVWW_pc,0.0085
Richmond,C0_4F_EO_M_O_EVWW_pc,0.0092
Ringwood,C0_4F_EO_M_O_EVWW_pc,0.0042
Ripon,C0_4F_EO_M_O_EVWW_pc,0.0012
Rowville,C0_4F_EO_M_O_EVWW_pc,0.0041
Sandringham,C0_4F_EO_M_O_EVWW_pc,0.0045
Shepparton,C0_4F_EO_M_O_EVWW_pc,0.0015
South Barwon,C0_4F_EO_M_O_EVWW_pc,0.0044
South-West Coast,C0_4F_EO_M_O_EVWW_pc,0.0011
St Albans,C0_4F_EO_M_O_EVWW_pc,0.0047
Sunbury,C0_4F_EO_M_O_EVWW_pc,0.0077
Sydenham,C0_4F_EO_M_O_EVWW_pc,0.0086
Tarneit,C0_4F_EO_M_O_EVWW_pc,0.006
Thomastown,C0_4F_EO_M_O_EVWW_pc,0.0095
Warrandyte,C0_4F_EO_M_O_EVWW_pc,0.0014
Wendouree,C0_4F_EO_M_O_EVWW_pc,0.0031
Werribee,C0_4F_EO_M_O_EVWW_pc,0.004
Williamstown,C0_4F_EO_M_O_EVWW_pc,0.0057
Yan Yean,C0_4F_EO_M_O_EVWW_pc,0.0059
Albert Park,C0_4F_EO_M_O_ENWNA_n,0.0
Ashwood,C0_4F_EO_M_O_ENWNA_n,0.0
Bass,C0_4F_EO_M_O_ENWNA_n,0.0
Bayswater,C0_4F_EO_M_O_ENWNA_n,0.0
Bellarine,C0_4F_EO_M_O_ENWNA_n,0.0
Benambra,C0_4F_EO_M_O_ENWNA_n,0.0
Bendigo East,C0_4F_EO_M_O_ENWNA_n,0.0
Bendigo West,C0_4F_EO_M_O_ENWNA_n,0.0
Bentleigh,C0_4F_EO_M_O_ENWNA_n,0.0
Berwick,C0_4F_EO_M_O_ENWNA_n,0.0
Box Hill,C0_4F_EO_M_O_ENWNA_n,0.0
Brighton,C0_4F_EO_M_O_ENWNA_n,3.0
Broadmeadows,C0_4F_EO_M_O_ENWNA_n,4.0
Brunswick,C0_4F_EO_M_O_ENWNA_n,4.0
Bulleen,C0_4F_EO_M_O_ENWNA_n,0.0
Bundoora,C0_4F_EO_M_O_ENWNA_n,8.0
Carrum,C0_4F_EO_M_O_ENWNA_n,0.0
Caulfield,C0_4F_EO_M_O_ENWNA_n,0.0
Clarinda,C0_4F_EO_M_O_ENWNA_n,7.0
Cranbourne,C0_4F_EO_M_O_ENWNA_n,0.0
Croydon,C0_4F_EO_M_O_ENWNA_n,3.0
Dandenong,C0_4F_EO_M_O_ENWNA_n,4.0
Eildon,C0_4F_EO_M_O_ENWNA_n,0.0
Eltham,C0_4F_EO_M_O_ENWNA_n,0.0
Essendon,C0_4F_EO_M_O_ENWNA_n,0.0
Eureka,C0_4F_EO_M_O_ENWNA_n,0.0
Euroa,C0_4F_EO_M_O_ENWNA_n,0.0
Evelyn,C0_4F_EO_M_O_ENWNA_n,0.0
Footscray,C0_4F_EO_M_O_ENWNA_n,0.0
Frankston,C0_4F_EO_M_O_ENWNA_n,4.0
Geelong,C0_4F_EO_M_O_ENWNA_n,0.0
Gippsland East,C0_4F_EO_M_O_ENWNA_n,0.0
Gippsland South,C0_4F_EO_M_O_ENWNA_n,0.0
Glen Waverley,C0_4F_EO_M_O_ENWNA_n,0.0
Greenvale,C0_4F_EO_M_O_ENWNA_n,0.0
Hastings,C0_4F_EO_M_O_ENWNA_n,0.0
Hawthorn,C0_4F_EO_M_O_ENWNA_n,0.0
Ivanhoe,C0_4F_EO_M_O_ENWNA_n,3.0
Kalkallo,C0_4F_EO_M_O_ENWNA_n,0.0
Kew,C0_4F_EO_M_O_ENWNA_n,0.0
Kororoit,C0_4F_EO_M_O_ENWNA_n,0.0
Lara,C0_4F_EO_M_O_ENWNA_n,0.0
Laverton,C0_4F_EO_M_O_ENWNA_n,10.0
Lowan,C0_4F_EO_M_O_ENWNA_n,0.0
Macedon,C0_4F_EO_M_O_ENWNA_n,0.0
Malvern,C0_4F_EO_M_O_ENWNA_n,0.0
Melbourne,C0_4F_EO_M_O_ENWNA_n,0.0
Melton,C0_4F_EO_M_O_ENWNA_n,7.0
Mildura,C0_4F_EO_M_O_ENWNA_n,0.0
Mill Park,C0_4F_EO_M_O_ENWNA_n,0.0
Monbulk,C0_4F_EO_M_O_ENWNA_n,0.0
Mordialloc,C0_4F_EO_M_O_ENWNA_n,0.0
Mornington,C0_4F_EO_M_O_ENWNA_n,0.0
Morwell,C0_4F_EO_M_O_ENWNA_n,0.0
Mulgrave,C0_4F_EO_M_O_ENWNA_n,0.0
Murray Plains,C0_4F_EO_M_O_ENWNA_n,0.0
Narracan,C0_4F_EO_M_O_ENWNA_n,0.0
Narre Warren North,C0_4F_EO_M_O_ENWNA_n,0.0
Narre Warren South,C0_4F_EO_M_O_ENWNA_n,0.0
Nepean,C0_4F_EO_M_O_ENWNA_n,0.0
Niddrie,C0_4F_EO_M_O_ENWNA_n,0.0
Northcote,C0_4F_EO_M_O_ENWNA_n,0.0
Oakleigh,C0_4F_EO_M_O_ENWNA_n,0.0
Ovens Valley,C0_4F_EO_M_O_ENWNA_n,0.0
Pakenham,C0_4F_EO_M_O_ENWNA_n,0.0
Pascoe Vale,C0_4F_EO_M_O_ENWNA_n,0.0
Point Cook,C0_4F_EO_M_O_ENWNA_n,0.0
Polwarth,C0_4F_EO_M_O_ENWNA_n,0.0
Prahran,C0_4F_EO_M_O_ENWNA_n,0.0
Preston,C0_4F_EO_M_O_ENWNA_n,8.0
Richmond,C0_4F_EO_M_O_ENWNA_n,0.0
Ringwood,C0_4F_EO_M_O_ENWNA_n,0.0
Ripon,C0_4F_EO_M_O_ENWNA_n,0.0
Rowville,C0_4F_EO_M_O_ENWNA_n,0.0
Sandringham,C0_4F_EO_M_O_ENWNA_n,0.0
Shepparton,C0_4F_EO_M_O_ENWNA_n,0.0
South Barwon,C0_4F_EO_M_O_ENWNA_n,0.0
South-West Coast,C0_4F_EO_M_O_ENWNA_n,0.0
St Albans,C0_4F_EO_M_O_ENWNA_n,0.0
Sunbury,C0_4F_EO_M_O_ENWNA_n,0.0
Sydenham,C0_4F_EO_M_O_ENWNA_n,0.0
Tarneit,C0_4F_EO_M_O_ENWNA_n,0.0
Thomastown,C0_4F_EO_M_O_ENWNA_n,0.0
Warrandyte,C0_4F_EO_M_O_ENWNA_n,3.0
Wendouree,C0_4F_EO_M_O_ENWNA_n,0.0
Werribee,C0_4F_EO_M_O_ENWNA_n,0.0
Williamstown,C0_4F_EO_M_O_ENWNA_n,0.0
Yan Yean,C0_4F_EO_M_O_ENWNA_n,0.0
Albert Park,C0_4F_EO_M_O_ENWNA_pc,0.0
Ashwood,C0_4F_EO_M_O_ENWNA_pc,0.0
Bass,C0_4F_EO_M_O_ENWNA_pc,0.0
Bayswater,C0_4F_EO_M_O_ENWNA_pc,0.0
Bellarine,C0_4F_EO_M_O_ENWNA_pc,0.0
Benambra,C0_4F_EO_M_O_ENWNA_pc,0.0
Bendigo East,C0_4F_EO_M_O_ENWNA_pc,0.0
Bendigo West,C0_4F_EO_M_O_ENWNA_pc,0.0
Bentleigh,C0_4F_EO_M_O_ENWNA_pc,0.0
Berwick,C0_4F_EO_M_O_ENWNA_pc,0.0
Box Hill,C0_4F_EO_M_O_ENWNA_pc,0.0
Brighton,C0_4F_EO_M_O_ENWNA_pc,0.0002
Broadmeadows,C0_4F_EO_M_O_ENWNA_pc,0.0003
Brunswick,C0_4F_EO_M_O_ENWNA_pc,0.0005
Bulleen,C0_4F_EO_M_O_ENWNA_pc,0.0
Bundoora,C0_4F_EO_M_O_ENWNA_pc,0.0007
Carrum,C0_4F_EO_M_O_ENWNA_pc,0.0
Caulfield,C0_4F_EO_M_O_ENWNA_pc,0.0
Clarinda,C0_4F_EO_M_O_ENWNA_pc,0.0005
Cranbourne,C0_4F_EO_M_O_ENWNA_pc,0.0
Croydon,C0_4F_EO_M_O_ENWNA_pc,0.0002
Dandenong,C0_4F_EO_M_O_ENWNA_pc,0.0003
Eildon,C0_4F_EO_M_O_ENWNA_pc,0.0
Eltham,C0_4F_EO_M_O_ENWNA_pc,0.0
Essendon,C0_4F_EO_M_O_ENWNA_pc,0.0
Eureka,C0_4F_EO_M_O_ENWNA_pc,0.0
Euroa,C0_4F_EO_M_O_ENWNA_pc,0.0
Evelyn,C0_4F_EO_M_O_ENWNA_pc,0.0
Footscray,C0_4F_EO_M_O_ENWNA_pc,0.0
Frankston,C0_4F_EO_M_O_ENWNA_pc,0.0004
Geelong,C0_4F_EO_M_O_ENWNA_pc,0.0
Gippsland East,C0_4F_EO_M_O_ENWNA_pc,0.0
