district,census_variable,value,rank
Dandenong,F_15_19_yr_N_a_volunteer_n,1958.0,73.0
Melton,F_15_19_yr_N_a_volunteer_n,2000.0,74.0
Narre Warren North,F_15_19_yr_N_a_volunteer_n,2004.0,75.0
Glen Waverley,F_15_19_yr_N_a_volunteer_n,2011.0,76.0
Cranbourne,F_15_19_yr_N_a_volunteer_n,2037.0,77.0
Point Cook,F_15_19_yr_N_a_volunteer_n,2038.0,78.0
Box Hill,F_15_19_yr_N_a_volunteer_n,2047.0,79.0
Tarneit,F_15_19_yr_N_a_volunteer_n,2122.0,80.0
Kew,F_15_19_yr_N_a_volunteer_n,2126.0,81.0
Berwick,F_15_19_yr_N_a_volunteer_n,2179.0,82.0
Melbourne,F_15_19_yr_N_a_volunteer_n,2239.0,83.0
Kalkallo,F_15_19_yr_N_a_volunteer_n,2290.0,84.0
Kororoit,F_15_19_yr_N_a_volunteer_n,2305.0,85.0
Greenvale,F_15_19_yr_N_a_volunteer_n,2401.0,86.0
Sydenham,F_15_19_yr_N_a_volunteer_n,2467.0,87.0
Narre Warren South,F_15_19_yr_N_a_volunteer_n,2832.0,88.0
Prahran,F_15_19_yr_N_a_volunteer_pc,0.0096,1.0
Richmond,F_15_19_yr_N_a_volunteer_pc,0.0125,2.0
Brunswick,F_15_19_yr_N_a_volunteer_pc,0.013,3.0
Albert Park,F_15_19_yr_N_a_volunteer_pc,0.0144,4.0
Footscray,F_15_19_yr_N_a_volunteer_pc,0.0181,5.0
Nepean,F_15_19_yr_N_a_volunteer_pc,0.0192,6.0
Preston,F_15_19_yr_N_a_volunteer_pc,0.0197,7.0
Melbourne,F_15_19_yr_N_a_volunteer_pc,0.0203,8.0
Caulfield,F_15_19_yr_N_a_volunteer_pc,0.0205,9.0
Lowan,F_15_19_yr_N_a_volunteer_pc,0.0205,10.0
Northcote,F_15_19_yr_N_a_volunteer_pc,0.0216,11.0
Euroa,F_15_19_yr_N_a_volunteer_pc,0.0218,12.0
Gippsland East,F_15_19_yr_N_a_volunteer_pc,0.0218,13.0
Oakleigh,F_15_19_yr_N_a_volunteer_pc,0.0218,14.0
Pascoe Vale,F_15_19_yr_N_a_volunteer_pc,0.0224,15.0
Murray Plains,F_15_19_yr_N_a_volunteer_pc,0.0228,16.0
Gippsland South,F_15_19_yr_N_a_volunteer_pc,0.0232,17.0
Bass,F_15_19_yr_N_a_volunteer_pc,0.0234,18.0
Bellarine,F_15_19_yr_N_a_volunteer_pc,0.0234,19.0
Mulgrave,F_15_19_yr_N_a_volunteer_pc,0.0234,20.0
Bayswater,F_15_19_yr_N_a_volunteer_pc,0.0238,21.0
Polwarth,F_15_19_yr_N_a_volunteer_pc,0.024,22.0
Ovens Valley,F_15_19_yr_N_a_volunteer_pc,0.0242,23.0
Laverton,F_15_19_yr_N_a_volunteer_pc,0.0243,24.0
Ringwood,F_15_19_yr_N_a_volunteer_pc,0.0243,25.0
Frankston,F_15_19_yr_N_a_volunteer_pc,0.0244,26.0
Mildura,F_15_19_yr_N_a_volunteer_pc,0.0245,27.0
Ripon,F_15_19_yr_N_a_volunteer_pc,0.0245,28.0
Eildon,F_15_19_yr_N_a_volunteer_pc,0.0246,29.0
Essendon,F_15_19_yr_N_a_volunteer_pc,0.0246,30.0
Ivanhoe,F_15_19_yr_N_a_volunteer_pc,0.0246,31.0
Geelong,F_15_19_yr_N_a_volunteer_pc,0.0247,32.0
Bendigo West,F_15_19_yr_N_a_volunteer_pc,0.0253,33.0
Williamstown,F_15_19_yr_N_a_volunteer_pc,0.0255,34.0
Broadmeadows,F_15_19_yr_N_a_volunteer_pc,0.0256,35.0
Croydon,F_15_19_yr_N_a_volunteer_pc,0.0257,36.0
Sunbury,F_15_19_yr_N_a_volunteer_pc,0.0258,37.0
Thomastown,F_15_19_yr_N_a_volunteer_pc,0.0258,38.0
Eureka,F_15_19_yr_N_a_volunteer_pc,0.0263,39.0
South-West Coast,F_15_19_yr_N_a_volunteer_pc,0.0263,40.0
Macedon,F_15_19_yr_N_a_volunteer_pc,0.0264,41.0
Bundoora,F_15_19_yr_N_a_volunteer_pc,0.0266,42.0
Carrum,F_15_19_yr_N_a_volunteer_pc,0.0266,43.0
Dandenong,F_15_19_yr_N_a_volunteer_pc,0.0266,44.0
Malvern,F_15_19_yr_N_a_volunteer_pc,0.0266,45.0
Bulleen,F_15_19_yr_N_a_volunteer_pc,0.0268,46.0
Clarinda,F_15_19_yr_N_a_volunteer_pc,0.027,47.0
Shepparton,F_15_19_yr_N_a_volunteer_pc,0.0271,48.0
Benambra,F_15_19_yr_N_a_volunteer_pc,0.0274,49.0
Morwell,F_15_19_yr_N_a_volunteer_pc,0.0275,50.0
Wendouree,F_15_19_yr_N_a_volunteer_pc,0.0276,51.0
Narracan,F_15_19_yr_N_a_volunteer_pc,0.0279,52.0
Brighton,F_15_19_yr_N_a_volunteer_pc,0.028,53.0
Hawthorn,F_15_19_yr_N_a_volunteer_pc,0.028,54.0
Ashwood,F_15_19_yr_N_a_volunteer_pc,0.0284,55.0
Box Hill,F_15_19_yr_N_a_volunteer_pc,0.0284,56.0
Monbulk,F_15_19_yr_N_a_volunteer_pc,0.0286,57.0
Hastings,F_15_19_yr_N_a_volunteer_pc,0.0287,58.0
Lara,F_15_19_yr_N_a_volunteer_pc,0.0287,59.0
St Albans,F_15_19_yr_N_a_volunteer_pc,0.0288,60.0
Niddrie,F_15_19_yr_N_a_volunteer_pc,0.0289,61.0
South Barwon,F_15_19_yr_N_a_volunteer_pc,0.0289,62.0
Point Cook,F_15_19_yr_N_a_volunteer_pc,0.0291,63.0
Glen Waverley,F_15_19_yr_N_a_volunteer_pc,0.0292,64.0
Werribee,F_15_19_yr_N_a_volunteer_pc,0.0295,65.0
Bendigo East,F_15_19_yr_N_a_volunteer_pc,0.0296,66.0
Tarneit,F_15_19_yr_N_a_volunteer_pc,0.0303,67.0
Evelyn,F_15_19_yr_N_a_volunteer_pc,0.0304,68.0
Pakenham,F_15_19_yr_N_a_volunteer_pc,0.0304,69.0
Bentleigh,F_15_19_yr_N_a_volunteer_pc,0.0305,70.0
Warrandyte,F_15_19_yr_N_a_volunteer_pc,0.0307,71.0
Sandringham,F_15_19_yr_N_a_volunteer_pc,0.0308,72.0
Mill Park,F_15_19_yr_N_a_volunteer_pc,0.0311,73.0
Cranbourne,F_15_19_yr_N_a_volunteer_pc,0.0312,74.0
Narre Warren North,F_15_19_yr_N_a_volunteer_pc,0.0312,75.0
Mordialloc,F_15_19_yr_N_a_volunteer_pc,0.0315,76.0
Mornington,F_15_19_yr_N_a_volunteer_pc,0.0317,77.0
Rowville,F_15_19_yr_N_a_volunteer_pc,0.032,78.0
Eltham,F_15_19_yr_N_a_volunteer_pc,0.0322,79.0
Melton,F_15_19_yr_N_a_volunteer_pc,0.0323,80.0
Kalkallo,F_15_19_yr_N_a_volunteer_pc,0.0327,81.0
Yan Yean,F_15_19_yr_N_a_volunteer_pc,0.0336,82.0
Kororoit,F_15_19_yr_N_a_volunteer_pc,0.0341,83.0
Kew,F_15_19_yr_N_a_volunteer_pc,0.0344,84.0
Berwick,F_15_19_yr_N_a_volunteer_pc,0.0352,85.0
Greenvale,F_15_19_yr_N_a_volunteer_pc,0.0398,86.0
Sydenham,F_15_19_yr_N_a_volunteer_pc,0.04,87.0
Narre Warren South,F_15_19_yr_N_a_volunteer_pc,0.0408,88.0
Prahran,F_15_19_yr_Tot_n,889.0,1.0
Richmond,F_15_19_yr_Tot_n,941.0,2.0
Brunswick,F_15_19_yr_Tot_n,1075.0,3.0
Albert Park,F_15_19_yr_Tot_n,1204.0,4.0
Nepean,F_15_19_yr_Tot_n,1330.0,5.0
Footscray,F_15_19_yr_Tot_n,1333.0,6.0
Preston,F_15_19_yr_Tot_n,1510.0,7.0
Gippsland East,F_15_19_yr_Tot_n,1532.0,8.0
Northcote,F_15_19_yr_Tot_n,1576.0,9.0
Williamstown,F_15_19_yr_Tot_n,1584.0,10.0
Pascoe Vale,F_15_19_yr_Tot_n,1604.0,11.0
Bass,F_15_19_yr_Tot_n,1612.0,12.0
Ovens Valley,F_15_19_yr_Tot_n,1634.0,13.0
Sunbury,F_15_19_yr_Tot_n,1636.0,14.0
Euroa,F_15_19_yr_Tot_n,1638.0,15.0
Murray Plains,F_15_19_yr_Tot_n,1656.0,16.0
Bendigo West,F_15_19_yr_Tot_n,1660.0,17.0
Bellarine,F_15_19_yr_Tot_n,1725.0,18.0
Essendon,F_15_19_yr_Tot_n,1725.0,19.0
Ivanhoe,F_15_19_yr_Tot_n,1729.0,20.0
Lowan,F_15_19_yr_Tot_n,1729.0,21.0
Caulfield,F_15_19_yr_Tot_n,1733.0,22.0
Eildon,F_15_19_yr_Tot_n,1770.0,23.0
Bayswater,F_15_19_yr_Tot_n,1775.0,24.0
Gippsland South,F_15_19_yr_Tot_n,1775.0,25.0
Frankston,F_15_19_yr_Tot_n,1777.0,26.0
Macedon,F_15_19_yr_Tot_n,1815.0,27.0
Mulgrave,F_15_19_yr_Tot_n,1819.0,28.0
Ripon,F_15_19_yr_Tot_n,1827.0,29.0
Mildura,F_15_19_yr_Tot_n,1841.0,30.0
Carrum,F_15_19_yr_Tot_n,1852.0,31.0
Bundoora,F_15_19_yr_Tot_n,1860.0,32.0
Geelong,F_15_19_yr_Tot_n,1866.0,33.0
Malvern,F_15_19_yr_Tot_n,1868.0,34.0
Polwarth,F_15_19_yr_Tot_n,1868.0,35.0
Croydon,F_15_19_yr_Tot_n,1880.0,36.0
Thomastown,F_15_19_yr_Tot_n,1880.0,37.0
Monbulk,F_15_19_yr_Tot_n,1906.0,38.0
Niddrie,F_15_19_yr_Tot_n,1912.0,39.0
Bulleen,F_15_19_yr_Tot_n,1919.0,40.0
Broadmeadows,F_15_19_yr_Tot_n,1930.0,41.0
Morwell,F_15_19_yr_Tot_n,1932.0,42.0
Benambra,F_15_19_yr_Tot_n,1944.0,43.0
Sandringham,F_15_19_yr_Tot_n,1947.0,44.0
Clarinda,F_15_19_yr_Tot_n,1949.0,45.0
Narracan,F_15_19_yr_Tot_n,1951.0,46.0
Brighton,F_15_19_yr_Tot_n,1953.0,47.0
Hastings,F_15_19_yr_Tot_n,1958.0,48.0
South-West Coast,F_15_19_yr_Tot_n,1991.0,49.0
Ringwood,F_15_19_yr_Tot_n,1997.0,50.0
Wendouree,F_15_19_yr_Tot_n,2050.0,51.0
St Albans,F_15_19_yr_Tot_n,2052.0,52.0
Mill Park,F_15_19_yr_Tot_n,2073.0,53.0
Eureka,F_15_19_yr_Tot_n,2075.0,54.0
Lara,F_15_19_yr_Tot_n,2080.0,55.0
Eltham,F_15_19_yr_Tot_n,2087.0,56.0
Evelyn,F_15_19_yr_Tot_n,2097.0,57.0
Mornington,F_15_19_yr_Tot_n,2097.0,58.0
Pakenham,F_15_19_yr_Tot_n,2100.0,59.0
Bendigo East,F_15_19_yr_Tot_n,2116.0,60.0
Shepparton,F_15_19_yr_Tot_n,2123.0,61.0
Laverton,F_15_19_yr_Tot_n,2143.0,62.0
South Barwon,F_15_19_yr_Tot_n,2152.0,63.0
Yan Yean,F_15_19_yr_Tot_n,2175.0,64.0
Mordialloc,F_15_19_yr_Tot_n,2194.0,65.0
Oakleigh,F_15_19_yr_Tot_n,2195.0,66.0
Werribee,F_15_19_yr_Tot_n,2245.0,67.0
Rowville,F_15_19_yr_Tot_n,2277.0,68.0
Bentleigh,F_15_19_yr_Tot_n,2303.0,69.0
Hawthorn,F_15_19_yr_Tot_n,2306.0,70.0
Dandenong,F_15_19_yr_Tot_n,2322.0,71.0
Warrandyte,F_15_19_yr_Tot_n,2336.0,72.0
Narre Warren North,F_15_19_yr_Tot_n,2352.0,73.0
Melton,F_15_19_yr_Tot_n,2354.0,74.0
Cranbourne,F_15_19_yr_Tot_n,2417.0,75.0
Point Cook,F_15_19_yr_Tot_n,2451.0,76.0
Ashwood,F_15_19_yr_Tot_n,2463.0,77.0
Tarneit,F_15_19_yr_Tot_n,2482.0,78.0
Glen Waverley,F_15_19_yr_Tot_n,2536.0,79.0
Berwick,F_15_19_yr_Tot_n,2596.0,80.0
Kororoit,F_15_19_yr_Tot_n,2619.0,81.0
Box Hill,F_15_19_yr_Tot_n,2636.0,82.0
Kalkallo,F_15_19_yr_Tot_n,2657.0,83.0
Kew,F_15_19_yr_Tot_n,2715.0,84.0
Sydenham,F_15_19_yr_Tot_n,2804.0,85.0
Greenvale,F_15_19_yr_Tot_n,2852.0,86.0
Melbourne,F_15_19_yr_Tot_n,3043.0,87.0
Narre Warren South,F_15_19_yr_Tot_n,3301.0,88.0
Prahran,F_15_19_yr_Tot_pc,0.0132,1.0
Richmond,F_15_19_yr_Tot_pc,0.0155,2.0
Brunswick,F_15_19_yr_Tot_pc,0.0177,3.0
Albert Park,F_15_19_yr_Tot_pc,0.0182,4.0
Footscray,F_15_19_yr_Tot_pc,0.0217,5.0
Preston,F_15_19_yr_Tot_pc,0.0241,6.0
Nepean,F_15_19_yr_Tot_pc,0.0248,7.0
Northcote,F_15_19_yr_Tot_pc,0.0275,8.0
Melbourne,F_15_19_yr_Tot_pc,0.0276,9.0
Pascoe Vale,F_15_19_yr_Tot_pc,0.0278,10.0
Mulgrave,F_15_19_yr_Tot_pc,0.0281,11.0
Oakleigh,F_15_19_yr_Tot_pc,0.0283,12.0
Gippsland East,F_15_19_yr_Tot_pc,0.0285,13.0
Caulfield,F_15_19_yr_Tot_pc,0.0289,14.0
Essendon,F_15_19_yr_Tot_pc,0.029,15.0
Euroa,F_15_19_yr_Tot_pc,0.0292,16.0
Laverton,F_15_19_yr_Tot_pc,0.0292,17.0
Bayswater,F_15_19_yr_Tot_pc,0.0295,18.0
Bass,F_15_19_yr_Tot_pc,0.0297,19.0
Williamstown,F_15_19_yr_Tot_pc,0.0297,20.0
Broadmeadows,F_15_19_yr_Tot_pc,0.0298,21.0
Bellarine,F_15_19_yr_Tot_pc,0.0299,22.0
Bulleen,F_15_19_yr_Tot_pc,0.0303,23.0
Lowan,F_15_19_yr_Tot_pc,0.0304,24.0
Ringwood,F_15_19_yr_Tot_pc,0.0304,25.0
Thomastown,F_15_19_yr_Tot_pc,0.0306,26.0
Croydon,F_15_19_yr_Tot_pc,0.0309,27.0
Murray Plains,F_15_19_yr_Tot_pc,0.031,28.0
Ovens Valley,F_15_19_yr_Tot_pc,0.031,29.0
Carrum,F_15_19_yr_Tot_pc,0.0312,30.0
Geelong,F_15_19_yr_Tot_pc,0.0312,31.0
Frankston,F_15_19_yr_Tot_pc,0.0313,32.0
Bendigo West,F_15_19_yr_Tot_pc,0.0314,33.0
Dandenong,F_15_19_yr_Tot_pc,0.0315,34.0
Ivanhoe,F_15_19_yr_Tot_pc,0.0315,35.0
Clarinda,F_15_19_yr_Tot_pc,0.0317,36.0
Sunbury,F_15_19_yr_Tot_pc,0.0317,37.0
Ripon,F_15_19_yr_Tot_pc,0.0319,38.0
Bundoora,F_15_19_yr_Tot_pc,0.032,39.0
Eildon,F_15_19_yr_Tot_pc,0.0321,40.0
Mildura,F_15_19_yr_Tot_pc,0.0322,41.0
Gippsland South,F_15_19_yr_Tot_pc,0.0324,42.0
Polwarth,F_15_19_yr_Tot_pc,0.0325,43.0
Morwell,F_15_19_yr_Tot_pc,0.0327,44.0
St Albans,F_15_19_yr_Tot_pc,0.0332,45.0
Niddrie,F_15_19_yr_Tot_pc,0.0333,46.0
Malvern,F_15_19_yr_Tot_pc,0.0339,47.0
Eureka,F_15_19_yr_Tot_pc,0.0345,48.0
South-West Coast,F_15_19_yr_Tot_pc,0.0345,49.0
Macedon,F_15_19_yr_Tot_pc,0.0346,50.0
Werribee,F_15_19_yr_Tot_pc,0.0346,51.0
Point Cook,F_15_19_yr_Tot_pc,0.035,52.0
Shepparton,F_15_19_yr_Tot_pc,0.0352,53.0
Brighton,F_15_19_yr_Tot_pc,0.0353,54.0
Monbulk,F_15_19_yr_Tot_pc,0.0354,55.0
Narracan,F_15_19_yr_Tot_pc,0.0354,56.0
Tarneit,F_15_19_yr_Tot_pc,0.0355,57.0
Lara,F_15_19_yr_Tot_pc,0.0358,58.0
Benambra,F_15_19_yr_Tot_pc,0.0359,59.0
Hastings,F_15_19_yr_Tot_pc,0.0361,60.0
Pakenham,F_15_19_yr_Tot_pc,0.0362,61.0
Bendigo East,F_15_19_yr_Tot_pc,0.0366,62.0
Box Hill,F_15_19_yr_Tot_pc,0.0366,63.0
Narre Warren North,F_15_19_yr_Tot_pc,0.0366,64.0
Wendouree,F_15_19_yr_Tot_pc,0.0366,65.0
South Barwon,F_15_19_yr_Tot_pc,0.0367,66.0
Glen Waverley,F_15_19_yr_Tot_pc,0.0368,67.0
Ashwood,F_15_19_yr_Tot_pc,0.0369,68.0
Cranbourne,F_15_19_yr_Tot_pc,0.037,69.0
Bentleigh,F_15_19_yr_Tot_pc,0.0372,70.0
Mill Park,F_15_19_yr_Tot_pc,0.0372,71.0
Sandringham,F_15_19_yr_Tot_pc,0.0372,72.0
Mordialloc,F_15_19_yr_Tot_pc,0.0376,73.0
Evelyn,F_15_19_yr_Tot_pc,0.0377,74.0
Kalkallo,F_15_19_yr_Tot_pc,0.038,75.0
Melton,F_15_19_yr_Tot_pc,0.038,76.0
Hawthorn,F_15_19_yr_Tot_pc,0.0381,77.0
Rowville,F_15_19_yr_Tot_pc,0.0384,78.0
Warrandyte,F_15_19_yr_Tot_pc,0.0386,79.0
Eltham,F_15_19_yr_Tot_pc,0.0387,80.0
Kororoit,F_15_19_yr_Tot_pc,0.0387,81.0
Mornington,F_15_19_yr_Tot_pc,0.039,82.0
Yan Yean,F_15_19_yr_Tot_pc,0.04,83.0
Berwick,F_15_19_yr_Tot_pc,0.0419,84.0
Kew,F_15_19_yr_Tot_pc,0.0439,85.0
Sydenham,F_15_19_yr_Tot_pc,0.0455,86.0
Greenvale,F_15_19_yr_Tot_pc,0.0473,87.0
Narre Warren South,F_15_19_yr_Tot_pc,0.0476,88.0
Eltham,F_15_19_yr_Voluntary_work_ns_n,7.0,1.0
Brunswick,F_15_19_yr_Voluntary_work_ns_n,11.0,2.0
Rowville,F_15_19_yr_Voluntary_work_ns_n,14.0,3.0
Bulleen,F_15_19_yr_Voluntary_work_ns_n,19.0,4.0
Ringwood,F_15_19_yr_Voluntary_work_ns_n,19.0,5.0
Ivanhoe,F_15_19_yr_Voluntary_work_ns_n,20.0,6.0
Albert Park,F_15_19_yr_Voluntary_work_ns_n,21.0,7.0
Geelong,F_15_19_yr_Voluntary_work_ns_n,22.0,8.0
Niddrie,F_15_19_yr_Voluntary_work_ns_n,22.0,9.0
Prahran,F_15_19_yr_Voluntary_work_ns_n,25.0,10.0
Brighton,F_15_19_yr_Voluntary_work_ns_n,26.0,11.0
Footscray,F_15_19_yr_Voluntary_work_ns_n,26.0,12.0
Sunbury,F_15_19_yr_Voluntary_work_ns_n,26.0,13.0
Mordialloc,F_15_19_yr_Voluntary_work_ns_n,28.0,14.0
Pascoe Vale,F_15_19_yr_Voluntary_work_ns_n,28.0,15.0
Evelyn,F_15_19_yr_Voluntary_work_ns_n,29.0,16.0
Williamstown,F_15_19_yr_Voluntary_work_ns_n,29.0,17.0
Northcote,F_15_19_yr_Voluntary_work_ns_n,30.0,18.0
Sandringham,F_15_19_yr_Voluntary_work_ns_n,30.0,19.0
Richmond,F_15_19_yr_Voluntary_work_ns_n,31.0,20.0
Malvern,F_15_19_yr_Voluntary_work_ns_n,32.0,21.0
Monbulk,F_15_19_yr_Voluntary_work_ns_n,32.0,22.0
Bentleigh,F_15_19_yr_Voluntary_work_ns_n,34.0,23.0
Essendon,F_15_19_yr_Voluntary_work_ns_n,34.0,24.0
Ashwood,F_15_19_yr_Voluntary_work_ns_n,37.0,25.0
Mill Park,F_15_19_yr_Voluntary_work_ns_n,38.0,26.0
Clarinda,F_15_19_yr_Voluntary_work_ns_n,39.0,27.0
Bundoora,F_15_19_yr_Voluntary_work_ns_n,40.0,28.0
Glen Waverley,F_15_19_yr_Voluntary_work_ns_n,40.0,29.0
Croydon,F_15_19_yr_Voluntary_work_ns_n,41.0,30.0
Warrandyte,F_15_19_yr_Voluntary_work_ns_n,41.0,31.0
Box Hill,F_15_19_yr_Voluntary_work_ns_n,43.0,32.0
Caulfield,F_15_19_yr_Voluntary_work_ns_n,43.0,33.0
Hawthorn,F_15_19_yr_Voluntary_work_ns_n,46.0,34.0
Preston,F_15_19_yr_Voluntary_work_ns_n,46.0,35.0
Kew,F_15_19_yr_Voluntary_work_ns_n,47.0,36.0
Mulgrave,F_15_19_yr_Voluntary_work_ns_n,47.0,37.0
Mornington,F_15_19_yr_Voluntary_work_ns_n,48.0,38.0
Bayswater,F_15_19_yr_Voluntary_work_ns_n,51.0,39.0
Carrum,F_15_19_yr_Voluntary_work_ns_n,52.0,40.0
Oakleigh,F_15_19_yr_Voluntary_work_ns_n,52.0,41.0
Sydenham,F_15_19_yr_Voluntary_work_ns_n,53.0,42.0
Berwick,F_15_19_yr_Voluntary_work_ns_n,56.0,43.0
South Barwon,F_15_19_yr_Voluntary_work_ns_n,56.0,44.0
Bellarine,F_15_19_yr_Voluntary_work_ns_n,58.0,45.0
Bendigo East,F_15_19_yr_Voluntary_work_ns_n,58.0,46.0
Cranbourne,F_15_19_yr_Voluntary_work_ns_n,67.0,47.0
Pakenham,F_15_19_yr_Voluntary_work_ns_n,67.0,48.0
Yan Yean,F_15_19_yr_Voluntary_work_ns_n,68.0,49.0
Point Cook,F_15_19_yr_Voluntary_work_ns_n,69.0,50.0
Polwarth,F_15_19_yr_Voluntary_work_ns_n,70.0,51.0
Wendouree,F_15_19_yr_Voluntary_work_ns_n,74.0,52.0
Narre Warren North,F_15_19_yr_Voluntary_work_ns_n,75.0,53.0
Broadmeadows,F_15_19_yr_Voluntary_work_ns_n,78.0,54.0
Kororoit,F_15_19_yr_Voluntary_work_ns_n,81.0,55.0
Ripon,F_15_19_yr_Voluntary_work_ns_n,83.0,56.0
Thomastown,F_15_19_yr_Voluntary_work_ns_n,83.0,57.0
Lowan,F_15_19_yr_Voluntary_work_ns_n,85.0,58.0
Bendigo West,F_15_19_yr_Voluntary_work_ns_n,86.0,59.0
Ovens Valley,F_15_19_yr_Voluntary_work_ns_n,88.0,60.0
Bass,F_15_19_yr_Voluntary_work_ns_n,89.0,61.0
Hastings,F_15_19_yr_Voluntary_work_ns_n,89.0,62.0
Lara,F_15_19_yr_Voluntary_work_ns_n,90.0,63.0
Frankston,F_15_19_yr_Voluntary_work_ns_n,91.0,64.0
Tarneit,F_15_19_yr_Voluntary_work_ns_n,92.0,65.0
Nepean,F_15_19_yr_Voluntary_work_ns_n,96.0,66.0
Werribee,F_15_19_yr_Voluntary_work_ns_n,97.0,67.0
