district,M_15_19_CF_Own_CCO,M_15_19_CF_Own_CCO_pc,M_15_19_CF_Oth_CCO,M_15_19_CF_Oth_CCO_pc,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Own_CC_Oth_CC_pc,M_15_19_CF_Total,M_15_19_CF_Total_pc,M_15_19_DNPCC,M_15_19_DNPCC_pc,M_15_19_UCC_NS,M_15_19_UCC_NS_pc,M_15_19_Total,M_15_19_Total_pc,M_20_24_CF_Own_CCO,M_20_24_CF_Own_CCO_pc,M_20_24_CF_Oth_CCO,M_20_24_CF_Oth_CCO_pc,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Own_CC_Oth_CC_pc,M_20_24_CF_Total,M_20_24_CF_Total_pc,M_20_24_DNPCC,M_20_24_DNPCC_pc,M_20_24_UCC_NS,M_20_24_UCC_NS_pc,M_20_24_Total,M_20_24_Total_pc,M_25_34_CF_Own_CCO,M_25_34_CF_Own_CCO_pc,M_25_34_CF_Oth_CCO,M_25_34_CF_Oth_CCO_pc,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Own_CC_Oth_CC_pc,M_25_34_CF_Total,M_25_34_CF_Total_pc,M_25_34_DNPCC,M_25_34_DNPCC_pc,M_25_34_UCC_NS,M_25_34_UCC_NS_pc,M_25_34_Total,M_25_34_Total_pc,M_35_44_CF_Own_CCO,M_35_44_CF_Own_CCO_pc,M_35_44_CF_Oth_CCO,M_35_44_CF_Oth_CCO_pc,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Own_CC_Oth_CC_pc,M_35_44_CF_Total,M_35_44_CF_Total_pc,M_35_44_DNPCC,M_35_44_DNPCC_pc,M_35_44_UCC_NS,M_35_44_UCC_NS_pc,M_35_44_Total,M_35_44_Total_pc,M_45_54_CF_Own_CCO,M_45_54_CF_Own_CCO_pc,M_45_54_CF_Oth_CCO,M_45_54_CF_Oth_CCO_pc,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Own_CC_Oth_CC_pc,M_45_54_CF_Total,M_45_54_CF_Total_pc,M_45_54_DNPCC,M_45_54_DNPCC_pc,M_45_54_UCC_NS,M_45_54_UCC_NS_pc,M_45_54_Total,M_45_54_Total_pc,M_55_64_CF_Own_CCO,M_55_64_CF_Own_CCO_pc,M_55_64_CF_Oth_CCO,M_55_64_CF_Oth_CCO_pc,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Own_CC_Oth_CC_pc,M_55_64_CF_Total,M_55_64_CF_Total_pc,M_55_64_DNPCC,M_55_64_DNPCC_pc,M_55_64_UCC_NS,M_55_64_UCC_NS_pc,M_55_64_Total,M_55_64_Total_pc,M_65_74_CF_Own_CCO,M_65_74_CF_Own_CCO_pc,M_65_74_CF_Oth_CCO,M_65_74_CF_Oth_CCO_pc,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Own_CC_Oth_CC_pc,M_65_74_CF_Total,M_65_74_CF_Total_pc,M_65_74_DNPCC,M_65_74_DNPCC_pc,M_65_74_UCC_NS,M_65_74_UCC_NS_pc,M_65_74_Total,M_65_74_Total_pc,M_75_84_CF_Own_CCO,M_75_84_CF_Own_CCO_pc,M_75_84_CF_Oth_CCO,M_75_84_CF_Oth_CCO_pc,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Own_CC_Oth_CC_pc,M_75_84_CF_Total,M_75_84_CF_Total_pc,M_75_84_DNPCC,M_75_84_DNPCC_pc,M_75_84_UCC_NS,M_75_84_UCC_NS_pc,M_75_84_Total,M_75_84_Total_pc,M_85ov_CF_Own_CCO,M_85ov_CF_Own_CCO_pc,M_85ov_CF_Oth_CCO,M_85ov_CF_Oth_CCO_pc,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Own_CC_Oth_CC_pc,M_85ov_CF_Total,M_85ov_CF_Total_pc,M_85ov_DNPCC,M_85ov_DNPCC_pc,M_85ov_UCC_NS,M_85ov_UCC_NS_pc,M_85ov_Total,M_85ov_Total_pc,M_Tot_CF_Own_CCO,M_Tot_CF_Own_CCO_pc,M_Tot_CF_Oth_CCO,M_Tot_CF_Oth_CCO_pc,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Own_CC_Oth_CC_pc,M_Tot_CF_Total,M_Tot_CF_Total_pc,M_Tot_DNPCC,M_Tot_DNPCC_pc,M_Tot_UCC_NS,M_Tot_UCC_NS_pc,M_Tot_Total,M_Tot_Total_pc,F_15_19_CF_Own_CCO,F_15_19_CF_Own_CCO_pc,F_15_19_CF_Oth_CCO,F_15_19_CF_Oth_CCO_pc,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Own_CC_Oth_CC_pc,F_15_19_CF_Total,F_15_19_CF_Total_pc,F_15_19_DNPCC,F_15_19_DNPCC_pc,F_15_19_UCC_NS,F_15_19_UCC_NS_pc,F_15_19_Total,F_15_19_Total_pc,F_20_24_CF_Own_CCO,F_20_24_CF_Own_CCO_pc,F_20_24_CF_Oth_CCO,F_20_24_CF_Oth_CCO_pc,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Own_CC_Oth_CC_pc,F_20_24_CF_Total,F_20_24_CF_Total_pc,F_20_24_DNPCC,F_20_24_DNPCC_pc,F_20_24_UCC_NS,F_20_24_UCC_NS_pc,F_20_24_Total,F_20_24_Total_pc,F_25_34_CF_Own_CCO,F_25_34_CF_Own_CCO_pc,F_25_34_CF_Oth_CCO,F_25_34_CF_Oth_CCO_pc,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Own_CC_Oth_CC_pc,F_25_34_CF_Total,F_25_34_CF_Total_pc,F_25_34_DNPCC,F_25_34_DNPCC_pc,F_25_34_UCC_NS,F_25_34_UCC_NS_pc,F_25_34_Total,F_25_34_Total_pc,F_35_44_CF_Own_CCO,F_35_44_CF_Own_CCO_pc,F_35_44_CF_Oth_CCO,F_35_44_CF_Oth_CCO_pc,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Own_CC_Oth_CC_pc,F_35_44_CF_Total,F_35_44_CF_Total_pc,F_35_44_DNPCC,F_35_44_DNPCC_pc,F_35_44_UCC_NS,F_35_44_UCC_NS_pc,F_35_44_Total,F_35_44_Total_pc,F_45_54_CF_Own_CCO,F_45_54_CF_Own_CCO_pc,F_45_54_CF_Oth_CCO,F_45_54_CF_Oth_CCO_pc,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Own_CC_Oth_CC_pc,F_45_54_CF_Total,F_45_54_CF_Total_pc,F_45_54_DNPCC,F_45_54_DNPCC_pc,F_45_54_UCC_NS,F_45_54_UCC_NS_pc,F_45_54_Total,F_45_54_Total_pc,F_55_64_CF_Own_CCO,F_55_64_CF_Own_CCO_pc,F_55_64_CF_Oth_CCO,F_55_64_CF_Oth_CCO_pc,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Own_CC_Oth_CC_pc,F_55_64_CF_Total,F_55_64_CF_Total_pc,F_55_64_DNPCC,F_55_64_DNPCC_pc,F_55_64_UCC_NS,F_55_64_UCC_NS_pc,F_55_64_Total,F_55_64_Total_pc,F_65_74_CF_Own_CCO,F_65_74_CF_Own_CCO_pc,F_65_74_CF_Oth_CCO,F_65_74_CF_Oth_CCO_pc,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Own_CC_Oth_CC_pc,F_65_74_CF_Total,F_65_74_CF_Total_pc,F_65_74_DNPCC,F_65_74_DNPCC_pc,F_65_74_UCC_NS,F_65_74_UCC_NS_pc,F_65_74_Total,F_65_74_Total_pc,F_75_84_CF_Own_CCO,F_75_84_CF_Own_CCO_pc,F_75_84_CF_Oth_CCO,F_75_84_CF_Oth_CCO_pc,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Own_CC_Oth_CC_pc,F_75_84_CF_Total,F_75_84_CF_Total_pc,F_75_84_DNPCC,F_75_84_DNPCC_pc,F_75_84_UCC_NS,F_75_84_UCC_NS_pc,F_75_84_Total,F_75_84_Total_pc,F_85ov_CF_Own_CCO,F_85ov_CF_Own_CCO_pc,F_85ov_CF_Oth_CCO,F_85ov_CF_Oth_CCO_pc,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Own_CC_Oth_CC_pc,F_85ov_CF_Total,F_85ov_CF_Total_pc,F_85ov_DNPCC,F_85ov_DNPCC_pc,F_85ov_UCC_NS,F_85ov_UCC_NS_pc,F_85ov_Total,F_85ov_Total_pc,F_Tot_CF_Own_CCO,F_Tot_CF_Own_CCO_pc,F_Tot_CF_Oth_CCO,F_Tot_CF_Oth_CCO_pc,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Own_CC_Oth_CC_pc,F_Tot_CF_Total,F_Tot_CF_Total_pc,F_Tot_DNPCC,F_Tot_DNPCC_pc,F_Tot_UCC_NS,F_Tot_UCC_NS_pc,F_Tot_Total,F_Tot_Total_pc,P_15_19_CF_Own_CCO,P_15_19_CF_Own_CCO_pc,P_15_19_CF_Oth_CCO,P_15_19_CF_Oth_CCO_pc,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Own_CC_Oth_CC_pc,P_15_19_CF_Total,P_15_19_CF_Total_pc,P_15_19_DNPCC,P_15_19_DNPCC_pc,P_15_19_UCC_NS,P_15_19_UCC_NS_pc,P_15_19_Total,P_15_19_Total_pc,P_20_24_CF_Own_CCO,P_20_24_CF_Own_CCO_pc,P_20_24_CF_Oth_CCO,P_20_24_CF_Oth_CCO_pc,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Own_CC_Oth_CC_pc,P_20_24_CF_Total,P_20_24_CF_Total_pc,P_20_24_DNPCC,P_20_24_DNPCC_pc,P_20_24_UCC_NS,P_20_24_UCC_NS_pc,P_20_24_Total,P_20_24_Total_pc,P_25_34_CF_Own_CCO,P_25_34_CF_Own_CCO_pc,P_25_34_CF_Oth_CCO,P_25_34_CF_Oth_CCO_pc,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Own_CC_Oth_CC_pc,P_25_34_CF_Total,P_25_34_CF_Total_pc,P_25_34_DNPCC,P_25_34_DNPCC_pc,P_25_34_UCC_NS,P_25_34_UCC_NS_pc,P_25_34_Total,P_25_34_Total_pc,P_35_44_CF_Own_CCO,P_35_44_CF_Own_CCO_pc,P_35_44_CF_Oth_CCO,P_35_44_CF_Oth_CCO_pc,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Own_CC_Oth_CC_pc,P_35_44_CF_Total,P_35_44_CF_Total_pc,P_35_44_DNPCC,P_35_44_DNPCC_pc,P_35_44_UCC_NS,P_35_44_UCC_NS_pc,P_35_44_Total,P_35_44_Total_pc,P_45_54_CF_Own_CCO,P_45_54_CF_Own_CCO_pc,P_45_54_CF_Oth_CCO,P_45_54_CF_Oth_CCO_pc,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Own_CC_Oth_CC_pc,P_45_54_CF_Total,P_45_54_CF_Total_pc,P_45_54_DNPCC,P_45_54_DNPCC_pc,P_45_54_UCC_NS,P_45_54_UCC_NS_pc,P_45_54_Total,P_45_54_Total_pc,P_55_64_CF_Own_CCO,P_55_64_CF_Own_CCO_pc,P_55_64_CF_Oth_CCO,P_55_64_CF_Oth_CCO_pc,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Own_CC_Oth_CC_pc,P_55_64_CF_Total,P_55_64_CF_Total_pc,P_55_64_DNPCC,P_55_64_DNPCC_pc,P_55_64_UCC_NS,P_55_64_UCC_NS_pc,P_55_64_Total,P_55_64_Total_pc,P_65_74_CF_Own_CCO,P_65_74_CF_Own_CCO_pc,P_65_74_CF_Oth_CCO,P_65_74_CF_Oth_CCO_pc,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Own_CC_Oth_CC_pc,P_65_74_CF_Total,P_65_74_CF_Total_pc,P_65_74_DNPCC,P_65_74_DNPCC_pc,P_65_74_UCC_NS,P_65_74_UCC_NS_pc,P_65_74_Total,P_65_74_Total_pc,P_75_84_CF_Own_CCO,P_75_84_CF_Own_CCO_pc,P_75_84_CF_Oth_CCO,P_75_84_CF_Oth_CCO_pc,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Own_CC_Oth_CC_pc,P_75_84_CF_Total,P_75_84_CF_Total_pc,P_75_84_DNPCC,P_75_84_DNPCC_pc,P_75_84_UCC_NS,P_75_84_UCC_NS_pc,P_75_84_Total,P_75_84_Total_pc,P_85ov_CF_Own_CCO,P_85ov_CF_Own_CCO_pc,P_85ov_CF_Oth_CCO,P_85ov_CF_Oth_CCO_pc,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Own_CC_Oth_CC_pc,P_85ov_CF_Total,P_85ov_CF_Total_pc,P_85ov_DNPCC,P_85ov_DNPCC_pc,P_85ov_UCC_NS,P_85ov_UCC_NS_pc,P_85ov_Total,P_85ov_Total_pc,P_Tot_CF_Own_CCO,P_Tot_CF_Own_CCO_pc,P_Tot_CF_Oth_CCO,P_Tot_CF_Oth_CCO_pc,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Own_CC_Oth_CC_pc,P_Tot_CF_Total,P_Tot_CF_Total_pc,P_Tot_DNPCC,P_Tot_DNPCC_pc,P_Tot_UCC_NS,P_Tot_UCC_NS_pc,P_Tot_Total,P_Tot_Total_pc,P_Tot_Total_total
Albert Park,0.0,0.0,13.0,0.0002,0.0,0.0,13.0,0.0002,1073.0,0.0162,26.0,0.0004,1171.0,0.0177,0.0,0.0,13.0,0.0002,0.0,0.0,12.0,0.0002,2167.0,0.0327,119.0,0.0018,2397.0,0.0362,341.0,0.0051,45.0,0.0007,0.0,0.0,427.0,0.0064,7750.0,0.117,588.0,0.0089,8941.0,0.135,1859.0,0.0281,33.0,0.0005,0.0,0.0,1945.0,0.0294,4067.0,0.0614,405.0,0.0061,6477.0,0.0978,1408.0,0.0213,24.0,0.0004,3.0,0.0,1541.0,0.0233,3014.0,0.0455,321.0,0.0048,4892.0,0.0738,362.0,0.0055,92.0,0.0014,0.0,0.0,531.0,0.008,3296.0,0.0498,279.0,0.0042,4135.0,0.0624,16.0,0.0002,211.0,0.0032,0.0,0.0,273.0,0.0041,2239.0,0.0338,145.0,0.0022,2784.0,0.042,0.0,0.0,68.0,0.001,0.0,0.0,77.0,0.0012,1219.0,0.0184,88.0,0.0013,1424.0,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0045,41.0,0.0006,355.0,0.0054,4127.0,0.0623,826.0,0.0125,29.0,0.0004,5084.0,0.0767,25254.0,0.3812,2309.0,0.0349,32577.0,0.4918,0.0,0.0,22.0,0.0003,0.0,0.0,25.0,0.0004,1088.0,0.0164,17.0,0.0003,1204.0,0.0182,7.0,0.0001,18.0,0.0003,0.0,0.0,33.0,0.0005,2358.0,0.0356,116.0,0.0018,2536.0,0.0383,740.0,0.0112,129.0,0.0019,0.0,0.0,976.0,0.0147,7648.0,0.1154,582.0,0.0088,9236.0,0.1394,2222.0,0.0335,125.0,0.0019,21.0,0.0003,2475.0,0.0374,3497.0,0.0528,355.0,0.0054,6345.0,0.0958,1456.0,0.022,49.0,0.0007,7.0,0.0001,1635.0,0.0247,3151.0,0.0476,247.0,0.0037,5082.0,0.0767,123.0,0.0019,344.0,0.0052,0.0,0.0,533.0,0.008,3288.0,0.0496,208.0,0.0031,4082.0,0.0616,0.0,0.0,565.0,0.0085,0.0,0.0,582.0,0.0088,2143.0,0.0323,129.0,0.0019,2911.0,0.0439,3.0,0.0,92.0,0.0014,0.0,0.0,99.0,0.0015,1294.0,0.0195,92.0,0.0014,1539.0,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0062,49.0,0.0007,496.0,0.0075,4646.0,0.0701,1684.0,0.0254,31.0,0.0005,6450.0,0.0974,24946.0,0.3766,2200.0,0.0332,33590.0,0.507,0.0,0.0,48.0,0.0007,0.0,0.0,51.0,0.0008,2160.0,0.0326,64.0,0.001,2346.0,0.0354,7.0,0.0001,32.0,0.0005,0.0,0.0,52.0,0.0008,4571.0,0.069,268.0,0.004,5024.0,0.0758,1105.0,0.0167,239.0,0.0036,0.0,0.0,1404.0,0.0212,15413.0,0.2327,1215.0,0.0183,18122.0,0.2736,4091.0,0.0618,201.0,0.003,45.0,0.0007,4404.0,0.0665,7598.0,0.1147,805.0,0.0122,12879.0,0.1944,2897.0,0.0437,133.0,0.002,32.0,0.0005,3186.0,0.0481,6177.0,0.0932,603.0,0.0091,10005.0,0.151,529.0,0.008,527.0,0.008,0.0,0.0,1109.0,0.0167,6500.0,0.0981,529.0,0.008,8170.0,0.1233,29.0,0.0004,858.0,0.013,0.0,0.0,939.0,0.0142,4359.0,0.0658,330.0,0.005,5702.0,0.0861,15.0,0.0002,186.0,0.0028,0.0,0.0,211.0,0.0032,2547.0,0.0384,250.0,0.0038,3058.0,0.0462,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,785.0,0.0118,117.0,0.0018,943.0,0.0142,8781.0,0.1326,2584.0,0.039,122.0,0.0018,11582.0,0.1748,50198.0,0.7578,4501.0,0.0679,66246.0,1.0,66246.0
Ashwood,0.0,0.0,9.0,0.0001,0.0,0.0,15.0,0.0002,2440.0,0.0365,32.0,0.0005,2603.0,0.039,0.0,0.0,16.0,0.0002,3.0,0.0,17.0,0.0003,2970.0,0.0445,145.0,0.0022,3207.0,0.048,692.0,0.0104,42.0,0.0006,0.0,0.0,792.0,0.0119,4356.0,0.0652,331.0,0.005,5521.0,0.0827,3057.0,0.0458,32.0,0.0005,0.0,0.0,3123.0,0.0468,1858.0,0.0278,144.0,0.0022,5219.0,0.0782,2459.0,0.0368,0.0,0.0,3.0,0.0,2520.0,0.0377,2656.0,0.0398,117.0,0.0018,5301.0,0.0794,412.0,0.0062,118.0,0.0018,0.0,0.0,617.0,0.0092,3698.0,0.0554,97.0,0.0015,4517.0,0.0677,23.0,0.0003,486.0,0.0073,0.0,0.0,555.0,0.0083,2509.0,0.0376,40.0,0.0006,3218.0,0.0482,0.0,0.0,95.0,0.0014,0.0,0.0,121.0,0.0018,1822.0,0.0273,62.0,0.0009,2049.0,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0136,11.0,0.0002,957.0,0.0143,6807.0,0.102,1121.0,0.0168,24.0,0.0004,8022.0,0.1202,23135.0,0.3465,1443.0,0.0216,32602.0,0.4883,0.0,0.0,23.0,0.0003,0.0,0.0,27.0,0.0004,2254.0,0.0338,35.0,0.0005,2463.0,0.0369,0.0,0.0,29.0,0.0004,0.0,0.0,29.0,0.0004,2587.0,0.0387,99.0,0.0015,2820.0,0.0422,1163.0,0.0174,52.0,0.0008,3.0,0.0,1290.0,0.0193,3382.0,0.0507,199.0,0.003,4935.0,0.0739,3870.0,0.058,26.0,0.0004,38.0,0.0006,4030.0,0.0604,1432.0,0.0214,130.0,0.0019,5640.0,0.0845,2486.0,0.0372,50.0,0.0007,3.0,0.0,2637.0,0.0395,3023.0,0.0453,141.0,0.0021,5820.0,0.0872,186.0,0.0028,516.0,0.0077,0.0,0.0,826.0,0.0124,3938.0,0.059,80.0,0.0012,4899.0,0.0734,28.0,0.0004,874.0,0.0131,0.0,0.0,980.0,0.0147,2529.0,0.0379,80.0,0.0012,3578.0,0.0536,3.0,0.0,121.0,0.0018,0.0,0.0,144.0,0.0022,2344.0,0.0351,78.0,0.0012,2624.0,0.0393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,0.0189,72.0,0.0011,1378.0,0.0206,7863.0,0.1178,2076.0,0.0311,91.0,0.0014,10028.0,0.1502,22789.0,0.3413,1296.0,0.0194,34128.0,0.5112,0.0,0.0,66.0,0.001,0.0,0.0,85.0,0.0013,4788.0,0.0717,97.0,0.0015,5083.0,0.0761,8.0,0.0001,60.0,0.0009,3.0,0.0,66.0,0.001,5550.0,0.0831,269.0,0.004,6012.0,0.09,1843.0,0.0276,121.0,0.0018,0.0,0.0,2061.0,0.0309,7814.0,0.117,658.0,0.0099,10505.0,0.1573,6846.0,0.1025,64.0,0.001,79.0,0.0012,7157.0,0.1072,3353.0,0.0502,394.0,0.0059,10890.0,0.1631,4950.0,0.0741,77.0,0.0012,37.0,0.0006,5129.0,0.0768,5527.0,0.0828,336.0,0.005,11140.0,0.1669,701.0,0.0105,759.0,0.0114,6.0,0.0001,1494.0,0.0224,7611.0,0.114,222.0,0.0033,9372.0,0.1404,109.0,0.0016,1403.0,0.021,6.0,0.0001,1587.0,0.0238,5064.0,0.0758,179.0,0.0027,6764.0,0.1013,14.0,0.0002,308.0,0.0046,0.0,0.0,342.0,0.0051,4040.0,0.0605,201.0,0.003,4731.0,0.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.0,0.0323,112.0,0.0017,2343.0,0.0351,14674.0,0.2198,3220.0,0.0482,173.0,0.0026,18104.0,0.2712,45865.0,0.687,2685.0,0.0402,66765.0,1.0,66765.0
Bass,0.0,0.0,39.0,0.0007,0.0,0.0,42.0,0.0008,1402.0,0.0258,101.0,0.0019,1619.0,0.0298,28.0,0.0005,16.0,0.0003,0.0,0.0,55.0,0.001,1249.0,0.023,44.0,0.0008,1447.0,0.0266,1214.0,0.0223,58.0,0.0011,4.0,0.0001,1325.0,0.0244,2235.0,0.0411,185.0,0.0034,3761.0,0.0692,2027.0,0.0373,26.0,0.0005,23.0,0.0004,2200.0,0.0405,1337.0,0.0246,234.0,0.0043,3771.0,0.0694,1142.0,0.021,40.0,0.0007,4.0,0.0001,1243.0,0.0229,2347.0,0.0432,217.0,0.004,3860.0,0.071,144.0,0.0026,307.0,0.0056,0.0,0.0,510.0,0.0094,3681.0,0.0677,294.0,0.0054,4460.0,0.082,16.0,0.0003,379.0,0.007,0.0,0.0,444.0,0.0082,3798.0,0.0699,293.0,0.0054,4595.0,0.0845,0.0,0.0,31.0,0.0006,0.0,0.0,33.0,0.0006,2023.0,0.0372,176.0,0.0032,2296.0,0.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0092,92.0,0.0017,603.0,0.0111,4714.0,0.0867,1159.0,0.0213,51.0,0.0009,6014.0,0.1106,18583.0,0.3418,1983.0,0.0365,26499.0,0.4874,0.0,0.0,67.0,0.0012,0.0,0.0,75.0,0.0014,1336.0,0.0246,89.0,0.0016,1612.0,0.0297,74.0,0.0014,33.0,0.0006,0.0,0.0,186.0,0.0034,1113.0,0.0205,51.0,0.0009,1472.0,0.0271,1814.0,0.0334,121.0,0.0022,21.0,0.0004,2051.0,0.0377,1841.0,0.0339,190.0,0.0035,4075.0,0.075,2372.0,0.0436,57.0,0.001,66.0,0.0012,2637.0,0.0485,1036.0,0.0191,205.0,0.0038,3917.0,0.072,1063.0,0.0196,213.0,0.0039,18.0,0.0003,1351.0,0.0249,2372.0,0.0436,142.0,0.0026,4031.0,0.0741,31.0,0.0006,832.0,0.0153,0.0,0.0,969.0,0.0178,3639.0,0.0669,266.0,0.0049,4953.0,0.0911,0.0,0.0,621.0,0.0114,0.0,0.0,625.0,0.0115,3663.0,0.0674,269.0,0.0049,4655.0,0.0856,0.0,0.0,37.0,0.0007,0.0,0.0,47.0,0.0009,1948.0,0.0358,208.0,0.0038,2291.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0127,115.0,0.0021,837.0,0.0154,5520.0,0.1015,2308.0,0.0425,198.0,0.0036,8184.0,0.1505,17728.0,0.3261,1958.0,0.036,27816.0,0.5116,4.0,0.0001,131.0,0.0024,0.0,0.0,159.0,0.0029,2822.0,0.0519,270.0,0.005,3309.0,0.0609,140.0,0.0026,88.0,0.0016,0.0,0.0,301.0,0.0055,2383.0,0.0438,158.0,0.0029,2904.0,0.0534,2963.0,0.0545,221.0,0.0041,47.0,0.0009,3353.0,0.0617,4069.0,0.0748,407.0,0.0075,7886.0,0.1451,4484.0,0.0825,128.0,0.0024,150.0,0.0028,4852.0,0.0892,2366.0,0.0435,494.0,0.0091,7696.0,0.1416,2197.0,0.0404,328.0,0.006,57.0,0.001,2639.0,0.0485,4638.0,0.0853,468.0,0.0086,7836.0,0.1441,263.0,0.0048,1156.0,0.0213,0.0,0.0,1483.0,0.0273,7414.0,0.1364,613.0,0.0113,9480.0,0.1744,33.0,0.0006,1069.0,0.0197,0.0,0.0,1095.0,0.0201,7389.0,0.1359,629.0,0.0116,9202.0,0.1693,0.0,0.0,117.0,0.0022,0.0,0.0,143.0,0.0026,3971.0,0.073,421.0,0.0077,4575.0,0.0842,0.0,0.0,5.0,0.0001,0.0,0.0,5.0,0.0001,1212.0,0.0223,244.0,0.0045,1457.0,0.0268,10273.0,0.189,3578.0,0.0658,350.0,0.0064,14242.0,0.262,36291.0,0.6675,3931.0,0.0723,54366.0,1.0,54366.0
