district,census_variable,value
Warrandyte,Buddhism_M_n,918.0
Wendouree,Buddhism_M_n,199.0
Werribee,Buddhism_M_n,949.0
Williamstown,Buddhism_M_n,461.0
Yan Yean,Buddhism_M_n,602.0
Albert Park,Buddhism_M_pc,0.0092
Ashwood,Buddhism_M_pc,0.0265
Bass,Buddhism_M_pc,0.005
Bayswater,Buddhism_M_pc,0.018
Bellarine,Buddhism_M_pc,0.0017
Benambra,Buddhism_M_pc,0.0022
Bendigo East,Buddhism_M_pc,0.0045
Bendigo West,Buddhism_M_pc,0.005
Bentleigh,Buddhism_M_pc,0.0091
Berwick,Buddhism_M_pc,0.0278
Box Hill,Buddhism_M_pc,0.025
Brighton,Buddhism_M_pc,0.0046
Broadmeadows,Buddhism_M_pc,0.0098
Brunswick,Buddhism_M_pc,0.0065
Bulleen,Buddhism_M_pc,0.0203
Bundoora,Buddhism_M_pc,0.0138
Carrum,Buddhism_M_pc,0.0098
Caulfield,Buddhism_M_pc,0.0058
Clarinda,Buddhism_M_pc,0.0582
Cranbourne,Buddhism_M_pc,0.0156
Croydon,Buddhism_M_pc,0.0074
Dandenong,Buddhism_M_pc,0.0463
Eildon,Buddhism_M_pc,0.0025
Eltham,Buddhism_M_pc,0.0028
Essendon,Buddhism_M_pc,0.0102
Eureka,Buddhism_M_pc,0.0027
Euroa,Buddhism_M_pc,0.0024
Evelyn,Buddhism_M_pc,0.0039
Footscray,Buddhism_M_pc,0.032
Frankston,Buddhism_M_pc,0.0036
Geelong,Buddhism_M_pc,0.0032
Gippsland East,Buddhism_M_pc,0.0017
Gippsland South,Buddhism_M_pc,0.0015
Glen Waverley,Buddhism_M_pc,0.0391
Greenvale,Buddhism_M_pc,0.0131
Hastings,Buddhism_M_pc,0.0021
Hawthorn,Buddhism_M_pc,0.0102
Ivanhoe,Buddhism_M_pc,0.0087
Kalkallo,Buddhism_M_pc,0.013
Kew,Buddhism_M_pc,0.0177
Kororoit,Buddhism_M_pc,0.0356
Lara,Buddhism_M_pc,0.0047
Laverton,Buddhism_M_pc,0.0325
Lowan,Buddhism_M_pc,0.0019
Macedon,Buddhism_M_pc,0.0023
Malvern,Buddhism_M_pc,0.0074
Melbourne,Buddhism_M_pc,0.0279
Melton,Buddhism_M_pc,0.006
Mildura,Buddhism_M_pc,0.012
Mill Park,Buddhism_M_pc,0.0113
Monbulk,Buddhism_M_pc,0.004
Mordialloc,Buddhism_M_pc,0.0217
Mornington,Buddhism_M_pc,0.0016
Morwell,Buddhism_M_pc,0.0021
Mulgrave,Buddhism_M_pc,0.0589
Murray Plains,Buddhism_M_pc,0.0024
Narracan,Buddhism_M_pc,0.0024
Narre Warren North,Buddhism_M_pc,0.021
Narre Warren South,Buddhism_M_pc,0.0295
Nepean,Buddhism_M_pc,0.0021
Niddrie,Buddhism_M_pc,0.0107
Northcote,Buddhism_M_pc,0.0069
Oakleigh,Buddhism_M_pc,0.0207
Ovens Valley,Buddhism_M_pc,0.003
Pakenham,Buddhism_M_pc,0.0146
Pascoe Vale,Buddhism_M_pc,0.0075
Point Cook,Buddhism_M_pc,0.015
Polwarth,Buddhism_M_pc,0.0019
Prahran,Buddhism_M_pc,0.0104
Preston,Buddhism_M_pc,0.0131
Richmond,Buddhism_M_pc,0.015
Ringwood,Buddhism_M_pc,0.0148
Ripon,Buddhism_M_pc,0.0019
Rowville,Buddhism_M_pc,0.0249
Sandringham,Buddhism_M_pc,0.0039
Shepparton,Buddhism_M_pc,0.0037
South Barwon,Buddhism_M_pc,0.0043
South-West Coast,Buddhism_M_pc,0.0021
St Albans,Buddhism_M_pc,0.0679
Sunbury,Buddhism_M_pc,0.005
Sydenham,Buddhism_M_pc,0.0194
Tarneit,Buddhism_M_pc,0.0097
Thomastown,Buddhism_M_pc,0.0223
Warrandyte,Buddhism_M_pc,0.0124
Wendouree,Buddhism_M_pc,0.0029
Werribee,Buddhism_M_pc,0.0113
Williamstown,Buddhism_M_pc,0.007
Yan Yean,Buddhism_M_pc,0.0083
Albert Park,Buddhism_F_n,1127.0
Ashwood,Buddhism_F_n,2419.0
Bass,Buddhism_F_n,427.0
Bayswater,Buddhism_F_n,1648.0
Bellarine,Buddhism_F_n,295.0
Benambra,Buddhism_F_n,201.0
Bendigo East,Buddhism_F_n,414.0
Bendigo West,Buddhism_F_n,436.0
Bentleigh,Buddhism_F_n,1006.0
Berwick,Buddhism_F_n,2405.0
Box Hill,Buddhism_F_n,2686.0
Brighton,Buddhism_F_n,512.0
Broadmeadows,Buddhism_F_n,974.0
Brunswick,Buddhism_F_n,698.0
Bulleen,Buddhism_F_n,1983.0
Bundoora,Buddhism_F_n,1129.0
Carrum,Buddhism_F_n,955.0
Caulfield,Buddhism_F_n,578.0
Clarinda,Buddhism_F_n,4980.0
Cranbourne,Buddhism_F_n,1551.0
Croydon,Buddhism_F_n,768.0
Dandenong,Buddhism_F_n,4787.0
Eildon,Buddhism_F_n,276.0
Eltham,Buddhism_F_n,313.0
Essendon,Buddhism_F_n,983.0
Eureka,Buddhism_F_n,197.0
Euroa,Buddhism_F_n,225.0
Evelyn,Buddhism_F_n,317.0
Footscray,Buddhism_F_n,2876.0
Frankston,Buddhism_F_n,442.0
Geelong,Buddhism_F_n,399.0
Gippsland East,Buddhism_F_n,214.0
Gippsland South,Buddhism_F_n,210.0
Glen Waverley,Buddhism_F_n,3521.0
Greenvale,Buddhism_F_n,1037.0
Hastings,Buddhism_F_n,262.0
Hawthorn,Buddhism_F_n,1072.0
Ivanhoe,Buddhism_F_n,841.0
Kalkallo,Buddhism_F_n,1365.0
Kew,Buddhism_F_n,1820.0
Kororoit,Buddhism_F_n,3748.0
Lara,Buddhism_F_n,441.0
Laverton,Buddhism_F_n,3683.0
Lowan,Buddhism_F_n,143.0
Macedon,Buddhism_F_n,252.0
Malvern,Buddhism_F_n,747.0
Melbourne,Buddhism_F_n,4661.0
Melton,Buddhism_F_n,703.0
Mildura,Buddhism_F_n,764.0
Mill Park,Buddhism_F_n,908.0
Monbulk,Buddhism_F_n,431.0
Mordialloc,Buddhism_F_n,2017.0
Mornington,Buddhism_F_n,184.0
Morwell,Buddhism_F_n,220.0
Mulgrave,Buddhism_F_n,5316.0
Murray Plains,Buddhism_F_n,208.0
Narracan,Buddhism_F_n,264.0
Narre Warren North,Buddhism_F_n,1943.0
Narre Warren South,Buddhism_F_n,2899.0
Nepean,Buddhism_F_n,236.0
Niddrie,Buddhism_F_n,1041.0
Northcote,Buddhism_F_n,721.0
Oakleigh,Buddhism_F_n,2263.0
Ovens Valley,Buddhism_F_n,251.0
Pakenham,Buddhism_F_n,1252.0
Pascoe Vale,Buddhism_F_n,764.0
Point Cook,Buddhism_F_n,1800.0
Polwarth,Buddhism_F_n,195.0
Prahran,Buddhism_F_n,1069.0
Preston,Buddhism_F_n,1282.0
Richmond,Buddhism_F_n,1618.0
Ringwood,Buddhism_F_n,1576.0
Ripon,Buddhism_F_n,179.0
Rowville,Buddhism_F_n,1990.0
Sandringham,Buddhism_F_n,434.0
Shepparton,Buddhism_F_n,367.0
South Barwon,Buddhism_F_n,362.0
South-West Coast,Buddhism_F_n,210.0
St Albans,Buddhism_F_n,6283.0
Sunbury,Buddhism_F_n,493.0
Sydenham,Buddhism_F_n,1812.0
Tarneit,Buddhism_F_n,1181.0
Thomastown,Buddhism_F_n,2075.0
Warrandyte,Buddhism_F_n,1310.0
Wendouree,Buddhism_F_n,282.0
Werribee,Buddhism_F_n,1093.0
Williamstown,Buddhism_F_n,736.0
Yan Yean,Buddhism_F_n,762.0
Albert Park,Buddhism_F_pc,0.0152
Ashwood,Buddhism_F_pc,0.03
Bass,Buddhism_F_pc,0.0065
Bayswater,Buddhism_F_pc,0.0226
Bellarine,Buddhism_F_pc,0.0042
Benambra,Buddhism_F_pc,0.003
Bendigo East,Buddhism_F_pc,0.0058
Bendigo West,Buddhism_F_pc,0.0069
Bentleigh,Buddhism_F_pc,0.0131
Berwick,Buddhism_F_pc,0.0297
Box Hill,Buddhism_F_pc,0.0317
Brighton,Buddhism_F_pc,0.0078
Broadmeadows,Buddhism_F_pc,0.0121
Brunswick,Buddhism_F_pc,0.0102
Bulleen,Buddhism_F_pc,0.0266
Bundoora,Buddhism_F_pc,0.0162
Carrum,Buddhism_F_pc,0.0129
Caulfield,Buddhism_F_pc,0.0081
Clarinda,Buddhism_F_pc,0.0677
Cranbourne,Buddhism_F_pc,0.0178
Croydon,Buddhism_F_pc,0.0103
Dandenong,Buddhism_F_pc,0.0534
Eildon,Buddhism_F_pc,0.0042
Eltham,Buddhism_F_pc,0.0047
Essendon,Buddhism_F_pc,0.014
Eureka,Buddhism_F_pc,0.0026
Euroa,Buddhism_F_pc,0.0034
Evelyn,Buddhism_F_pc,0.0046
Footscray,Buddhism_F_pc,0.0396
Frankston,Buddhism_F_pc,0.0065
Geelong,Buddhism_F_pc,0.0055
Gippsland East,Buddhism_F_pc,0.0033
Gippsland South,Buddhism_F_pc,0.0032
Glen Waverley,Buddhism_F_pc,0.0427
Greenvale,Buddhism_F_pc,0.0135
Hastings,Buddhism_F_pc,0.0039
Hawthorn,Buddhism_F_pc,0.0152
Ivanhoe,Buddhism_F_pc,0.0127
Kalkallo,Buddhism_F_pc,0.0143
Kew,Buddhism_F_pc,0.0246
Kororoit,Buddhism_F_pc,0.043
Lara,Buddhism_F_pc,0.0063
Laverton,Buddhism_F_pc,0.0391
Lowan,Buddhism_F_pc,0.0021
Macedon,Buddhism_F_pc,0.0039
Malvern,Buddhism_F_pc,0.0116
Melbourne,Buddhism_F_pc,0.0394
Melton,Buddhism_F_pc,0.0085
Mildura,Buddhism_F_pc,0.011
Mill Park,Buddhism_F_pc,0.0132
Monbulk,Buddhism_F_pc,0.0065
Mordialloc,Buddhism_F_pc,0.0279
Mornington,Buddhism_F_pc,0.0028
Morwell,Buddhism_F_pc,0.0031
Mulgrave,Buddhism_F_pc,0.069
Murray Plains,Buddhism_F_pc,0.0032
Narracan,Buddhism_F_pc,0.0039
Narre Warren North,Buddhism_F_pc,0.0246
Narre Warren South,Buddhism_F_pc,0.0321
Nepean,Buddhism_F_pc,0.0038
Niddrie,Buddhism_F_pc,0.0151
Northcote,Buddhism_F_pc,0.0107
Oakleigh,Buddhism_F_pc,0.0252
Ovens Valley,Buddhism_F_pc,0.004
Pakenham,Buddhism_F_pc,0.0164
Pascoe Vale,Buddhism_F_pc,0.0111
Point Cook,Buddhism_F_pc,0.0194
Polwarth,Buddhism_F_pc,0.0028
Prahran,Buddhism_F_pc,0.0147
Preston,Buddhism_F_pc,0.0173
Richmond,Buddhism_F_pc,0.024
Ringwood,Buddhism_F_pc,0.0196
Ripon,Buddhism_F_pc,0.0026
Rowville,Buddhism_F_pc,0.028
Sandringham,Buddhism_F_pc,0.0069
Shepparton,Buddhism_F_pc,0.0049
South Barwon,Buddhism_F_pc,0.005
South-West Coast,Buddhism_F_pc,0.003
St Albans,Buddhism_F_pc,0.0847
Sunbury,Buddhism_F_pc,0.0078
Sydenham,Buddhism_F_pc,0.0234
Tarneit,Buddhism_F_pc,0.0127
Thomastown,Buddhism_F_pc,0.0266
Warrandyte,Buddhism_F_pc,0.0177
Wendouree,Buddhism_F_pc,0.0041
Werribee,Buddhism_F_pc,0.013
Williamstown,Buddhism_F_pc,0.0111
Yan Yean,Buddhism_F_pc,0.0105
Albert Park,Buddhism_P_n,1855.0
Ashwood,Buddhism_P_n,4477.0
Bass,Buddhism_P_n,807.0
Bayswater,Buddhism_P_n,2892.0
Bellarine,Buddhism_P_n,415.0
Benambra,Buddhism_P_n,433.0
Bendigo East,Buddhism_P_n,762.0
Bendigo West,Buddhism_P_n,792.0
Bentleigh,Buddhism_P_n,1703.0
Berwick,Buddhism_P_n,4614.0
Box Hill,Buddhism_P_n,4787.0
Brighton,Buddhism_P_n,847.0
Broadmeadows,Buddhism_P_n,1798.0
Brunswick,Buddhism_P_n,1204.0
Bulleen,Buddhism_P_n,3539.0
Bundoora,Buddhism_P_n,2063.0
Carrum,Buddhism_P_n,1710.0
Caulfield,Buddhism_P_n,1055.0
Clarinda,Buddhism_P_n,9252.0
Cranbourne,Buddhism_P_n,2910.0
Croydon,Buddhism_P_n,1320.0
Dandenong,Buddhism_P_n,8989.0
Eildon,Buddhism_P_n,507.0
Eltham,Buddhism_P_n,595.0
Essendon,Buddhism_P_n,1703.0
Eureka,Buddhism_P_n,470.0
Euroa,Buddhism_P_n,458.0
Evelyn,Buddhism_P_n,621.0
Footscray,Buddhism_P_n,5121.0
Frankston,Buddhism_P_n,736.0
Geelong,Buddhism_P_n,683.0
Gippsland East,Buddhism_P_n,391.0
Gippsland South,Buddhism_P_n,375.0
Glen Waverley,Buddhism_P_n,6795.0
Greenvale,Buddhism_P_n,2039.0
Hastings,Buddhism_P_n,406.0
Hawthorn,Buddhism_P_n,1822.0
Ivanhoe,Buddhism_P_n,1415.0
Kalkallo,Buddhism_P_n,2617.0
Kew,Buddhism_P_n,3131.0
Kororoit,Buddhism_P_n,6845.0
Lara,Buddhism_P_n,823.0
Laverton,Buddhism_P_n,6668.0
Lowan,Buddhism_P_n,322.0
Macedon,Buddhism_P_n,451.0
Malvern,Buddhism_P_n,1313.0
Melbourne,Buddhism_P_n,7969.0
Melton,Buddhism_P_n,1205.0
Mildura,Buddhism_P_n,1671.0
Mill Park,Buddhism_P_n,1724.0
Monbulk,Buddhism_P_n,771.0
Mordialloc,Buddhism_P_n,3545.0
Mornington,Buddhism_P_n,327.0
Morwell,Buddhism_P_n,488.0
Mulgrave,Buddhism_P_n,9884.0
Murray Plains,Buddhism_P_n,437.0
Narracan,Buddhism_P_n,470.0
Narre Warren North,Buddhism_P_n,3725.0
Narre Warren South,Buddhism_P_n,5564.0
Nepean,Buddhism_P_n,451.0
Niddrie,Buddhism_P_n,1768.0
Northcote,Buddhism_P_n,1182.0
Oakleigh,Buddhism_P_n,4138.0
Ovens Valley,Buddhism_P_n,515.0
Pakenham,Buddhism_P_n,2386.0
Pascoe Vale,Buddhism_P_n,1244.0
Point Cook,Buddhism_P_n,3193.0
Polwarth,Buddhism_P_n,433.0
Prahran,Buddhism_P_n,1870.0
Preston,Buddhism_P_n,2252.0
Richmond,Buddhism_P_n,2704.0
Ringwood,Buddhism_P_n,2742.0
Ripon,Buddhism_P_n,330.0
Rowville,Buddhism_P_n,3712.0
Sandringham,Buddhism_P_n,722.0
Shepparton,Buddhism_P_n,710.0
South Barwon,Buddhism_P_n,797.0
South-West Coast,Buddhism_P_n,399.0
St Albans,Buddhism_P_n,11334.0
Sunbury,Buddhism_P_n,837.0
Sydenham,Buddhism_P_n,3344.0
Tarneit,Buddhism_P_n,2094.0
Thomastown,Buddhism_P_n,3846.0
Warrandyte,Buddhism_P_n,2245.0
Wendouree,Buddhism_P_n,529.0
Werribee,Buddhism_P_n,2096.0
Williamstown,Buddhism_P_n,1190.0
Yan Yean,Buddhism_P_n,1429.0
Albert Park,Buddhism_P_pc,0.0251
Ashwood,Buddhism_P_pc,0.0555
Bass,Buddhism_P_pc,0.0122
Bayswater,Buddhism_P_pc,0.0396
Bellarine,Buddhism_P_pc,0.006
Benambra,Buddhism_P_pc,0.0065
Bendigo East,Buddhism_P_pc,0.0106
Bendigo West,Buddhism_P_pc,0.0125
Bentleigh,Buddhism_P_pc,0.0222
Berwick,Buddhism_P_pc,0.057
Box Hill,Buddhism_P_pc,0.0565
Brighton,Buddhism_P_pc,0.0128
Broadmeadows,Buddhism_P_pc,0.0223
Brunswick,Buddhism_P_pc,0.0176
Bulleen,Buddhism_P_pc,0.0475
Bundoora,Buddhism_P_pc,0.0297
Carrum,Buddhism_P_pc,0.0231
Caulfield,Buddhism_P_pc,0.0147
Clarinda,Buddhism_P_pc,0.1257
Cranbourne,Buddhism_P_pc,0.0334
Croydon,Buddhism_P_pc,0.0177
Dandenong,Buddhism_P_pc,0.1002
Eildon,Buddhism_P_pc,0.0077
Eltham,Buddhism_P_pc,0.009
Essendon,Buddhism_P_pc,0.0243
Eureka,Buddhism_P_pc,0.0063
Euroa,Buddhism_P_pc,0.0069
Evelyn,Buddhism_P_pc,0.009
Footscray,Buddhism_P_pc,0.0705
Frankston,Buddhism_P_pc,0.0108
Geelong,Buddhism_P_pc,0.0095
Gippsland East,Buddhism_P_pc,0.0061
Gippsland South,Buddhism_P_pc,0.0057
Glen Waverley,Buddhism_P_pc,0.0824
Greenvale,Buddhism_P_pc,0.0265
Hastings,Buddhism_P_pc,0.0061
Hawthorn,Buddhism_P_pc,0.0258
Ivanhoe,Buddhism_P_pc,0.0214
Kalkallo,Buddhism_P_pc,0.0274
Kew,Buddhism_P_pc,0.0424
Kororoit,Buddhism_P_pc,0.0785
Lara,Buddhism_P_pc,0.0117
Laverton,Buddhism_P_pc,0.0708
Lowan,Buddhism_P_pc,0.0047
Macedon,Buddhism_P_pc,0.007
Malvern,Buddhism_P_pc,0.0205
Melbourne,Buddhism_P_pc,0.0673
Melton,Buddhism_P_pc,0.0145
Mildura,Buddhism_P_pc,0.024
Mill Park,Buddhism_P_pc,0.0251
Monbulk,Buddhism_P_pc,0.0117
Mordialloc,Buddhism_P_pc,0.049
Mornington,Buddhism_P_pc,0.005
Morwell,Buddhism_P_pc,0.0068
Mulgrave,Buddhism_P_pc,0.1283
Murray Plains,Buddhism_P_pc,0.0067
Narracan,Buddhism_P_pc,0.0069
Narre Warren North,Buddhism_P_pc,0.0472
Narre Warren South,Buddhism_P_pc,0.0616
Nepean,Buddhism_P_pc,0.0073
Niddrie,Buddhism_P_pc,0.0256
Northcote,Buddhism_P_pc,0.0175
Oakleigh,Buddhism_P_pc,0.046
Ovens Valley,Buddhism_P_pc,0.0081
Pakenham,Buddhism_P_pc,0.0312
Pascoe Vale,Buddhism_P_pc,0.018
Point Cook,Buddhism_P_pc,0.0345
Polwarth,Buddhism_P_pc,0.0062
Prahran,Buddhism_P_pc,0.0258
Preston,Buddhism_P_pc,0.0304
Richmond,Buddhism_P_pc,0.0401
Ringwood,Buddhism_P_pc,0.0342
Ripon,Buddhism_P_pc,0.0048
Rowville,Buddhism_P_pc,0.0522
Sandringham,Buddhism_P_pc,0.0115
Shepparton,Buddhism_P_pc,0.0095
South Barwon,Buddhism_P_pc,0.0109
South-West Coast,Buddhism_P_pc,0.0057
St Albans,Buddhism_P_pc,0.1527
Sunbury,Buddhism_P_pc,0.0132
Sydenham,Buddhism_P_pc,0.0432
Tarneit,Buddhism_P_pc,0.0225
Thomastown,Buddhism_P_pc,0.0494
Warrandyte,Buddhism_P_pc,0.0304
Wendouree,Buddhism_P_pc,0.0077
Werribee,Buddhism_P_pc,0.0249
Williamstown,Buddhism_P_pc,0.018
Yan Yean,Buddhism_P_pc,0.0197
Albert Park,Christianity_Anglican_M_n,1950.0
Ashwood,Christianity_Anglican_M_n,2148.0
Bass,Christianity_Anglican_M_n,3128.0
Bayswater,Christianity_Anglican_M_n,2122.0
Bellarine,Christianity_Anglican_M_n,3280.0
Benambra,Christianity_Anglican_M_n,3830.0
Bendigo East,Christianity_Anglican_M_n,3127.0
Bendigo West,Christianity_Anglican_M_n,2492.0
Bentleigh,Christianity_Anglican_M_n,1849.0
Berwick,Christianity_Anglican_M_n,2146.0
Box Hill,Christianity_Anglican_M_n,2184.0
Brighton,Christianity_Anglican_M_n,3070.0
Broadmeadows,Christianity_Anglican_M_n,872.0
Brunswick,Christianity_Anglican_M_n,862.0
Bulleen,Christianity_Anglican_M_n,1687.0
Bundoora,Christianity_Anglican_M_n,1605.0
Carrum,Christianity_Anglican_M_n,2511.0
Caulfield,Christianity_Anglican_M_n,1109.0
Clarinda,Christianity_Anglican_M_n,1488.0
Cranbourne,Christianity_Anglican_M_n,1988.0
Croydon,Christianity_Anglican_M_n,2440.0
Dandenong,Christianity_Anglican_M_n,1086.0
Eildon,Christianity_Anglican_M_n,2914.0
Eltham,Christianity_Anglican_M_n,2362.0
Essendon,Christianity_Anglican_M_n,1414.0
Eureka,Christianity_Anglican_M_n,2740.0
Euroa,Christianity_Anglican_M_n,3528.0
Evelyn,Christianity_Anglican_M_n,2389.0
Footscray,Christianity_Anglican_M_n,984.0
Frankston,Christianity_Anglican_M_n,2680.0
Geelong,Christianity_Anglican_M_n,2411.0
Gippsland East,Christianity_Anglican_M_n,3905.0
Gippsland South,Christianity_Anglican_M_n,3793.0
Glen Waverley,Christianity_Anglican_M_n,1977.0
Greenvale,Christianity_Anglican_M_n,769.0
Hastings,Christianity_Anglican_M_n,3148.0
Hawthorn,Christianity_Anglican_M_n,2694.0
Ivanhoe,Christianity_Anglican_M_n,1768.0
Kalkallo,Christianity_Anglican_M_n,1182.0
Kew,Christianity_Anglican_M_n,2366.0
Kororoit,Christianity_Anglican_M_n,825.0
Lara,Christianity_Anglican_M_n,1975.0
Laverton,Christianity_Anglican_M_n,867.0
Lowan,Christianity_Anglican_M_n,2949.0
Macedon,Christianity_Anglican_M_n,2763.0
Malvern,Christianity_Anglican_M_n,3170.0
Melbourne,Christianity_Anglican_M_n,1457.0
Melton,Christianity_Anglican_M_n,2071.0
Mildura,Christianity_Anglican_M_n,2633.0
Mill Park,Christianity_Anglican_M_n,974.0
Monbulk,Christianity_Anglican_M_n,2179.0
Mordialloc,Christianity_Anglican_M_n,2104.0
Mornington,Christianity_Anglican_M_n,3869.0
Morwell,Christianity_Anglican_M_n,3168.0
Mulgrave,Christianity_Anglican_M_n,1125.0
Murray Plains,Christianity_Anglican_M_n,3391.0
Narracan,Christianity_Anglican_M_n,3296.0
Narre Warren North,Christianity_Anglican_M_n,1648.0
Narre Warren South,Christianity_Anglican_M_n,1652.0
Nepean,Christianity_Anglican_M_n,3292.0
Niddrie,Christianity_Anglican_M_n,1441.0
Northcote,Christianity_Anglican_M_n,921.0
Oakleigh,Christianity_Anglican_M_n,1496.0
Ovens Valley,Christianity_Anglican_M_n,3430.0
Pakenham,Christianity_Anglican_M_n,2212.0
Pascoe Vale,Christianity_Anglican_M_n,785.0
Point Cook,Christianity_Anglican_M_n,1609.0
Polwarth,Christianity_Anglican_M_n,2741.0
Prahran,Christianity_Anglican_M_n,1964.0
Preston,Christianity_Anglican_M_n,791.0
Richmond,Christianity_Anglican_M_n,1244.0
Ringwood,Christianity_Anglican_M_n,2159.0
Ripon,Christianity_Anglican_M_n,3464.0
Rowville,Christianity_Anglican_M_n,2104.0
Sandringham,Christianity_Anglican_M_n,2982.0
Shepparton,Christianity_Anglican_M_n,2959.0
South Barwon,Christianity_Anglican_M_n,2432.0
South-West Coast,Christianity_Anglican_M_n,2356.0
St Albans,Christianity_Anglican_M_n,517.0
Sunbury,Christianity_Anglican_M_n,1973.0
Sydenham,Christianity_Anglican_M_n,1003.0
Tarneit,Christianity_Anglican_M_n,1496.0
Thomastown,Christianity_Anglican_M_n,585.0
Warrandyte,Christianity_Anglican_M_n,2433.0
Wendouree,Christianity_Anglican_M_n,2398.0
Werribee,Christianity_Anglican_M_n,2288.0
Williamstown,Christianity_Anglican_M_n,1516.0
Yan Yean,Christianity_Anglican_M_n,1989.0
Albert Park,Christianity_Anglican_M_pc,0.0264
Ashwood,Christianity_Anglican_M_pc,0.0266
Bass,Christianity_Anglican_M_pc,0.0475
Bayswater,Christianity_Anglican_M_pc,0.0291
Bellarine,Christianity_Anglican_M_pc,0.0472
Benambra,Christianity_Anglican_M_pc,0.0573
Bendigo East,Christianity_Anglican_M_pc,0.0435
Bendigo West,Christianity_Anglican_M_pc,0.0392
Bentleigh,Christianity_Anglican_M_pc,0.0241
Berwick,Christianity_Anglican_M_pc,0.0265
Box Hill,Christianity_Anglican_M_pc,0.0258
Brighton,Christianity_Anglican_M_pc,0.0465
Broadmeadows,Christianity_Anglican_M_pc,0.0108
Brunswick,Christianity_Anglican_M_pc,0.0126
Bulleen,Christianity_Anglican_M_pc,0.0226
Bundoora,Christianity_Anglican_M_pc,0.0231
Carrum,Christianity_Anglican_M_pc,0.0339
Caulfield,Christianity_Anglican_M_pc,0.0155
Clarinda,Christianity_Anglican_M_pc,0.0202
Cranbourne,Christianity_Anglican_M_pc,0.0228
Croydon,Christianity_Anglican_M_pc,0.0327
Dandenong,Christianity_Anglican_M_pc,0.0121
Eildon,Christianity_Anglican_M_pc,0.044
Eltham,Christianity_Anglican_M_pc,0.0356
Essendon,Christianity_Anglican_M_pc,0.0201
Eureka,Christianity_Anglican_M_pc,0.0367
