district,census_variable,value,rank
Brunswick,F_15_19_yr_Divorced_pc,0.0,14.0
Bulleen,F_15_19_yr_Divorced_pc,0.0,15.0
Bundoora,F_15_19_yr_Divorced_pc,0.0,16.0
Carrum,F_15_19_yr_Divorced_pc,0.0,17.0
Caulfield,F_15_19_yr_Divorced_pc,0.0,18.0
Clarinda,F_15_19_yr_Divorced_pc,0.0,19.0
Cranbourne,F_15_19_yr_Divorced_pc,0.0,20.0
Croydon,F_15_19_yr_Divorced_pc,0.0,21.0
Dandenong,F_15_19_yr_Divorced_pc,0.0,22.0
Eildon,F_15_19_yr_Divorced_pc,0.0,23.0
Eltham,F_15_19_yr_Divorced_pc,0.0,24.0
Essendon,F_15_19_yr_Divorced_pc,0.0,25.0
Eureka,F_15_19_yr_Divorced_pc,0.0,26.0
Euroa,F_15_19_yr_Divorced_pc,0.0,27.0
Evelyn,F_15_19_yr_Divorced_pc,0.0,28.0
Footscray,F_15_19_yr_Divorced_pc,0.0,29.0
Frankston,F_15_19_yr_Divorced_pc,0.0,30.0
Geelong,F_15_19_yr_Divorced_pc,0.0,31.0
Gippsland East,F_15_19_yr_Divorced_pc,0.0,32.0
Gippsland South,F_15_19_yr_Divorced_pc,0.0,33.0
Glen Waverley,F_15_19_yr_Divorced_pc,0.0,34.0
Greenvale,F_15_19_yr_Divorced_pc,0.0,35.0
Hastings,F_15_19_yr_Divorced_pc,0.0,36.0
Hawthorn,F_15_19_yr_Divorced_pc,0.0,37.0
Ivanhoe,F_15_19_yr_Divorced_pc,0.0,38.0
Kalkallo,F_15_19_yr_Divorced_pc,0.0,39.0
Kew,F_15_19_yr_Divorced_pc,0.0,40.0
Kororoit,F_15_19_yr_Divorced_pc,0.0,41.0
Lara,F_15_19_yr_Divorced_pc,0.0,42.0
Laverton,F_15_19_yr_Divorced_pc,0.0,43.0
Lowan,F_15_19_yr_Divorced_pc,0.0,44.0
Macedon,F_15_19_yr_Divorced_pc,0.0,45.0
Malvern,F_15_19_yr_Divorced_pc,0.0,46.0
Melbourne,F_15_19_yr_Divorced_pc,0.0,47.0
Melton,F_15_19_yr_Divorced_pc,0.0,48.0
Mildura,F_15_19_yr_Divorced_pc,0.0,49.0
Mill Park,F_15_19_yr_Divorced_pc,0.0,50.0
Monbulk,F_15_19_yr_Divorced_pc,0.0,51.0
Mordialloc,F_15_19_yr_Divorced_pc,0.0,52.0
Mornington,F_15_19_yr_Divorced_pc,0.0,53.0
Morwell,F_15_19_yr_Divorced_pc,0.0,54.0
Mulgrave,F_15_19_yr_Divorced_pc,0.0,55.0
Murray Plains,F_15_19_yr_Divorced_pc,0.0,56.0
Narracan,F_15_19_yr_Divorced_pc,0.0,57.0
Narre Warren North,F_15_19_yr_Divorced_pc,0.0,58.0
Narre Warren South,F_15_19_yr_Divorced_pc,0.0,59.0
Nepean,F_15_19_yr_Divorced_pc,0.0,60.0
Niddrie,F_15_19_yr_Divorced_pc,0.0,61.0
Northcote,F_15_19_yr_Divorced_pc,0.0,62.0
Oakleigh,F_15_19_yr_Divorced_pc,0.0,63.0
Ovens Valley,F_15_19_yr_Divorced_pc,0.0,64.0
Pakenham,F_15_19_yr_Divorced_pc,0.0,65.0
Pascoe Vale,F_15_19_yr_Divorced_pc,0.0,66.0
Point Cook,F_15_19_yr_Divorced_pc,0.0,67.0
Polwarth,F_15_19_yr_Divorced_pc,0.0,68.0
Prahran,F_15_19_yr_Divorced_pc,0.0,69.0
Preston,F_15_19_yr_Divorced_pc,0.0,70.0
Richmond,F_15_19_yr_Divorced_pc,0.0,71.0
Ringwood,F_15_19_yr_Divorced_pc,0.0,72.0
Ripon,F_15_19_yr_Divorced_pc,0.0,73.0
Rowville,F_15_19_yr_Divorced_pc,0.0,74.0
Sandringham,F_15_19_yr_Divorced_pc,0.0,75.0
Shepparton,F_15_19_yr_Divorced_pc,0.0,76.0
South Barwon,F_15_19_yr_Divorced_pc,0.0,77.0
South-West Coast,F_15_19_yr_Divorced_pc,0.0,78.0
St Albans,F_15_19_yr_Divorced_pc,0.0,79.0
Sunbury,F_15_19_yr_Divorced_pc,0.0,80.0
Sydenham,F_15_19_yr_Divorced_pc,0.0,81.0
Tarneit,F_15_19_yr_Divorced_pc,0.0,82.0
Thomastown,F_15_19_yr_Divorced_pc,0.0,83.0
Warrandyte,F_15_19_yr_Divorced_pc,0.0,84.0
Wendouree,F_15_19_yr_Divorced_pc,0.0,85.0
Werribee,F_15_19_yr_Divorced_pc,0.0,86.0
Williamstown,F_15_19_yr_Divorced_pc,0.0,87.0
Yan Yean,F_15_19_yr_Divorced_pc,0.0,88.0
Albert Park,F_15_19_yr_Married,0.0,1.0
Ashwood,F_15_19_yr_Married,0.0,2.0
Bass,F_15_19_yr_Married,0.0,3.0
Bayswater,F_15_19_yr_Married,0.0,4.0
Bellarine,F_15_19_yr_Married,0.0,5.0
Benambra,F_15_19_yr_Married,0.0,6.0
Bendigo East,F_15_19_yr_Married,0.0,7.0
Bendigo West,F_15_19_yr_Married,0.0,8.0
Bentleigh,F_15_19_yr_Married,0.0,9.0
Berwick,F_15_19_yr_Married,0.0,10.0
Box Hill,F_15_19_yr_Married,0.0,11.0
Brighton,F_15_19_yr_Married,0.0,12.0
Broadmeadows,F_15_19_yr_Married,0.0,13.0
Brunswick,F_15_19_yr_Married,0.0,14.0
Bulleen,F_15_19_yr_Married,0.0,15.0
Bundoora,F_15_19_yr_Married,0.0,16.0
Carrum,F_15_19_yr_Married,0.0,17.0
Caulfield,F_15_19_yr_Married,0.0,18.0
Clarinda,F_15_19_yr_Married,0.0,19.0
Cranbourne,F_15_19_yr_Married,0.0,20.0
Croydon,F_15_19_yr_Married,0.0,21.0
Eildon,F_15_19_yr_Married,0.0,22.0
Eltham,F_15_19_yr_Married,0.0,23.0
Essendon,F_15_19_yr_Married,0.0,24.0
Eureka,F_15_19_yr_Married,0.0,25.0
Euroa,F_15_19_yr_Married,0.0,26.0
Evelyn,F_15_19_yr_Married,0.0,27.0
Footscray,F_15_19_yr_Married,0.0,28.0
Frankston,F_15_19_yr_Married,0.0,29.0
Geelong,F_15_19_yr_Married,0.0,30.0
Gippsland East,F_15_19_yr_Married,0.0,31.0
Gippsland South,F_15_19_yr_Married,0.0,32.0
Glen Waverley,F_15_19_yr_Married,0.0,33.0
Greenvale,F_15_19_yr_Married,0.0,34.0
Hastings,F_15_19_yr_Married,0.0,35.0
Hawthorn,F_15_19_yr_Married,0.0,36.0
Ivanhoe,F_15_19_yr_Married,0.0,37.0
Kalkallo,F_15_19_yr_Married,0.0,38.0
Kew,F_15_19_yr_Married,0.0,39.0
Kororoit,F_15_19_yr_Married,0.0,40.0
Lara,F_15_19_yr_Married,0.0,41.0
Laverton,F_15_19_yr_Married,0.0,42.0
Lowan,F_15_19_yr_Married,0.0,43.0
Macedon,F_15_19_yr_Married,0.0,44.0
Malvern,F_15_19_yr_Married,0.0,45.0
Melton,F_15_19_yr_Married,0.0,46.0
Mildura,F_15_19_yr_Married,0.0,47.0
Mill Park,F_15_19_yr_Married,0.0,48.0
Monbulk,F_15_19_yr_Married,0.0,49.0
Mordialloc,F_15_19_yr_Married,0.0,50.0
Mornington,F_15_19_yr_Married,0.0,51.0
Morwell,F_15_19_yr_Married,0.0,52.0
Mulgrave,F_15_19_yr_Married,0.0,53.0
Murray Plains,F_15_19_yr_Married,0.0,54.0
Narracan,F_15_19_yr_Married,0.0,55.0
Narre Warren North,F_15_19_yr_Married,0.0,56.0
Narre Warren South,F_15_19_yr_Married,0.0,57.0
Nepean,F_15_19_yr_Married,0.0,58.0
Niddrie,F_15_19_yr_Married,0.0,59.0
Northcote,F_15_19_yr_Married,0.0,60.0
Oakleigh,F_15_19_yr_Married,0.0,61.0
Ovens Valley,F_15_19_yr_Married,0.0,62.0
Pakenham,F_15_19_yr_Married,0.0,63.0
Pascoe Vale,F_15_19_yr_Married,0.0,64.0
Point Cook,F_15_19_yr_Married,0.0,65.0
Polwarth,F_15_19_yr_Married,0.0,66.0
Prahran,F_15_19_yr_Married,0.0,67.0
Preston,F_15_19_yr_Married,0.0,68.0
Richmond,F_15_19_yr_Married,0.0,69.0
Ringwood,F_15_19_yr_Married,0.0,70.0
Ripon,F_15_19_yr_Married,0.0,71.0
Rowville,F_15_19_yr_Married,0.0,72.0
Sandringham,F_15_19_yr_Married,0.0,73.0
Shepparton,F_15_19_yr_Married,0.0,74.0
South Barwon,F_15_19_yr_Married,0.0,75.0
South-West Coast,F_15_19_yr_Married,0.0,76.0
Sunbury,F_15_19_yr_Married,0.0,77.0
Sydenham,F_15_19_yr_Married,0.0,78.0
Tarneit,F_15_19_yr_Married,0.0,79.0
Thomastown,F_15_19_yr_Married,0.0,80.0
Warrandyte,F_15_19_yr_Married,0.0,81.0
Wendouree,F_15_19_yr_Married,0.0,82.0
Werribee,F_15_19_yr_Married,0.0,83.0
Williamstown,F_15_19_yr_Married,0.0,84.0
Yan Yean,F_15_19_yr_Married,0.0,85.0
Dandenong,F_15_19_yr_Married,3.0,86.0
St Albans,F_15_19_yr_Married,3.0,87.0
Melbourne,F_15_19_yr_Married,6.0,88.0
Albert Park,F_15_19_yr_Married_pc,0.0,1.0
Ashwood,F_15_19_yr_Married_pc,0.0,2.0
Bass,F_15_19_yr_Married_pc,0.0,3.0
Bayswater,F_15_19_yr_Married_pc,0.0,4.0
Bellarine,F_15_19_yr_Married_pc,0.0,5.0
Benambra,F_15_19_yr_Married_pc,0.0,6.0
Bendigo East,F_15_19_yr_Married_pc,0.0,7.0
Bendigo West,F_15_19_yr_Married_pc,0.0,8.0
Bentleigh,F_15_19_yr_Married_pc,0.0,9.0
Berwick,F_15_19_yr_Married_pc,0.0,10.0
Box Hill,F_15_19_yr_Married_pc,0.0,11.0
Brighton,F_15_19_yr_Married_pc,0.0,12.0
Broadmeadows,F_15_19_yr_Married_pc,0.0,13.0
Brunswick,F_15_19_yr_Married_pc,0.0,14.0
Bulleen,F_15_19_yr_Married_pc,0.0,15.0
Bundoora,F_15_19_yr_Married_pc,0.0,16.0
Carrum,F_15_19_yr_Married_pc,0.0,17.0
Caulfield,F_15_19_yr_Married_pc,0.0,18.0
Clarinda,F_15_19_yr_Married_pc,0.0,19.0
Cranbourne,F_15_19_yr_Married_pc,0.0,20.0
Croydon,F_15_19_yr_Married_pc,0.0,21.0
Dandenong,F_15_19_yr_Married_pc,0.0,22.0
Eildon,F_15_19_yr_Married_pc,0.0,23.0
Eltham,F_15_19_yr_Married_pc,0.0,24.0
Essendon,F_15_19_yr_Married_pc,0.0,25.0
Eureka,F_15_19_yr_Married_pc,0.0,26.0
Euroa,F_15_19_yr_Married_pc,0.0,27.0
Evelyn,F_15_19_yr_Married_pc,0.0,28.0
Footscray,F_15_19_yr_Married_pc,0.0,29.0
Frankston,F_15_19_yr_Married_pc,0.0,30.0
Geelong,F_15_19_yr_Married_pc,0.0,31.0
Gippsland East,F_15_19_yr_Married_pc,0.0,32.0
Gippsland South,F_15_19_yr_Married_pc,0.0,33.0
Glen Waverley,F_15_19_yr_Married_pc,0.0,34.0
Greenvale,F_15_19_yr_Married_pc,0.0,35.0
Hastings,F_15_19_yr_Married_pc,0.0,36.0
Hawthorn,F_15_19_yr_Married_pc,0.0,37.0
Ivanhoe,F_15_19_yr_Married_pc,0.0,38.0
Kalkallo,F_15_19_yr_Married_pc,0.0,39.0
Kew,F_15_19_yr_Married_pc,0.0,40.0
Kororoit,F_15_19_yr_Married_pc,0.0,41.0
Lara,F_15_19_yr_Married_pc,0.0,42.0
Laverton,F_15_19_yr_Married_pc,0.0,43.0
Lowan,F_15_19_yr_Married_pc,0.0,44.0
Macedon,F_15_19_yr_Married_pc,0.0,45.0
Malvern,F_15_19_yr_Married_pc,0.0,46.0
Melton,F_15_19_yr_Married_pc,0.0,47.0
Mildura,F_15_19_yr_Married_pc,0.0,48.0
Mill Park,F_15_19_yr_Married_pc,0.0,49.0
Monbulk,F_15_19_yr_Married_pc,0.0,50.0
Mordialloc,F_15_19_yr_Married_pc,0.0,51.0
Mornington,F_15_19_yr_Married_pc,0.0,52.0
Morwell,F_15_19_yr_Married_pc,0.0,53.0
Mulgrave,F_15_19_yr_Married_pc,0.0,54.0
Murray Plains,F_15_19_yr_Married_pc,0.0,55.0
Narracan,F_15_19_yr_Married_pc,0.0,56.0
Narre Warren North,F_15_19_yr_Married_pc,0.0,57.0
Narre Warren South,F_15_19_yr_Married_pc,0.0,58.0
Nepean,F_15_19_yr_Married_pc,0.0,59.0
Niddrie,F_15_19_yr_Married_pc,0.0,60.0
Northcote,F_15_19_yr_Married_pc,0.0,61.0
Oakleigh,F_15_19_yr_Married_pc,0.0,62.0
Ovens Valley,F_15_19_yr_Married_pc,0.0,63.0
Pakenham,F_15_19_yr_Married_pc,0.0,64.0
Pascoe Vale,F_15_19_yr_Married_pc,0.0,65.0
Point Cook,F_15_19_yr_Married_pc,0.0,66.0
Polwarth,F_15_19_yr_Married_pc,0.0,67.0
Prahran,F_15_19_yr_Married_pc,0.0,68.0
Preston,F_15_19_yr_Married_pc,0.0,69.0
Richmond,F_15_19_yr_Married_pc,0.0,70.0
Ringwood,F_15_19_yr_Married_pc,0.0,71.0
Ripon,F_15_19_yr_Married_pc,0.0,72.0
Rowville,F_15_19_yr_Married_pc,0.0,73.0
Sandringham,F_15_19_yr_Married_pc,0.0,74.0
Shepparton,F_15_19_yr_Married_pc,0.0,75.0
South Barwon,F_15_19_yr_Married_pc,0.0,76.0
South-West Coast,F_15_19_yr_Married_pc,0.0,77.0
St Albans,F_15_19_yr_Married_pc,0.0,78.0
Sunbury,F_15_19_yr_Married_pc,0.0,79.0
Sydenham,F_15_19_yr_Married_pc,0.0,80.0
Tarneit,F_15_19_yr_Married_pc,0.0,81.0
Thomastown,F_15_19_yr_Married_pc,0.0,82.0
Warrandyte,F_15_19_yr_Married_pc,0.0,83.0
Wendouree,F_15_19_yr_Married_pc,0.0,84.0
Werribee,F_15_19_yr_Married_pc,0.0,85.0
Williamstown,F_15_19_yr_Married_pc,0.0,86.0
Yan Yean,F_15_19_yr_Married_pc,0.0,87.0
Melbourne,F_15_19_yr_Married_pc,0.0001,88.0
Prahran,F_15_19_yr_Never_married,882.0,1.0
Richmond,F_15_19_yr_Never_married,941.0,2.0
Brunswick,F_15_19_yr_Never_married,1070.0,3.0
Albert Park,F_15_19_yr_Never_married,1207.0,4.0
Nepean,F_15_19_yr_Never_married,1330.0,5.0
Footscray,F_15_19_yr_Never_married,1332.0,6.0
Preston,F_15_19_yr_Never_married,1496.0,7.0
Gippsland East,F_15_19_yr_Never_married,1528.0,8.0
Northcote,F_15_19_yr_Never_married,1568.0,9.0
Williamstown,F_15_19_yr_Never_married,1581.0,10.0
Pascoe Vale,F_15_19_yr_Never_married,1599.0,11.0
Bass,F_15_19_yr_Never_married,1612.0,12.0
Sunbury,F_15_19_yr_Never_married,1629.0,13.0
Ovens Valley,F_15_19_yr_Never_married,1634.0,14.0
Euroa,F_15_19_yr_Never_married,1639.0,15.0
Bendigo West,F_15_19_yr_Never_married,1653.0,16.0
Murray Plains,F_15_19_yr_Never_married,1655.0,17.0
Essendon,F_15_19_yr_Never_married,1719.0,18.0
Ivanhoe,F_15_19_yr_Never_married,1727.0,19.0
Bellarine,F_15_19_yr_Never_married,1730.0,20.0
Lowan,F_15_19_yr_Never_married,1730.0,21.0
Caulfield,F_15_19_yr_Never_married,1732.0,22.0
Bayswater,F_15_19_yr_Never_married,1760.0,23.0
Eildon,F_15_19_yr_Never_married,1764.0,24.0
Frankston,F_15_19_yr_Never_married,1772.0,25.0
Gippsland South,F_15_19_yr_Never_married,1775.0,26.0
Macedon,F_15_19_yr_Never_married,1812.0,27.0
Mulgrave,F_15_19_yr_Never_married,1822.0,28.0
Ripon,F_15_19_yr_Never_married,1824.0,29.0
Mildura,F_15_19_yr_Never_married,1837.0,30.0
Polwarth,F_15_19_yr_Never_married,1856.0,31.0
Geelong,F_15_19_yr_Never_married,1858.0,32.0
Carrum,F_15_19_yr_Never_married,1859.0,33.0
Bundoora,F_15_19_yr_Never_married,1860.0,34.0
Malvern,F_15_19_yr_Never_married,1860.0,35.0
Croydon,F_15_19_yr_Never_married,1874.0,36.0
Thomastown,F_15_19_yr_Never_married,1878.0,37.0
Monbulk,F_15_19_yr_Never_married,1897.0,38.0
Broadmeadows,F_15_19_yr_Never_married,1909.0,39.0
Niddrie,F_15_19_yr_Never_married,1913.0,40.0
Bulleen,F_15_19_yr_Never_married,1919.0,41.0
Morwell,F_15_19_yr_Never_married,1920.0,42.0
Benambra,F_15_19_yr_Never_married,1941.0,43.0
Sandringham,F_15_19_yr_Never_married,1949.0,44.0
Clarinda,F_15_19_yr_Never_married,1950.0,45.0
Brighton,F_15_19_yr_Never_married,1953.0,46.0
Narracan,F_15_19_yr_Never_married,1955.0,47.0
Hastings,F_15_19_yr_Never_married,1957.0,48.0
South-West Coast,F_15_19_yr_Never_married,1986.0,49.0
Ringwood,F_15_19_yr_Never_married,1997.0,50.0
St Albans,F_15_19_yr_Never_married,2030.0,51.0
Wendouree,F_15_19_yr_Never_married,2054.0,52.0
Eureka,F_15_19_yr_Never_married,2060.0,53.0
Mill Park,F_15_19_yr_Never_married,2062.0,54.0
Eltham,F_15_19_yr_Never_married,2075.0,55.0
Lara,F_15_19_yr_Never_married,2077.0,56.0
Mornington,F_15_19_yr_Never_married,2091.0,57.0
Pakenham,F_15_19_yr_Never_married,2091.0,58.0
Evelyn,F_15_19_yr_Never_married,2092.0,59.0
Shepparton,F_15_19_yr_Never_married,2110.0,60.0
Bendigo East,F_15_19_yr_Never_married,2111.0,61.0
Laverton,F_15_19_yr_Never_married,2133.0,62.0
South Barwon,F_15_19_yr_Never_married,2149.0,63.0
Yan Yean,F_15_19_yr_Never_married,2171.0,64.0
Mordialloc,F_15_19_yr_Never_married,2187.0,65.0
Oakleigh,F_15_19_yr_Never_married,2187.0,66.0
Werribee,F_15_19_yr_Never_married,2237.0,67.0
Rowville,F_15_19_yr_Never_married,2279.0,68.0
Bentleigh,F_15_19_yr_Never_married,2302.0,69.0
Hawthorn,F_15_19_yr_Never_married,2306.0,70.0
Dandenong,F_15_19_yr_Never_married,2314.0,71.0
Narre Warren North,F_15_19_yr_Never_married,2335.0,72.0
Warrandyte,F_15_19_yr_Never_married,2335.0,73.0
Melton,F_15_19_yr_Never_married,2347.0,74.0
Cranbourne,F_15_19_yr_Never_married,2414.0,75.0
Point Cook,F_15_19_yr_Never_married,2446.0,76.0
Ashwood,F_15_19_yr_Never_married,2454.0,77.0
Tarneit,F_15_19_yr_Never_married,2461.0,78.0
Glen Waverley,F_15_19_yr_Never_married,2540.0,79.0
Berwick,F_15_19_yr_Never_married,2592.0,80.0
Kororoit,F_15_19_yr_Never_married,2605.0,81.0
Box Hill,F_15_19_yr_Never_married,2633.0,82.0
Kalkallo,F_15_19_yr_Never_married,2651.0,83.0
Kew,F_15_19_yr_Never_married,2715.0,84.0
Sydenham,F_15_19_yr_Never_married,2808.0,85.0
Greenvale,F_15_19_yr_Never_married,2835.0,86.0
Melbourne,F_15_19_yr_Never_married,3018.0,87.0
Narre Warren South,F_15_19_yr_Never_married,3295.0,88.0
Prahran,F_15_19_yr_Never_married_pc,0.0131,1.0
Richmond,F_15_19_yr_Never_married_pc,0.0155,2.0
Brunswick,F_15_19_yr_Never_married_pc,0.0176,3.0
Albert Park,F_15_19_yr_Never_married_pc,0.0182,4.0
Footscray,F_15_19_yr_Never_married_pc,0.0217,5.0
Preston,F_15_19_yr_Never_married_pc,0.0239,6.0
Nepean,F_15_19_yr_Never_married_pc,0.0248,7.0
Melbourne,F_15_19_yr_Never_married_pc,0.0274,8.0
Northcote,F_15_19_yr_Never_married_pc,0.0274,9.0
Pascoe Vale,F_15_19_yr_Never_married_pc,0.0277,10.0
Mulgrave,F_15_19_yr_Never_married_pc,0.0281,11.0
Oakleigh,F_15_19_yr_Never_married_pc,0.0282,12.0
Gippsland East,F_15_19_yr_Never_married_pc,0.0284,13.0
Caulfield,F_15_19_yr_Never_married_pc,0.0289,14.0
Essendon,F_15_19_yr_Never_married_pc,0.0289,15.0
Laverton,F_15_19_yr_Never_married_pc,0.029,16.0
Bayswater,F_15_19_yr_Never_married_pc,0.0292,17.0
Euroa,F_15_19_yr_Never_married_pc,0.0292,18.0
Broadmeadows,F_15_19_yr_Never_married_pc,0.0294,19.0
Williamstown,F_15_19_yr_Never_married_pc,0.0296,20.0
Bass,F_15_19_yr_Never_married_pc,0.0297,21.0
Bellarine,F_15_19_yr_Never_married_pc,0.0299,22.0
Bulleen,F_15_19_yr_Never_married_pc,0.0303,23.0
Lowan,F_15_19_yr_Never_married_pc,0.0304,24.0
Ringwood,F_15_19_yr_Never_married_pc,0.0304,25.0
Thomastown,F_15_19_yr_Never_married_pc,0.0306,26.0
Croydon,F_15_19_yr_Never_married_pc,0.0308,27.0
Murray Plains,F_15_19_yr_Never_married_pc,0.0309,28.0
Ovens Valley,F_15_19_yr_Never_married_pc,0.031,29.0
Geelong,F_15_19_yr_Never_married_pc,0.0311,30.0
Bendigo West,F_15_19_yr_Never_married_pc,0.0312,31.0
Carrum,F_15_19_yr_Never_married_pc,0.0313,32.0
Frankston,F_15_19_yr_Never_married_pc,0.0313,33.0
Dandenong,F_15_19_yr_Never_married_pc,0.0314,34.0
Ivanhoe,F_15_19_yr_Never_married_pc,0.0315,35.0
Sunbury,F_15_19_yr_Never_married_pc,0.0315,36.0
Clarinda,F_15_19_yr_Never_married_pc,0.0317,37.0
Ripon,F_15_19_yr_Never_married_pc,0.0319,38.0
Bundoora,F_15_19_yr_Never_married_pc,0.032,39.0
Eildon,F_15_19_yr_Never_married_pc,0.032,40.0
Mildura,F_15_19_yr_Never_married_pc,0.0322,41.0
Polwarth,F_15_19_yr_Never_married_pc,0.0322,42.0
Gippsland South,F_15_19_yr_Never_married_pc,0.0324,43.0
Morwell,F_15_19_yr_Never_married_pc,0.0325,44.0
St Albans,F_15_19_yr_Never_married_pc,0.0328,45.0
