district,census_variable,value,rank
Sandringham,C0_4F_EO_M_EO_n,1848.0,35.0
Bundoora,C0_4F_EO_M_EO_n,1866.0,36.0
Niddrie,C0_4F_EO_M_EO_n,1902.0,37.0
Werribee,C0_4F_EO_M_EO_n,1936.0,38.0
Lara,C0_4F_EO_M_EO_n,1969.0,39.0
Gippsland East,C0_4F_EO_M_EO_n,1975.0,40.0
Point Cook,C0_4F_EO_M_EO_n,2012.0,41.0
Bayswater,C0_4F_EO_M_EO_n,2041.0,42.0
Ovens Valley,C0_4F_EO_M_EO_n,2048.0,43.0
Pascoe Vale,C0_4F_EO_M_EO_n,2056.0,44.0
Bentleigh,C0_4F_EO_M_EO_n,2063.0,45.0
Euroa,C0_4F_EO_M_EO_n,2082.0,46.0
Footscray,C0_4F_EO_M_EO_n,2119.0,47.0
Ringwood,C0_4F_EO_M_EO_n,2137.0,48.0
Bendigo West,C0_4F_EO_M_EO_n,2151.0,49.0
Caulfield,C0_4F_EO_M_EO_n,2151.0,50.0
Murray Plains,C0_4F_EO_M_EO_n,2180.0,51.0
Berwick,C0_4F_EO_M_EO_n,2190.0,52.0
Mildura,C0_4F_EO_M_EO_n,2192.0,53.0
Northcote,C0_4F_EO_M_EO_n,2201.0,54.0
Gippsland South,C0_4F_EO_M_EO_n,2213.0,55.0
Kalkallo,C0_4F_EO_M_EO_n,2229.0,56.0
Shepparton,C0_4F_EO_M_EO_n,2237.0,57.0
Melton,C0_4F_EO_M_EO_n,2268.0,58.0
Mornington,C0_4F_EO_M_EO_n,2301.0,59.0
Frankston,C0_4F_EO_M_EO_n,2321.0,60.0
Sunbury,C0_4F_EO_M_EO_n,2357.0,61.0
Morwell,C0_4F_EO_M_EO_n,2360.0,62.0
Bass,C0_4F_EO_M_EO_n,2372.0,63.0
Wendouree,C0_4F_EO_M_EO_n,2380.0,64.0
Eildon,C0_4F_EO_M_EO_n,2388.0,65.0
Mordialloc,C0_4F_EO_M_EO_n,2419.0,66.0
Ripon,C0_4F_EO_M_EO_n,2428.0,67.0
Lowan,C0_4F_EO_M_EO_n,2433.0,68.0
South-West Coast,C0_4F_EO_M_EO_n,2462.0,69.0
Macedon,C0_4F_EO_M_EO_n,2502.0,70.0
Williamstown,C0_4F_EO_M_EO_n,2505.0,71.0
Eltham,C0_4F_EO_M_EO_n,2520.0,72.0
Bellarine,C0_4F_EO_M_EO_n,2563.0,73.0
Benambra,C0_4F_EO_M_EO_n,2567.0,74.0
Monbulk,C0_4F_EO_M_EO_n,2708.0,75.0
Cranbourne,C0_4F_EO_M_EO_n,2783.0,76.0
Croydon,C0_4F_EO_M_EO_n,2787.0,77.0
Geelong,C0_4F_EO_M_EO_n,2809.0,78.0
Polwarth,C0_4F_EO_M_EO_n,2885.0,79.0
Bendigo East,C0_4F_EO_M_EO_n,2899.0,80.0
Carrum,C0_4F_EO_M_EO_n,2917.0,81.0
Hastings,C0_4F_EO_M_EO_n,2972.0,82.0
Narracan,C0_4F_EO_M_EO_n,2973.0,83.0
Eureka,C0_4F_EO_M_EO_n,3028.0,84.0
Yan Yean,C0_4F_EO_M_EO_n,3046.0,85.0
Pakenham,C0_4F_EO_M_EO_n,3100.0,86.0
South Barwon,C0_4F_EO_M_EO_n,3378.0,87.0
Evelyn,C0_4F_EO_M_EO_n,3431.0,88.0
Glen Waverley,C0_4F_EO_M_EO_pc,0.0369,1.0
Dandenong,C0_4F_EO_M_EO_pc,0.0405,2.0
St Albans,C0_4F_EO_M_EO_pc,0.0439,3.0
Mulgrave,C0_4F_EO_M_EO_pc,0.0511,4.0
Tarneit,C0_4F_EO_M_EO_pc,0.0542,5.0
Laverton,C0_4F_EO_M_EO_pc,0.0582,6.0
Bulleen,C0_4F_EO_M_EO_pc,0.0604,7.0
Greenvale,C0_4F_EO_M_EO_pc,0.0606,8.0
Kororoit,C0_4F_EO_M_EO_pc,0.0618,9.0
Narre Warren South,C0_4F_EO_M_EO_pc,0.0634,10.0
Thomastown,C0_4F_EO_M_EO_pc,0.0686,11.0
Kew,C0_4F_EO_M_EO_pc,0.0714,12.0
Broadmeadows,C0_4F_EO_M_EO_pc,0.0765,13.0
Box Hill,C0_4F_EO_M_EO_pc,0.0792,14.0
Ashwood,C0_4F_EO_M_EO_pc,0.0853,15.0
Point Cook,C0_4F_EO_M_EO_pc,0.0893,16.0
Kalkallo,C0_4F_EO_M_EO_pc,0.0894,17.0
Clarinda,C0_4F_EO_M_EO_pc,0.0905,18.0
Sydenham,C0_4F_EO_M_EO_pc,0.0923,19.0
Mill Park,C0_4F_EO_M_EO_pc,0.0946,20.0
Narre Warren North,C0_4F_EO_M_EO_pc,0.0956,21.0
Warrandyte,C0_4F_EO_M_EO_pc,0.0963,22.0
Rowville,C0_4F_EO_M_EO_pc,0.0986,23.0
Berwick,C0_4F_EO_M_EO_pc,0.1052,24.0
Oakleigh,C0_4F_EO_M_EO_pc,0.1113,25.0
Werribee,C0_4F_EO_M_EO_pc,0.1118,26.0
Hawthorn,C0_4F_EO_M_EO_pc,0.1195,27.0
Bentleigh,C0_4F_EO_M_EO_pc,0.1246,28.0
Melton,C0_4F_EO_M_EO_pc,0.1287,29.0
Melbourne,C0_4F_EO_M_EO_pc,0.129,30.0
Cranbourne,C0_4F_EO_M_EO_pc,0.1347,31.0
Brighton,C0_4F_EO_M_EO_pc,0.1354,32.0
Ringwood,C0_4F_EO_M_EO_pc,0.1359,33.0
Niddrie,C0_4F_EO_M_EO_pc,0.1437,34.0
Malvern,C0_4F_EO_M_EO_pc,0.1444,35.0
Ivanhoe,C0_4F_EO_M_EO_pc,0.1452,36.0
Sandringham,C0_4F_EO_M_EO_pc,0.1466,37.0
Essendon,C0_4F_EO_M_EO_pc,0.1478,38.0
Bundoora,C0_4F_EO_M_EO_pc,0.1522,39.0
Mordialloc,C0_4F_EO_M_EO_pc,0.1541,40.0
Bayswater,C0_4F_EO_M_EO_pc,0.16,41.0
Preston,C0_4F_EO_M_EO_pc,0.1637,42.0
Caulfield,C0_4F_EO_M_EO_pc,0.1647,43.0
Yan Yean,C0_4F_EO_M_EO_pc,0.1708,44.0
Pascoe Vale,C0_4F_EO_M_EO_pc,0.1738,45.0
Eltham,C0_4F_EO_M_EO_pc,0.1742,46.0
Mornington,C0_4F_EO_M_EO_pc,0.1822,47.0
Albert Park,C0_4F_EO_M_EO_pc,0.1835,48.0
Shepparton,C0_4F_EO_M_EO_pc,0.1839,49.0
Pakenham,C0_4F_EO_M_EO_pc,0.1861,50.0
Lara,C0_4F_EO_M_EO_pc,0.1895,51.0
Footscray,C0_4F_EO_M_EO_pc,0.1915,52.0
Williamstown,C0_4F_EO_M_EO_pc,0.1924,53.0
Northcote,C0_4F_EO_M_EO_pc,0.2028,54.0
Carrum,C0_4F_EO_M_EO_pc,0.2055,55.0
Croydon,C0_4F_EO_M_EO_pc,0.2072,56.0
Macedon,C0_4F_EO_M_EO_pc,0.2074,57.0
Sunbury,C0_4F_EO_M_EO_pc,0.2094,58.0
Monbulk,C0_4F_EO_M_EO_pc,0.2098,59.0
Mildura,C0_4F_EO_M_EO_pc,0.212,60.0
Brunswick,C0_4F_EO_M_EO_pc,0.2195,61.0
Ovens Valley,C0_4F_EO_M_EO_pc,0.2233,62.0
Murray Plains,C0_4F_EO_M_EO_pc,0.2257,63.0
Bellarine,C0_4F_EO_M_EO_pc,0.2261,64.0
Bass,C0_4F_EO_M_EO_pc,0.2277,65.0
Eureka,C0_4F_EO_M_EO_pc,0.2297,66.0
Gippsland South,C0_4F_EO_M_EO_pc,0.2297,67.0
South-West Coast,C0_4F_EO_M_EO_pc,0.2308,68.0
Ripon,C0_4F_EO_M_EO_pc,0.2316,69.0
Bendigo East,C0_4F_EO_M_EO_pc,0.2318,70.0
Eildon,C0_4F_EO_M_EO_pc,0.2346,71.0
Polwarth,C0_4F_EO_M_EO_pc,0.2351,72.0
Euroa,C0_4F_EO_M_EO_pc,0.2355,73.0
Wendouree,C0_4F_EO_M_EO_pc,0.2359,74.0
Frankston,C0_4F_EO_M_EO_pc,0.2363,75.0
Prahran,C0_4F_EO_M_EO_pc,0.2374,76.0
Benambra,C0_4F_EO_M_EO_pc,0.2379,77.0
Morwell,C0_4F_EO_M_EO_pc,0.2398,78.0
Gippsland East,C0_4F_EO_M_EO_pc,0.2405,79.0
South Barwon,C0_4F_EO_M_EO_pc,0.2405,80.0
Bendigo West,C0_4F_EO_M_EO_pc,0.2409,81.0
Geelong,C0_4F_EO_M_EO_pc,0.241,82.0
Nepean,C0_4F_EO_M_EO_pc,0.2436,83.0
Lowan,C0_4F_EO_M_EO_pc,0.2443,84.0
Richmond,C0_4F_EO_M_EO_pc,0.2457,85.0
Evelyn,C0_4F_EO_M_EO_pc,0.2458,86.0
Narracan,C0_4F_EO_M_EO_pc,0.248,87.0
Hastings,C0_4F_EO_M_EO_pc,0.2582,88.0
Albert Park,C0_4F_EO_M_LPENS_n,0.0,1.0
Ashwood,C0_4F_EO_M_LPENS_n,0.0,2.0
Bayswater,C0_4F_EO_M_LPENS_n,0.0,3.0
Bellarine,C0_4F_EO_M_LPENS_n,0.0,4.0
Benambra,C0_4F_EO_M_LPENS_n,0.0,5.0
Bendigo East,C0_4F_EO_M_LPENS_n,0.0,6.0
Bendigo West,C0_4F_EO_M_LPENS_n,0.0,7.0
Bentleigh,C0_4F_EO_M_LPENS_n,0.0,8.0
Box Hill,C0_4F_EO_M_LPENS_n,0.0,9.0
Brighton,C0_4F_EO_M_LPENS_n,0.0,10.0
Broadmeadows,C0_4F_EO_M_LPENS_n,0.0,11.0
Brunswick,C0_4F_EO_M_LPENS_n,0.0,12.0
Bulleen,C0_4F_EO_M_LPENS_n,0.0,13.0
Bundoora,C0_4F_EO_M_LPENS_n,0.0,14.0
Carrum,C0_4F_EO_M_LPENS_n,0.0,15.0
Caulfield,C0_4F_EO_M_LPENS_n,0.0,16.0
Clarinda,C0_4F_EO_M_LPENS_n,0.0,17.0
Cranbourne,C0_4F_EO_M_LPENS_n,0.0,18.0
Croydon,C0_4F_EO_M_LPENS_n,0.0,19.0
Dandenong,C0_4F_EO_M_LPENS_n,0.0,20.0
Eltham,C0_4F_EO_M_LPENS_n,0.0,21.0
Essendon,C0_4F_EO_M_LPENS_n,0.0,22.0
Eureka,C0_4F_EO_M_LPENS_n,0.0,23.0
Euroa,C0_4F_EO_M_LPENS_n,0.0,24.0
Evelyn,C0_4F_EO_M_LPENS_n,0.0,25.0
Footscray,C0_4F_EO_M_LPENS_n,0.0,26.0
Frankston,C0_4F_EO_M_LPENS_n,0.0,27.0
Gippsland South,C0_4F_EO_M_LPENS_n,0.0,28.0
Glen Waverley,C0_4F_EO_M_LPENS_n,0.0,29.0
Greenvale,C0_4F_EO_M_LPENS_n,0.0,30.0
Hawthorn,C0_4F_EO_M_LPENS_n,0.0,31.0
Lara,C0_4F_EO_M_LPENS_n,0.0,32.0
Laverton,C0_4F_EO_M_LPENS_n,0.0,33.0
Macedon,C0_4F_EO_M_LPENS_n,0.0,34.0
Malvern,C0_4F_EO_M_LPENS_n,0.0,35.0
Melbourne,C0_4F_EO_M_LPENS_n,0.0,36.0
Mill Park,C0_4F_EO_M_LPENS_n,0.0,37.0
Mordialloc,C0_4F_EO_M_LPENS_n,0.0,38.0
Mulgrave,C0_4F_EO_M_LPENS_n,0.0,39.0
Murray Plains,C0_4F_EO_M_LPENS_n,0.0,40.0
Narracan,C0_4F_EO_M_LPENS_n,0.0,41.0
Narre Warren South,C0_4F_EO_M_LPENS_n,0.0,42.0
Niddrie,C0_4F_EO_M_LPENS_n,0.0,43.0
Northcote,C0_4F_EO_M_LPENS_n,0.0,44.0
Oakleigh,C0_4F_EO_M_LPENS_n,0.0,45.0
Ovens Valley,C0_4F_EO_M_LPENS_n,0.0,46.0
Pakenham,C0_4F_EO_M_LPENS_n,0.0,47.0
Pascoe Vale,C0_4F_EO_M_LPENS_n,0.0,48.0
Point Cook,C0_4F_EO_M_LPENS_n,0.0,49.0
Polwarth,C0_4F_EO_M_LPENS_n,0.0,50.0
Prahran,C0_4F_EO_M_LPENS_n,0.0,51.0
Preston,C0_4F_EO_M_LPENS_n,0.0,52.0
Richmond,C0_4F_EO_M_LPENS_n,0.0,53.0
Ringwood,C0_4F_EO_M_LPENS_n,0.0,54.0
Ripon,C0_4F_EO_M_LPENS_n,0.0,55.0
Rowville,C0_4F_EO_M_LPENS_n,0.0,56.0
South-West Coast,C0_4F_EO_M_LPENS_n,0.0,57.0
St Albans,C0_4F_EO_M_LPENS_n,0.0,58.0
Tarneit,C0_4F_EO_M_LPENS_n,0.0,59.0
Thomastown,C0_4F_EO_M_LPENS_n,0.0,60.0
Warrandyte,C0_4F_EO_M_LPENS_n,0.0,61.0
Wendouree,C0_4F_EO_M_LPENS_n,0.0,62.0
Werribee,C0_4F_EO_M_LPENS_n,0.0,63.0
Yan Yean,C0_4F_EO_M_LPENS_n,0.0,64.0
Bass,C0_4F_EO_M_LPENS_n,3.0,65.0
Berwick,C0_4F_EO_M_LPENS_n,3.0,66.0
Kalkallo,C0_4F_EO_M_LPENS_n,3.0,67.0
Kororoit,C0_4F_EO_M_LPENS_n,3.0,68.0
Monbulk,C0_4F_EO_M_LPENS_n,3.0,69.0
Mornington,C0_4F_EO_M_LPENS_n,3.0,70.0
Morwell,C0_4F_EO_M_LPENS_n,3.0,71.0
Narre Warren North,C0_4F_EO_M_LPENS_n,3.0,72.0
Sandringham,C0_4F_EO_M_LPENS_n,3.0,73.0
Mildura,C0_4F_EO_M_LPENS_n,4.0,74.0
Nepean,C0_4F_EO_M_LPENS_n,4.0,75.0
Sunbury,C0_4F_EO_M_LPENS_n,4.0,76.0
Gippsland East,C0_4F_EO_M_LPENS_n,5.0,77.0
Ivanhoe,C0_4F_EO_M_LPENS_n,5.0,78.0
Kew,C0_4F_EO_M_LPENS_n,5.0,79.0
South Barwon,C0_4F_EO_M_LPENS_n,5.0,80.0
Geelong,C0_4F_EO_M_LPENS_n,6.0,81.0
Sydenham,C0_4F_EO_M_LPENS_n,6.0,82.0
Melton,C0_4F_EO_M_LPENS_n,7.0,83.0
Shepparton,C0_4F_EO_M_LPENS_n,7.0,84.0
Hastings,C0_4F_EO_M_LPENS_n,8.0,85.0
Lowan,C0_4F_EO_M_LPENS_n,8.0,86.0
Williamstown,C0_4F_EO_M_LPENS_n,9.0,87.0
Eildon,C0_4F_EO_M_LPENS_n,10.0,88.0
Albert Park,C0_4F_EO_M_LPENS_pc,0.0,1.0
Ashwood,C0_4F_EO_M_LPENS_pc,0.0,2.0
Bayswater,C0_4F_EO_M_LPENS_pc,0.0,3.0
Bellarine,C0_4F_EO_M_LPENS_pc,0.0,4.0
Benambra,C0_4F_EO_M_LPENS_pc,0.0,5.0
Bendigo East,C0_4F_EO_M_LPENS_pc,0.0,6.0
Bendigo West,C0_4F_EO_M_LPENS_pc,0.0,7.0
Bentleigh,C0_4F_EO_M_LPENS_pc,0.0,8.0
Box Hill,C0_4F_EO_M_LPENS_pc,0.0,9.0
Brighton,C0_4F_EO_M_LPENS_pc,0.0,10.0
Broadmeadows,C0_4F_EO_M_LPENS_pc,0.0,11.0
Brunswick,C0_4F_EO_M_LPENS_pc,0.0,12.0
Bulleen,C0_4F_EO_M_LPENS_pc,0.0,13.0
Bundoora,C0_4F_EO_M_LPENS_pc,0.0,14.0
Carrum,C0_4F_EO_M_LPENS_pc,0.0,15.0
Caulfield,C0_4F_EO_M_LPENS_pc,0.0,16.0
Clarinda,C0_4F_EO_M_LPENS_pc,0.0,17.0
Cranbourne,C0_4F_EO_M_LPENS_pc,0.0,18.0
Croydon,C0_4F_EO_M_LPENS_pc,0.0,19.0
Dandenong,C0_4F_EO_M_LPENS_pc,0.0,20.0
Eltham,C0_4F_EO_M_LPENS_pc,0.0,21.0
Essendon,C0_4F_EO_M_LPENS_pc,0.0,22.0
Eureka,C0_4F_EO_M_LPENS_pc,0.0,23.0
Euroa,C0_4F_EO_M_LPENS_pc,0.0,24.0
Evelyn,C0_4F_EO_M_LPENS_pc,0.0,25.0
Footscray,C0_4F_EO_M_LPENS_pc,0.0,26.0
Frankston,C0_4F_EO_M_LPENS_pc,0.0,27.0
Gippsland South,C0_4F_EO_M_LPENS_pc,0.0,28.0
Glen Waverley,C0_4F_EO_M_LPENS_pc,0.0,29.0
Greenvale,C0_4F_EO_M_LPENS_pc,0.0,30.0
Hawthorn,C0_4F_EO_M_LPENS_pc,0.0,31.0
Lara,C0_4F_EO_M_LPENS_pc,0.0,32.0
Laverton,C0_4F_EO_M_LPENS_pc,0.0,33.0
Macedon,C0_4F_EO_M_LPENS_pc,0.0,34.0
Malvern,C0_4F_EO_M_LPENS_pc,0.0,35.0
Melbourne,C0_4F_EO_M_LPENS_pc,0.0,36.0
Mill Park,C0_4F_EO_M_LPENS_pc,0.0,37.0
Mordialloc,C0_4F_EO_M_LPENS_pc,0.0,38.0
Mulgrave,C0_4F_EO_M_LPENS_pc,0.0,39.0
Murray Plains,C0_4F_EO_M_LPENS_pc,0.0,40.0
Narracan,C0_4F_EO_M_LPENS_pc,0.0,41.0
Narre Warren South,C0_4F_EO_M_LPENS_pc,0.0,42.0
Niddrie,C0_4F_EO_M_LPENS_pc,0.0,43.0
Northcote,C0_4F_EO_M_LPENS_pc,0.0,44.0
Oakleigh,C0_4F_EO_M_LPENS_pc,0.0,45.0
Ovens Valley,C0_4F_EO_M_LPENS_pc,0.0,46.0
Pakenham,C0_4F_EO_M_LPENS_pc,0.0,47.0
Pascoe Vale,C0_4F_EO_M_LPENS_pc,0.0,48.0
Point Cook,C0_4F_EO_M_LPENS_pc,0.0,49.0
Polwarth,C0_4F_EO_M_LPENS_pc,0.0,50.0
Prahran,C0_4F_EO_M_LPENS_pc,0.0,51.0
Preston,C0_4F_EO_M_LPENS_pc,0.0,52.0
Richmond,C0_4F_EO_M_LPENS_pc,0.0,53.0
Ringwood,C0_4F_EO_M_LPENS_pc,0.0,54.0
Ripon,C0_4F_EO_M_LPENS_pc,0.0,55.0
Rowville,C0_4F_EO_M_LPENS_pc,0.0,56.0
South-West Coast,C0_4F_EO_M_LPENS_pc,0.0,57.0
St Albans,C0_4F_EO_M_LPENS_pc,0.0,58.0
Tarneit,C0_4F_EO_M_LPENS_pc,0.0,59.0
Thomastown,C0_4F_EO_M_LPENS_pc,0.0,60.0
Warrandyte,C0_4F_EO_M_LPENS_pc,0.0,61.0
Wendouree,C0_4F_EO_M_LPENS_pc,0.0,62.0
Werribee,C0_4F_EO_M_LPENS_pc,0.0,63.0
Yan Yean,C0_4F_EO_M_LPENS_pc,0.0,64.0
Berwick,C0_4F_EO_M_LPENS_pc,0.0001,65.0
Kalkallo,C0_4F_EO_M_LPENS_pc,0.0001,66.0
Kororoit,C0_4F_EO_M_LPENS_pc,0.0002,67.0
Monbulk,C0_4F_EO_M_LPENS_pc,0.0002,68.0
Mornington,C0_4F_EO_M_LPENS_pc,0.0002,69.0
Narre Warren North,C0_4F_EO_M_LPENS_pc,0.0002,70.0
Sandringham,C0_4F_EO_M_LPENS_pc,0.0002,71.0
Bass,C0_4F_EO_M_LPENS_pc,0.0003,72.0
Kew,C0_4F_EO_M_LPENS_pc,0.0003,73.0
Morwell,C0_4F_EO_M_LPENS_pc,0.0003,74.0
Sydenham,C0_4F_EO_M_LPENS_pc,0.0003,75.0
Ivanhoe,C0_4F_EO_M_LPENS_pc,0.0004,76.0
Melton,C0_4F_EO_M_LPENS_pc,0.0004,77.0
Mildura,C0_4F_EO_M_LPENS_pc,0.0004,78.0
South Barwon,C0_4F_EO_M_LPENS_pc,0.0004,79.0
Sunbury,C0_4F_EO_M_LPENS_pc,0.0004,80.0
Geelong,C0_4F_EO_M_LPENS_pc,0.0005,81.0
Nepean,C0_4F_EO_M_LPENS_pc,0.0005,82.0
Gippsland East,C0_4F_EO_M_LPENS_pc,0.0006,83.0
Shepparton,C0_4F_EO_M_LPENS_pc,0.0006,84.0
Hastings,C0_4F_EO_M_LPENS_pc,0.0007,85.0
Williamstown,C0_4F_EO_M_LPENS_pc,0.0007,86.0
Lowan,C0_4F_EO_M_LPENS_pc,0.0008,87.0
Eildon,C0_4F_EO_M_LPENS_pc,0.001,88.0
Albert Park,C0_4F_EO_M_O_ENWNA_n,0.0,1.0
Ashwood,C0_4F_EO_M_O_ENWNA_n,0.0,2.0
Bass,C0_4F_EO_M_O_ENWNA_n,0.0,3.0
Bayswater,C0_4F_EO_M_O_ENWNA_n,0.0,4.0
Bellarine,C0_4F_EO_M_O_ENWNA_n,0.0,5.0
Benambra,C0_4F_EO_M_O_ENWNA_n,0.0,6.0
Bendigo East,C0_4F_EO_M_O_ENWNA_n,0.0,7.0
Bendigo West,C0_4F_EO_M_O_ENWNA_n,0.0,8.0
Bentleigh,C0_4F_EO_M_O_ENWNA_n,0.0,9.0
Berwick,C0_4F_EO_M_O_ENWNA_n,0.0,10.0
Box Hill,C0_4F_EO_M_O_ENWNA_n,0.0,11.0
Bulleen,C0_4F_EO_M_O_ENWNA_n,0.0,12.0
Carrum,C0_4F_EO_M_O_ENWNA_n,0.0,13.0
Caulfield,C0_4F_EO_M_O_ENWNA_n,0.0,14.0
Cranbourne,C0_4F_EO_M_O_ENWNA_n,0.0,15.0
Eildon,C0_4F_EO_M_O_ENWNA_n,0.0,16.0
Eltham,C0_4F_EO_M_O_ENWNA_n,0.0,17.0
Essendon,C0_4F_EO_M_O_ENWNA_n,0.0,18.0
Eureka,C0_4F_EO_M_O_ENWNA_n,0.0,19.0
Euroa,C0_4F_EO_M_O_ENWNA_n,0.0,20.0
Evelyn,C0_4F_EO_M_O_ENWNA_n,0.0,21.0
Footscray,C0_4F_EO_M_O_ENWNA_n,0.0,22.0
Geelong,C0_4F_EO_M_O_ENWNA_n,0.0,23.0
Gippsland East,C0_4F_EO_M_O_ENWNA_n,0.0,24.0
Gippsland South,C0_4F_EO_M_O_ENWNA_n,0.0,25.0
Glen Waverley,C0_4F_EO_M_O_ENWNA_n,0.0,26.0
Greenvale,C0_4F_EO_M_O_ENWNA_n,0.0,27.0
Hastings,C0_4F_EO_M_O_ENWNA_n,0.0,28.0
Hawthorn,C0_4F_EO_M_O_ENWNA_n,0.0,29.0
Kalkallo,C0_4F_EO_M_O_ENWNA_n,0.0,30.0
Kew,C0_4F_EO_M_O_ENWNA_n,0.0,31.0
Kororoit,C0_4F_EO_M_O_ENWNA_n,0.0,32.0
Lara,C0_4F_EO_M_O_ENWNA_n,0.0,33.0
Lowan,C0_4F_EO_M_O_ENWNA_n,0.0,34.0
Macedon,C0_4F_EO_M_O_ENWNA_n,0.0,35.0
Malvern,C0_4F_EO_M_O_ENWNA_n,0.0,36.0
Melbourne,C0_4F_EO_M_O_ENWNA_n,0.0,37.0
Mildura,C0_4F_EO_M_O_ENWNA_n,0.0,38.0
Mill Park,C0_4F_EO_M_O_ENWNA_n,0.0,39.0
Monbulk,C0_4F_EO_M_O_ENWNA_n,0.0,40.0
Mordialloc,C0_4F_EO_M_O_ENWNA_n,0.0,41.0
Mornington,C0_4F_EO_M_O_ENWNA_n,0.0,42.0
Morwell,C0_4F_EO_M_O_ENWNA_n,0.0,43.0
Mulgrave,C0_4F_EO_M_O_ENWNA_n,0.0,44.0
Murray Plains,C0_4F_EO_M_O_ENWNA_n,0.0,45.0
Narracan,C0_4F_EO_M_O_ENWNA_n,0.0,46.0
Narre Warren North,C0_4F_EO_M_O_ENWNA_n,0.0,47.0
Narre Warren South,C0_4F_EO_M_O_ENWNA_n,0.0,48.0
Nepean,C0_4F_EO_M_O_ENWNA_n,0.0,49.0
Niddrie,C0_4F_EO_M_O_ENWNA_n,0.0,50.0
Northcote,C0_4F_EO_M_O_ENWNA_n,0.0,51.0
Oakleigh,C0_4F_EO_M_O_ENWNA_n,0.0,52.0
Ovens Valley,C0_4F_EO_M_O_ENWNA_n,0.0,53.0
Pakenham,C0_4F_EO_M_O_ENWNA_n,0.0,54.0
Pascoe Vale,C0_4F_EO_M_O_ENWNA_n,0.0,55.0
Point Cook,C0_4F_EO_M_O_ENWNA_n,0.0,56.0
Polwarth,C0_4F_EO_M_O_ENWNA_n,0.0,57.0
Prahran,C0_4F_EO_M_O_ENWNA_n,0.0,58.0
Richmond,C0_4F_EO_M_O_ENWNA_n,0.0,59.0
Ringwood,C0_4F_EO_M_O_ENWNA_n,0.0,60.0
Ripon,C0_4F_EO_M_O_ENWNA_n,0.0,61.0
Rowville,C0_4F_EO_M_O_ENWNA_n,0.0,62.0
Sandringham,C0_4F_EO_M_O_ENWNA_n,0.0,63.0
Shepparton,C0_4F_EO_M_O_ENWNA_n,0.0,64.0
South Barwon,C0_4F_EO_M_O_ENWNA_n,0.0,65.0
South-West Coast,C0_4F_EO_M_O_ENWNA_n,0.0,66.0
St Albans,C0_4F_EO_M_O_ENWNA_n,0.0,67.0
Sunbury,C0_4F_EO_M_O_ENWNA_n,0.0,68.0
Sydenham,C0_4F_EO_M_O_ENWNA_n,0.0,69.0
Tarneit,C0_4F_EO_M_O_ENWNA_n,0.0,70.0
Thomastown,C0_4F_EO_M_O_ENWNA_n,0.0,71.0
Wendouree,C0_4F_EO_M_O_ENWNA_n,0.0,72.0
Werribee,C0_4F_EO_M_O_ENWNA_n,0.0,73.0
Williamstown,C0_4F_EO_M_O_ENWNA_n,0.0,74.0
Yan Yean,C0_4F_EO_M_O_ENWNA_n,0.0,75.0
Brighton,C0_4F_EO_M_O_ENWNA_n,3.0,76.0
Croydon,C0_4F_EO_M_O_ENWNA_n,3.0,77.0
Ivanhoe,C0_4F_EO_M_O_ENWNA_n,3.0,78.0
