district,census_variable,value
Bentleigh,Afghanistan_Before_1951_pc,0.0
Berwick,Afghanistan_Before_1951_pc,0.0
Box Hill,Afghanistan_Before_1951_pc,0.0
Brighton,Afghanistan_Before_1951_pc,0.0
Broadmeadows,Afghanistan_Before_1951_pc,0.0
Brunswick,Afghanistan_Before_1951_pc,0.0
Bulleen,Afghanistan_Before_1951_pc,0.0
Bundoora,Afghanistan_Before_1951_pc,0.0
Carrum,Afghanistan_Before_1951_pc,0.0
Caulfield,Afghanistan_Before_1951_pc,0.0
Clarinda,Afghanistan_Before_1951_pc,0.0
Cranbourne,Afghanistan_Before_1951_pc,0.0
Croydon,Afghanistan_Before_1951_pc,0.0
Dandenong,Afghanistan_Before_1951_pc,0.0
Eildon,Afghanistan_Before_1951_pc,0.0
Eltham,Afghanistan_Before_1951_pc,0.0
Essendon,Afghanistan_Before_1951_pc,0.0
Eureka,Afghanistan_Before_1951_pc,0.0
Euroa,Afghanistan_Before_1951_pc,0.0
Evelyn,Afghanistan_Before_1951_pc,0.0
Footscray,Afghanistan_Before_1951_pc,0.0
Frankston,Afghanistan_Before_1951_pc,0.0
Geelong,Afghanistan_Before_1951_pc,0.0
Gippsland East,Afghanistan_Before_1951_pc,0.0
Gippsland South,Afghanistan_Before_1951_pc,0.0
Glen Waverley,Afghanistan_Before_1951_pc,0.0
Greenvale,Afghanistan_Before_1951_pc,0.0
Hastings,Afghanistan_Before_1951_pc,0.0
Hawthorn,Afghanistan_Before_1951_pc,0.0
Ivanhoe,Afghanistan_Before_1951_pc,0.0
Kalkallo,Afghanistan_Before_1951_pc,0.0
Kew,Afghanistan_Before_1951_pc,0.0
Kororoit,Afghanistan_Before_1951_pc,0.0
Lara,Afghanistan_Before_1951_pc,0.0
Laverton,Afghanistan_Before_1951_pc,0.0
Lowan,Afghanistan_Before_1951_pc,0.0
Macedon,Afghanistan_Before_1951_pc,0.0
Malvern,Afghanistan_Before_1951_pc,0.0
Melbourne,Afghanistan_Before_1951_pc,0.0
Melton,Afghanistan_Before_1951_pc,0.0
Mildura,Afghanistan_Before_1951_pc,0.0
Mill Park,Afghanistan_Before_1951_pc,0.0
Monbulk,Afghanistan_Before_1951_pc,0.0
Mordialloc,Afghanistan_Before_1951_pc,0.0
Mornington,Afghanistan_Before_1951_pc,0.0
Morwell,Afghanistan_Before_1951_pc,0.0
Mulgrave,Afghanistan_Before_1951_pc,0.0
Murray Plains,Afghanistan_Before_1951_pc,0.0
Narracan,Afghanistan_Before_1951_pc,0.0
Narre Warren North,Afghanistan_Before_1951_pc,0.0
Narre Warren South,Afghanistan_Before_1951_pc,0.0
Nepean,Afghanistan_Before_1951_pc,0.0
Niddrie,Afghanistan_Before_1951_pc,0.0
Northcote,Afghanistan_Before_1951_pc,0.0
Oakleigh,Afghanistan_Before_1951_pc,0.0
Ovens Valley,Afghanistan_Before_1951_pc,0.0
Pakenham,Afghanistan_Before_1951_pc,0.0
Pascoe Vale,Afghanistan_Before_1951_pc,0.0
Point Cook,Afghanistan_Before_1951_pc,0.0
Polwarth,Afghanistan_Before_1951_pc,0.0
Prahran,Afghanistan_Before_1951_pc,0.0
Preston,Afghanistan_Before_1951_pc,0.0
Richmond,Afghanistan_Before_1951_pc,0.0
Ringwood,Afghanistan_Before_1951_pc,0.0
Ripon,Afghanistan_Before_1951_pc,0.0
Rowville,Afghanistan_Before_1951_pc,0.0
Sandringham,Afghanistan_Before_1951_pc,0.0
Shepparton,Afghanistan_Before_1951_pc,0.0
South Barwon,Afghanistan_Before_1951_pc,0.0
South-West Coast,Afghanistan_Before_1951_pc,0.0
St Albans,Afghanistan_Before_1951_pc,0.0
Sunbury,Afghanistan_Before_1951_pc,0.0
Sydenham,Afghanistan_Before_1951_pc,0.0
Tarneit,Afghanistan_Before_1951_pc,0.0
Thomastown,Afghanistan_Before_1951_pc,0.0
Warrandyte,Afghanistan_Before_1951_pc,0.0
Wendouree,Afghanistan_Before_1951_pc,0.0
Werribee,Afghanistan_Before_1951_pc,0.0
Williamstown,Afghanistan_Before_1951_pc,0.0
Yan Yean,Afghanistan_Before_1951_pc,0.0
Albert Park,Afghanistan_1951_1960_n,0.0
Ashwood,Afghanistan_1951_1960_n,0.0
Bass,Afghanistan_1951_1960_n,0.0
Bayswater,Afghanistan_1951_1960_n,0.0
Bellarine,Afghanistan_1951_1960_n,0.0
Benambra,Afghanistan_1951_1960_n,0.0
Bendigo East,Afghanistan_1951_1960_n,0.0
Bendigo West,Afghanistan_1951_1960_n,0.0
Bentleigh,Afghanistan_1951_1960_n,0.0
Berwick,Afghanistan_1951_1960_n,0.0
Box Hill,Afghanistan_1951_1960_n,0.0
Brighton,Afghanistan_1951_1960_n,0.0
Broadmeadows,Afghanistan_1951_1960_n,0.0
Brunswick,Afghanistan_1951_1960_n,0.0
Bulleen,Afghanistan_1951_1960_n,0.0
Bundoora,Afghanistan_1951_1960_n,0.0
Carrum,Afghanistan_1951_1960_n,0.0
Caulfield,Afghanistan_1951_1960_n,0.0
Clarinda,Afghanistan_1951_1960_n,0.0
Cranbourne,Afghanistan_1951_1960_n,0.0
Croydon,Afghanistan_1951_1960_n,0.0
Dandenong,Afghanistan_1951_1960_n,0.0
Eildon,Afghanistan_1951_1960_n,0.0
Eltham,Afghanistan_1951_1960_n,0.0
Essendon,Afghanistan_1951_1960_n,0.0
Eureka,Afghanistan_1951_1960_n,0.0
Euroa,Afghanistan_1951_1960_n,0.0
Evelyn,Afghanistan_1951_1960_n,0.0
Footscray,Afghanistan_1951_1960_n,0.0
Frankston,Afghanistan_1951_1960_n,0.0
Geelong,Afghanistan_1951_1960_n,0.0
Gippsland East,Afghanistan_1951_1960_n,0.0
Gippsland South,Afghanistan_1951_1960_n,0.0
Glen Waverley,Afghanistan_1951_1960_n,0.0
Greenvale,Afghanistan_1951_1960_n,0.0
Hastings,Afghanistan_1951_1960_n,0.0
Hawthorn,Afghanistan_1951_1960_n,0.0
Ivanhoe,Afghanistan_1951_1960_n,0.0
Kalkallo,Afghanistan_1951_1960_n,0.0
Kew,Afghanistan_1951_1960_n,0.0
Kororoit,Afghanistan_1951_1960_n,0.0
Lara,Afghanistan_1951_1960_n,0.0
Laverton,Afghanistan_1951_1960_n,0.0
Lowan,Afghanistan_1951_1960_n,0.0
Macedon,Afghanistan_1951_1960_n,0.0
Malvern,Afghanistan_1951_1960_n,0.0
Melbourne,Afghanistan_1951_1960_n,0.0
Melton,Afghanistan_1951_1960_n,0.0
Mildura,Afghanistan_1951_1960_n,0.0
Mill Park,Afghanistan_1951_1960_n,0.0
Monbulk,Afghanistan_1951_1960_n,0.0
Mordialloc,Afghanistan_1951_1960_n,0.0
Mornington,Afghanistan_1951_1960_n,0.0
Morwell,Afghanistan_1951_1960_n,0.0
Mulgrave,Afghanistan_1951_1960_n,0.0
Murray Plains,Afghanistan_1951_1960_n,0.0
Narracan,Afghanistan_1951_1960_n,0.0
Narre Warren North,Afghanistan_1951_1960_n,0.0
Narre Warren South,Afghanistan_1951_1960_n,0.0
Nepean,Afghanistan_1951_1960_n,0.0
Niddrie,Afghanistan_1951_1960_n,0.0
Northcote,Afghanistan_1951_1960_n,0.0
Oakleigh,Afghanistan_1951_1960_n,0.0
Ovens Valley,Afghanistan_1951_1960_n,0.0
Pakenham,Afghanistan_1951_1960_n,0.0
Pascoe Vale,Afghanistan_1951_1960_n,0.0
Point Cook,Afghanistan_1951_1960_n,0.0
Polwarth,Afghanistan_1951_1960_n,0.0
Prahran,Afghanistan_1951_1960_n,0.0
Preston,Afghanistan_1951_1960_n,0.0
Richmond,Afghanistan_1951_1960_n,0.0
Ringwood,Afghanistan_1951_1960_n,0.0
Ripon,Afghanistan_1951_1960_n,0.0
Rowville,Afghanistan_1951_1960_n,0.0
Sandringham,Afghanistan_1951_1960_n,0.0
Shepparton,Afghanistan_1951_1960_n,0.0
South Barwon,Afghanistan_1951_1960_n,0.0
South-West Coast,Afghanistan_1951_1960_n,0.0
St Albans,Afghanistan_1951_1960_n,0.0
Sunbury,Afghanistan_1951_1960_n,0.0
Sydenham,Afghanistan_1951_1960_n,0.0
Tarneit,Afghanistan_1951_1960_n,0.0
Thomastown,Afghanistan_1951_1960_n,0.0
Warrandyte,Afghanistan_1951_1960_n,0.0
Wendouree,Afghanistan_1951_1960_n,0.0
Werribee,Afghanistan_1951_1960_n,0.0
Williamstown,Afghanistan_1951_1960_n,0.0
Yan Yean,Afghanistan_1951_1960_n,0.0
Albert Park,Afghanistan_1951_1960_pc,0.0
Ashwood,Afghanistan_1951_1960_pc,0.0
Bass,Afghanistan_1951_1960_pc,0.0
Bayswater,Afghanistan_1951_1960_pc,0.0
Bellarine,Afghanistan_1951_1960_pc,0.0
Benambra,Afghanistan_1951_1960_pc,0.0
Bendigo East,Afghanistan_1951_1960_pc,0.0
Bendigo West,Afghanistan_1951_1960_pc,0.0
Bentleigh,Afghanistan_1951_1960_pc,0.0
Berwick,Afghanistan_1951_1960_pc,0.0
Box Hill,Afghanistan_1951_1960_pc,0.0
Brighton,Afghanistan_1951_1960_pc,0.0
Broadmeadows,Afghanistan_1951_1960_pc,0.0
Brunswick,Afghanistan_1951_1960_pc,0.0
Bulleen,Afghanistan_1951_1960_pc,0.0
Bundoora,Afghanistan_1951_1960_pc,0.0
Carrum,Afghanistan_1951_1960_pc,0.0
Caulfield,Afghanistan_1951_1960_pc,0.0
Clarinda,Afghanistan_1951_1960_pc,0.0
Cranbourne,Afghanistan_1951_1960_pc,0.0
Croydon,Afghanistan_1951_1960_pc,0.0
Dandenong,Afghanistan_1951_1960_pc,0.0
Eildon,Afghanistan_1951_1960_pc,0.0
Eltham,Afghanistan_1951_1960_pc,0.0
Essendon,Afghanistan_1951_1960_pc,0.0
Eureka,Afghanistan_1951_1960_pc,0.0
Euroa,Afghanistan_1951_1960_pc,0.0
Evelyn,Afghanistan_1951_1960_pc,0.0
Footscray,Afghanistan_1951_1960_pc,0.0
Frankston,Afghanistan_1951_1960_pc,0.0
Geelong,Afghanistan_1951_1960_pc,0.0
Gippsland East,Afghanistan_1951_1960_pc,0.0
Gippsland South,Afghanistan_1951_1960_pc,0.0
Glen Waverley,Afghanistan_1951_1960_pc,0.0
Greenvale,Afghanistan_1951_1960_pc,0.0
Hastings,Afghanistan_1951_1960_pc,0.0
Hawthorn,Afghanistan_1951_1960_pc,0.0
Ivanhoe,Afghanistan_1951_1960_pc,0.0
Kalkallo,Afghanistan_1951_1960_pc,0.0
Kew,Afghanistan_1951_1960_pc,0.0
Kororoit,Afghanistan_1951_1960_pc,0.0
Lara,Afghanistan_1951_1960_pc,0.0
Laverton,Afghanistan_1951_1960_pc,0.0
Lowan,Afghanistan_1951_1960_pc,0.0
Macedon,Afghanistan_1951_1960_pc,0.0
Malvern,Afghanistan_1951_1960_pc,0.0
Melbourne,Afghanistan_1951_1960_pc,0.0
Melton,Afghanistan_1951_1960_pc,0.0
Mildura,Afghanistan_1951_1960_pc,0.0
Mill Park,Afghanistan_1951_1960_pc,0.0
Monbulk,Afghanistan_1951_1960_pc,0.0
Mordialloc,Afghanistan_1951_1960_pc,0.0
Mornington,Afghanistan_1951_1960_pc,0.0
Morwell,Afghanistan_1951_1960_pc,0.0
Mulgrave,Afghanistan_1951_1960_pc,0.0
Murray Plains,Afghanistan_1951_1960_pc,0.0
Narracan,Afghanistan_1951_1960_pc,0.0
Narre Warren North,Afghanistan_1951_1960_pc,0.0
Narre Warren South,Afghanistan_1951_1960_pc,0.0
Nepean,Afghanistan_1951_1960_pc,0.0
Niddrie,Afghanistan_1951_1960_pc,0.0
Northcote,Afghanistan_1951_1960_pc,0.0
Oakleigh,Afghanistan_1951_1960_pc,0.0
Ovens Valley,Afghanistan_1951_1960_pc,0.0
Pakenham,Afghanistan_1951_1960_pc,0.0
Pascoe Vale,Afghanistan_1951_1960_pc,0.0
Point Cook,Afghanistan_1951_1960_pc,0.0
Polwarth,Afghanistan_1951_1960_pc,0.0
Prahran,Afghanistan_1951_1960_pc,0.0
Preston,Afghanistan_1951_1960_pc,0.0
Richmond,Afghanistan_1951_1960_pc,0.0
Ringwood,Afghanistan_1951_1960_pc,0.0
Ripon,Afghanistan_1951_1960_pc,0.0
Rowville,Afghanistan_1951_1960_pc,0.0
Sandringham,Afghanistan_1951_1960_pc,0.0
Shepparton,Afghanistan_1951_1960_pc,0.0
South Barwon,Afghanistan_1951_1960_pc,0.0
South-West Coast,Afghanistan_1951_1960_pc,0.0
St Albans,Afghanistan_1951_1960_pc,0.0
Sunbury,Afghanistan_1951_1960_pc,0.0
Sydenham,Afghanistan_1951_1960_pc,0.0
Tarneit,Afghanistan_1951_1960_pc,0.0
Thomastown,Afghanistan_1951_1960_pc,0.0
Warrandyte,Afghanistan_1951_1960_pc,0.0
Wendouree,Afghanistan_1951_1960_pc,0.0
Werribee,Afghanistan_1951_1960_pc,0.0
Williamstown,Afghanistan_1951_1960_pc,0.0
Yan Yean,Afghanistan_1951_1960_pc,0.0
Albert Park,Afghanistan_1961_1970_n,0.0
Ashwood,Afghanistan_1961_1970_n,0.0
Bass,Afghanistan_1961_1970_n,0.0
Bayswater,Afghanistan_1961_1970_n,0.0
Bellarine,Afghanistan_1961_1970_n,0.0
Benambra,Afghanistan_1961_1970_n,0.0
Bendigo East,Afghanistan_1961_1970_n,0.0
Bendigo West,Afghanistan_1961_1970_n,0.0
Bentleigh,Afghanistan_1961_1970_n,0.0
Berwick,Afghanistan_1961_1970_n,0.0
Box Hill,Afghanistan_1961_1970_n,0.0
Brighton,Afghanistan_1961_1970_n,0.0
Broadmeadows,Afghanistan_1961_1970_n,0.0
Brunswick,Afghanistan_1961_1970_n,0.0
Bulleen,Afghanistan_1961_1970_n,0.0
Bundoora,Afghanistan_1961_1970_n,0.0
Carrum,Afghanistan_1961_1970_n,0.0
Caulfield,Afghanistan_1961_1970_n,0.0
Clarinda,Afghanistan_1961_1970_n,0.0
Cranbourne,Afghanistan_1961_1970_n,0.0
Croydon,Afghanistan_1961_1970_n,0.0
Dandenong,Afghanistan_1961_1970_n,0.0
Eildon,Afghanistan_1961_1970_n,0.0
Eltham,Afghanistan_1961_1970_n,0.0
Essendon,Afghanistan_1961_1970_n,0.0
Eureka,Afghanistan_1961_1970_n,0.0
Euroa,Afghanistan_1961_1970_n,0.0
Evelyn,Afghanistan_1961_1970_n,0.0
Footscray,Afghanistan_1961_1970_n,0.0
Frankston,Afghanistan_1961_1970_n,0.0
Geelong,Afghanistan_1961_1970_n,0.0
Gippsland East,Afghanistan_1961_1970_n,0.0
Gippsland South,Afghanistan_1961_1970_n,0.0
Glen Waverley,Afghanistan_1961_1970_n,0.0
Greenvale,Afghanistan_1961_1970_n,0.0
Hastings,Afghanistan_1961_1970_n,0.0
Hawthorn,Afghanistan_1961_1970_n,0.0
Ivanhoe,Afghanistan_1961_1970_n,0.0
Kalkallo,Afghanistan_1961_1970_n,0.0
Kew,Afghanistan_1961_1970_n,0.0
Kororoit,Afghanistan_1961_1970_n,0.0
Lara,Afghanistan_1961_1970_n,0.0
Laverton,Afghanistan_1961_1970_n,0.0
Lowan,Afghanistan_1961_1970_n,0.0
Macedon,Afghanistan_1961_1970_n,0.0
Malvern,Afghanistan_1961_1970_n,0.0
Melbourne,Afghanistan_1961_1970_n,0.0
Melton,Afghanistan_1961_1970_n,0.0
Mildura,Afghanistan_1961_1970_n,0.0
Mill Park,Afghanistan_1961_1970_n,0.0
Monbulk,Afghanistan_1961_1970_n,0.0
Mordialloc,Afghanistan_1961_1970_n,0.0
Mornington,Afghanistan_1961_1970_n,0.0
Morwell,Afghanistan_1961_1970_n,0.0
Mulgrave,Afghanistan_1961_1970_n,0.0
Murray Plains,Afghanistan_1961_1970_n,0.0
Narracan,Afghanistan_1961_1970_n,0.0
Narre Warren North,Afghanistan_1961_1970_n,0.0
Narre Warren South,Afghanistan_1961_1970_n,0.0
Nepean,Afghanistan_1961_1970_n,0.0
Niddrie,Afghanistan_1961_1970_n,0.0
Northcote,Afghanistan_1961_1970_n,0.0
Oakleigh,Afghanistan_1961_1970_n,0.0
Ovens Valley,Afghanistan_1961_1970_n,0.0
Pakenham,Afghanistan_1961_1970_n,0.0
Pascoe Vale,Afghanistan_1961_1970_n,0.0
Point Cook,Afghanistan_1961_1970_n,0.0
Polwarth,Afghanistan_1961_1970_n,0.0
Prahran,Afghanistan_1961_1970_n,0.0
Preston,Afghanistan_1961_1970_n,0.0
Richmond,Afghanistan_1961_1970_n,0.0
Ringwood,Afghanistan_1961_1970_n,0.0
Ripon,Afghanistan_1961_1970_n,0.0
Rowville,Afghanistan_1961_1970_n,0.0
Sandringham,Afghanistan_1961_1970_n,0.0
Shepparton,Afghanistan_1961_1970_n,0.0
South Barwon,Afghanistan_1961_1970_n,0.0
South-West Coast,Afghanistan_1961_1970_n,0.0
St Albans,Afghanistan_1961_1970_n,0.0
Sunbury,Afghanistan_1961_1970_n,0.0
Sydenham,Afghanistan_1961_1970_n,0.0
Tarneit,Afghanistan_1961_1970_n,0.0
Thomastown,Afghanistan_1961_1970_n,0.0
Warrandyte,Afghanistan_1961_1970_n,0.0
Wendouree,Afghanistan_1961_1970_n,0.0
Werribee,Afghanistan_1961_1970_n,0.0
Williamstown,Afghanistan_1961_1970_n,0.0
Yan Yean,Afghanistan_1961_1970_n,0.0
Albert Park,Afghanistan_1961_1970_pc,0.0
Ashwood,Afghanistan_1961_1970_pc,0.0
Bass,Afghanistan_1961_1970_pc,0.0
Bayswater,Afghanistan_1961_1970_pc,0.0
Bellarine,Afghanistan_1961_1970_pc,0.0
Benambra,Afghanistan_1961_1970_pc,0.0
Bendigo East,Afghanistan_1961_1970_pc,0.0
Bendigo West,Afghanistan_1961_1970_pc,0.0
Bentleigh,Afghanistan_1961_1970_pc,0.0
Berwick,Afghanistan_1961_1970_pc,0.0
Box Hill,Afghanistan_1961_1970_pc,0.0
Brighton,Afghanistan_1961_1970_pc,0.0
Broadmeadows,Afghanistan_1961_1970_pc,0.0
Brunswick,Afghanistan_1961_1970_pc,0.0
Bulleen,Afghanistan_1961_1970_pc,0.0
Bundoora,Afghanistan_1961_1970_pc,0.0
Carrum,Afghanistan_1961_1970_pc,0.0
Caulfield,Afghanistan_1961_1970_pc,0.0
Clarinda,Afghanistan_1961_1970_pc,0.0
Cranbourne,Afghanistan_1961_1970_pc,0.0
Croydon,Afghanistan_1961_1970_pc,0.0
Dandenong,Afghanistan_1961_1970_pc,0.0
Eildon,Afghanistan_1961_1970_pc,0.0
Eltham,Afghanistan_1961_1970_pc,0.0
Essendon,Afghanistan_1961_1970_pc,0.0
Eureka,Afghanistan_1961_1970_pc,0.0
Euroa,Afghanistan_1961_1970_pc,0.0
Evelyn,Afghanistan_1961_1970_pc,0.0
Footscray,Afghanistan_1961_1970_pc,0.0
Frankston,Afghanistan_1961_1970_pc,0.0
Geelong,Afghanistan_1961_1970_pc,0.0
Gippsland East,Afghanistan_1961_1970_pc,0.0
Gippsland South,Afghanistan_1961_1970_pc,0.0
Glen Waverley,Afghanistan_1961_1970_pc,0.0
Greenvale,Afghanistan_1961_1970_pc,0.0
Hastings,Afghanistan_1961_1970_pc,0.0
Hawthorn,Afghanistan_1961_1970_pc,0.0
Ivanhoe,Afghanistan_1961_1970_pc,0.0
Kalkallo,Afghanistan_1961_1970_pc,0.0
Kew,Afghanistan_1961_1970_pc,0.0
Kororoit,Afghanistan_1961_1970_pc,0.0
Lara,Afghanistan_1961_1970_pc,0.0
Laverton,Afghanistan_1961_1970_pc,0.0
Lowan,Afghanistan_1961_1970_pc,0.0
Macedon,Afghanistan_1961_1970_pc,0.0
Malvern,Afghanistan_1961_1970_pc,0.0
Melbourne,Afghanistan_1961_1970_pc,0.0
Melton,Afghanistan_1961_1970_pc,0.0
Mildura,Afghanistan_1961_1970_pc,0.0
Mill Park,Afghanistan_1961_1970_pc,0.0
Monbulk,Afghanistan_1961_1970_pc,0.0
Mordialloc,Afghanistan_1961_1970_pc,0.0
Mornington,Afghanistan_1961_1970_pc,0.0
Morwell,Afghanistan_1961_1970_pc,0.0
Mulgrave,Afghanistan_1961_1970_pc,0.0
Murray Plains,Afghanistan_1961_1970_pc,0.0
Narracan,Afghanistan_1961_1970_pc,0.0
Narre Warren North,Afghanistan_1961_1970_pc,0.0
Narre Warren South,Afghanistan_1961_1970_pc,0.0
Nepean,Afghanistan_1961_1970_pc,0.0
Niddrie,Afghanistan_1961_1970_pc,0.0
Northcote,Afghanistan_1961_1970_pc,0.0
Oakleigh,Afghanistan_1961_1970_pc,0.0
Ovens Valley,Afghanistan_1961_1970_pc,0.0
Pakenham,Afghanistan_1961_1970_pc,0.0
Pascoe Vale,Afghanistan_1961_1970_pc,0.0
Point Cook,Afghanistan_1961_1970_pc,0.0
Polwarth,Afghanistan_1961_1970_pc,0.0
Prahran,Afghanistan_1961_1970_pc,0.0
Preston,Afghanistan_1961_1970_pc,0.0
Richmond,Afghanistan_1961_1970_pc,0.0
Ringwood,Afghanistan_1961_1970_pc,0.0
Ripon,Afghanistan_1961_1970_pc,0.0
Rowville,Afghanistan_1961_1970_pc,0.0
Sandringham,Afghanistan_1961_1970_pc,0.0
Shepparton,Afghanistan_1961_1970_pc,0.0
South Barwon,Afghanistan_1961_1970_pc,0.0
South-West Coast,Afghanistan_1961_1970_pc,0.0
St Albans,Afghanistan_1961_1970_pc,0.0
Sunbury,Afghanistan_1961_1970_pc,0.0
Sydenham,Afghanistan_1961_1970_pc,0.0
Tarneit,Afghanistan_1961_1970_pc,0.0
Thomastown,Afghanistan_1961_1970_pc,0.0
Warrandyte,Afghanistan_1961_1970_pc,0.0
Wendouree,Afghanistan_1961_1970_pc,0.0
Werribee,Afghanistan_1961_1970_pc,0.0
Williamstown,Afghanistan_1961_1970_pc,0.0
Yan Yean,Afghanistan_1961_1970_pc,0.0
Albert Park,Afghanistan_1971_1980_n,0.0
Ashwood,Afghanistan_1971_1980_n,0.0
Bass,Afghanistan_1971_1980_n,0.0
Bayswater,Afghanistan_1971_1980_n,0.0
Bellarine,Afghanistan_1971_1980_n,0.0
Benambra,Afghanistan_1971_1980_n,0.0
Bendigo East,Afghanistan_1971_1980_n,0.0
Bendigo West,Afghanistan_1971_1980_n,0.0
Bentleigh,Afghanistan_1971_1980_n,0.0
Berwick,Afghanistan_1971_1980_n,0.0
Box Hill,Afghanistan_1971_1980_n,0.0
Brighton,Afghanistan_1971_1980_n,0.0
Broadmeadows,Afghanistan_1971_1980_n,0.0
Brunswick,Afghanistan_1971_1980_n,0.0
Bulleen,Afghanistan_1971_1980_n,0.0
Bundoora,Afghanistan_1971_1980_n,0.0
Carrum,Afghanistan_1971_1980_n,0.0
Caulfield,Afghanistan_1971_1980_n,0.0
Clarinda,Afghanistan_1971_1980_n,0.0
Cranbourne,Afghanistan_1971_1980_n,0.0
Croydon,Afghanistan_1971_1980_n,0.0
Dandenong,Afghanistan_1971_1980_n,0.0
Eildon,Afghanistan_1971_1980_n,0.0
