district,Afghanistan_Before_1951_n,Afghanistan_1951_1960_n,Afghanistan_1961_1970_n,Afghanistan_1971_1980_n,Afghanistan_1981_1990_n,Afghanistan_1991_2000_n,Afghanistan_2001_2010_n,Afghanistan_2011_2015_n,Afghanistan_2016_n,Afghanistan_2017_n,Afghanistan_2018_n,Afghanistan_2019_n,Afghanistan_2020_n,Afghanistan_2021_n,Afghanistan_Yr_arrival_NS_n,Afghanistan_Tot_n,Bangladesh_Before_1951_n,Bangladesh_1951_1960_n,Bangladesh_1961_1970_n,Bangladesh_1971_1980_n,Bangladesh_1981_1990_n,Bangladesh_1991_2000_n,Bangladesh_2001_2010_n,Bangladesh_2011_2015_n,Bangladesh_2016_n,Bangladesh_2017_n,Bangladesh_2018_n,Bangladesh_2019_n,Bangladesh_2020_n,Bangladesh_2021_n,Bangladesh_Yr_arrival_NS_n,Bangladesh_Tot_n,Canada_Before_1951_n,Canada_1951_1960_n,Canada_1961_1970_n,Canada_1971_1980_n,Canada_1981_1990_n,Canada_1991_2000_n,Canada_2001_2010_n,Canada_2011_2015_n,Canada_2016_n,Canada_2017_n,Canada_2018_n,Canada_2019_n,Canada_2020_n,Canada_2021_n,Canada_Yr_arrival_NS_n,Canada_Tot_n,China_exc_SARs_Taiw_Bef_1951_n,China_exc_SARs_Taiwan_51_60_n,China_exc_SARs_Taiwan_61_70_n,China_exc_SARs_Taiwan_71_80_n,China_exc_SARs_Taiwan_81_90_n,China_exc_SARs_Taiwan_91_00_n,China_exc_SARs_Taiwan_01_10_n,China_exc_SARs_Taiwan_11_15_n,China_exc_SARs_Taiwan_2016_n,China_exc_SARs_Taiwan_2017_n,China_exc_SARs_Taiwan_2018_n,China_exc_SARs_Taiwan_2019_n,China_exc_SARs_Taiwan_2020_n,China_exc_SARs_Taiwan_2021_n,China_exc_SARs_Tawan_arr_ns_n,China_exc_SARs_Taiwan_Tot_n,Croatia_Before_1951_n,Croatia_1951_1960_n,Croatia_1961_1970_n,Croatia_1971_1980_n,Croatia_1981_1990_n,Croatia_1991_2000_n,Croatia_2001_2010_n,Croatia_2011_2015_n,Croatia_2016_n,Croatia_2017_n,Croatia_2018_n,Croatia_2019_n,Croatia_2020_n,Croatia_2021_n,Croatia_Yr_arrival_NS_n,Croatia_Tot_n,Egypt_Before_1951_n,Egypt_1951_1960_n,Egypt_1961_1970_n,Egypt_1971_1980_n,Egypt_1981_1990_n,Egypt_1991_2000_n,Egypt_2001_2010_n,Egypt_2011_2015_n,Egypt_2016_n,Egypt_2017_n,Egypt_2018_n,Egypt_2019_n,Egypt_2020_n,Egypt_2021_n,Egypt_Yr_arrival_NS_n,Egypt_Tot_n,Fiji_Before_1951_n,Fiji_1951_1960_n,Fiji_1961_1970_n,Fiji_1971_1980_n,Fiji_1981_1990_n,Fiji_1991_2000_n,Fiji_2001_2010_n,Fiji_2011_2015_n,Fiji_2016_n,Fiji_2017_n,Fiji_2018_n,Fiji_2019_n,Fiji_2020_n,Fiji_2021_n,Fiji_Yr_arrival_NS_n,Fiji_Tot_n,Germany_Before_1951_n,Germany_1951_1960_n,Germany_1961_1970_n,Germany_1971_1980_n,Germany_1981_1990_n,Germany_1991_2000_n,Germany_2001_2010_n,Germany_2011_2015_n,Germany_2016_n,Germany_2017_n,Germany_2018_n,Germany_2019_n,Germany_2020_n,Germany_2021_n,Germany_Yr_arrival_NS_n,Germany_Tot_n,Greece_Before_1951_n,Greece_1951_1960_n,Greece_1961_1970_n,Greece_1971_1980_n,Greece_1981_1990_n,Greece_1991_2000_n,Greece_2001_2010_n,Greece_2011_2015_n,Greece_2016_n,Greece_2017_n,Greece_2018_n,Greece_2019_n,Greece_2020_n,Greece_2021_n,Greece_Yr_arrival_NS_n,Greece_Tot_n,Hng_Kng_SAR_China_Bfre_1951_n,Hng_Kng_SAR_China_1951_1960_n,Hng_Kng_SAR_China_1961_1970_n,Hng_Kng_SAR_China_1971_1980_n,Hng_Kng_SAR_China_1981_1990_n,Hng_Kng_SAR_China_1991_2000_n,Hng_Kng_SAR_China_2001_2010_n,Hng_Kng_SAR_China_2011_2015_n,Hong_Kong_SAR_China_2016_n,Hong_Kong_SAR_China_2017_n,Hong_Kong_SAR_China_2018_n,Hong_Kong_SAR_China_2019_n,Hong_Kong_SAR_China_2020_n,Hong_Kong_SAR_China_2021_n,Hng_Kng_SAR_Chna_arrival_ns_n,Hong_Kong_SAR_China_Tot_n,India_Before_1951_n,India_1951_1960_n,India_1961_1970_n,India_1971_1980_n,India_1981_1990_n,India_1991_2000_n,India_2001_2010_n,India_2011_2015_n,India_2016_n,India_2017_n,India_2018_n,India_2019_n,India_2020_n,India_2021_n,India_Yr_arrival_NS_n,India_Tot_n,Indonesia_Before_1951_n,Indonesia_1951_1960_n,Indonesia_1961_1970_n,Indonesia_1971_1980_n,Indonesia_1981_1990_n,Indonesia_1991_2000_n,Indonesia_2001_2010_n,Indonesia_2011_2015_n,Indonesia_2016_n,Indonesia_2017_n,Indonesia_2018_n,Indonesia_2019_n,Indonesia_2020_n,Indonesia_2021_n,Indonesia_Yr_arrival_ns_n,Indonesia_Tot_n,Iran_Before_1951_n,Iran_1951_1960_n,Iran_1961_1970_n,Iran_1971_1980_n,Iran_1981_1990_n,Iran_1991_2000_n,Iran_2001_2010_n,Iran_2011_2015_n,Iran_2016_n,Iran_2017_n,Iran_2018_n,Iran_2019_n,Iran_2020_n,Iran_2021_n,Iran_Yr_arrival_NS_n,Iran_Tot_n,Iraq_Before_1951_n,Iraq_1951_1960_n,Iraq_1961_1970_n,Iraq_1971_1980_n,Iraq_1981_1990_n,Iraq_1991_2000_n,Iraq_2001_2010_n,Iraq_2011_2015_n,Iraq_2016_n,Iraq_2017_n,Iraq_2018_n,Iraq_2019_n,Iraq_2020_n,Iraq_2021_n,Iraq_Yr_arrival_NS_n,Iraq_Tot_n,Ireland_Before_1951_n,Ireland_1951_1960_n,Ireland_1961_1970_n,Ireland_1971_1980_n,Ireland_1981_1990_n,Ireland_1991_2000_n,Ireland_2001_2010_n,Ireland_2011_2015_n,Ireland_2016_n,Ireland_2017_n,Ireland_2018_n,Ireland_2019_n,Ireland_2020_n,Ireland_2021_n,Ireland_Yr_arrival_NS_n,Ireland_Tot_n,Italy_Before_1951_n,Italy_1951_1960_n,Italy_1961_1970_n,Italy_1971_1980_n,Italy_1981_1990_n,Italy_1991_2000_n,Italy_2001_2010_n,Italy_2011_2015_n,Italy_2016_n,Italy_2017_n,Italy_2018_n,Italy_2019_n,Italy_2020_n,Italy_2021_n,Italy_Yr_arrival_NS_n,Italy_Tot_n,Japan_Before_1951_n,Japan_1951_1960_n,Japan_1961_1970_n,Japan_1971_1980_n,Japan_1981_1990_n,Japan_1991_2000_n,Japan_2001_2010_n,Japan_2011_2015_n,Japan_2016_n,Japan_2017_n,Japan_2018_n,Japan_2019_n,Japan_2020_n,Japan_2021_n,Japan_Yr_arrival_NS_n,Japan_Tot_n,Korea_Rep_Sth_Before_1951_n,Korea_Rep_Sth_1951_1960_n,Korea_Rep_Sth_1961_1970_n,Korea_Rep_Sth_1971_1980_n,Korea_Rep_Sth_1981_1990_n,Korea_Rep_Sth_1991_2000_n,Korea_Rep_Sth_2001_2010_n,Korea_Rep_Sth_2011_2015_n,Korea_Republic_South_2016_n,Korea_Republic_South_2017_n,Korea_Republic_South_2018_n,Korea_Republic_South_2019_n,Korea_Republic_South_2020_n,Korea_Republic_South_2021_n,Korea_Repub_Sth_arrival_ns_n,Korea_Republic_South_Tot_n,Lebanon_Before_1951_n,Lebanon_1951_1960_n,Lebanon_1961_1970_n,Lebanon_1971_1980_n,Lebanon_1981_1990_n,Lebanon_1991_2000_n,Lebanon_2001_2010_n,Lebanon_2011_2015_n,Lebanon_2016_n,Lebanon_2017_n,Lebanon_2018_n,Lebanon_2019_n,Lebanon_2020_n,Lebanon_2021_n,Lebanon_Yr_arrival_NS_n,Lebanon_Tot_n,Malaysia_Before_1951_n,Malaysia_1951_1960_n,Malaysia_1961_1970_n,Malaysia_1971_1980_n,Malaysia_1981_1990_n,Malaysia_1991_2000_n,Malaysia_2001_2010_n,Malaysia_2011_2015_n,Malaysia_2016_n,Malaysia_2017_n,Malaysia_2018_n,Malaysia_2019_n,Malaysia_2020_n,Malaysia_2021_n,Malaysia_Yr_arrival_ns_n,Malaysia_Tot_n,Nepal_Before_1951_n,Nepal_1951_1960_n,Nepal_1961_1970_n,Nepal_1971_1980_n,Nepal_1981_1990_n,Nepal_1991_2000_n,Nepal_2001_2010_n,Nepal_2011_2015_n,Nepal_2016_n,Nepal_2017_n,Nepal_2018_n,Nepal_2019_n,Nepal_2020_n,Nepal_2021_n,Nepal_Yr_arrival_NS_n,Nepal_Tot_n,Netherlands_Before_1951_n,Netherlands_1951_1960_n,Netherlands_1961_1970_n,Netherlands_1971_1980_n,Netherlands_1981_1990_n,Netherlands_1991_2000_n,Netherlands_2001_2010_n,Netherlands_2011_2015_n,Netherlands_2016_n,Netherlands_2017_n,Netherlands_2018_n,Netherlands_2019_n,Netherlands_2020_n,Netherlands_2021_n,Netherlands_Yr_arrival_ns_n,Netherlands_Tot_n,New_Zealand_Before_1951_n,New_Zealand_1951_1960_n,New_Zealand_1961_1970_n,New_Zealand_1971_1980_n,New_Zealand_1981_1990_n,New_Zealand_1991_2000_n,New_Zealand_2001_2010_n,New_Zealand_2011_2015_n,New_Zealand_2016_n,New_Zealand_2017_n,New_Zealand_2018_n,New_Zealand_2019_n,New_Zealand_2020_n,New_Zealand_2021_n,New_Zealand_Yr_arrival_ns_n,New_Zealand_Tot_n,North_Macedonia_Before_1951_n,North_Macedonia_1951_1960_n,North_Macedonia_1961_1970_n,North_Macedonia_1971_1980_n,North_Macedonia_1981_1990_n,North_Macedonia_1991_2000_n,North_Macedonia_2001_2010_n,North_Macedonia_2011_2015_n,North_Macedonia_2016_n,North_Macedonia_2017_n,North_Macedonia_2018_n,North_Macedonia_2019_n,North_Macedonia_2020_n,North_Macedonia_2021_n,North_Macedonia_Yr_arrival_NS_n,North_Macedonia_Tot_n,Pakistan_Before_1951_n,Pakistan_1951_1960_n,Pakistan_1961_1970_n,Pakistan_1971_1980_n,Pakistan_1981_1990_n,Pakistan_1991_2000_n,Pakistan_2001_2010_n,Pakistan_2011_2015_n,Pakistan_2016_n,Pakistan_2017_n,Pakistan_2018_n,Pakistan_2019_n,Pakistan_2020_n,Pakistan_2021_n,Pakistan_Yr_arrival_NS_n,Pakistan_Tot_n,Philippines_Before_1951_n,Philippines_1951_1960_n,Philippines_1961_1970_n,Philippines_1971_1980_n,Philippines_1981_1990_n,Philippines_1991_2000_n,Philippines_2001_2010_n,Philippines_2011_2015_n,Philippines_2016_n,Philippines_2017_n,Philippines_2018_n,Philippines_2019_n,Philippines_2020_n,Philippines_2021_n,Philippines_Yr_arrival_ns_n,Philippines_Tot_n,Poland_Before_1951_n,Poland_1951_1960_n,Poland_1961_1970_n,Poland_1971_1980_n,Poland_1981_1990_n,Poland_1991_2000_n,Poland_2001_2010_n,Poland_2011_2015_n,Poland_2016_n,Poland_2017_n,Poland_2018_n,Poland_2019_n,Poland_2020_n,Poland_2021_n,Poland_Yr_arrival_NS_n,Poland_Tot_n,Singapore_Before_1951_n,Singapore_1951_1960_n,Singapore_1961_1970_n,Singapore_1971_1980_n,Singapore_1981_1990_n,Singapore_1991_2000_n,Singapore_2001_2010_n,Singapore_2011_2015_n,Singapore_2016_n,Singapore_2017_n,Singapore_2018_n,Singapore_2019_n,Singapore_2020_n,Singapore_2021_n,Singapore_Yr_arrival_ns_n,Singapore_Tot_n,South_Africa_Before_1951_n,South_Africa_1951_1960_n,South_Africa_1961_1970_n,South_Africa_1971_1980_n,South_Africa_1981_1990_n,South_Africa_1991_2000_n,South_Africa_2001_2010_n,South_Africa_2011_2015_n,South_Africa_2016_n,South_Africa_2017_n,South_Africa_2018_n,South_Africa_2019_n,South_Africa_2020_n,South_Africa_2021_n,South_Africa_Yr_arrival_ns_n,South_Africa_Tot_n,Sri_Lanka_Before_1951_n,Sri_Lanka_1951_1960_n,Sri_Lanka_1961_1970_n,Sri_Lanka_1971_1980_n,Sri_Lanka_1981_1990_n,Sri_Lanka_1991_2000_n,Sri_Lanka_2001_2010_n,Sri_Lanka_2011_2015_n,Sri_Lanka_2016_n,Sri_Lanka_2017_n,Sri_Lanka_2018_n,Sri_Lanka_2019_n,Sri_Lanka_2020_n,Sri_Lanka_2021_n,Sri_Lanka_Yr_arrival_ns_n,Sri_Lanka_Tot_n,Taiwan_Before_1951_n,Taiwan_1951_1960_n,Taiwan_1961_1970_n,Taiwan_1971_1980_n,Taiwan_1981_1990_n,Taiwan_1991_2000_n,Taiwan_2001_2010_n,Taiwan_2011_2015_n,Taiwan_2016_n,Taiwan_2017_n,Taiwan_2018_n,Taiwan_2019_n,Taiwan_2020_n,Taiwan_2021_n,Taiwan_Yr_arrival_ns_n,Taiwan_Tot_n,Thailand_Before_1951_n,Thailand_1951_1960_n,Thailand_1961_1970_n,Thailand_1971_1980_n,Thailand_1981_1990_n,Thailand_1991_2000_n,Thailand_2001_2010_n,Thailand_2011_2015_n,Thailand_2016_n,Thailand_2017_n,Thailand_2018_n,Thailand_2019_n,Thailand_2020_n,Thailand_2021_n,Thailand_Yr_arrival_ns_n,Thailand_Tot_n,United_Kingdom_Before_1951_n,United_Kingdom_1951_1960_n,United_Kingdom_1961_1970_n,United_Kingdom_1971_1980_n,United_Kingdom_1981_1990_n,United_Kingdom_1991_2000_n,United_Kingdom_2001_2010_n,United_Kingdom_2011_2015_n,United_Kingdom_2016_n,United_Kingdom_2017_n,United_Kingdom_2018_n,United_Kingdom_2019_n,United_Kingdom_2020_n,United_Kingdom_2021_n,United_Kingdom_Yr_arrival_ns_n,United_Kingdom_Tot_n,USA_Before_1951_n,USA_1951_1960_n,USA_1961_1970_n,USA_1971_1980_n,USA_1981_1990_n,USA_1991_2000_n,USA_2001_2010_n,USA_2011_2015_n,United_States_America_2016_n,United_States_America_2017_n,United_States_America_2018_n,United_States_America_2019_n,United_States_America_2020_n,United_States_America_2021_n,USA_year_of_arrival_ns_n,USA_Total_n,Vietnam_Before_1951_n,Vietnam_1951_1960_n,Vietnam_1961_1970_n,Vietnam_1971_1980_n,Vietnam_1981_1990_n,Vietnam_1991_2000_n,Vietnam_2001_2010_n,Vietnam_2011_2015_n,Vietnam_2016_n,Vietnam_2017_n,Vietnam_2018_n,Vietnam_2019_n,Vietnam_2020_n,Vietnam_2021_n,Vietnam_Yr_arrival_NS_n,Vietnam_Tot_n,Born_elsewhere_Before_1951_n,Born_elsewhere_1951_1960_n,Born_elsewhere_1961_1970_n,Born_elsewhere_1971_1980_n,Born_elsewhere_1981_1990_n,Born_elsewhere_1991_2000_n,Born_elsewhere_2001_2010_n,Born_elsewhere_2011_2015_n,Born_elsewhere_2016_n,Born_elsewhere_2017_n,Born_elsewhere_2018_n,Born_elsewhere_2019_n,Born_elsewhere_2020_n,Born_elsewhere_2021_n,Born_elsewhere_Yr_arrival_ns_n,Born_elsewhere_Tot_n,Tot_Before_1951_n,Tot_1951_1960_n,Tot_1961_1970_n,Tot_1971_1980_n,Tot_1981_1990_n,Tot_1991_2000_n,Tot_2001_2010_n,Tot_2011_2015_n,Tot_2016_n,Tot_2017_n,Tot_2018_n,Tot_2019_n,Tot_2020_n,Tot_2021_n,Tot_Yr_arrival_NS_n,Tot_Tot_n,Tot_Tot_total
Albert Park,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,11.0,34.0,22.0,3.0,13.0,0.0,9.0,9.0,4.0,0.0,244.0,0.0,0.0,3.0,0.0,52.0,141.0,588.0,570.0,193.0,181.0,126.0,182.0,37.0,8.0,28.0,2422.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,3.0,21.0,8.0,9.0,4.0,3.0,11.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,12.0,9.0,4.0,9.0,9.0,38.0,31.0,0.0,5.0,9.0,13.0,3.0,0.0,3.0,425.0,0.0,124.0,514.0,56.0,3.0,0.0,0.0,6.0,5.0,4.0,0.0,3.0,4.0,0.0,19.0,861.0,0.0,0.0,0.0,6.0,35.0,44.0,68.0,39.0,15.0,5.0,21.0,18.0,0.0,12.0,0.0,354.0,0.0,0.0,9.0,3.0,12.0,59.0,396.0,337.0,164.0,300.0,433.0,565.0,183.0,12.0,17.0,2849.0,0.0,0.0,0.0,0.0,3.0,90.0,154.0,96.0,36.0,24.0,38.0,56.0,33.0,5.0,0.0,669.0,0.0,0.0,0.0,0.0,16.0,21.0,80.0,101.0,9.0,9.0,16.0,32.0,21.0,11.0,5.0,361.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,16.0,5.0,85.0,141.0,29.0,13.0,66.0,119.0,18.0,4.0,5.0,742.0,6.0,80.0,69.0,9.0,0.0,6.0,36.0,97.0,13.0,24.0,20.0,11.0,8.0,0.0,4.0,606.0,0.0,4.0,0.0,0.0,14.0,3.0,39.0,23.0,6.0,15.0,26.0,30.0,14.0,12.0,7.0,280.0,0.0,0.0,0.0,0.0,3.0,4.0,162.0,99.0,35.0,10.0,20.0,35.0,12.0,6.0,9.0,509.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,3.0,35.0,98.0,61.0,252.0,170.0,66.0,44.0,50.0,44.0,18.0,0.0,0.0,1101.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,4.0,3.0,10.0,5.0,18.0,0.0,0.0,5.0,106.0,0.0,20.0,4.0,0.0,0.0,6.0,21.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,147.0,0.0,0.0,21.0,112.0,154.0,182.0,400.0,309.0,34.0,54.0,79.0,78.0,25.0,38.0,6.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,77.0,0.0,0.0,0.0,3.0,25.0,28.0,73.0,79.0,10.0,30.0,25.0,63.0,11.0,3.0,0.0,539.0,3.0,0.0,0.0,7.0,76.0,14.0,0.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,6.0,14.0,84.0,41.0,6.0,11.0,4.0,14.0,8.0,0.0,0.0,356.0,0.0,0.0,0.0,19.0,22.0,40.0,109.0,31.0,3.0,12.0,7.0,28.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,4.0,20.0,12.0,10.0,20.0,10.0,0.0,6.0,17.0,13.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,3.0,14.0,3.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,13.0,62.0,36.0,20.0,7.0,12.0,28.0,7.0,0.0,0.0,307.0,3.0,135.0,365.0,357.0,273.0,272.0,804.0,607.0,98.0,148.0,140.0,239.0,84.0,9.0,31.0,4086.0,0.0,0.0,12.0,24.0,3.0,36.0,92.0,72.0,10.0,42.0,27.0,45.0,24.0,4.0,7.0,800.0,0.0,0.0,0.0,22.0,53.0,42.0,57.0,86.0,32.0,11.0,6.0,9.0,10.0,0.0,6.0,488.0,20.0,89.0,168.0,277.0,332.0,552.0,906.0,896.0,350.0,431.0,570.0,784.0,315.0,22.0,32.0,6334.0,132.0,742.0,1625.0,1511.0,2061.0,2510.0,5440.0,4860.0,1603.0,1813.0,2148.0,2881.0,1151.0,260.0,443.0,29260.0,29260.0
Ashwood,0.0,0.0,0.0,0.0,9.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,7.0,0.0,5.0,16.0,28.0,4.0,0.0,9.0,5.0,8.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,12.0,0.0,6.0,4.0,8.0,0.0,0.0,3.0,87.0,0.0,0.0,3.0,9.0,677.0,1038.0,2679.0,1871.0,389.0,441.0,391.0,450.0,98.0,26.0,126.0,8622.0,0.0,5.0,12.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0,26.0,0.0,12.0,9.0,15.0,6.0,10.0,11.0,0.0,4.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,17.0,15.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,4.0,37.0,7.0,9.0,7.0,15.0,23.0,12.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,274.0,7.0,243.0,677.0,85.0,5.0,3.0,4.0,19.0,0.0,3.0,0.0,0.0,4.0,0.0,13.0,1221.0,0.0,3.0,6.0,34.0,203.0,232.0,102.0,44.0,32.0,14.0,18.0,37.0,10.0,4.0,12.0,1071.0,0.0,0.0,11.0,39.0,135.0,393.0,1059.0,483.0,126.0,222.0,339.0,435.0,155.0,10.0,22.0,3765.0,0.0,0.0,0.0,0.0,32.0,157.0,133.0,38.0,7.0,11.0,10.0,8.0,14.0,3.0,0.0,623.0,0.0,0.0,0.0,0.0,21.0,18.0,71.0,99.0,20.0,5.0,7.0,9.0,12.0,6.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,14.0,3.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,13.0,188.0,87.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,482.0,0.0,0.0,3.0,0.0,10.0,7.0,63.0,19.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,195.0,0.0,0.0,0.0,4.0,32.0,65.0,313.0,96.0,15.0,16.0,21.0,9.0,10.0,0.0,5.0,682.0,0.0,0.0,0.0,17.0,6.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,9.0,98.0,489.0,227.0,454.0,205.0,53.0,92.0,49.0,58.0,10.0,0.0,8.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,9.0,30.0,7.0,0.0,0.0,0.0,86.0,0.0,22.0,7.0,8.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,23.0,46.0,91.0,82.0,219.0,84.0,17.0,6.0,6.0,21.0,21.0,3.0,4.0,996.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,21.0,29.0,0.0,9.0,15.0,24.0,3.0,7.0,0.0,164.0,0.0,0.0,0.0,7.0,36.0,29.0,48.0,41.0,9.0,20.0,36.0,45.0,17.0,0.0,3.0,474.0,0.0,13.0,4.0,15.0,99.0,13.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,8.0,36.0,49.0,168.0,61.0,7.0,8.0,19.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,5.0,12.0,47.0,37.0,96.0,41.0,6.0,28.0,19.0,22.0,3.0,4.0,0.0,422.0,0.0,0.0,20.0,74.0,265.0,233.0,582.0,288.0,112.0,89.0,128.0,203.0,53.0,8.0,32.0,2389.0,0.0,0.0,0.0,0.0,16.0,66.0,47.0,25.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,3.0,18.0,26.0,48.0,24.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,236.0,18.0,152.0,353.0,217.0,229.0,117.0,293.0,173.0,27.0,6.0,11.0,18.0,15.0,6.0,22.0,2115.0,0.0,0.0,0.0,4.0,6.0,32.0,37.0,39.0,8.0,5.0,7.0,9.0,11.0,0.0,0.0,333.0,0.0,0.0,10.0,228.0,250.0,62.0,59.0,42.0,3.0,5.0,3.0,25.0,15.0,0.0,6.0,977.0,33.0,123.0,173.0,260.0,352.0,370.0,518.0,306.0,78.0,72.0,47.0,69.0,32.0,12.0,17.0,3068.0,200.0,1140.0,1981.0,1991.0,3881.0,4212.0,7966.0,4724.0,1246.0,1341.0,1391.0,1748.0,711.0,120.0,535.0,33442.0,33442.0
