district,census_variable,value
Bayswater,CF_C_BPBO_DC_0_4_pc,0.0837
Bellarine,CF_C_BPBO_DC_0_4_pc,0.0084
Benambra,CF_C_BPBO_DC_0_4_pc,0.0149
Bendigo East,CF_C_BPBO_DC_0_4_pc,0.021
Bendigo West,CF_C_BPBO_DC_0_4_pc,0.0181
Bentleigh,CF_C_BPBO_DC_0_4_pc,0.0647
Berwick,CF_C_BPBO_DC_0_4_pc,0.1183
Box Hill,CF_C_BPBO_DC_0_4_pc,0.0939
Brighton,CF_C_BPBO_DC_0_4_pc,0.0368
Broadmeadows,CF_C_BPBO_DC_0_4_pc,0.1396
Brunswick,CF_C_BPBO_DC_0_4_pc,0.0433
Bulleen,CF_C_BPBO_DC_0_4_pc,0.1064
Bundoora,CF_C_BPBO_DC_0_4_pc,0.0675
Carrum,CF_C_BPBO_DC_0_4_pc,0.059
Caulfield,CF_C_BPBO_DC_0_4_pc,0.0533
Clarinda,CF_C_BPBO_DC_0_4_pc,0.1019
Cranbourne,CF_C_BPBO_DC_0_4_pc,0.1491
Croydon,CF_C_BPBO_DC_0_4_pc,0.0601
Dandenong,CF_C_BPBO_DC_0_4_pc,0.1834
Eildon,CF_C_BPBO_DC_0_4_pc,0.0051
Eltham,CF_C_BPBO_DC_0_4_pc,0.0221
Essendon,CF_C_BPBO_DC_0_4_pc,0.0482
Eureka,CF_C_BPBO_DC_0_4_pc,0.0173
Euroa,CF_C_BPBO_DC_0_4_pc,0.0103
Evelyn,CF_C_BPBO_DC_0_4_pc,0.0216
Footscray,CF_C_BPBO_DC_0_4_pc,0.0815
Frankston,CF_C_BPBO_DC_0_4_pc,0.0263
Geelong,CF_C_BPBO_DC_0_4_pc,0.0222
Gippsland East,CF_C_BPBO_DC_0_4_pc,0.0077
Gippsland South,CF_C_BPBO_DC_0_4_pc,0.0073
Glen Waverley,CF_C_BPBO_DC_0_4_pc,0.1074
Greenvale,CF_C_BPBO_DC_0_4_pc,0.0933
Hastings,CF_C_BPBO_DC_0_4_pc,0.0078
Hawthorn,CF_C_BPBO_DC_0_4_pc,0.0499
Ivanhoe,CF_C_BPBO_DC_0_4_pc,0.0583
Kalkallo,CF_C_BPBO_DC_0_4_pc,0.1813
Kew,CF_C_BPBO_DC_0_4_pc,0.0556
Kororoit,CF_C_BPBO_DC_0_4_pc,0.1342
Lara,CF_C_BPBO_DC_0_4_pc,0.0417
Laverton,CF_C_BPBO_DC_0_4_pc,0.2146
Lowan,CF_C_BPBO_DC_0_4_pc,0.0153
Macedon,CF_C_BPBO_DC_0_4_pc,0.008
Malvern,CF_C_BPBO_DC_0_4_pc,0.0427
Melbourne,CF_C_BPBO_DC_0_4_pc,0.1602
Melton,CF_C_BPBO_DC_0_4_pc,0.1291
Mildura,CF_C_BPBO_DC_0_4_pc,0.0292
Mill Park,CF_C_BPBO_DC_0_4_pc,0.096
Monbulk,CF_C_BPBO_DC_0_4_pc,0.0124
Mordialloc,CF_C_BPBO_DC_0_4_pc,0.0569
Mornington,CF_C_BPBO_DC_0_4_pc,0.0111
Morwell,CF_C_BPBO_DC_0_4_pc,0.0155
Mulgrave,CF_C_BPBO_DC_0_4_pc,0.1467
Murray Plains,CF_C_BPBO_DC_0_4_pc,0.0152
Narracan,CF_C_BPBO_DC_0_4_pc,0.0114
Narre Warren North,CF_C_BPBO_DC_0_4_pc,0.1068
Narre Warren South,CF_C_BPBO_DC_0_4_pc,0.1355
Nepean,CF_C_BPBO_DC_0_4_pc,0.0048
Niddrie,CF_C_BPBO_DC_0_4_pc,0.0325
Northcote,CF_C_BPBO_DC_0_4_pc,0.0355
Oakleigh,CF_C_BPBO_DC_0_4_pc,0.1178
Ovens Valley,CF_C_BPBO_DC_0_4_pc,0.0124
Pakenham,CF_C_BPBO_DC_0_4_pc,0.1003
Pascoe Vale,CF_C_BPBO_DC_0_4_pc,0.0506
Point Cook,CF_C_BPBO_DC_0_4_pc,0.1491
Polwarth,CF_C_BPBO_DC_0_4_pc,0.0103
Prahran,CF_C_BPBO_DC_0_4_pc,0.0985
Preston,CF_C_BPBO_DC_0_4_pc,0.0796
Richmond,CF_C_BPBO_DC_0_4_pc,0.0612
Ringwood,CF_C_BPBO_DC_0_4_pc,0.0937
Ripon,CF_C_BPBO_DC_0_4_pc,0.0128
Rowville,CF_C_BPBO_DC_0_4_pc,0.0788
Sandringham,CF_C_BPBO_DC_0_4_pc,0.0389
Shepparton,CF_C_BPBO_DC_0_4_pc,0.0563
South Barwon,CF_C_BPBO_DC_0_4_pc,0.0387
South-West Coast,CF_C_BPBO_DC_0_4_pc,0.008
St Albans,CF_C_BPBO_DC_0_4_pc,0.1273
Sunbury,CF_C_BPBO_DC_0_4_pc,0.0366
Sydenham,CF_C_BPBO_DC_0_4_pc,0.0673
Tarneit,CF_C_BPBO_DC_0_4_pc,0.2051
Thomastown,CF_C_BPBO_DC_0_4_pc,0.1585
Warrandyte,CF_C_BPBO_DC_0_4_pc,0.0624
Wendouree,CF_C_BPBO_DC_0_4_pc,0.0232
Werribee,CF_C_BPBO_DC_0_4_pc,0.1574
Williamstown,CF_C_BPBO_DC_0_4_pc,0.0494
Yan Yean,CF_C_BPBO_DC_0_4_pc,0.0798
Albert Park,CF_C_BPBO_DC_5_9,628.0
Ashwood,CF_C_BPBO_DC_5_9,2259.0
Bass,CF_C_BPBO_DC_5_9,412.0
Bayswater,CF_C_BPBO_DC_5_9,1430.0
Bellarine,CF_C_BPBO_DC_5_9,160.0
Benambra,CF_C_BPBO_DC_5_9,217.0
Bendigo East,CF_C_BPBO_DC_5_9,375.0
Bendigo West,CF_C_BPBO_DC_5_9,206.0
Bentleigh,CF_C_BPBO_DC_5_9,1717.0
Berwick,CF_C_BPBO_DC_5_9,3261.0
Box Hill,CF_C_BPBO_DC_5_9,1743.0
Brighton,CF_C_BPBO_DC_5_9,660.0
Broadmeadows,CF_C_BPBO_DC_5_9,2430.0
Brunswick,CF_C_BPBO_DC_5_9,300.0
Bulleen,CF_C_BPBO_DC_5_9,1975.0
Bundoora,CF_C_BPBO_DC_5_9,984.0
Carrum,CF_C_BPBO_DC_5_9,1288.0
Caulfield,CF_C_BPBO_DC_5_9,855.0
Clarinda,CF_C_BPBO_DC_5_9,1892.0
Cranbourne,CF_C_BPBO_DC_5_9,3745.0
Croydon,CF_C_BPBO_DC_5_9,962.0
Dandenong,CF_C_BPBO_DC_5_9,3102.0
Eildon,CF_C_BPBO_DC_5_9,58.0
Eltham,CF_C_BPBO_DC_5_9,431.0
Essendon,CF_C_BPBO_DC_5_9,676.0
Eureka,CF_C_BPBO_DC_5_9,264.0
Euroa,CF_C_BPBO_DC_5_9,83.0
Evelyn,CF_C_BPBO_DC_5_9,352.0
Footscray,CF_C_BPBO_DC_5_9,856.0
Frankston,CF_C_BPBO_DC_5_9,399.0
Geelong,CF_C_BPBO_DC_5_9,257.0
Gippsland East,CF_C_BPBO_DC_5_9,123.0
Gippsland South,CF_C_BPBO_DC_5_9,114.0
Glen Waverley,CF_C_BPBO_DC_5_9,3128.0
Greenvale,CF_C_BPBO_DC_5_9,2481.0
Hastings,CF_C_BPBO_DC_5_9,152.0
Hawthorn,CF_C_BPBO_DC_5_9,940.0
Ivanhoe,CF_C_BPBO_DC_5_9,1042.0
Kalkallo,CF_C_BPBO_DC_5_9,4968.0
Kew,CF_C_BPBO_DC_5_9,1654.0
Kororoit,CF_C_BPBO_DC_5_9,3836.0
Lara,CF_C_BPBO_DC_5_9,539.0
Laverton,CF_C_BPBO_DC_5_9,4625.0
Lowan,CF_C_BPBO_DC_5_9,222.0
Macedon,CF_C_BPBO_DC_5_9,146.0
Malvern,CF_C_BPBO_DC_5_9,544.0
Melbourne,CF_C_BPBO_DC_5_9,1001.0
Melton,CF_C_BPBO_DC_5_9,2725.0
Mildura,CF_C_BPBO_DC_5_9,366.0
Mill Park,CF_C_BPBO_DC_5_9,1685.0
Monbulk,CF_C_BPBO_DC_5_9,243.0
Mordialloc,CF_C_BPBO_DC_5_9,1409.0
Mornington,CF_C_BPBO_DC_5_9,298.0
Morwell,CF_C_BPBO_DC_5_9,245.0
Mulgrave,CF_C_BPBO_DC_5_9,2398.0
Murray Plains,CF_C_BPBO_DC_5_9,196.0
Narracan,CF_C_BPBO_DC_5_9,248.0
Narre Warren North,CF_C_BPBO_DC_5_9,2226.0
Narre Warren South,CF_C_BPBO_DC_5_9,3929.0
Nepean,CF_C_BPBO_DC_5_9,58.0
Niddrie,CF_C_BPBO_DC_5_9,601.0
Northcote,CF_C_BPBO_DC_5_9,296.0
Oakleigh,CF_C_BPBO_DC_5_9,1690.0
Ovens Valley,CF_C_BPBO_DC_5_9,172.0
Pakenham,CF_C_BPBO_DC_5_9,2002.0
Pascoe Vale,CF_C_BPBO_DC_5_9,687.0
Point Cook,CF_C_BPBO_DC_5_9,4856.0
Polwarth,CF_C_BPBO_DC_5_9,185.0
Prahran,CF_C_BPBO_DC_5_9,467.0
Preston,CF_C_BPBO_DC_5_9,972.0
Richmond,CF_C_BPBO_DC_5_9,341.0
Ringwood,CF_C_BPBO_DC_5_9,1732.0
Ripon,CF_C_BPBO_DC_5_9,208.0
Rowville,CF_C_BPBO_DC_5_9,1656.0
Sandringham,CF_C_BPBO_DC_5_9,622.0
Shepparton,CF_C_BPBO_DC_5_9,917.0
South Barwon,CF_C_BPBO_DC_5_9,656.0
South-West Coast,CF_C_BPBO_DC_5_9,129.0
St Albans,CF_C_BPBO_DC_5_9,2093.0
Sunbury,CF_C_BPBO_DC_5_9,528.0
Sydenham,CF_C_BPBO_DC_5_9,1809.0
Tarneit,CF_C_BPBO_DC_5_9,5347.0
Thomastown,CF_C_BPBO_DC_5_9,3158.0
Warrandyte,CF_C_BPBO_DC_5_9,1610.0
Wendouree,CF_C_BPBO_DC_5_9,361.0
Werribee,CF_C_BPBO_DC_5_9,3057.0
Williamstown,CF_C_BPBO_DC_5_9,770.0
Yan Yean,CF_C_BPBO_DC_5_9,1728.0
Albert Park,CF_C_BPBO_DC_5_9_pc,0.0673
Ashwood,CF_C_BPBO_DC_5_9_pc,0.1168
Bass,CF_C_BPBO_DC_5_9_pc,0.0316
Bayswater,CF_C_BPBO_DC_5_9_pc,0.0899
Bellarine,CF_C_BPBO_DC_5_9_pc,0.0113
Benambra,CF_C_BPBO_DC_5_9_pc,0.015
Bendigo East,CF_C_BPBO_DC_5_9_pc,0.0227
Bendigo West,CF_C_BPBO_DC_5_9_pc,0.0167
Bentleigh,CF_C_BPBO_DC_5_9_pc,0.0877
Berwick,CF_C_BPBO_DC_5_9_pc,0.1362
Box Hill,CF_C_BPBO_DC_5_9_pc,0.0968
Brighton,CF_C_BPBO_DC_5_9_pc,0.0443
Broadmeadows,CF_C_BPBO_DC_5_9_pc,0.1316
Brunswick,CF_C_BPBO_DC_5_9_pc,0.0322
Bulleen,CF_C_BPBO_DC_5_9_pc,0.1247
Bundoora,CF_C_BPBO_DC_5_9_pc,0.0666
Carrum,CF_C_BPBO_DC_5_9_pc,0.0725
Caulfield,CF_C_BPBO_DC_5_9_pc,0.057
Clarinda,CF_C_BPBO_DC_5_9_pc,0.1176
Cranbourne,CF_C_BPBO_DC_5_9_pc,0.1487
Croydon,CF_C_BPBO_DC_5_9_pc,0.0577
Dandenong,CF_C_BPBO_DC_5_9_pc,0.1578
Eildon,CF_C_BPBO_DC_5_9_pc,0.0046
Eltham,CF_C_BPBO_DC_5_9_pc,0.0257
Essendon,CF_C_BPBO_DC_5_9_pc,0.0477
Eureka,CF_C_BPBO_DC_5_9_pc,0.0156
Euroa,CF_C_BPBO_DC_5_9_pc,0.007
Evelyn,CF_C_BPBO_DC_5_9_pc,0.0213
Footscray,CF_C_BPBO_DC_5_9_pc,0.0641
Frankston,CF_C_BPBO_DC_5_9_pc,0.0291
Geelong,CF_C_BPBO_DC_5_9_pc,0.0176
Gippsland East,CF_C_BPBO_DC_5_9_pc,0.0111
Gippsland South,CF_C_BPBO_DC_5_9_pc,0.0091
Glen Waverley,CF_C_BPBO_DC_5_9_pc,0.1609
Greenvale,CF_C_BPBO_DC_5_9_pc,0.1134
Hastings,CF_C_BPBO_DC_5_9_pc,0.0104
Hawthorn,CF_C_BPBO_DC_5_9_pc,0.0632
Ivanhoe,CF_C_BPBO_DC_5_9_pc,0.07
Kalkallo,CF_C_BPBO_DC_5_9_pc,0.169
Kew,CF_C_BPBO_DC_5_9_pc,0.0897
Kororoit,CF_C_BPBO_DC_5_9_pc,0.1582
Lara,CF_C_BPBO_DC_5_9_pc,0.0371
Laverton,CF_C_BPBO_DC_5_9_pc,0.1961
Lowan,CF_C_BPBO_DC_5_9_pc,0.0173
Macedon,CF_C_BPBO_DC_5_9_pc,0.0101
Malvern,CF_C_BPBO_DC_5_9_pc,0.0426
Melbourne,CF_C_BPBO_DC_5_9_pc,0.1068
Melton,CF_C_BPBO_DC_5_9_pc,0.1171
Mildura,CF_C_BPBO_DC_5_9_pc,0.0262
Mill Park,CF_C_BPBO_DC_5_9_pc,0.0997
Monbulk,CF_C_BPBO_DC_5_9_pc,0.016
Mordialloc,CF_C_BPBO_DC_5_9_pc,0.0767
Mornington,CF_C_BPBO_DC_5_9_pc,0.0197
Morwell,CF_C_BPBO_DC_5_9_pc,0.0172
Mulgrave,CF_C_BPBO_DC_5_9_pc,0.1507
Murray Plains,CF_C_BPBO_DC_5_9_pc,0.0153
Narracan,CF_C_BPBO_DC_5_9_pc,0.0164
Narre Warren North,CF_C_BPBO_DC_5_9_pc,0.1183
Narre Warren South,CF_C_BPBO_DC_5_9_pc,0.1473
Nepean,CF_C_BPBO_DC_5_9_pc,0.0058
Niddrie,CF_C_BPBO_DC_5_9_pc,0.0384
Northcote,CF_C_BPBO_DC_5_9_pc,0.023
Oakleigh,CF_C_BPBO_DC_5_9_pc,0.1061
Ovens Valley,CF_C_BPBO_DC_5_9_pc,0.0144
Pakenham,CF_C_BPBO_DC_5_9_pc,0.0947
Pascoe Vale,CF_C_BPBO_DC_5_9_pc,0.0488
Point Cook,CF_C_BPBO_DC_5_9_pc,0.1808
Polwarth,CF_C_BPBO_DC_5_9_pc,0.0125
Prahran,CF_C_BPBO_DC_5_9_pc,0.0739
Preston,CF_C_BPBO_DC_5_9_pc,0.0706
Richmond,CF_C_BPBO_DC_5_9_pc,0.0428
Ringwood,CF_C_BPBO_DC_5_9_pc,0.0937
Ripon,CF_C_BPBO_DC_5_9_pc,0.0154
Rowville,CF_C_BPBO_DC_5_9_pc,0.0988
Sandringham,CF_C_BPBO_DC_5_9_pc,0.0423
Shepparton,CF_C_BPBO_DC_5_9_pc,0.0565
South Barwon,CF_C_BPBO_DC_5_9_pc,0.0385
South-West Coast,CF_C_BPBO_DC_5_9_pc,0.0092
St Albans,CF_C_BPBO_DC_5_9_pc,0.1323
Sunbury,CF_C_BPBO_DC_5_9_pc,0.0372
Sydenham,CF_C_BPBO_DC_5_9_pc,0.0853
Tarneit,CF_C_BPBO_DC_5_9_pc,0.1975
Thomastown,CF_C_BPBO_DC_5_9_pc,0.1599
Warrandyte,CF_C_BPBO_DC_5_9_pc,0.0867
Wendouree,CF_C_BPBO_DC_5_9_pc,0.0253
Werribee,CF_C_BPBO_DC_5_9_pc,0.1374
Williamstown,CF_C_BPBO_DC_5_9_pc,0.0499
Yan Yean,CF_C_BPBO_DC_5_9_pc,0.0803
Albert Park,CF_C_BPBO_DC_10_12,252.0
Ashwood,CF_C_BPBO_DC_10_12,1127.0
Bass,CF_C_BPBO_DC_10_12,147.0
Bayswater,CF_C_BPBO_DC_10_12,637.0
Bellarine,CF_C_BPBO_DC_10_12,53.0
Benambra,CF_C_BPBO_DC_10_12,119.0
Bendigo East,CF_C_BPBO_DC_10_12,135.0
Bendigo West,CF_C_BPBO_DC_10_12,59.0
Bentleigh,CF_C_BPBO_DC_10_12,1045.0
Berwick,CF_C_BPBO_DC_10_12,1731.0
Box Hill,CF_C_BPBO_DC_10_12,896.0
Brighton,CF_C_BPBO_DC_10_12,418.0
Broadmeadows,CF_C_BPBO_DC_10_12,1244.0
Brunswick,CF_C_BPBO_DC_10_12,108.0
Bulleen,CF_C_BPBO_DC_10_12,878.0
Bundoora,CF_C_BPBO_DC_10_12,414.0
Carrum,CF_C_BPBO_DC_10_12,620.0
Caulfield,CF_C_BPBO_DC_10_12,386.0
Clarinda,CF_C_BPBO_DC_10_12,1010.0
Cranbourne,CF_C_BPBO_DC_10_12,1790.0
Croydon,CF_C_BPBO_DC_10_12,439.0
Dandenong,CF_C_BPBO_DC_10_12,1813.0
Eildon,CF_C_BPBO_DC_10_12,21.0
Eltham,CF_C_BPBO_DC_10_12,189.0
Essendon,CF_C_BPBO_DC_10_12,297.0
Eureka,CF_C_BPBO_DC_10_12,132.0
Euroa,CF_C_BPBO_DC_10_12,66.0
Evelyn,CF_C_BPBO_DC_10_12,215.0
Footscray,CF_C_BPBO_DC_10_12,466.0
Frankston,CF_C_BPBO_DC_10_12,247.0
Geelong,CF_C_BPBO_DC_10_12,90.0
Gippsland East,CF_C_BPBO_DC_10_12,56.0
Gippsland South,CF_C_BPBO_DC_10_12,62.0
Glen Waverley,CF_C_BPBO_DC_10_12,1860.0
Greenvale,CF_C_BPBO_DC_10_12,1538.0
Hastings,CF_C_BPBO_DC_10_12,94.0
Hawthorn,CF_C_BPBO_DC_10_12,452.0
Ivanhoe,CF_C_BPBO_DC_10_12,486.0
Kalkallo,CF_C_BPBO_DC_10_12,2297.0
Kew,CF_C_BPBO_DC_10_12,1015.0
Kororoit,CF_C_BPBO_DC_10_12,1993.0
Lara,CF_C_BPBO_DC_10_12,279.0
Laverton,CF_C_BPBO_DC_10_12,2038.0
Lowan,CF_C_BPBO_DC_10_12,63.0
Macedon,CF_C_BPBO_DC_10_12,76.0
Malvern,CF_C_BPBO_DC_10_12,215.0
Melbourne,CF_C_BPBO_DC_10_12,364.0
Melton,CF_C_BPBO_DC_10_12,1183.0
Mildura,CF_C_BPBO_DC_10_12,155.0
Mill Park,CF_C_BPBO_DC_10_12,861.0
Monbulk,CF_C_BPBO_DC_10_12,135.0
Mordialloc,CF_C_BPBO_DC_10_12,763.0
Mornington,CF_C_BPBO_DC_10_12,192.0
Morwell,CF_C_BPBO_DC_10_12,104.0
Mulgrave,CF_C_BPBO_DC_10_12,1244.0
Murray Plains,CF_C_BPBO_DC_10_12,87.0
Narracan,CF_C_BPBO_DC_10_12,89.0
Narre Warren North,CF_C_BPBO_DC_10_12,1240.0
Narre Warren South,CF_C_BPBO_DC_10_12,2359.0
Nepean,CF_C_BPBO_DC_10_12,29.0
Niddrie,CF_C_BPBO_DC_10_12,354.0
Northcote,CF_C_BPBO_DC_10_12,130.0
Oakleigh,CF_C_BPBO_DC_10_12,639.0
Ovens Valley,CF_C_BPBO_DC_10_12,50.0
Pakenham,CF_C_BPBO_DC_10_12,904.0
Pascoe Vale,CF_C_BPBO_DC_10_12,330.0
Point Cook,CF_C_BPBO_DC_10_12,2231.0
Polwarth,CF_C_BPBO_DC_10_12,83.0
Prahran,CF_C_BPBO_DC_10_12,121.0
Preston,CF_C_BPBO_DC_10_12,370.0
Richmond,CF_C_BPBO_DC_10_12,146.0
Ringwood,CF_C_BPBO_DC_10_12,723.0
Ripon,CF_C_BPBO_DC_10_12,71.0
Rowville,CF_C_BPBO_DC_10_12,866.0
Sandringham,CF_C_BPBO_DC_10_12,422.0
Shepparton,CF_C_BPBO_DC_10_12,514.0
South Barwon,CF_C_BPBO_DC_10_12,270.0
South-West Coast,CF_C_BPBO_DC_10_12,64.0
St Albans,CF_C_BPBO_DC_10_12,1131.0
Sunbury,CF_C_BPBO_DC_10_12,281.0
Sydenham,CF_C_BPBO_DC_10_12,1082.0
Tarneit,CF_C_BPBO_DC_10_12,2458.0
Thomastown,CF_C_BPBO_DC_10_12,1424.0
Warrandyte,CF_C_BPBO_DC_10_12,862.0
Wendouree,CF_C_BPBO_DC_10_12,182.0
Werribee,CF_C_BPBO_DC_10_12,1411.0
Williamstown,CF_C_BPBO_DC_10_12,335.0
Yan Yean,CF_C_BPBO_DC_10_12,717.0
Albert Park,CF_C_BPBO_DC_10_12_pc,0.027
Ashwood,CF_C_BPBO_DC_10_12_pc,0.0583
Bass,CF_C_BPBO_DC_10_12_pc,0.0113
Bayswater,CF_C_BPBO_DC_10_12_pc,0.04
Bellarine,CF_C_BPBO_DC_10_12_pc,0.0037
Benambra,CF_C_BPBO_DC_10_12_pc,0.0082
Bendigo East,CF_C_BPBO_DC_10_12_pc,0.0082
Bendigo West,CF_C_BPBO_DC_10_12_pc,0.0048
Bentleigh,CF_C_BPBO_DC_10_12_pc,0.0534
Berwick,CF_C_BPBO_DC_10_12_pc,0.0723
Box Hill,CF_C_BPBO_DC_10_12_pc,0.0498
Brighton,CF_C_BPBO_DC_10_12_pc,0.028
Broadmeadows,CF_C_BPBO_DC_10_12_pc,0.0674
Brunswick,CF_C_BPBO_DC_10_12_pc,0.0116
Bulleen,CF_C_BPBO_DC_10_12_pc,0.0555
Bundoora,CF_C_BPBO_DC_10_12_pc,0.028
Carrum,CF_C_BPBO_DC_10_12_pc,0.0349
Caulfield,CF_C_BPBO_DC_10_12_pc,0.0257
Clarinda,CF_C_BPBO_DC_10_12_pc,0.0628
Cranbourne,CF_C_BPBO_DC_10_12_pc,0.0711
Croydon,CF_C_BPBO_DC_10_12_pc,0.0263
Dandenong,CF_C_BPBO_DC_10_12_pc,0.0922
Eildon,CF_C_BPBO_DC_10_12_pc,0.0017
Eltham,CF_C_BPBO_DC_10_12_pc,0.0113
Essendon,CF_C_BPBO_DC_10_12_pc,0.0209
Eureka,CF_C_BPBO_DC_10_12_pc,0.0078
Euroa,CF_C_BPBO_DC_10_12_pc,0.0056
Evelyn,CF_C_BPBO_DC_10_12_pc,0.013
Footscray,CF_C_BPBO_DC_10_12_pc,0.0349
Frankston,CF_C_BPBO_DC_10_12_pc,0.018
Geelong,CF_C_BPBO_DC_10_12_pc,0.0062
Gippsland East,CF_C_BPBO_DC_10_12_pc,0.005
Gippsland South,CF_C_BPBO_DC_10_12_pc,0.005
Glen Waverley,CF_C_BPBO_DC_10_12_pc,0.0957
Greenvale,CF_C_BPBO_DC_10_12_pc,0.0703
Hastings,CF_C_BPBO_DC_10_12_pc,0.0064
Hawthorn,CF_C_BPBO_DC_10_12_pc,0.0304
Ivanhoe,CF_C_BPBO_DC_10_12_pc,0.0327
Kalkallo,CF_C_BPBO_DC_10_12_pc,0.0782
Kew,CF_C_BPBO_DC_10_12_pc,0.055
Kororoit,CF_C_BPBO_DC_10_12_pc,0.0822
Lara,CF_C_BPBO_DC_10_12_pc,0.0192
Laverton,CF_C_BPBO_DC_10_12_pc,0.0864
Lowan,CF_C_BPBO_DC_10_12_pc,0.0049
