district,census_variable,value,rank
Mulgrave,F_Arthritis_15_24,4.0,58.0
Tarneit,F_Arthritis_15_24,4.0,59.0
Bayswater,F_Arthritis_15_24,5.0,60.0
Footscray,F_Arthritis_15_24,5.0,61.0
Gippsland South,F_Arthritis_15_24,5.0,62.0
Hastings,F_Arthritis_15_24,5.0,63.0
Box Hill,F_Arthritis_15_24,6.0,64.0
Caulfield,F_Arthritis_15_24,6.0,65.0
Mill Park,F_Arthritis_15_24,6.0,66.0
Prahran,F_Arthritis_15_24,6.0,67.0
Shepparton,F_Arthritis_15_24,6.0,68.0
South-West Coast,F_Arthritis_15_24,6.0,69.0
Williamstown,F_Arthritis_15_24,6.0,70.0
Broadmeadows,F_Arthritis_15_24,7.0,71.0
Macedon,F_Arthritis_15_24,7.0,72.0
Melton,F_Arthritis_15_24,7.0,73.0
Rowville,F_Arthritis_15_24,7.0,74.0
Berwick,F_Arthritis_15_24,8.0,75.0
Brunswick,F_Arthritis_15_24,8.0,76.0
Kalkallo,F_Arthritis_15_24,8.0,77.0
Lara,F_Arthritis_15_24,8.0,78.0
Croydon,F_Arthritis_15_24,9.0,79.0
Melbourne,F_Arthritis_15_24,9.0,80.0
Narre Warren South,F_Arthritis_15_24,9.0,81.0
Oakleigh,F_Arthritis_15_24,9.0,82.0
Bendigo West,F_Arthritis_15_24,10.0,83.0
Morwell,F_Arthritis_15_24,10.0,84.0
Bendigo East,F_Arthritis_15_24,12.0,85.0
Ringwood,F_Arthritis_15_24,13.0,86.0
Essendon,F_Arthritis_15_24,14.0,87.0
Nepean,F_Arthritis_15_24,15.0,88.0
Albert Park,F_Arthritis_15_24_pc,0.0,1.0
Ashwood,F_Arthritis_15_24_pc,0.0,2.0
Bass,F_Arthritis_15_24_pc,0.0,3.0
Bellarine,F_Arthritis_15_24_pc,0.0,4.0
Benambra,F_Arthritis_15_24_pc,0.0,5.0
Bentleigh,F_Arthritis_15_24_pc,0.0,6.0
Brighton,F_Arthritis_15_24_pc,0.0,7.0
Bulleen,F_Arthritis_15_24_pc,0.0,8.0
Bundoora,F_Arthritis_15_24_pc,0.0,9.0
Carrum,F_Arthritis_15_24_pc,0.0,10.0
Clarinda,F_Arthritis_15_24_pc,0.0,11.0
Cranbourne,F_Arthritis_15_24_pc,0.0,12.0
Dandenong,F_Arthritis_15_24_pc,0.0,13.0
Eltham,F_Arthritis_15_24_pc,0.0,14.0
Eureka,F_Arthritis_15_24_pc,0.0,15.0
Euroa,F_Arthritis_15_24_pc,0.0,16.0
Evelyn,F_Arthritis_15_24_pc,0.0,17.0
Frankston,F_Arthritis_15_24_pc,0.0,18.0
Glen Waverley,F_Arthritis_15_24_pc,0.0,19.0
Greenvale,F_Arthritis_15_24_pc,0.0,20.0
Hawthorn,F_Arthritis_15_24_pc,0.0,21.0
Ivanhoe,F_Arthritis_15_24_pc,0.0,22.0
Kew,F_Arthritis_15_24_pc,0.0,23.0
Kororoit,F_Arthritis_15_24_pc,0.0,24.0
Laverton,F_Arthritis_15_24_pc,0.0,25.0
Lowan,F_Arthritis_15_24_pc,0.0,26.0
Malvern,F_Arthritis_15_24_pc,0.0,27.0
Mildura,F_Arthritis_15_24_pc,0.0,28.0
Mordialloc,F_Arthritis_15_24_pc,0.0,29.0
Mornington,F_Arthritis_15_24_pc,0.0,30.0
Murray Plains,F_Arthritis_15_24_pc,0.0,31.0
Narracan,F_Arthritis_15_24_pc,0.0,32.0
Narre Warren North,F_Arthritis_15_24_pc,0.0,33.0
Niddrie,F_Arthritis_15_24_pc,0.0,34.0
Northcote,F_Arthritis_15_24_pc,0.0,35.0
Ovens Valley,F_Arthritis_15_24_pc,0.0,36.0
Pakenham,F_Arthritis_15_24_pc,0.0,37.0
Pascoe Vale,F_Arthritis_15_24_pc,0.0,38.0
Point Cook,F_Arthritis_15_24_pc,0.0,39.0
Polwarth,F_Arthritis_15_24_pc,0.0,40.0
Preston,F_Arthritis_15_24_pc,0.0,41.0
Richmond,F_Arthritis_15_24_pc,0.0,42.0
Ripon,F_Arthritis_15_24_pc,0.0,43.0
Sandringham,F_Arthritis_15_24_pc,0.0,44.0
South Barwon,F_Arthritis_15_24_pc,0.0,45.0
St Albans,F_Arthritis_15_24_pc,0.0,46.0
Sunbury,F_Arthritis_15_24_pc,0.0,47.0
Sydenham,F_Arthritis_15_24_pc,0.0,48.0
Tarneit,F_Arthritis_15_24_pc,0.0,49.0
Thomastown,F_Arthritis_15_24_pc,0.0,50.0
Warrandyte,F_Arthritis_15_24_pc,0.0,51.0
Wendouree,F_Arthritis_15_24_pc,0.0,52.0
Werribee,F_Arthritis_15_24_pc,0.0,53.0
Yan Yean,F_Arthritis_15_24_pc,0.0,54.0
Bayswater,F_Arthritis_15_24_pc,0.0001,55.0
Berwick,F_Arthritis_15_24_pc,0.0001,56.0
Box Hill,F_Arthritis_15_24_pc,0.0001,57.0
Broadmeadows,F_Arthritis_15_24_pc,0.0001,58.0
Brunswick,F_Arthritis_15_24_pc,0.0001,59.0
Caulfield,F_Arthritis_15_24_pc,0.0001,60.0
Croydon,F_Arthritis_15_24_pc,0.0001,61.0
Eildon,F_Arthritis_15_24_pc,0.0001,62.0
Footscray,F_Arthritis_15_24_pc,0.0001,63.0
Geelong,F_Arthritis_15_24_pc,0.0001,64.0
Gippsland East,F_Arthritis_15_24_pc,0.0001,65.0
Gippsland South,F_Arthritis_15_24_pc,0.0001,66.0
Hastings,F_Arthritis_15_24_pc,0.0001,67.0
Kalkallo,F_Arthritis_15_24_pc,0.0001,68.0
Lara,F_Arthritis_15_24_pc,0.0001,69.0
Macedon,F_Arthritis_15_24_pc,0.0001,70.0
Melbourne,F_Arthritis_15_24_pc,0.0001,71.0
Melton,F_Arthritis_15_24_pc,0.0001,72.0
Mill Park,F_Arthritis_15_24_pc,0.0001,73.0
Monbulk,F_Arthritis_15_24_pc,0.0001,74.0
Morwell,F_Arthritis_15_24_pc,0.0001,75.0
Mulgrave,F_Arthritis_15_24_pc,0.0001,76.0
Narre Warren South,F_Arthritis_15_24_pc,0.0001,77.0
Oakleigh,F_Arthritis_15_24_pc,0.0001,78.0
Prahran,F_Arthritis_15_24_pc,0.0001,79.0
Rowville,F_Arthritis_15_24_pc,0.0001,80.0
Shepparton,F_Arthritis_15_24_pc,0.0001,81.0
South-West Coast,F_Arthritis_15_24_pc,0.0001,82.0
Williamstown,F_Arthritis_15_24_pc,0.0001,83.0
Bendigo East,F_Arthritis_15_24_pc,0.0002,84.0
Bendigo West,F_Arthritis_15_24_pc,0.0002,85.0
Essendon,F_Arthritis_15_24_pc,0.0002,86.0
Nepean,F_Arthritis_15_24_pc,0.0002,87.0
Ringwood,F_Arthritis_15_24_pc,0.0002,88.0
Ashwood,F_Arthritis_25_34,0.0,1.0
Glen Waverley,F_Arthritis_25_34,0.0,2.0
Sandringham,F_Arthritis_25_34,0.0,3.0
Malvern,F_Arthritis_25_34,3.0,4.0
Mornington,F_Arthritis_25_34,6.0,5.0
Brighton,F_Arthritis_25_34,7.0,6.0
Bulleen,F_Arthritis_25_34,9.0,7.0
Mulgrave,F_Arthritis_25_34,9.0,8.0
Bundoora,F_Arthritis_25_34,10.0,9.0
Williamstown,F_Arthritis_25_34,10.0,10.0
Clarinda,F_Arthritis_25_34,11.0,11.0
Rowville,F_Arthritis_25_34,11.0,12.0
Warrandyte,F_Arthritis_25_34,12.0,13.0
Hawthorn,F_Arthritis_25_34,13.0,14.0
Narre Warren North,F_Arthritis_25_34,13.0,15.0
Niddrie,F_Arthritis_25_34,13.0,16.0
St Albans,F_Arthritis_25_34,14.0,17.0
Kew,F_Arthritis_25_34,15.0,18.0
Ovens Valley,F_Arthritis_25_34,16.0,19.0
Ivanhoe,F_Arthritis_25_34,17.0,20.0
Kororoit,F_Arthritis_25_34,17.0,21.0
Macedon,F_Arthritis_25_34,17.0,22.0
Mordialloc,F_Arthritis_25_34,17.0,23.0
Narre Warren South,F_Arthritis_25_34,18.0,24.0
Eltham,F_Arthritis_25_34,19.0,25.0
Laverton,F_Arthritis_25_34,20.0,26.0
Polwarth,F_Arthritis_25_34,20.0,27.0
Bellarine,F_Arthritis_25_34,22.0,28.0
Berwick,F_Arthritis_25_34,22.0,29.0
Dandenong,F_Arthritis_25_34,22.0,30.0
Essendon,F_Arthritis_25_34,22.0,31.0
Tarneit,F_Arthritis_25_34,22.0,32.0
Monbulk,F_Arthritis_25_34,23.0,33.0
Ripon,F_Arthritis_25_34,23.0,34.0
Box Hill,F_Arthritis_25_34,24.0,35.0
Bentleigh,F_Arthritis_25_34,26.0,36.0
Eildon,F_Arthritis_25_34,26.0,37.0
Nepean,F_Arthritis_25_34,27.0,38.0
Oakleigh,F_Arthritis_25_34,29.0,39.0
South-West Coast,F_Arthritis_25_34,29.0,40.0
Carrum,F_Arthritis_25_34,30.0,41.0
Caulfield,F_Arthritis_25_34,30.0,42.0
Pascoe Vale,F_Arthritis_25_34,30.0,43.0
Evelyn,F_Arthritis_25_34,31.0,44.0
Greenvale,F_Arthritis_25_34,34.0,45.0
Bass,F_Arthritis_25_34,35.0,46.0
Bendigo West,F_Arthritis_25_34,35.0,47.0
Euroa,F_Arthritis_25_34,35.0,48.0
Mill Park,F_Arthritis_25_34,36.0,49.0
South Barwon,F_Arthritis_25_34,36.0,50.0
Geelong,F_Arthritis_25_34,37.0,51.0
Hastings,F_Arthritis_25_34,37.0,52.0
Ringwood,F_Arthritis_25_34,37.0,53.0
Thomastown,F_Arthritis_25_34,37.0,54.0
Gippsland East,F_Arthritis_25_34,38.0,55.0
Lara,F_Arthritis_25_34,39.0,56.0
Point Cook,F_Arthritis_25_34,40.0,57.0
Sunbury,F_Arthritis_25_34,40.0,58.0
Albert Park,F_Arthritis_25_34,41.0,59.0
Lowan,F_Arthritis_25_34,42.0,60.0
Murray Plains,F_Arthritis_25_34,42.0,61.0
Sydenham,F_Arthritis_25_34,43.0,62.0
Gippsland South,F_Arthritis_25_34,45.0,63.0
Northcote,F_Arthritis_25_34,46.0,64.0
Pakenham,F_Arthritis_25_34,46.0,65.0
Preston,F_Arthritis_25_34,46.0,66.0
Bendigo East,F_Arthritis_25_34,48.0,67.0
Croydon,F_Arthritis_25_34,50.0,68.0
Frankston,F_Arthritis_25_34,50.0,69.0
Bayswater,F_Arthritis_25_34,54.0,70.0
Mildura,F_Arthritis_25_34,54.0,71.0
Narracan,F_Arthritis_25_34,56.0,72.0
Benambra,F_Arthritis_25_34,57.0,73.0
Yan Yean,F_Arthritis_25_34,57.0,74.0
Broadmeadows,F_Arthritis_25_34,58.0,75.0
Cranbourne,F_Arthritis_25_34,63.0,76.0
Werribee,F_Arthritis_25_34,63.0,77.0
Melbourne,F_Arthritis_25_34,64.0,78.0
Prahran,F_Arthritis_25_34,68.0,79.0
Kalkallo,F_Arthritis_25_34,69.0,80.0
Eureka,F_Arthritis_25_34,75.0,81.0
Footscray,F_Arthritis_25_34,81.0,82.0
Morwell,F_Arthritis_25_34,81.0,83.0
Shepparton,F_Arthritis_25_34,84.0,84.0
Brunswick,F_Arthritis_25_34,85.0,85.0
Melton,F_Arthritis_25_34,87.0,86.0
Richmond,F_Arthritis_25_34,91.0,87.0
Wendouree,F_Arthritis_25_34,95.0,88.0
Ashwood,F_Arthritis_25_34_pc,0.0,1.0
Glen Waverley,F_Arthritis_25_34_pc,0.0,2.0
Malvern,F_Arthritis_25_34_pc,0.0,3.0
Sandringham,F_Arthritis_25_34_pc,0.0,4.0
Brighton,F_Arthritis_25_34_pc,0.0001,5.0
Bulleen,F_Arthritis_25_34_pc,0.0001,6.0
Bundoora,F_Arthritis_25_34_pc,0.0001,7.0
Clarinda,F_Arthritis_25_34_pc,0.0001,8.0
Mornington,F_Arthritis_25_34_pc,0.0001,9.0
Mulgrave,F_Arthritis_25_34_pc,0.0001,10.0
Dandenong,F_Arthritis_25_34_pc,0.0002,11.0
Hawthorn,F_Arthritis_25_34_pc,0.0002,12.0
Kew,F_Arthritis_25_34_pc,0.0002,13.0
Kororoit,F_Arthritis_25_34_pc,0.0002,14.0
Laverton,F_Arthritis_25_34_pc,0.0002,15.0
Mordialloc,F_Arthritis_25_34_pc,0.0002,16.0
Narre Warren North,F_Arthritis_25_34_pc,0.0002,17.0
Narre Warren South,F_Arthritis_25_34_pc,0.0002,18.0
Niddrie,F_Arthritis_25_34_pc,0.0002,19.0
Rowville,F_Arthritis_25_34_pc,0.0002,20.0
St Albans,F_Arthritis_25_34_pc,0.0002,21.0
Tarneit,F_Arthritis_25_34_pc,0.0002,22.0
Warrandyte,F_Arthritis_25_34_pc,0.0002,23.0
Williamstown,F_Arthritis_25_34_pc,0.0002,24.0
Bellarine,F_Arthritis_25_34_pc,0.0003,25.0
Bentleigh,F_Arthritis_25_34_pc,0.0003,26.0
Berwick,F_Arthritis_25_34_pc,0.0003,27.0
Box Hill,F_Arthritis_25_34_pc,0.0003,28.0
Eltham,F_Arthritis_25_34_pc,0.0003,29.0
Essendon,F_Arthritis_25_34_pc,0.0003,30.0
Ivanhoe,F_Arthritis_25_34_pc,0.0003,31.0
Macedon,F_Arthritis_25_34_pc,0.0003,32.0
Monbulk,F_Arthritis_25_34_pc,0.0003,33.0
Oakleigh,F_Arthritis_25_34_pc,0.0003,34.0
Ovens Valley,F_Arthritis_25_34_pc,0.0003,35.0
Polwarth,F_Arthritis_25_34_pc,0.0003,36.0
Ripon,F_Arthritis_25_34_pc,0.0003,37.0
Carrum,F_Arthritis_25_34_pc,0.0004,38.0
Caulfield,F_Arthritis_25_34_pc,0.0004,39.0
Eildon,F_Arthritis_25_34_pc,0.0004,40.0
Evelyn,F_Arthritis_25_34_pc,0.0004,41.0
Greenvale,F_Arthritis_25_34_pc,0.0004,42.0
Nepean,F_Arthritis_25_34_pc,0.0004,43.0
Pascoe Vale,F_Arthritis_25_34_pc,0.0004,44.0
Point Cook,F_Arthritis_25_34_pc,0.0004,45.0
South-West Coast,F_Arthritis_25_34_pc,0.0004,46.0
Bass,F_Arthritis_25_34_pc,0.0005,47.0
Euroa,F_Arthritis_25_34_pc,0.0005,48.0
Geelong,F_Arthritis_25_34_pc,0.0005,49.0
Melbourne,F_Arthritis_25_34_pc,0.0005,50.0
Mill Park,F_Arthritis_25_34_pc,0.0005,51.0
Ringwood,F_Arthritis_25_34_pc,0.0005,52.0
South Barwon,F_Arthritis_25_34_pc,0.0005,53.0
Thomastown,F_Arthritis_25_34_pc,0.0005,54.0
Albert Park,F_Arthritis_25_34_pc,0.0006,55.0
Bendigo West,F_Arthritis_25_34_pc,0.0006,56.0
Gippsland East,F_Arthritis_25_34_pc,0.0006,57.0
Hastings,F_Arthritis_25_34_pc,0.0006,58.0
Lara,F_Arthritis_25_34_pc,0.0006,59.0
Lowan,F_Arthritis_25_34_pc,0.0006,60.0
Murray Plains,F_Arthritis_25_34_pc,0.0006,61.0
Pakenham,F_Arthritis_25_34_pc,0.0006,62.0
Preston,F_Arthritis_25_34_pc,0.0006,63.0
Sunbury,F_Arthritis_25_34_pc,0.0006,64.0
Sydenham,F_Arthritis_25_34_pc,0.0006,65.0
Bayswater,F_Arthritis_25_34_pc,0.0007,66.0
Bendigo East,F_Arthritis_25_34_pc,0.0007,67.0
