district,census_variable,value
Mildura,A_0_4_y_Indigenous_M_pc,0.0021
Mill Park,A_0_4_y_Indigenous_M_pc,0.0
Monbulk,A_0_4_y_Indigenous_M_pc,0.0001
Mordialloc,A_0_4_y_Indigenous_M_pc,0.0001
Mornington,A_0_4_y_Indigenous_M_pc,0.0
Morwell,A_0_4_y_Indigenous_M_pc,0.0008
Mulgrave,A_0_4_y_Indigenous_M_pc,0.0
Murray Plains,A_0_4_y_Indigenous_M_pc,0.0012
Narracan,A_0_4_y_Indigenous_M_pc,0.0004
Narre Warren North,A_0_4_y_Indigenous_M_pc,0.0002
Narre Warren South,A_0_4_y_Indigenous_M_pc,0.0003
Nepean,A_0_4_y_Indigenous_M_pc,0.0004
Niddrie,A_0_4_y_Indigenous_M_pc,0.0001
Northcote,A_0_4_y_Indigenous_M_pc,0.0
Oakleigh,A_0_4_y_Indigenous_M_pc,0.0
Ovens Valley,A_0_4_y_Indigenous_M_pc,0.0001
Pakenham,A_0_4_y_Indigenous_M_pc,0.0002
Pascoe Vale,A_0_4_y_Indigenous_M_pc,0.0004
Point Cook,A_0_4_y_Indigenous_M_pc,0.0001
Polwarth,A_0_4_y_Indigenous_M_pc,0.0002
Prahran,A_0_4_y_Indigenous_M_pc,0.0
Preston,A_0_4_y_Indigenous_M_pc,0.0003
Richmond,A_0_4_y_Indigenous_M_pc,0.0
Ringwood,A_0_4_y_Indigenous_M_pc,0.0
Ripon,A_0_4_y_Indigenous_M_pc,0.0006
Rowville,A_0_4_y_Indigenous_M_pc,0.0
Sandringham,A_0_4_y_Indigenous_M_pc,0.0001
Shepparton,A_0_4_y_Indigenous_M_pc,0.0017
South Barwon,A_0_4_y_Indigenous_M_pc,0.0001
South-West Coast,A_0_4_y_Indigenous_M_pc,0.0007
St Albans,A_0_4_y_Indigenous_M_pc,0.0001
Sunbury,A_0_4_y_Indigenous_M_pc,0.0003
Sydenham,A_0_4_y_Indigenous_M_pc,0.0
Tarneit,A_0_4_y_Indigenous_M_pc,0.0
Thomastown,A_0_4_y_Indigenous_M_pc,0.0002
Warrandyte,A_0_4_y_Indigenous_M_pc,0.0001
Wendouree,A_0_4_y_Indigenous_M_pc,0.0006
Werribee,A_0_4_y_Indigenous_M_pc,0.0007
Williamstown,A_0_4_y_Indigenous_M_pc,0.0001
Yan Yean,A_0_4_y_Indigenous_M_pc,0.0005
Albert Park,A_0_4_y_Indigenous_F_n,3.0
Ashwood,A_0_4_y_Indigenous_F_n,0.0
Bass,A_0_4_y_Indigenous_F_n,23.0
Bayswater,A_0_4_y_Indigenous_F_n,0.0
Bellarine,A_0_4_y_Indigenous_F_n,10.0
Benambra,A_0_4_y_Indigenous_F_n,78.0
Bendigo East,A_0_4_y_Indigenous_F_n,48.0
Bendigo West,A_0_4_y_Indigenous_F_n,34.0
Bentleigh,A_0_4_y_Indigenous_F_n,3.0
Berwick,A_0_4_y_Indigenous_F_n,14.0
Box Hill,A_0_4_y_Indigenous_F_n,0.0
Brighton,A_0_4_y_Indigenous_F_n,0.0
Broadmeadows,A_0_4_y_Indigenous_F_n,7.0
Brunswick,A_0_4_y_Indigenous_F_n,3.0
Bulleen,A_0_4_y_Indigenous_F_n,0.0
Bundoora,A_0_4_y_Indigenous_F_n,10.0
Carrum,A_0_4_y_Indigenous_F_n,24.0
Caulfield,A_0_4_y_Indigenous_F_n,0.0
Clarinda,A_0_4_y_Indigenous_F_n,0.0
Cranbourne,A_0_4_y_Indigenous_F_n,13.0
Croydon,A_0_4_y_Indigenous_F_n,15.0
Dandenong,A_0_4_y_Indigenous_F_n,10.0
Eildon,A_0_4_y_Indigenous_F_n,12.0
Eltham,A_0_4_y_Indigenous_F_n,10.0
Essendon,A_0_4_y_Indigenous_F_n,6.0
Eureka,A_0_4_y_Indigenous_F_n,37.0
Euroa,A_0_4_y_Indigenous_F_n,73.0
Evelyn,A_0_4_y_Indigenous_F_n,8.0
Footscray,A_0_4_y_Indigenous_F_n,5.0
Frankston,A_0_4_y_Indigenous_F_n,12.0
Geelong,A_0_4_y_Indigenous_F_n,21.0
Gippsland East,A_0_4_y_Indigenous_F_n,69.0
Gippsland South,A_0_4_y_Indigenous_F_n,47.0
Glen Waverley,A_0_4_y_Indigenous_F_n,3.0
Greenvale,A_0_4_y_Indigenous_F_n,9.0
Hastings,A_0_4_y_Indigenous_F_n,19.0
Hawthorn,A_0_4_y_Indigenous_F_n,0.0
Ivanhoe,A_0_4_y_Indigenous_F_n,3.0
Kalkallo,A_0_4_y_Indigenous_F_n,24.0
Kew,A_0_4_y_Indigenous_F_n,4.0
Kororoit,A_0_4_y_Indigenous_F_n,3.0
Lara,A_0_4_y_Indigenous_F_n,34.0
Laverton,A_0_4_y_Indigenous_F_n,14.0
Lowan,A_0_4_y_Indigenous_F_n,46.0
Macedon,A_0_4_y_Indigenous_F_n,14.0
Malvern,A_0_4_y_Indigenous_F_n,0.0
Melbourne,A_0_4_y_Indigenous_F_n,3.0
Melton,A_0_4_y_Indigenous_F_n,51.0
Mildura,A_0_4_y_Indigenous_F_n,135.0
Mill Park,A_0_4_y_Indigenous_F_n,24.0
Monbulk,A_0_4_y_Indigenous_F_n,5.0
Mordialloc,A_0_4_y_Indigenous_F_n,9.0
Mornington,A_0_4_y_Indigenous_F_n,4.0
Morwell,A_0_4_y_Indigenous_F_n,64.0
Mulgrave,A_0_4_y_Indigenous_F_n,14.0
Murray Plains,A_0_4_y_Indigenous_F_n,77.0
Narracan,A_0_4_y_Indigenous_F_n,21.0
Narre Warren North,A_0_4_y_Indigenous_F_n,23.0
Narre Warren South,A_0_4_y_Indigenous_F_n,6.0
Nepean,A_0_4_y_Indigenous_F_n,9.0
Niddrie,A_0_4_y_Indigenous_F_n,3.0
Northcote,A_0_4_y_Indigenous_F_n,3.0
Oakleigh,A_0_4_y_Indigenous_F_n,0.0
Ovens Valley,A_0_4_y_Indigenous_F_n,25.0
Pakenham,A_0_4_y_Indigenous_F_n,36.0
Pascoe Vale,A_0_4_y_Indigenous_F_n,0.0
Point Cook,A_0_4_y_Indigenous_F_n,11.0
Polwarth,A_0_4_y_Indigenous_F_n,18.0
Prahran,A_0_4_y_Indigenous_F_n,0.0
Preston,A_0_4_y_Indigenous_F_n,12.0
Richmond,A_0_4_y_Indigenous_F_n,0.0
Ringwood,A_0_4_y_Indigenous_F_n,6.0
Ripon,A_0_4_y_Indigenous_F_n,49.0
Rowville,A_0_4_y_Indigenous_F_n,8.0
Sandringham,A_0_4_y_Indigenous_F_n,6.0
Shepparton,A_0_4_y_Indigenous_F_n,111.0
South Barwon,A_0_4_y_Indigenous_F_n,14.0
South-West Coast,A_0_4_y_Indigenous_F_n,29.0
St Albans,A_0_4_y_Indigenous_F_n,3.0
Sunbury,A_0_4_y_Indigenous_F_n,20.0
Sydenham,A_0_4_y_Indigenous_F_n,16.0
Tarneit,A_0_4_y_Indigenous_F_n,24.0
Thomastown,A_0_4_y_Indigenous_F_n,15.0
Warrandyte,A_0_4_y_Indigenous_F_n,0.0
Wendouree,A_0_4_y_Indigenous_F_n,55.0
Werribee,A_0_4_y_Indigenous_F_n,50.0
Williamstown,A_0_4_y_Indigenous_F_n,0.0
Yan Yean,A_0_4_y_Indigenous_F_n,26.0
Albert Park,A_0_4_y_Indigenous_F_pc,0.0
Ashwood,A_0_4_y_Indigenous_F_pc,0.0
Bass,A_0_4_y_Indigenous_F_pc,0.0003
Bayswater,A_0_4_y_Indigenous_F_pc,0.0
Bellarine,A_0_4_y_Indigenous_F_pc,0.0001
Benambra,A_0_4_y_Indigenous_F_pc,0.0012
Bendigo East,A_0_4_y_Indigenous_F_pc,0.0007
Bendigo West,A_0_4_y_Indigenous_F_pc,0.0005
Bentleigh,A_0_4_y_Indigenous_F_pc,0.0
Berwick,A_0_4_y_Indigenous_F_pc,0.0002
Box Hill,A_0_4_y_Indigenous_F_pc,0.0
Brighton,A_0_4_y_Indigenous_F_pc,0.0
Broadmeadows,A_0_4_y_Indigenous_F_pc,0.0001
Brunswick,A_0_4_y_Indigenous_F_pc,0.0
Bulleen,A_0_4_y_Indigenous_F_pc,0.0
Bundoora,A_0_4_y_Indigenous_F_pc,0.0001
Carrum,A_0_4_y_Indigenous_F_pc,0.0003
Caulfield,A_0_4_y_Indigenous_F_pc,0.0
Clarinda,A_0_4_y_Indigenous_F_pc,0.0
Cranbourne,A_0_4_y_Indigenous_F_pc,0.0001
Croydon,A_0_4_y_Indigenous_F_pc,0.0002
Dandenong,A_0_4_y_Indigenous_F_pc,0.0001
Eildon,A_0_4_y_Indigenous_F_pc,0.0002
Eltham,A_0_4_y_Indigenous_F_pc,0.0002
Essendon,A_0_4_y_Indigenous_F_pc,0.0001
Eureka,A_0_4_y_Indigenous_F_pc,0.0005
Euroa,A_0_4_y_Indigenous_F_pc,0.0011
Evelyn,A_0_4_y_Indigenous_F_pc,0.0001
Footscray,A_0_4_y_Indigenous_F_pc,0.0001
Frankston,A_0_4_y_Indigenous_F_pc,0.0002
Geelong,A_0_4_y_Indigenous_F_pc,0.0003
Gippsland East,A_0_4_y_Indigenous_F_pc,0.0011
Gippsland South,A_0_4_y_Indigenous_F_pc,0.0007
Glen Waverley,A_0_4_y_Indigenous_F_pc,0.0
Greenvale,A_0_4_y_Indigenous_F_pc,0.0001
Hastings,A_0_4_y_Indigenous_F_pc,0.0003
Hawthorn,A_0_4_y_Indigenous_F_pc,0.0
Ivanhoe,A_0_4_y_Indigenous_F_pc,0.0
Kalkallo,A_0_4_y_Indigenous_F_pc,0.0003
Kew,A_0_4_y_Indigenous_F_pc,0.0001
Kororoit,A_0_4_y_Indigenous_F_pc,0.0
Lara,A_0_4_y_Indigenous_F_pc,0.0005
Laverton,A_0_4_y_Indigenous_F_pc,0.0001
Lowan,A_0_4_y_Indigenous_F_pc,0.0007
Macedon,A_0_4_y_Indigenous_F_pc,0.0002
Malvern,A_0_4_y_Indigenous_F_pc,0.0
Melbourne,A_0_4_y_Indigenous_F_pc,0.0
Melton,A_0_4_y_Indigenous_F_pc,0.0006
Mildura,A_0_4_y_Indigenous_F_pc,0.0019
Mill Park,A_0_4_y_Indigenous_F_pc,0.0003
Monbulk,A_0_4_y_Indigenous_F_pc,0.0001
Mordialloc,A_0_4_y_Indigenous_F_pc,0.0001
Mornington,A_0_4_y_Indigenous_F_pc,0.0001
Morwell,A_0_4_y_Indigenous_F_pc,0.0009
Mulgrave,A_0_4_y_Indigenous_F_pc,0.0002
Murray Plains,A_0_4_y_Indigenous_F_pc,0.0012
Narracan,A_0_4_y_Indigenous_F_pc,0.0003
Narre Warren North,A_0_4_y_Indigenous_F_pc,0.0003
Narre Warren South,A_0_4_y_Indigenous_F_pc,0.0001
Nepean,A_0_4_y_Indigenous_F_pc,0.0001
Niddrie,A_0_4_y_Indigenous_F_pc,0.0
Northcote,A_0_4_y_Indigenous_F_pc,0.0
Oakleigh,A_0_4_y_Indigenous_F_pc,0.0
Ovens Valley,A_0_4_y_Indigenous_F_pc,0.0004
Pakenham,A_0_4_y_Indigenous_F_pc,0.0005
Pascoe Vale,A_0_4_y_Indigenous_F_pc,0.0
Point Cook,A_0_4_y_Indigenous_F_pc,0.0001
Polwarth,A_0_4_y_Indigenous_F_pc,0.0003
Prahran,A_0_4_y_Indigenous_F_pc,0.0
Preston,A_0_4_y_Indigenous_F_pc,0.0002
Richmond,A_0_4_y_Indigenous_F_pc,0.0
Ringwood,A_0_4_y_Indigenous_F_pc,0.0001
Ripon,A_0_4_y_Indigenous_F_pc,0.0007
Rowville,A_0_4_y_Indigenous_F_pc,0.0001
Sandringham,A_0_4_y_Indigenous_F_pc,0.0001
Shepparton,A_0_4_y_Indigenous_F_pc,0.0015
South Barwon,A_0_4_y_Indigenous_F_pc,0.0002
South-West Coast,A_0_4_y_Indigenous_F_pc,0.0004
St Albans,A_0_4_y_Indigenous_F_pc,0.0
Sunbury,A_0_4_y_Indigenous_F_pc,0.0003
Sydenham,A_0_4_y_Indigenous_F_pc,0.0002
Tarneit,A_0_4_y_Indigenous_F_pc,0.0003
Thomastown,A_0_4_y_Indigenous_F_pc,0.0002
Warrandyte,A_0_4_y_Indigenous_F_pc,0.0
Wendouree,A_0_4_y_Indigenous_F_pc,0.0008
Werribee,A_0_4_y_Indigenous_F_pc,0.0006
Williamstown,A_0_4_y_Indigenous_F_pc,0.0
Yan Yean,A_0_4_y_Indigenous_F_pc,0.0004
Albert Park,A_0_4_y_Indigenous_P_n,7.0
Ashwood,A_0_4_y_Indigenous_P_n,9.0
Bass,A_0_4_y_Indigenous_P_n,57.0
Bayswater,A_0_4_y_Indigenous_P_n,28.0
Bellarine,A_0_4_y_Indigenous_P_n,34.0
Benambra,A_0_4_y_Indigenous_P_n,166.0
Bendigo East,A_0_4_y_Indigenous_P_n,140.0
Bendigo West,A_0_4_y_Indigenous_P_n,86.0
Bentleigh,A_0_4_y_Indigenous_P_n,9.0
Berwick,A_0_4_y_Indigenous_P_n,31.0
Box Hill,A_0_4_y_Indigenous_P_n,7.0
Brighton,A_0_4_y_Indigenous_P_n,5.0
Broadmeadows,A_0_4_y_Indigenous_P_n,23.0
Brunswick,A_0_4_y_Indigenous_P_n,11.0
Bulleen,A_0_4_y_Indigenous_P_n,6.0
Bundoora,A_0_4_y_Indigenous_P_n,29.0
Carrum,A_0_4_y_Indigenous_P_n,57.0
Caulfield,A_0_4_y_Indigenous_P_n,0.0
Clarinda,A_0_4_y_Indigenous_P_n,14.0
Cranbourne,A_0_4_y_Indigenous_P_n,71.0
Croydon,A_0_4_y_Indigenous_P_n,29.0
Dandenong,A_0_4_y_Indigenous_P_n,19.0
Eildon,A_0_4_y_Indigenous_P_n,60.0
Eltham,A_0_4_y_Indigenous_P_n,21.0
Essendon,A_0_4_y_Indigenous_P_n,4.0
Eureka,A_0_4_y_Indigenous_P_n,129.0
Euroa,A_0_4_y_Indigenous_P_n,171.0
Evelyn,A_0_4_y_Indigenous_P_n,30.0
Footscray,A_0_4_y_Indigenous_P_n,14.0
Frankston,A_0_4_y_Indigenous_P_n,88.0
Geelong,A_0_4_y_Indigenous_P_n,61.0
Gippsland East,A_0_4_y_Indigenous_P_n,183.0
Gippsland South,A_0_4_y_Indigenous_P_n,96.0
Glen Waverley,A_0_4_y_Indigenous_P_n,3.0
Greenvale,A_0_4_y_Indigenous_P_n,22.0
Hastings,A_0_4_y_Indigenous_P_n,72.0
Hawthorn,A_0_4_y_Indigenous_P_n,0.0
Ivanhoe,A_0_4_y_Indigenous_P_n,37.0
Kalkallo,A_0_4_y_Indigenous_P_n,89.0
Kew,A_0_4_y_Indigenous_P_n,15.0
Kororoit,A_0_4_y_Indigenous_P_n,12.0
Lara,A_0_4_y_Indigenous_P_n,104.0
Laverton,A_0_4_y_Indigenous_P_n,20.0
Lowan,A_0_4_y_Indigenous_P_n,121.0
Macedon,A_0_4_y_Indigenous_P_n,44.0
Malvern,A_0_4_y_Indigenous_P_n,0.0
Melbourne,A_0_4_y_Indigenous_P_n,11.0
Melton,A_0_4_y_Indigenous_P_n,150.0
Mildura,A_0_4_y_Indigenous_P_n,307.0
Mill Park,A_0_4_y_Indigenous_P_n,27.0
Monbulk,A_0_4_y_Indigenous_P_n,16.0
Mordialloc,A_0_4_y_Indigenous_P_n,32.0
Mornington,A_0_4_y_Indigenous_P_n,19.0
Morwell,A_0_4_y_Indigenous_P_n,168.0
Mulgrave,A_0_4_y_Indigenous_P_n,26.0
Murray Plains,A_0_4_y_Indigenous_P_n,180.0
Narracan,A_0_4_y_Indigenous_P_n,78.0
Narre Warren North,A_0_4_y_Indigenous_P_n,46.0
Narre Warren South,A_0_4_y_Indigenous_P_n,43.0
Nepean,A_0_4_y_Indigenous_P_n,52.0
Niddrie,A_0_4_y_Indigenous_P_n,11.0
Northcote,A_0_4_y_Indigenous_P_n,16.0
Oakleigh,A_0_4_y_Indigenous_P_n,6.0
Ovens Valley,A_0_4_y_Indigenous_P_n,76.0
Pakenham,A_0_4_y_Indigenous_P_n,93.0
Pascoe Vale,A_0_4_y_Indigenous_P_n,41.0
Point Cook,A_0_4_y_Indigenous_P_n,18.0
Polwarth,A_0_4_y_Indigenous_P_n,28.0
Prahran,A_0_4_y_Indigenous_P_n,0.0
Preston,A_0_4_y_Indigenous_P_n,63.0
Richmond,A_0_4_y_Indigenous_P_n,3.0
Ringwood,A_0_4_y_Indigenous_P_n,13.0
Ripon,A_0_4_y_Indigenous_P_n,97.0
Rowville,A_0_4_y_Indigenous_P_n,16.0
Sandringham,A_0_4_y_Indigenous_P_n,22.0
Shepparton,A_0_4_y_Indigenous_P_n,353.0
South Barwon,A_0_4_y_Indigenous_P_n,47.0
South-West Coast,A_0_4_y_Indigenous_P_n,104.0
St Albans,A_0_4_y_Indigenous_P_n,10.0
Sunbury,A_0_4_y_Indigenous_P_n,54.0
Sydenham,A_0_4_y_Indigenous_P_n,17.0
Tarneit,A_0_4_y_Indigenous_P_n,42.0
Thomastown,A_0_4_y_Indigenous_P_n,61.0
Warrandyte,A_0_4_y_Indigenous_P_n,20.0
Wendouree,A_0_4_y_Indigenous_P_n,123.0
Werribee,A_0_4_y_Indigenous_P_n,143.0
Williamstown,A_0_4_y_Indigenous_P_n,19.0
Yan Yean,A_0_4_y_Indigenous_P_n,96.0
Albert Park,A_0_4_y_Indigenous_P_pc,0.0001
Ashwood,A_0_4_y_Indigenous_P_pc,0.0001
Bass,A_0_4_y_Indigenous_P_pc,0.0009
Bayswater,A_0_4_y_Indigenous_P_pc,0.0004
Bellarine,A_0_4_y_Indigenous_P_pc,0.0005
Benambra,A_0_4_y_Indigenous_P_pc,0.0025
Bendigo East,A_0_4_y_Indigenous_P_pc,0.0019
Bendigo West,A_0_4_y_Indigenous_P_pc,0.0014
Bentleigh,A_0_4_y_Indigenous_P_pc,0.0001
Berwick,A_0_4_y_Indigenous_P_pc,0.0004
Box Hill,A_0_4_y_Indigenous_P_pc,0.0001
Brighton,A_0_4_y_Indigenous_P_pc,0.0001
Broadmeadows,A_0_4_y_Indigenous_P_pc,0.0003
Brunswick,A_0_4_y_Indigenous_P_pc,0.0002
Bulleen,A_0_4_y_Indigenous_P_pc,0.0001
Bundoora,A_0_4_y_Indigenous_P_pc,0.0004
Carrum,A_0_4_y_Indigenous_P_pc,0.0008
Caulfield,A_0_4_y_Indigenous_P_pc,0.0
Clarinda,A_0_4_y_Indigenous_P_pc,0.0002
Cranbourne,A_0_4_y_Indigenous_P_pc,0.0008
Croydon,A_0_4_y_Indigenous_P_pc,0.0004
Dandenong,A_0_4_y_Indigenous_P_pc,0.0002
Eildon,A_0_4_y_Indigenous_P_pc,0.0009
Eltham,A_0_4_y_Indigenous_P_pc,0.0003
Essendon,A_0_4_y_Indigenous_P_pc,0.0001
Eureka,A_0_4_y_Indigenous_P_pc,0.0017
Euroa,A_0_4_y_Indigenous_P_pc,0.0026
Evelyn,A_0_4_y_Indigenous_P_pc,0.0004
Footscray,A_0_4_y_Indigenous_P_pc,0.0002
Frankston,A_0_4_y_Indigenous_P_pc,0.0013
Geelong,A_0_4_y_Indigenous_P_pc,0.0008
Gippsland East,A_0_4_y_Indigenous_P_pc,0.0029
Gippsland South,A_0_4_y_Indigenous_P_pc,0.0015
Glen Waverley,A_0_4_y_Indigenous_P_pc,0.0
Greenvale,A_0_4_y_Indigenous_P_pc,0.0003
Hastings,A_0_4_y_Indigenous_P_pc,0.0011
Hawthorn,A_0_4_y_Indigenous_P_pc,0.0
Ivanhoe,A_0_4_y_Indigenous_P_pc,0.0006
Kalkallo,A_0_4_y_Indigenous_P_pc,0.0009
Kew,A_0_4_y_Indigenous_P_pc,0.0002
Kororoit,A_0_4_y_Indigenous_P_pc,0.0001
Lara,A_0_4_y_Indigenous_P_pc,0.0015
Laverton,A_0_4_y_Indigenous_P_pc,0.0002
Lowan,A_0_4_y_Indigenous_P_pc,0.0018
Macedon,A_0_4_y_Indigenous_P_pc,0.0007
Malvern,A_0_4_y_Indigenous_P_pc,0.0
Melbourne,A_0_4_y_Indigenous_P_pc,0.0001
