district,census_variable,value,rank
Dandenong,Ancestry_NS_BP_B_Aus_pc,0.001,6.0
Melbourne,Ancestry_NS_BP_B_Aus_pc,0.001,7.0
Kew,Ancestry_NS_BP_B_Aus_pc,0.0011,8.0
Rowville,Ancestry_NS_BP_B_Aus_pc,0.0011,9.0
Tarneit,Ancestry_NS_BP_B_Aus_pc,0.0011,10.0
Albert Park,Ancestry_NS_BP_B_Aus_pc,0.0012,11.0
Laverton,Ancestry_NS_BP_B_Aus_pc,0.0012,12.0
Malvern,Ancestry_NS_BP_B_Aus_pc,0.0012,13.0
Clarinda,Ancestry_NS_BP_B_Aus_pc,0.0013,14.0
Thomastown,Ancestry_NS_BP_B_Aus_pc,0.0013,15.0
Box Hill,Ancestry_NS_BP_B_Aus_pc,0.0014,16.0
Mulgrave,Ancestry_NS_BP_B_Aus_pc,0.0014,17.0
Oakleigh,Ancestry_NS_BP_B_Aus_pc,0.0015,18.0
Hawthorn,Ancestry_NS_BP_B_Aus_pc,0.0017,19.0
Point Cook,Ancestry_NS_BP_B_Aus_pc,0.0017,20.0
Werribee,Ancestry_NS_BP_B_Aus_pc,0.0017,21.0
Narre Warren North,Ancestry_NS_BP_B_Aus_pc,0.0018,22.0
Preston,Ancestry_NS_BP_B_Aus_pc,0.0018,23.0
Sydenham,Ancestry_NS_BP_B_Aus_pc,0.0018,24.0
Bentleigh,Ancestry_NS_BP_B_Aus_pc,0.0019,25.0
Broadmeadows,Ancestry_NS_BP_B_Aus_pc,0.0019,26.0
Essendon,Ancestry_NS_BP_B_Aus_pc,0.002,27.0
Greenvale,Ancestry_NS_BP_B_Aus_pc,0.002,28.0
Narre Warren South,Ancestry_NS_BP_B_Aus_pc,0.002,29.0
Footscray,Ancestry_NS_BP_B_Aus_pc,0.0021,30.0
Richmond,Ancestry_NS_BP_B_Aus_pc,0.0021,31.0
Sandringham,Ancestry_NS_BP_B_Aus_pc,0.0021,32.0
Brighton,Ancestry_NS_BP_B_Aus_pc,0.0022,33.0
Mill Park,Ancestry_NS_BP_B_Aus_pc,0.0022,34.0
Niddrie,Ancestry_NS_BP_B_Aus_pc,0.0022,35.0
Prahran,Ancestry_NS_BP_B_Aus_pc,0.0022,36.0
Ringwood,Ancestry_NS_BP_B_Aus_pc,0.0022,37.0
Northcote,Ancestry_NS_BP_B_Aus_pc,0.0023,38.0
Brunswick,Ancestry_NS_BP_B_Aus_pc,0.0024,39.0
Ivanhoe,Ancestry_NS_BP_B_Aus_pc,0.0024,40.0
Berwick,Ancestry_NS_BP_B_Aus_pc,0.0025,41.0
Williamstown,Ancestry_NS_BP_B_Aus_pc,0.0025,42.0
Cranbourne,Ancestry_NS_BP_B_Aus_pc,0.0026,43.0
Eltham,Ancestry_NS_BP_B_Aus_pc,0.0026,44.0
Warrandyte,Ancestry_NS_BP_B_Aus_pc,0.0026,45.0
Mordialloc,Ancestry_NS_BP_B_Aus_pc,0.0027,46.0
Pascoe Vale,Ancestry_NS_BP_B_Aus_pc,0.0027,47.0
Bundoora,Ancestry_NS_BP_B_Aus_pc,0.0028,48.0
Kalkallo,Ancestry_NS_BP_B_Aus_pc,0.0031,49.0
Caulfield,Ancestry_NS_BP_B_Aus_pc,0.0032,50.0
Bayswater,Ancestry_NS_BP_B_Aus_pc,0.0033,51.0
Melton,Ancestry_NS_BP_B_Aus_pc,0.0033,52.0
Carrum,Ancestry_NS_BP_B_Aus_pc,0.0035,53.0
Monbulk,Ancestry_NS_BP_B_Aus_pc,0.0035,54.0
Croydon,Ancestry_NS_BP_B_Aus_pc,0.0038,55.0
Evelyn,Ancestry_NS_BP_B_Aus_pc,0.0038,56.0
Sunbury,Ancestry_NS_BP_B_Aus_pc,0.0041,57.0
Frankston,Ancestry_NS_BP_B_Aus_pc,0.0042,58.0
Pakenham,Ancestry_NS_BP_B_Aus_pc,0.0042,59.0
Lara,Ancestry_NS_BP_B_Aus_pc,0.0046,60.0
Mornington,Ancestry_NS_BP_B_Aus_pc,0.0046,61.0
Yan Yean,Ancestry_NS_BP_B_Aus_pc,0.0046,62.0
Geelong,Ancestry_NS_BP_B_Aus_pc,0.005,63.0
Macedon,Ancestry_NS_BP_B_Aus_pc,0.005,64.0
Nepean,Ancestry_NS_BP_B_Aus_pc,0.0051,65.0
Hastings,Ancestry_NS_BP_B_Aus_pc,0.0057,66.0
South Barwon,Ancestry_NS_BP_B_Aus_pc,0.0059,67.0
Bellarine,Ancestry_NS_BP_B_Aus_pc,0.006,68.0
Eildon,Ancestry_NS_BP_B_Aus_pc,0.0062,69.0
Eureka,Ancestry_NS_BP_B_Aus_pc,0.0065,70.0
Shepparton,Ancestry_NS_BP_B_Aus_pc,0.0067,71.0
Gippsland South,Ancestry_NS_BP_B_Aus_pc,0.0068,72.0
Bass,Ancestry_NS_BP_B_Aus_pc,0.0071,73.0
Wendouree,Ancestry_NS_BP_B_Aus_pc,0.0074,74.0
Polwarth,Ancestry_NS_BP_B_Aus_pc,0.0078,75.0
Gippsland East,Ancestry_NS_BP_B_Aus_pc,0.0079,76.0
Bendigo West,Ancestry_NS_BP_B_Aus_pc,0.0081,77.0
Narracan,Ancestry_NS_BP_B_Aus_pc,0.0082,78.0
Ovens Valley,Ancestry_NS_BP_B_Aus_pc,0.0084,79.0
Murray Plains,Ancestry_NS_BP_B_Aus_pc,0.0085,80.0
Euroa,Ancestry_NS_BP_B_Aus_pc,0.0086,81.0
Benambra,Ancestry_NS_BP_B_Aus_pc,0.0087,82.0
Mildura,Ancestry_NS_BP_B_Aus_pc,0.0088,83.0
Ripon,Ancestry_NS_BP_B_Aus_pc,0.0088,84.0
Morwell,Ancestry_NS_BP_B_Aus_pc,0.0092,85.0
Bendigo East,Ancestry_NS_BP_B_Aus_pc,0.0093,86.0
South-West Coast,Ancestry_NS_BP_B_Aus_pc,0.0099,87.0
Lowan,Ancestry_NS_BP_B_Aus_pc,0.0116,88.0
South-West Coast,Ancestry_NS_BP_B_OS,45.0,1.0
Polwarth,Ancestry_NS_BP_B_OS,50.0,2.0
Monbulk,Ancestry_NS_BP_B_OS,51.0,3.0
Ripon,Ancestry_NS_BP_B_OS,60.0,4.0
Lowan,Ancestry_NS_BP_B_OS,65.0,5.0
Macedon,Ancestry_NS_BP_B_OS,68.0,6.0
Hastings,Ancestry_NS_BP_B_OS,72.0,7.0
Bellarine,Ancestry_NS_BP_B_OS,73.0,8.0
Euroa,Ancestry_NS_BP_B_OS,76.0,9.0
Mornington,Ancestry_NS_BP_B_OS,80.0,10.0
Ovens Valley,Ancestry_NS_BP_B_OS,80.0,11.0
Eltham,Ancestry_NS_BP_B_OS,81.0,12.0
Wendouree,Ancestry_NS_BP_B_OS,82.0,13.0
Eureka,Ancestry_NS_BP_B_OS,83.0,14.0
Nepean,Ancestry_NS_BP_B_OS,83.0,15.0
Bendigo West,Ancestry_NS_BP_B_OS,88.0,16.0
Eildon,Ancestry_NS_BP_B_OS,89.0,17.0
Benambra,Ancestry_NS_BP_B_OS,96.0,18.0
Gippsland East,Ancestry_NS_BP_B_OS,96.0,19.0
Murray Plains,Ancestry_NS_BP_B_OS,101.0,20.0
Gippsland South,Ancestry_NS_BP_B_OS,103.0,21.0
Bendigo East,Ancestry_NS_BP_B_OS,110.0,22.0
Narracan,Ancestry_NS_BP_B_OS,118.0,23.0
Hawthorn,Ancestry_NS_BP_B_OS,149.0,24.0
Morwell,Ancestry_NS_BP_B_OS,153.0,25.0
Sandringham,Ancestry_NS_BP_B_OS,157.0,26.0
Evelyn,Ancestry_NS_BP_B_OS,161.0,27.0
Geelong,Ancestry_NS_BP_B_OS,161.0,28.0
Bass,Ancestry_NS_BP_B_OS,172.0,29.0
Frankston,Ancestry_NS_BP_B_OS,184.0,30.0
Brighton,Ancestry_NS_BP_B_OS,190.0,31.0
Malvern,Ancestry_NS_BP_B_OS,198.0,32.0
Northcote,Ancestry_NS_BP_B_OS,199.0,33.0
Kew,Ancestry_NS_BP_B_OS,202.0,34.0
South Barwon,Ancestry_NS_BP_B_OS,204.0,35.0
Lara,Ancestry_NS_BP_B_OS,261.0,36.0
Warrandyte,Ancestry_NS_BP_B_OS,263.0,37.0
Sunbury,Ancestry_NS_BP_B_OS,264.0,38.0
Essendon,Ancestry_NS_BP_B_OS,275.0,39.0
Shepparton,Ancestry_NS_BP_B_OS,277.0,40.0
Ivanhoe,Ancestry_NS_BP_B_OS,283.0,41.0
Brunswick,Ancestry_NS_BP_B_OS,286.0,42.0
Ringwood,Ancestry_NS_BP_B_OS,312.0,43.0
Mildura,Ancestry_NS_BP_B_OS,315.0,44.0
Bayswater,Ancestry_NS_BP_B_OS,321.0,45.0
Croydon,Ancestry_NS_BP_B_OS,328.0,46.0
Williamstown,Ancestry_NS_BP_B_OS,329.0,47.0
Prahran,Ancestry_NS_BP_B_OS,337.0,48.0
Yan Yean,Ancestry_NS_BP_B_OS,341.0,49.0
Bundoora,Ancestry_NS_BP_B_OS,349.0,50.0
Niddrie,Ancestry_NS_BP_B_OS,374.0,51.0
Rowville,Ancestry_NS_BP_B_OS,374.0,52.0
Richmond,Ancestry_NS_BP_B_OS,375.0,53.0
Mordialloc,Ancestry_NS_BP_B_OS,378.0,54.0
Box Hill,Ancestry_NS_BP_B_OS,393.0,55.0
Ashwood,Ancestry_NS_BP_B_OS,398.0,56.0
Carrum,Ancestry_NS_BP_B_OS,404.0,57.0
Albert Park,Ancestry_NS_BP_B_OS,406.0,58.0
Bentleigh,Ancestry_NS_BP_B_OS,423.0,59.0
Glen Waverley,Ancestry_NS_BP_B_OS,427.0,60.0
Bulleen,Ancestry_NS_BP_B_OS,432.0,61.0
Pascoe Vale,Ancestry_NS_BP_B_OS,464.0,62.0
Pakenham,Ancestry_NS_BP_B_OS,498.0,63.0
Berwick,Ancestry_NS_BP_B_OS,614.0,64.0
Caulfield,Ancestry_NS_BP_B_OS,616.0,65.0
Mill Park,Ancestry_NS_BP_B_OS,661.0,66.0
Preston,Ancestry_NS_BP_B_OS,664.0,67.0
Footscray,Ancestry_NS_BP_B_OS,718.0,68.0
Werribee,Ancestry_NS_BP_B_OS,745.0,69.0
Oakleigh,Ancestry_NS_BP_B_OS,759.0,70.0
Narre Warren North,Ancestry_NS_BP_B_OS,813.0,71.0
Melbourne,Ancestry_NS_BP_B_OS,846.0,72.0
Melton,Ancestry_NS_BP_B_OS,872.0,73.0
Sydenham,Ancestry_NS_BP_B_OS,900.0,74.0
Cranbourne,Ancestry_NS_BP_B_OS,950.0,75.0
Point Cook,Ancestry_NS_BP_B_OS,1010.0,76.0
Clarinda,Ancestry_NS_BP_B_OS,1108.0,77.0
Narre Warren South,Ancestry_NS_BP_B_OS,1132.0,78.0
Broadmeadows,Ancestry_NS_BP_B_OS,1164.0,79.0
Greenvale,Ancestry_NS_BP_B_OS,1168.0,80.0
Mulgrave,Ancestry_NS_BP_B_OS,1197.0,81.0
Kalkallo,Ancestry_NS_BP_B_OS,1221.0,82.0
Thomastown,Ancestry_NS_BP_B_OS,1350.0,83.0
Tarneit,Ancestry_NS_BP_B_OS,1462.0,84.0
Dandenong,Ancestry_NS_BP_B_OS,1771.0,85.0
Kororoit,Ancestry_NS_BP_B_OS,1853.0,86.0
Laverton,Ancestry_NS_BP_B_OS,2053.0,87.0
St Albans,Ancestry_NS_BP_B_OS,2511.0,88.0
South-West Coast,Ancestry_NS_BP_B_OS_pc,0.0006,1.0
Polwarth,Ancestry_NS_BP_B_OS_pc,0.0007,2.0
Monbulk,Ancestry_NS_BP_B_OS_pc,0.0008,3.0
Ripon,Ancestry_NS_BP_B_OS_pc,0.0009,4.0
Lowan,Ancestry_NS_BP_B_OS_pc,0.001,5.0
Bellarine,Ancestry_NS_BP_B_OS_pc,0.0011,6.0
Eureka,Ancestry_NS_BP_B_OS_pc,0.0011,7.0
Euroa,Ancestry_NS_BP_B_OS_pc,0.0011,8.0
Hastings,Ancestry_NS_BP_B_OS_pc,0.0011,9.0
Macedon,Ancestry_NS_BP_B_OS_pc,0.0011,10.0
Eltham,Ancestry_NS_BP_B_OS_pc,0.0012,11.0
Mornington,Ancestry_NS_BP_B_OS_pc,0.0012,12.0
Wendouree,Ancestry_NS_BP_B_OS_pc,0.0012,13.0
Eildon,Ancestry_NS_BP_B_OS_pc,0.0013,14.0
Nepean,Ancestry_NS_BP_B_OS_pc,0.0013,15.0
Ovens Valley,Ancestry_NS_BP_B_OS_pc,0.0013,16.0
Benambra,Ancestry_NS_BP_B_OS_pc,0.0014,17.0
Bendigo West,Ancestry_NS_BP_B_OS_pc,0.0014,18.0
Bendigo East,Ancestry_NS_BP_B_OS_pc,0.0015,19.0
Gippsland East,Ancestry_NS_BP_B_OS_pc,0.0015,20.0
Gippsland South,Ancestry_NS_BP_B_OS_pc,0.0016,21.0
Murray Plains,Ancestry_NS_BP_B_OS_pc,0.0016,22.0
Narracan,Ancestry_NS_BP_B_OS_pc,0.0017,23.0
Hawthorn,Ancestry_NS_BP_B_OS_pc,0.0021,24.0
Morwell,Ancestry_NS_BP_B_OS_pc,0.0021,25.0
Geelong,Ancestry_NS_BP_B_OS_pc,0.0022,26.0
Evelyn,Ancestry_NS_BP_B_OS_pc,0.0023,27.0
Sandringham,Ancestry_NS_BP_B_OS_pc,0.0025,28.0
Bass,Ancestry_NS_BP_B_OS_pc,0.0026,29.0
Frankston,Ancestry_NS_BP_B_OS_pc,0.0027,30.0
Kew,Ancestry_NS_BP_B_OS_pc,0.0027,31.0
South Barwon,Ancestry_NS_BP_B_OS_pc,0.0028,32.0
Brighton,Ancestry_NS_BP_B_OS_pc,0.0029,33.0
Northcote,Ancestry_NS_BP_B_OS_pc,0.003,34.0
Malvern,Ancestry_NS_BP_B_OS_pc,0.0031,35.0
Warrandyte,Ancestry_NS_BP_B_OS_pc,0.0036,36.0
Lara,Ancestry_NS_BP_B_OS_pc,0.0037,37.0
Shepparton,Ancestry_NS_BP_B_OS_pc,0.0037,38.0
Essendon,Ancestry_NS_BP_B_OS_pc,0.0039,39.0
Ringwood,Ancestry_NS_BP_B_OS_pc,0.0039,40.0
Brunswick,Ancestry_NS_BP_B_OS_pc,0.0042,41.0
Sunbury,Ancestry_NS_BP_B_OS_pc,0.0042,42.0
Ivanhoe,Ancestry_NS_BP_B_OS_pc,0.0043,43.0
Bayswater,Ancestry_NS_BP_B_OS_pc,0.0044,44.0
Croydon,Ancestry_NS_BP_B_OS_pc,0.0044,45.0
Mildura,Ancestry_NS_BP_B_OS_pc,0.0045,46.0
Box Hill,Ancestry_NS_BP_B_OS_pc,0.0046,47.0
Prahran,Ancestry_NS_BP_B_OS_pc,0.0046,48.0
Yan Yean,Ancestry_NS_BP_B_OS_pc,0.0047,49.0
Ashwood,Ancestry_NS_BP_B_OS_pc,0.0049,50.0
Bundoora,Ancestry_NS_BP_B_OS_pc,0.005,51.0
Williamstown,Ancestry_NS_BP_B_OS_pc,0.005,52.0
Glen Waverley,Ancestry_NS_BP_B_OS_pc,0.0052,53.0
Mordialloc,Ancestry_NS_BP_B_OS_pc,0.0052,54.0
Rowville,Ancestry_NS_BP_B_OS_pc,0.0052,55.0
Carrum,Ancestry_NS_BP_B_OS_pc,0.0054,56.0
Niddrie,Ancestry_NS_BP_B_OS_pc,0.0054,57.0
Albert Park,Ancestry_NS_BP_B_OS_pc,0.0055,58.0
Bentleigh,Ancestry_NS_BP_B_OS_pc,0.0055,59.0
Richmond,Ancestry_NS_BP_B_OS_pc,0.0055,60.0
Bulleen,Ancestry_NS_BP_B_OS_pc,0.0058,61.0
Pakenham,Ancestry_NS_BP_B_OS_pc,0.0065,62.0
Pascoe Vale,Ancestry_NS_BP_B_OS_pc,0.0067,63.0
Melbourne,Ancestry_NS_BP_B_OS_pc,0.0072,64.0
Berwick,Ancestry_NS_BP_B_OS_pc,0.0076,65.0
Oakleigh,Ancestry_NS_BP_B_OS_pc,0.0084,66.0
Caulfield,Ancestry_NS_BP_B_OS_pc,0.0086,67.0
Werribee,Ancestry_NS_BP_B_OS_pc,0.0088,68.0
Preston,Ancestry_NS_BP_B_OS_pc,0.009,69.0
Mill Park,Ancestry_NS_BP_B_OS_pc,0.0096,70.0
Footscray,Ancestry_NS_BP_B_OS_pc,0.0099,71.0
Narre Warren North,Ancestry_NS_BP_B_OS_pc,0.0103,72.0
Melton,Ancestry_NS_BP_B_OS_pc,0.0105,73.0
Cranbourne,Ancestry_NS_BP_B_OS_pc,0.0109,74.0
Point Cook,Ancestry_NS_BP_B_OS_pc,0.0109,75.0
Sydenham,Ancestry_NS_BP_B_OS_pc,0.0116,76.0
Narre Warren South,Ancestry_NS_BP_B_OS_pc,0.0125,77.0
Kalkallo,Ancestry_NS_BP_B_OS_pc,0.0128,78.0
Broadmeadows,Ancestry_NS_BP_B_OS_pc,0.0145,79.0
Clarinda,Ancestry_NS_BP_B_OS_pc,0.0151,80.0
Greenvale,Ancestry_NS_BP_B_OS_pc,0.0152,81.0
Mulgrave,Ancestry_NS_BP_B_OS_pc,0.0156,82.0
Tarneit,Ancestry_NS_BP_B_OS_pc,0.0157,83.0
Thomastown,Ancestry_NS_BP_B_OS_pc,0.0173,84.0
Dandenong,Ancestry_NS_BP_B_OS_pc,0.0197,85.0
Kororoit,Ancestry_NS_BP_B_OS_pc,0.0212,86.0
Laverton,Ancestry_NS_BP_B_OS_pc,0.0218,87.0
St Albans,Ancestry_NS_BP_B_OS_pc,0.0339,88.0
Eltham,Ancestry_NS_BP_NS,1478.0,1.0
Rowville,Ancestry_NS_BP_NS,1485.0,2.0
Warrandyte,Ancestry_NS_BP_NS,1685.0,3.0
Evelyn,Ancestry_NS_BP_NS,1749.0,4.0
Mordialloc,Ancestry_NS_BP_NS,1830.0,5.0
Sandringham,Ancestry_NS_BP_NS,1856.0,6.0
Bulleen,Ancestry_NS_BP_NS,1945.0,7.0
Niddrie,Ancestry_NS_BP_NS,1953.0,8.0
Kew,Ancestry_NS_BP_NS,1983.0,9.0
Northcote,Ancestry_NS_BP_NS,2075.0,10.0
Bundoora,Ancestry_NS_BP_NS,2092.0,11.0
Ivanhoe,Ancestry_NS_BP_NS,2104.0,12.0
Hawthorn,Ancestry_NS_BP_NS,2173.0,13.0
Bentleigh,Ancestry_NS_BP_NS,2182.0,14.0
Mornington,Ancestry_NS_BP_NS,2220.0,15.0
Brunswick,Ancestry_NS_BP_NS,2228.0,16.0
Croydon,Ancestry_NS_BP_NS,2246.0,17.0
Malvern,Ancestry_NS_BP_NS,2286.0,18.0
Monbulk,Ancestry_NS_BP_NS,2309.0,19.0
South Barwon,Ancestry_NS_BP_NS,2366.0,20.0
Clarinda,Ancestry_NS_BP_NS,2371.0,21.0
Pascoe Vale,Ancestry_NS_BP_NS,2389.0,22.0
Sydenham,Ancestry_NS_BP_NS,2408.0,23.0
Sunbury,Ancestry_NS_BP_NS,2426.0,24.0
Ashwood,Ancestry_NS_BP_NS,2455.0,25.0
Ringwood,Ancestry_NS_BP_NS,2475.0,26.0
Glen Waverley,Ancestry_NS_BP_NS,2489.0,27.0
Yan Yean,Ancestry_NS_BP_NS,2492.0,28.0
Williamstown,Ancestry_NS_BP_NS,2496.0,29.0
Berwick,Ancestry_NS_BP_NS,2535.0,30.0
Brighton,Ancestry_NS_BP_NS,2599.0,31.0
Hastings,Ancestry_NS_BP_NS,2616.0,32.0
Bayswater,Ancestry_NS_BP_NS,2654.0,33.0
Essendon,Ancestry_NS_BP_NS,2667.0,34.0
Carrum,Ancestry_NS_BP_NS,2745.0,35.0
Mill Park,Ancestry_NS_BP_NS,2823.0,36.0
Bellarine,Ancestry_NS_BP_NS,2841.0,37.0
Box Hill,Ancestry_NS_BP_NS,2915.0,38.0
Caulfield,Ancestry_NS_BP_NS,2926.0,39.0
Geelong,Ancestry_NS_BP_NS,3121.0,40.0
Pakenham,Ancestry_NS_BP_NS,3159.0,41.0
Wendouree,Ancestry_NS_BP_NS,3171.0,42.0
Macedon,Ancestry_NS_BP_NS,3204.0,43.0
Mulgrave,Ancestry_NS_BP_NS,3280.0,44.0
Thomastown,Ancestry_NS_BP_NS,3314.0,45.0
Bendigo East,Ancestry_NS_BP_NS,3319.0,46.0
Greenvale,Ancestry_NS_BP_NS,3331.0,47.0
Preston,Ancestry_NS_BP_NS,3334.0,48.0
Benambra,Ancestry_NS_BP_NS,3454.0,49.0
Footscray,Ancestry_NS_BP_NS,3458.0,50.0
Eureka,Ancestry_NS_BP_NS,3470.0,51.0
Narracan,Ancestry_NS_BP_NS,3526.0,52.0
Ovens Valley,Ancestry_NS_BP_NS,3561.0,53.0
Richmond,Ancestry_NS_BP_NS,3583.0,54.0
Narre Warren South,Ancestry_NS_BP_NS,3612.0,55.0
Point Cook,Ancestry_NS_BP_NS,3616.0,56.0
Oakleigh,Ancestry_NS_BP_NS,3620.0,57.0
Bass,Ancestry_NS_BP_NS,3640.0,58.0
Narre Warren North,Ancestry_NS_BP_NS,3657.0,59.0
Cranbourne,Ancestry_NS_BP_NS,3756.0,60.0
South-West Coast,Ancestry_NS_BP_NS,3758.0,61.0
Polwarth,Ancestry_NS_BP_NS,3798.0,62.0
Nepean,Ancestry_NS_BP_NS,4028.0,63.0
Lowan,Ancestry_NS_BP_NS,4100.0,64.0
Bendigo West,Ancestry_NS_BP_NS,4103.0,65.0
Eildon,Ancestry_NS_BP_NS,4109.0,66.0
Frankston,Ancestry_NS_BP_NS,4122.0,67.0
Murray Plains,Ancestry_NS_BP_NS,4238.0,68.0
Gippsland East,Ancestry_NS_BP_NS,4239.0,69.0
Kalkallo,Ancestry_NS_BP_NS,4245.0,70.0
Albert Park,Ancestry_NS_BP_NS,4330.0,71.0
Werribee,Ancestry_NS_BP_NS,4439.0,72.0
Prahran,Ancestry_NS_BP_NS,4591.0,73.0
Gippsland South,Ancestry_NS_BP_NS,4787.0,74.0
