district,census_variable,value,rank
Narre Warren South,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0288,57.0
Carrum,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0304,58.0
South Barwon,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0308,59.0
Evelyn,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0314,60.0
Nepean,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0319,61.0
Sunbury,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0324,62.0
Yan Yean,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0328,63.0
Bendigo West,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0331,64.0
Eildon,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0341,65.0
South-West Coast,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0349,66.0
Lowan,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0353,67.0
Frankston,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0354,68.0
Lara,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0355,69.0
Ovens Valley,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0355,70.0
Euroa,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0362,71.0
Bendigo East,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0366,72.0
Gippsland South,Blnd_fam_no_otr_chld_pre_Fam_pc,0.037,73.0
Shepparton,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0386,74.0
Murray Plains,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0393,75.0
Bass,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0395,76.0
Mildura,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0402,77.0
Cranbourne,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0404,78.0
Melton,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0408,79.0
Benambra,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0419,80.0
Pakenham,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0422,81.0
Eureka,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0441,82.0
Gippsland East,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0441,83.0
Wendouree,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0445,84.0
Hastings,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0452,85.0
Ripon,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0496,86.0
Narracan,Blnd_fam_no_otr_chld_pre_Fam_pc,0.0544,87.0
Morwell,Blnd_fam_no_otr_chld_pre_Fam_pc,0.055,88.0
Albert Park,Blnd_fam_othr_child_pres_Fam,0.0,1.0
Ashwood,Blnd_fam_othr_child_pres_Fam,0.0,2.0
Bass,Blnd_fam_othr_child_pres_Fam,0.0,3.0
Bayswater,Blnd_fam_othr_child_pres_Fam,0.0,4.0
Bellarine,Blnd_fam_othr_child_pres_Fam,0.0,5.0
Benambra,Blnd_fam_othr_child_pres_Fam,0.0,6.0
Bendigo East,Blnd_fam_othr_child_pres_Fam,0.0,7.0
Bendigo West,Blnd_fam_othr_child_pres_Fam,0.0,8.0
Bentleigh,Blnd_fam_othr_child_pres_Fam,0.0,9.0
Berwick,Blnd_fam_othr_child_pres_Fam,0.0,10.0
Box Hill,Blnd_fam_othr_child_pres_Fam,0.0,11.0
Brighton,Blnd_fam_othr_child_pres_Fam,0.0,12.0
Broadmeadows,Blnd_fam_othr_child_pres_Fam,0.0,13.0
Brunswick,Blnd_fam_othr_child_pres_Fam,0.0,14.0
Bulleen,Blnd_fam_othr_child_pres_Fam,0.0,15.0
Bundoora,Blnd_fam_othr_child_pres_Fam,0.0,16.0
Carrum,Blnd_fam_othr_child_pres_Fam,0.0,17.0
Caulfield,Blnd_fam_othr_child_pres_Fam,0.0,18.0
Clarinda,Blnd_fam_othr_child_pres_Fam,0.0,19.0
Cranbourne,Blnd_fam_othr_child_pres_Fam,0.0,20.0
Croydon,Blnd_fam_othr_child_pres_Fam,0.0,21.0
Dandenong,Blnd_fam_othr_child_pres_Fam,0.0,22.0
Eildon,Blnd_fam_othr_child_pres_Fam,0.0,23.0
Eltham,Blnd_fam_othr_child_pres_Fam,0.0,24.0
Essendon,Blnd_fam_othr_child_pres_Fam,0.0,25.0
Eureka,Blnd_fam_othr_child_pres_Fam,0.0,26.0
Euroa,Blnd_fam_othr_child_pres_Fam,0.0,27.0
Evelyn,Blnd_fam_othr_child_pres_Fam,0.0,28.0
Footscray,Blnd_fam_othr_child_pres_Fam,0.0,29.0
Frankston,Blnd_fam_othr_child_pres_Fam,0.0,30.0
Geelong,Blnd_fam_othr_child_pres_Fam,0.0,31.0
Gippsland East,Blnd_fam_othr_child_pres_Fam,0.0,32.0
Gippsland South,Blnd_fam_othr_child_pres_Fam,0.0,33.0
Glen Waverley,Blnd_fam_othr_child_pres_Fam,0.0,34.0
Greenvale,Blnd_fam_othr_child_pres_Fam,0.0,35.0
Hastings,Blnd_fam_othr_child_pres_Fam,0.0,36.0
Hawthorn,Blnd_fam_othr_child_pres_Fam,0.0,37.0
Ivanhoe,Blnd_fam_othr_child_pres_Fam,0.0,38.0
Kalkallo,Blnd_fam_othr_child_pres_Fam,0.0,39.0
Kew,Blnd_fam_othr_child_pres_Fam,0.0,40.0
Kororoit,Blnd_fam_othr_child_pres_Fam,0.0,41.0
Lara,Blnd_fam_othr_child_pres_Fam,0.0,42.0
Laverton,Blnd_fam_othr_child_pres_Fam,0.0,43.0
Lowan,Blnd_fam_othr_child_pres_Fam,0.0,44.0
Macedon,Blnd_fam_othr_child_pres_Fam,0.0,45.0
Malvern,Blnd_fam_othr_child_pres_Fam,0.0,46.0
Melbourne,Blnd_fam_othr_child_pres_Fam,0.0,47.0
Melton,Blnd_fam_othr_child_pres_Fam,0.0,48.0
Mildura,Blnd_fam_othr_child_pres_Fam,0.0,49.0
Mill Park,Blnd_fam_othr_child_pres_Fam,0.0,50.0
Monbulk,Blnd_fam_othr_child_pres_Fam,0.0,51.0
Mordialloc,Blnd_fam_othr_child_pres_Fam,0.0,52.0
Mornington,Blnd_fam_othr_child_pres_Fam,0.0,53.0
Morwell,Blnd_fam_othr_child_pres_Fam,0.0,54.0
Mulgrave,Blnd_fam_othr_child_pres_Fam,0.0,55.0
Murray Plains,Blnd_fam_othr_child_pres_Fam,0.0,56.0
Narracan,Blnd_fam_othr_child_pres_Fam,0.0,57.0
Narre Warren North,Blnd_fam_othr_child_pres_Fam,0.0,58.0
Narre Warren South,Blnd_fam_othr_child_pres_Fam,0.0,59.0
Nepean,Blnd_fam_othr_child_pres_Fam,0.0,60.0
Niddrie,Blnd_fam_othr_child_pres_Fam,0.0,61.0
Northcote,Blnd_fam_othr_child_pres_Fam,0.0,62.0
Oakleigh,Blnd_fam_othr_child_pres_Fam,0.0,63.0
Ovens Valley,Blnd_fam_othr_child_pres_Fam,0.0,64.0
Pakenham,Blnd_fam_othr_child_pres_Fam,0.0,65.0
Pascoe Vale,Blnd_fam_othr_child_pres_Fam,0.0,66.0
Polwarth,Blnd_fam_othr_child_pres_Fam,0.0,67.0
Prahran,Blnd_fam_othr_child_pres_Fam,0.0,68.0
Preston,Blnd_fam_othr_child_pres_Fam,0.0,69.0
Richmond,Blnd_fam_othr_child_pres_Fam,0.0,70.0
Ringwood,Blnd_fam_othr_child_pres_Fam,0.0,71.0
Ripon,Blnd_fam_othr_child_pres_Fam,0.0,72.0
Rowville,Blnd_fam_othr_child_pres_Fam,0.0,73.0
Sandringham,Blnd_fam_othr_child_pres_Fam,0.0,74.0
Shepparton,Blnd_fam_othr_child_pres_Fam,0.0,75.0
South Barwon,Blnd_fam_othr_child_pres_Fam,0.0,76.0
South-West Coast,Blnd_fam_othr_child_pres_Fam,0.0,77.0
St Albans,Blnd_fam_othr_child_pres_Fam,0.0,78.0
Sunbury,Blnd_fam_othr_child_pres_Fam,0.0,79.0
Sydenham,Blnd_fam_othr_child_pres_Fam,0.0,80.0
Tarneit,Blnd_fam_othr_child_pres_Fam,0.0,81.0
Thomastown,Blnd_fam_othr_child_pres_Fam,0.0,82.0
Warrandyte,Blnd_fam_othr_child_pres_Fam,0.0,83.0
Wendouree,Blnd_fam_othr_child_pres_Fam,0.0,84.0
Werribee,Blnd_fam_othr_child_pres_Fam,0.0,85.0
Williamstown,Blnd_fam_othr_child_pres_Fam,0.0,86.0
Yan Yean,Blnd_fam_othr_child_pres_Fam,0.0,87.0
Point Cook,Blnd_fam_othr_child_pres_Fam,3.0,88.0
Albert Park,Blnd_fam_othr_child_pres_Fam_pc,0.0,1.0
Ashwood,Blnd_fam_othr_child_pres_Fam_pc,0.0,2.0
Bass,Blnd_fam_othr_child_pres_Fam_pc,0.0,3.0
Bayswater,Blnd_fam_othr_child_pres_Fam_pc,0.0,4.0
Bellarine,Blnd_fam_othr_child_pres_Fam_pc,0.0,5.0
Benambra,Blnd_fam_othr_child_pres_Fam_pc,0.0,6.0
Bendigo East,Blnd_fam_othr_child_pres_Fam_pc,0.0,7.0
Bendigo West,Blnd_fam_othr_child_pres_Fam_pc,0.0,8.0
Bentleigh,Blnd_fam_othr_child_pres_Fam_pc,0.0,9.0
Berwick,Blnd_fam_othr_child_pres_Fam_pc,0.0,10.0
Box Hill,Blnd_fam_othr_child_pres_Fam_pc,0.0,11.0
Brighton,Blnd_fam_othr_child_pres_Fam_pc,0.0,12.0
Broadmeadows,Blnd_fam_othr_child_pres_Fam_pc,0.0,13.0
Brunswick,Blnd_fam_othr_child_pres_Fam_pc,0.0,14.0
Bulleen,Blnd_fam_othr_child_pres_Fam_pc,0.0,15.0
Bundoora,Blnd_fam_othr_child_pres_Fam_pc,0.0,16.0
Carrum,Blnd_fam_othr_child_pres_Fam_pc,0.0,17.0
Caulfield,Blnd_fam_othr_child_pres_Fam_pc,0.0,18.0
Clarinda,Blnd_fam_othr_child_pres_Fam_pc,0.0,19.0
Cranbourne,Blnd_fam_othr_child_pres_Fam_pc,0.0,20.0
Croydon,Blnd_fam_othr_child_pres_Fam_pc,0.0,21.0
Dandenong,Blnd_fam_othr_child_pres_Fam_pc,0.0,22.0
Eildon,Blnd_fam_othr_child_pres_Fam_pc,0.0,23.0
Eltham,Blnd_fam_othr_child_pres_Fam_pc,0.0,24.0
Essendon,Blnd_fam_othr_child_pres_Fam_pc,0.0,25.0
Eureka,Blnd_fam_othr_child_pres_Fam_pc,0.0,26.0
Euroa,Blnd_fam_othr_child_pres_Fam_pc,0.0,27.0
Evelyn,Blnd_fam_othr_child_pres_Fam_pc,0.0,28.0
Footscray,Blnd_fam_othr_child_pres_Fam_pc,0.0,29.0
Frankston,Blnd_fam_othr_child_pres_Fam_pc,0.0,30.0
Geelong,Blnd_fam_othr_child_pres_Fam_pc,0.0,31.0
Gippsland East,Blnd_fam_othr_child_pres_Fam_pc,0.0,32.0
Gippsland South,Blnd_fam_othr_child_pres_Fam_pc,0.0,33.0
Glen Waverley,Blnd_fam_othr_child_pres_Fam_pc,0.0,34.0
Greenvale,Blnd_fam_othr_child_pres_Fam_pc,0.0,35.0
Hastings,Blnd_fam_othr_child_pres_Fam_pc,0.0,36.0
Hawthorn,Blnd_fam_othr_child_pres_Fam_pc,0.0,37.0
Ivanhoe,Blnd_fam_othr_child_pres_Fam_pc,0.0,38.0
Kalkallo,Blnd_fam_othr_child_pres_Fam_pc,0.0,39.0
Kew,Blnd_fam_othr_child_pres_Fam_pc,0.0,40.0
Kororoit,Blnd_fam_othr_child_pres_Fam_pc,0.0,41.0
Lara,Blnd_fam_othr_child_pres_Fam_pc,0.0,42.0
Laverton,Blnd_fam_othr_child_pres_Fam_pc,0.0,43.0
Lowan,Blnd_fam_othr_child_pres_Fam_pc,0.0,44.0
Macedon,Blnd_fam_othr_child_pres_Fam_pc,0.0,45.0
Malvern,Blnd_fam_othr_child_pres_Fam_pc,0.0,46.0
Melbourne,Blnd_fam_othr_child_pres_Fam_pc,0.0,47.0
Melton,Blnd_fam_othr_child_pres_Fam_pc,0.0,48.0
Mildura,Blnd_fam_othr_child_pres_Fam_pc,0.0,49.0
Mill Park,Blnd_fam_othr_child_pres_Fam_pc,0.0,50.0
Monbulk,Blnd_fam_othr_child_pres_Fam_pc,0.0,51.0
Mordialloc,Blnd_fam_othr_child_pres_Fam_pc,0.0,52.0
Mornington,Blnd_fam_othr_child_pres_Fam_pc,0.0,53.0
Morwell,Blnd_fam_othr_child_pres_Fam_pc,0.0,54.0
Mulgrave,Blnd_fam_othr_child_pres_Fam_pc,0.0,55.0
Murray Plains,Blnd_fam_othr_child_pres_Fam_pc,0.0,56.0
Narracan,Blnd_fam_othr_child_pres_Fam_pc,0.0,57.0
Narre Warren North,Blnd_fam_othr_child_pres_Fam_pc,0.0,58.0
Narre Warren South,Blnd_fam_othr_child_pres_Fam_pc,0.0,59.0
Nepean,Blnd_fam_othr_child_pres_Fam_pc,0.0,60.0
Niddrie,Blnd_fam_othr_child_pres_Fam_pc,0.0,61.0
Northcote,Blnd_fam_othr_child_pres_Fam_pc,0.0,62.0
Oakleigh,Blnd_fam_othr_child_pres_Fam_pc,0.0,63.0
Ovens Valley,Blnd_fam_othr_child_pres_Fam_pc,0.0,64.0
Pakenham,Blnd_fam_othr_child_pres_Fam_pc,0.0,65.0
Pascoe Vale,Blnd_fam_othr_child_pres_Fam_pc,0.0,66.0
Polwarth,Blnd_fam_othr_child_pres_Fam_pc,0.0,67.0
Prahran,Blnd_fam_othr_child_pres_Fam_pc,0.0,68.0
Preston,Blnd_fam_othr_child_pres_Fam_pc,0.0,69.0
Richmond,Blnd_fam_othr_child_pres_Fam_pc,0.0,70.0
Ringwood,Blnd_fam_othr_child_pres_Fam_pc,0.0,71.0
Ripon,Blnd_fam_othr_child_pres_Fam_pc,0.0,72.0
Rowville,Blnd_fam_othr_child_pres_Fam_pc,0.0,73.0
Sandringham,Blnd_fam_othr_child_pres_Fam_pc,0.0,74.0
Shepparton,Blnd_fam_othr_child_pres_Fam_pc,0.0,75.0
South Barwon,Blnd_fam_othr_child_pres_Fam_pc,0.0,76.0
South-West Coast,Blnd_fam_othr_child_pres_Fam_pc,0.0,77.0
St Albans,Blnd_fam_othr_child_pres_Fam_pc,0.0,78.0
Sunbury,Blnd_fam_othr_child_pres_Fam_pc,0.0,79.0
Sydenham,Blnd_fam_othr_child_pres_Fam_pc,0.0,80.0
Tarneit,Blnd_fam_othr_child_pres_Fam_pc,0.0,81.0
Thomastown,Blnd_fam_othr_child_pres_Fam_pc,0.0,82.0
Warrandyte,Blnd_fam_othr_child_pres_Fam_pc,0.0,83.0
Wendouree,Blnd_fam_othr_child_pres_Fam_pc,0.0,84.0
Werribee,Blnd_fam_othr_child_pres_Fam_pc,0.0,85.0
Williamstown,Blnd_fam_othr_child_pres_Fam_pc,0.0,86.0
Yan Yean,Blnd_fam_othr_child_pres_Fam_pc,0.0,87.0
Point Cook,Blnd_fam_othr_child_pres_Fam_pc,0.0002,88.0
Prahran,Intct_fam_no_otr_chld_pre_Fam,3479.0,1.0
Richmond,Intct_fam_no_otr_chld_pre_Fam,4008.0,2.0
Nepean,Intct_fam_no_otr_chld_pre_Fam,4709.0,3.0
Melbourne,Intct_fam_no_otr_chld_pre_Fam,4839.0,4.0
Gippsland East,Intct_fam_no_otr_chld_pre_Fam,4857.0,5.0
Albert Park,Intct_fam_no_otr_chld_pre_Fam,4897.0,6.0
Brunswick,Intct_fam_no_otr_chld_pre_Fam,5081.0,7.0
Ovens Valley,Intct_fam_no_otr_chld_pre_Fam,5196.0,8.0
Bendigo West,Intct_fam_no_otr_chld_pre_Fam,5273.0,9.0
Euroa,Intct_fam_no_otr_chld_pre_Fam,5310.0,10.0
Gippsland South,Intct_fam_no_otr_chld_pre_Fam,5444.0,11.0
Murray Plains,Intct_fam_no_otr_chld_pre_Fam,5479.0,12.0
Morwell,Intct_fam_no_otr_chld_pre_Fam,5637.0,13.0
Wendouree,Intct_fam_no_otr_chld_pre_Fam,5659.0,14.0
Lowan,Intct_fam_no_otr_chld_pre_Fam,5687.0,15.0
Mildura,Intct_fam_no_otr_chld_pre_Fam,5786.0,16.0
Ripon,Intct_fam_no_otr_chld_pre_Fam,5823.0,17.0
Frankston,Intct_fam_no_otr_chld_pre_Fam,5874.0,18.0
Benambra,Intct_fam_no_otr_chld_pre_Fam,6031.0,19.0
Bass,Intct_fam_no_otr_chld_pre_Fam,6059.0,20.0
Eildon,Intct_fam_no_otr_chld_pre_Fam,6127.0,21.0
South-West Coast,Intct_fam_no_otr_chld_pre_Fam,6286.0,22.0
Lara,Intct_fam_no_otr_chld_pre_Fam,6294.0,23.0
Bellarine,Intct_fam_no_otr_chld_pre_Fam,6573.0,24.0
