district,census_variable,value
Monbulk,Age_yr_0_M_n,359.0
Mordialloc,Age_yr_0_M_n,378.0
Mornington,Age_yr_0_M_n,231.0
Morwell,Age_yr_0_M_n,328.0
Mulgrave,Age_yr_0_M_n,375.0
Murray Plains,Age_yr_0_M_n,306.0
Narracan,Age_yr_0_M_n,384.0
Narre Warren North,Age_yr_0_M_n,384.0
Narre Warren South,Age_yr_0_M_n,627.0
Nepean,Age_yr_0_M_n,241.0
Niddrie,Age_yr_0_M_n,334.0
Northcote,Age_yr_0_M_n,302.0
Oakleigh,Age_yr_0_M_n,392.0
Ovens Valley,Age_yr_0_M_n,245.0
Pakenham,Age_yr_0_M_n,624.0
Pascoe Vale,Age_yr_0_M_n,396.0
Point Cook,Age_yr_0_M_n,581.0
Polwarth,Age_yr_0_M_n,330.0
Prahran,Age_yr_0_M_n,225.0
Preston,Age_yr_0_M_n,437.0
Richmond,Age_yr_0_M_n,255.0
Ringwood,Age_yr_0_M_n,363.0
Ripon,Age_yr_0_M_n,272.0
Rowville,Age_yr_0_M_n,241.0
Sandringham,Age_yr_0_M_n,260.0
Shepparton,Age_yr_0_M_n,385.0
South Barwon,Age_yr_0_M_n,514.0
South-West Coast,Age_yr_0_M_n,317.0
St Albans,Age_yr_0_M_n,360.0
Sunbury,Age_yr_0_M_n,412.0
Sydenham,Age_yr_0_M_n,398.0
Tarneit,Age_yr_0_M_n,709.0
Thomastown,Age_yr_0_M_n,644.0
Warrandyte,Age_yr_0_M_n,231.0
Wendouree,Age_yr_0_M_n,359.0
Werribee,Age_yr_0_M_n,651.0
Williamstown,Age_yr_0_M_n,374.0
Yan Yean,Age_yr_0_M_n,570.0
Albert Park,Age_yr_0_M_pc,0.0043
Ashwood,Age_yr_0_M_pc,0.0035
Bass,Age_yr_0_M_pc,0.0049
Bayswater,Age_yr_0_M_pc,0.0056
Bellarine,Age_yr_0_M_pc,0.0043
Benambra,Age_yr_0_M_pc,0.0048
Bendigo East,Age_yr_0_M_pc,0.0057
Bendigo West,Age_yr_0_M_pc,0.0049
Bentleigh,Age_yr_0_M_pc,0.0044
Berwick,Age_yr_0_M_pc,0.0069
Box Hill,Age_yr_0_M_pc,0.0039
Brighton,Age_yr_0_M_pc,0.0038
Broadmeadows,Age_yr_0_M_pc,0.0073
Brunswick,Age_yr_0_M_pc,0.0044
Bulleen,Age_yr_0_M_pc,0.0033
Bundoora,Age_yr_0_M_pc,0.0048
Carrum,Age_yr_0_M_pc,0.0069
Caulfield,Age_yr_0_M_pc,0.005
Clarinda,Age_yr_0_M_pc,0.0045
Cranbourne,Age_yr_0_M_pc,0.0093
Croydon,Age_yr_0_M_pc,0.0061
Dandenong,Age_yr_0_M_pc,0.006
Eildon,Age_yr_0_M_pc,0.0047
Eltham,Age_yr_0_M_pc,0.004
Essendon,Age_yr_0_M_pc,0.0046
Eureka,Age_yr_0_M_pc,0.0057
Euroa,Age_yr_0_M_pc,0.0042
Evelyn,Age_yr_0_M_pc,0.0062
Footscray,Age_yr_0_M_pc,0.0066
Frankston,Age_yr_0_M_pc,0.0052
Geelong,Age_yr_0_M_pc,0.0054
Gippsland East,Age_yr_0_M_pc,0.0043
Gippsland South,Age_yr_0_M_pc,0.0039
Glen Waverley,Age_yr_0_M_pc,0.0021
Greenvale,Age_yr_0_M_pc,0.0061
Hastings,Age_yr_0_M_pc,0.0057
Hawthorn,Age_yr_0_M_pc,0.0033
Ivanhoe,Age_yr_0_M_pc,0.0044
Kalkallo,Age_yr_0_M_pc,0.0101
Kew,Age_yr_0_M_pc,0.0021
Kororoit,Age_yr_0_M_pc,0.0058
Lara,Age_yr_0_M_pc,0.0049
Laverton,Age_yr_0_M_pc,0.0078
Lowan,Age_yr_0_M_pc,0.0043
Macedon,Age_yr_0_M_pc,0.0034
Malvern,Age_yr_0_M_pc,0.0034
Melbourne,Age_yr_0_M_pc,0.0028
Melton,Age_yr_0_M_pc,0.0079
Mildura,Age_yr_0_M_pc,0.0043
Mill Park,Age_yr_0_M_pc,0.0048
Monbulk,Age_yr_0_M_pc,0.0054
Mordialloc,Age_yr_0_M_pc,0.0052
Mornington,Age_yr_0_M_pc,0.0035
Morwell,Age_yr_0_M_pc,0.0046
Mulgrave,Age_yr_0_M_pc,0.0049
Murray Plains,Age_yr_0_M_pc,0.0047
Narracan,Age_yr_0_M_pc,0.0056
Narre Warren North,Age_yr_0_M_pc,0.0049
Narre Warren South,Age_yr_0_M_pc,0.0069
Nepean,Age_yr_0_M_pc,0.0039
Niddrie,Age_yr_0_M_pc,0.0048
Northcote,Age_yr_0_M_pc,0.0045
Oakleigh,Age_yr_0_M_pc,0.0044
Ovens Valley,Age_yr_0_M_pc,0.0039
Pakenham,Age_yr_0_M_pc,0.0082
Pascoe Vale,Age_yr_0_M_pc,0.0057
Point Cook,Age_yr_0_M_pc,0.0063
Polwarth,Age_yr_0_M_pc,0.0047
Prahran,Age_yr_0_M_pc,0.0031
Preston,Age_yr_0_M_pc,0.0059
Richmond,Age_yr_0_M_pc,0.0038
Ringwood,Age_yr_0_M_pc,0.0045
Ripon,Age_yr_0_M_pc,0.0039
Rowville,Age_yr_0_M_pc,0.0034
Sandringham,Age_yr_0_M_pc,0.0041
Shepparton,Age_yr_0_M_pc,0.0052
South Barwon,Age_yr_0_M_pc,0.0071
South-West Coast,Age_yr_0_M_pc,0.0045
St Albans,Age_yr_0_M_pc,0.0049
Sunbury,Age_yr_0_M_pc,0.0065
Sydenham,Age_yr_0_M_pc,0.0051
Tarneit,Age_yr_0_M_pc,0.0076
Thomastown,Age_yr_0_M_pc,0.0083
Warrandyte,Age_yr_0_M_pc,0.0031
Wendouree,Age_yr_0_M_pc,0.0052
Werribee,Age_yr_0_M_pc,0.0077
Williamstown,Age_yr_0_M_pc,0.0057
Yan Yean,Age_yr_0_M_pc,0.0078
Albert Park,Age_yr_0_F_n,239.0
Ashwood,Age_yr_0_F_n,284.0
Bass,Age_yr_0_F_n,341.0
Bayswater,Age_yr_0_F_n,378.0
Bellarine,Age_yr_0_F_n,279.0
Benambra,Age_yr_0_F_n,336.0
Bendigo East,Age_yr_0_F_n,382.0
Bendigo West,Age_yr_0_F_n,244.0
Bentleigh,Age_yr_0_F_n,385.0
Berwick,Age_yr_0_F_n,537.0
Box Hill,Age_yr_0_F_n,281.0
Brighton,Age_yr_0_F_n,270.0
Broadmeadows,Age_yr_0_F_n,563.0
Brunswick,Age_yr_0_F_n,296.0
Bulleen,Age_yr_0_F_n,253.0
Bundoora,Age_yr_0_F_n,311.0
Carrum,Age_yr_0_F_n,494.0
Caulfield,Age_yr_0_F_n,361.0
Clarinda,Age_yr_0_F_n,275.0
Cranbourne,Age_yr_0_F_n,719.0
Croydon,Age_yr_0_F_n,470.0
Dandenong,Age_yr_0_F_n,549.0
Eildon,Age_yr_0_F_n,272.0
Eltham,Age_yr_0_F_n,305.0
Essendon,Age_yr_0_F_n,302.0
Eureka,Age_yr_0_F_n,439.0
Euroa,Age_yr_0_F_n,271.0
Evelyn,Age_yr_0_F_n,363.0
Footscray,Age_yr_0_F_n,442.0
Frankston,Age_yr_0_F_n,294.0
Geelong,Age_yr_0_F_n,358.0
Gippsland East,Age_yr_0_F_n,214.0
Gippsland South,Age_yr_0_F_n,289.0
Glen Waverley,Age_yr_0_F_n,204.0
Greenvale,Age_yr_0_F_n,405.0
Hastings,Age_yr_0_F_n,365.0
Hawthorn,Age_yr_0_F_n,242.0
Ivanhoe,Age_yr_0_F_n,314.0
Kalkallo,Age_yr_0_F_n,891.0
Kew,Age_yr_0_F_n,176.0
Kororoit,Age_yr_0_F_n,575.0
Lara,Age_yr_0_F_n,381.0
Laverton,Age_yr_0_F_n,711.0
Lowan,Age_yr_0_F_n,292.0
Macedon,Age_yr_0_F_n,264.0
Malvern,Age_yr_0_F_n,238.0
Melbourne,Age_yr_0_F_n,413.0
Melton,Age_yr_0_F_n,573.0
Mildura,Age_yr_0_F_n,304.0
Mill Park,Age_yr_0_F_n,362.0
Monbulk,Age_yr_0_F_n,270.0
Mordialloc,Age_yr_0_F_n,368.0
Mornington,Age_yr_0_F_n,184.0
Morwell,Age_yr_0_F_n,344.0
Mulgrave,Age_yr_0_F_n,317.0
Murray Plains,Age_yr_0_F_n,325.0
Narracan,Age_yr_0_F_n,401.0
Narre Warren North,Age_yr_0_F_n,346.0
Narre Warren South,Age_yr_0_F_n,556.0
Nepean,Age_yr_0_F_n,198.0
Niddrie,Age_yr_0_F_n,295.0
Northcote,Age_yr_0_F_n,317.0
Oakleigh,Age_yr_0_F_n,333.0
Ovens Valley,Age_yr_0_F_n,211.0
Pakenham,Age_yr_0_F_n,593.0
Pascoe Vale,Age_yr_0_F_n,379.0
Point Cook,Age_yr_0_F_n,544.0
Polwarth,Age_yr_0_F_n,366.0
Prahran,Age_yr_0_F_n,265.0
Preston,Age_yr_0_F_n,395.0
Richmond,Age_yr_0_F_n,321.0
Ringwood,Age_yr_0_F_n,423.0
Ripon,Age_yr_0_F_n,298.0
Rowville,Age_yr_0_F_n,219.0
Sandringham,Age_yr_0_F_n,215.0
Shepparton,Age_yr_0_F_n,364.0
South Barwon,Age_yr_0_F_n,454.0
South-West Coast,Age_yr_0_F_n,266.0
St Albans,Age_yr_0_F_n,339.0
Sunbury,Age_yr_0_F_n,362.0
Sydenham,Age_yr_0_F_n,417.0
Tarneit,Age_yr_0_F_n,680.0
Thomastown,Age_yr_0_F_n,513.0
Warrandyte,Age_yr_0_F_n,247.0
Wendouree,Age_yr_0_F_n,303.0
Werribee,Age_yr_0_F_n,636.0
Williamstown,Age_yr_0_F_n,351.0
Yan Yean,Age_yr_0_F_n,533.0
Albert Park,Age_yr_0_F_pc,0.0032
Ashwood,Age_yr_0_F_pc,0.0035
Bass,Age_yr_0_F_pc,0.0052
Bayswater,Age_yr_0_F_pc,0.0052
Bellarine,Age_yr_0_F_pc,0.004
Benambra,Age_yr_0_F_pc,0.005
Bendigo East,Age_yr_0_F_pc,0.0053
Bendigo West,Age_yr_0_F_pc,0.0038
Bentleigh,Age_yr_0_F_pc,0.005
Berwick,Age_yr_0_F_pc,0.0066
Box Hill,Age_yr_0_F_pc,0.0033
Brighton,Age_yr_0_F_pc,0.0041
Broadmeadows,Age_yr_0_F_pc,0.007
Brunswick,Age_yr_0_F_pc,0.0043
Bulleen,Age_yr_0_F_pc,0.0034
Bundoora,Age_yr_0_F_pc,0.0045
Carrum,Age_yr_0_F_pc,0.0067
Caulfield,Age_yr_0_F_pc,0.005
Clarinda,Age_yr_0_F_pc,0.0037
Cranbourne,Age_yr_0_F_pc,0.0082
Croydon,Age_yr_0_F_pc,0.0063
Dandenong,Age_yr_0_F_pc,0.0061
Eildon,Age_yr_0_F_pc,0.0041
Eltham,Age_yr_0_F_pc,0.0046
Essendon,Age_yr_0_F_pc,0.0043
Eureka,Age_yr_0_F_pc,0.0059
Euroa,Age_yr_0_F_pc,0.0041
Evelyn,Age_yr_0_F_pc,0.0052
Footscray,Age_yr_0_F_pc,0.0061
Frankston,Age_yr_0_F_pc,0.0043
Geelong,Age_yr_0_F_pc,0.005
Gippsland East,Age_yr_0_F_pc,0.0033
Gippsland South,Age_yr_0_F_pc,0.0044
Glen Waverley,Age_yr_0_F_pc,0.0025
Greenvale,Age_yr_0_F_pc,0.0053
Hastings,Age_yr_0_F_pc,0.0055
Hawthorn,Age_yr_0_F_pc,0.0034
Ivanhoe,Age_yr_0_F_pc,0.0047
Kalkallo,Age_yr_0_F_pc,0.0093
Kew,Age_yr_0_F_pc,0.0024
Kororoit,Age_yr_0_F_pc,0.0066
Lara,Age_yr_0_F_pc,0.0054
Laverton,Age_yr_0_F_pc,0.0076
Lowan,Age_yr_0_F_pc,0.0043
Macedon,Age_yr_0_F_pc,0.0041
Malvern,Age_yr_0_F_pc,0.0037
Melbourne,Age_yr_0_F_pc,0.0035
Melton,Age_yr_0_F_pc,0.0069
Mildura,Age_yr_0_F_pc,0.0044
Mill Park,Age_yr_0_F_pc,0.0053
Monbulk,Age_yr_0_F_pc,0.0041
Mordialloc,Age_yr_0_F_pc,0.0051
Mornington,Age_yr_0_F_pc,0.0028
Morwell,Age_yr_0_F_pc,0.0048
Mulgrave,Age_yr_0_F_pc,0.0041
Murray Plains,Age_yr_0_F_pc,0.005
Narracan,Age_yr_0_F_pc,0.0059
Narre Warren North,Age_yr_0_F_pc,0.0044
Narre Warren South,Age_yr_0_F_pc,0.0062
Nepean,Age_yr_0_F_pc,0.0032
Niddrie,Age_yr_0_F_pc,0.0043
Northcote,Age_yr_0_F_pc,0.0047
Oakleigh,Age_yr_0_F_pc,0.0037
Ovens Valley,Age_yr_0_F_pc,0.0033
Pakenham,Age_yr_0_F_pc,0.0078
Pascoe Vale,Age_yr_0_F_pc,0.0055
Point Cook,Age_yr_0_F_pc,0.0059
Polwarth,Age_yr_0_F_pc,0.0052
Prahran,Age_yr_0_F_pc,0.0037
Preston,Age_yr_0_F_pc,0.0053
Richmond,Age_yr_0_F_pc,0.0048
Ringwood,Age_yr_0_F_pc,0.0053
Ripon,Age_yr_0_F_pc,0.0043
Rowville,Age_yr_0_F_pc,0.0031
Sandringham,Age_yr_0_F_pc,0.0034
Shepparton,Age_yr_0_F_pc,0.0049
South Barwon,Age_yr_0_F_pc,0.0062
South-West Coast,Age_yr_0_F_pc,0.0038
St Albans,Age_yr_0_F_pc,0.0046
Sunbury,Age_yr_0_F_pc,0.0057
Sydenham,Age_yr_0_F_pc,0.0054
Tarneit,Age_yr_0_F_pc,0.0073
Thomastown,Age_yr_0_F_pc,0.0066
Warrandyte,Age_yr_0_F_pc,0.0033
Wendouree,Age_yr_0_F_pc,0.0044
Werribee,Age_yr_0_F_pc,0.0076
Williamstown,Age_yr_0_F_pc,0.0053
Yan Yean,Age_yr_0_F_pc,0.0073
Albert Park,Age_yr_0_P_n,576.0
Ashwood,Age_yr_0_P_n,661.0
Bass,Age_yr_0_P_n,751.0
Bayswater,Age_yr_0_P_n,859.0
Bellarine,Age_yr_0_P_n,635.0
Benambra,Age_yr_0_P_n,670.0
Bendigo East,Age_yr_0_P_n,858.0
Bendigo West,Age_yr_0_P_n,643.0
Bentleigh,Age_yr_0_P_n,733.0
Berwick,Age_yr_0_P_n,1153.0
Box Hill,Age_yr_0_P_n,618.0
Brighton,Age_yr_0_P_n,552.0
Broadmeadows,Age_yr_0_P_n,1139.0
Brunswick,Age_yr_0_P_n,623.0
Bulleen,Age_yr_0_P_n,562.0
Bundoora,Age_yr_0_P_n,723.0
Carrum,Age_yr_0_P_n,972.0
Caulfield,Age_yr_0_P_n,736.0
Clarinda,Age_yr_0_P_n,730.0
Cranbourne,Age_yr_0_P_n,1545.0
Croydon,Age_yr_0_P_n,961.0
Dandenong,Age_yr_0_P_n,1142.0
Eildon,Age_yr_0_P_n,646.0
Eltham,Age_yr_0_P_n,633.0
Essendon,Age_yr_0_P_n,671.0
Eureka,Age_yr_0_P_n,826.0
Euroa,Age_yr_0_P_n,594.0
Evelyn,Age_yr_0_P_n,871.0
Footscray,Age_yr_0_P_n,928.0
Frankston,Age_yr_0_P_n,742.0
Geelong,Age_yr_0_P_n,821.0
Gippsland East,Age_yr_0_P_n,556.0
Gippsland South,Age_yr_0_P_n,602.0
Glen Waverley,Age_yr_0_P_n,496.0
Greenvale,Age_yr_0_P_n,896.0
Hastings,Age_yr_0_P_n,802.0
Hawthorn,Age_yr_0_P_n,551.0
Ivanhoe,Age_yr_0_P_n,635.0
Kalkallo,Age_yr_0_P_n,1907.0
Kew,Age_yr_0_P_n,417.0
Kororoit,Age_yr_0_P_n,1146.0
Lara,Age_yr_0_P_n,753.0
Laverton,Age_yr_0_P_n,1499.0
Lowan,Age_yr_0_P_n,702.0
Macedon,Age_yr_0_P_n,548.0
Malvern,Age_yr_0_P_n,528.0
Melbourne,Age_yr_0_P_n,854.0
Melton,Age_yr_0_P_n,1330.0
Mildura,Age_yr_0_P_n,712.0
Mill Park,Age_yr_0_P_n,772.0
Monbulk,Age_yr_0_P_n,682.0
Mordialloc,Age_yr_0_P_n,757.0
Mornington,Age_yr_0_P_n,461.0
Morwell,Age_yr_0_P_n,736.0
Mulgrave,Age_yr_0_P_n,751.0
Murray Plains,Age_yr_0_P_n,619.0
Narracan,Age_yr_0_P_n,811.0
Narre Warren North,Age_yr_0_P_n,824.0
Narre Warren South,Age_yr_0_P_n,1208.0
Nepean,Age_yr_0_P_n,524.0
Niddrie,Age_yr_0_P_n,721.0
Northcote,Age_yr_0_P_n,681.0
Oakleigh,Age_yr_0_P_n,891.0
Ovens Valley,Age_yr_0_P_n,541.0
Pakenham,Age_yr_0_P_n,1241.0
Pascoe Vale,Age_yr_0_P_n,824.0
Point Cook,Age_yr_0_P_n,1198.0
Polwarth,Age_yr_0_P_n,714.0
Prahran,Age_yr_0_P_n,574.0
Preston,Age_yr_0_P_n,892.0
Richmond,Age_yr_0_P_n,595.0
Ringwood,Age_yr_0_P_n,893.0
Ripon,Age_yr_0_P_n,642.0
Rowville,Age_yr_0_P_n,583.0
Sandringham,Age_yr_0_P_n,520.0
Shepparton,Age_yr_0_P_n,816.0
South Barwon,Age_yr_0_P_n,1035.0
South-West Coast,Age_yr_0_P_n,668.0
St Albans,Age_yr_0_P_n,767.0
Sunbury,Age_yr_0_P_n,786.0
Sydenham,Age_yr_0_P_n,823.0
Tarneit,Age_yr_0_P_n,1479.0
Thomastown,Age_yr_0_P_n,1163.0
Warrandyte,Age_yr_0_P_n,517.0
Wendouree,Age_yr_0_P_n,746.0
Werribee,Age_yr_0_P_n,1292.0
Williamstown,Age_yr_0_P_n,795.0
Yan Yean,Age_yr_0_P_n,1081.0
Albert Park,Age_yr_0_P_pc,0.0078
Ashwood,Age_yr_0_P_pc,0.0082
Bass,Age_yr_0_P_pc,0.0114
Bayswater,Age_yr_0_P_pc,0.0118
Bellarine,Age_yr_0_P_pc,0.0091
Benambra,Age_yr_0_P_pc,0.01
Bendigo East,Age_yr_0_P_pc,0.0119
Bendigo West,Age_yr_0_P_pc,0.0101
Bentleigh,Age_yr_0_P_pc,0.0096
Berwick,Age_yr_0_P_pc,0.0142
Box Hill,Age_yr_0_P_pc,0.0073
Brighton,Age_yr_0_P_pc,0.0084
Broadmeadows,Age_yr_0_P_pc,0.0141
Brunswick,Age_yr_0_P_pc,0.0091
Bulleen,Age_yr_0_P_pc,0.0075
Bundoora,Age_yr_0_P_pc,0.0104
Carrum,Age_yr_0_P_pc,0.0131
Caulfield,Age_yr_0_P_pc,0.0103
Clarinda,Age_yr_0_P_pc,0.0099
Cranbourne,Age_yr_0_P_pc,0.0177
Croydon,Age_yr_0_P_pc,0.0129
Dandenong,Age_yr_0_P_pc,0.0127
Eildon,Age_yr_0_P_pc,0.0098
Eltham,Age_yr_0_P_pc,0.0095
Essendon,Age_yr_0_P_pc,0.0096
Eureka,Age_yr_0_P_pc,0.0111
Euroa,Age_yr_0_P_pc,0.0089
Evelyn,Age_yr_0_P_pc,0.0126
Footscray,Age_yr_0_P_pc,0.0128
Frankston,Age_yr_0_P_pc,0.0109
Geelong,Age_yr_0_P_pc,0.0114
Gippsland East,Age_yr_0_P_pc,0.0087
Gippsland South,Age_yr_0_P_pc,0.0091
Glen Waverley,Age_yr_0_P_pc,0.006
Greenvale,Age_yr_0_P_pc,0.0117
Hastings,Age_yr_0_P_pc,0.012
Hawthorn,Age_yr_0_P_pc,0.0078
Ivanhoe,Age_yr_0_P_pc,0.0096
Kalkallo,Age_yr_0_P_pc,0.02
Kew,Age_yr_0_P_pc,0.0056
Kororoit,Age_yr_0_P_pc,0.0131
Lara,Age_yr_0_P_pc,0.0107
Laverton,Age_yr_0_P_pc,0.0159
Lowan,Age_yr_0_P_pc,0.0103
Macedon,Age_yr_0_P_pc,0.0085
Malvern,Age_yr_0_P_pc,0.0082
Melbourne,Age_yr_0_P_pc,0.0072
Melton,Age_yr_0_P_pc,0.0161
Mildura,Age_yr_0_P_pc,0.0102
Mill Park,Age_yr_0_P_pc,0.0112
Monbulk,Age_yr_0_P_pc,0.0103
Mordialloc,Age_yr_0_P_pc,0.0105
Mornington,Age_yr_0_P_pc,0.007
Morwell,Age_yr_0_P_pc,0.0102
Mulgrave,Age_yr_0_P_pc,0.0098
Murray Plains,Age_yr_0_P_pc,0.0095
Narracan,Age_yr_0_P_pc,0.0119
Narre Warren North,Age_yr_0_P_pc,0.0105
Narre Warren South,Age_yr_0_P_pc,0.0134
Nepean,Age_yr_0_P_pc,0.0084
Niddrie,Age_yr_0_P_pc,0.0104
Northcote,Age_yr_0_P_pc,0.0101
Oakleigh,Age_yr_0_P_pc,0.0099
Ovens Valley,Age_yr_0_P_pc,0.0086
Pakenham,Age_yr_0_P_pc,0.0162
Pascoe Vale,Age_yr_0_P_pc,0.0119
Point Cook,Age_yr_0_P_pc,0.0129
Polwarth,Age_yr_0_P_pc,0.0101
Prahran,Age_yr_0_P_pc,0.0079
Preston,Age_yr_0_P_pc,0.0121
Richmond,Age_yr_0_P_pc,0.0088
Ringwood,Age_yr_0_P_pc,0.0111
Ripon,Age_yr_0_P_pc,0.0093
Rowville,Age_yr_0_P_pc,0.0082
Sandringham,Age_yr_0_P_pc,0.0082
Shepparton,Age_yr_0_P_pc,0.011
South Barwon,Age_yr_0_P_pc,0.0142
South-West Coast,Age_yr_0_P_pc,0.0096
St Albans,Age_yr_0_P_pc,0.0103
Sunbury,Age_yr_0_P_pc,0.0124
Sydenham,Age_yr_0_P_pc,0.0106
Tarneit,Age_yr_0_P_pc,0.0159
Thomastown,Age_yr_0_P_pc,0.0149
Warrandyte,Age_yr_0_P_pc,0.007
Wendouree,Age_yr_0_P_pc,0.0109
Werribee,Age_yr_0_P_pc,0.0153
Williamstown,Age_yr_0_P_pc,0.012
Yan Yean,Age_yr_0_P_pc,0.0149
Albert Park,Age_yr_1_M_n,256.0
Ashwood,Age_yr_1_M_n,356.0
Bass,Age_yr_1_M_n,308.0
Bayswater,Age_yr_1_M_n,361.0
Bellarine,Age_yr_1_M_n,285.0
Benambra,Age_yr_1_M_n,349.0
Bendigo East,Age_yr_1_M_n,384.0
Bendigo West,Age_yr_1_M_n,308.0
Bentleigh,Age_yr_1_M_n,407.0
Berwick,Age_yr_1_M_n,553.0
Box Hill,Age_yr_1_M_n,323.0
Brighton,Age_yr_1_M_n,188.0
Broadmeadows,Age_yr_1_M_n,626.0
Brunswick,Age_yr_1_M_n,268.0
Bulleen,Age_yr_1_M_n,298.0
Bundoora,Age_yr_1_M_n,324.0
Carrum,Age_yr_1_M_n,515.0
Caulfield,Age_yr_1_M_n,384.0
Clarinda,Age_yr_1_M_n,307.0
Cranbourne,Age_yr_1_M_n,886.0
Croydon,Age_yr_1_M_n,424.0
Dandenong,Age_yr_1_M_n,557.0
Eildon,Age_yr_1_M_n,209.0
Eltham,Age_yr_1_M_n,293.0
Essendon,Age_yr_1_M_n,317.0
Eureka,Age_yr_1_M_n,408.0
Euroa,Age_yr_1_M_n,249.0
Evelyn,Age_yr_1_M_n,488.0
Footscray,Age_yr_1_M_n,441.0
Frankston,Age_yr_1_M_n,404.0
Geelong,Age_yr_1_M_n,432.0
Gippsland East,Age_yr_1_M_n,268.0
Gippsland South,Age_yr_1_M_n,292.0
Glen Waverley,Age_yr_1_M_n,250.0
Greenvale,Age_yr_1_M_n,505.0
Hastings,Age_yr_1_M_n,415.0
Hawthorn,Age_yr_1_M_n,182.0
Ivanhoe,Age_yr_1_M_n,346.0
Kalkallo,Age_yr_1_M_n,997.0
Kew,Age_yr_1_M_n,232.0
Kororoit,Age_yr_1_M_n,578.0
Lara,Age_yr_1_M_n,368.0
Laverton,Age_yr_1_M_n,836.0
Lowan,Age_yr_1_M_n,304.0
Macedon,Age_yr_1_M_n,290.0
Malvern,Age_yr_1_M_n,204.0
Melbourne,Age_yr_1_M_n,344.0
Melton,Age_yr_1_M_n,773.0
Mildura,Age_yr_1_M_n,391.0
Mill Park,Age_yr_1_M_n,426.0
Monbulk,Age_yr_1_M_n,312.0
Mordialloc,Age_yr_1_M_n,418.0
Mornington,Age_yr_1_M_n,221.0
Morwell,Age_yr_1_M_n,373.0
Mulgrave,Age_yr_1_M_n,384.0
Murray Plains,Age_yr_1_M_n,273.0
Narracan,Age_yr_1_M_n,312.0
Narre Warren North,Age_yr_1_M_n,421.0
Narre Warren South,Age_yr_1_M_n,536.0
Nepean,Age_yr_1_M_n,259.0
Niddrie,Age_yr_1_M_n,341.0
Northcote,Age_yr_1_M_n,317.0
Oakleigh,Age_yr_1_M_n,420.0
Ovens Valley,Age_yr_1_M_n,210.0
Pakenham,Age_yr_1_M_n,669.0
Pascoe Vale,Age_yr_1_M_n,354.0
Point Cook,Age_yr_1_M_n,663.0
Polwarth,Age_yr_1_M_n,331.0
Prahran,Age_yr_1_M_n,219.0
Preston,Age_yr_1_M_n,430.0
Richmond,Age_yr_1_M_n,259.0
Ringwood,Age_yr_1_M_n,429.0
Ripon,Age_yr_1_M_n,295.0
Rowville,Age_yr_1_M_n,275.0
Sandringham,Age_yr_1_M_n,244.0
Shepparton,Age_yr_1_M_n,437.0
South Barwon,Age_yr_1_M_n,454.0
South-West Coast,Age_yr_1_M_n,299.0
St Albans,Age_yr_1_M_n,444.0
Sunbury,Age_yr_1_M_n,368.0
Sydenham,Age_yr_1_M_n,425.0
Tarneit,Age_yr_1_M_n,861.0
Thomastown,Age_yr_1_M_n,647.0
Warrandyte,Age_yr_1_M_n,273.0
Wendouree,Age_yr_1_M_n,314.0
Werribee,Age_yr_1_M_n,748.0
