district,census_variable,value,rank
Broadmeadows,F_0_cond_0_14_pc,0.0794,65.0
South Barwon,F_0_cond_0_14_pc,0.0797,66.0
Evelyn,F_0_cond_0_14_pc,0.0798,67.0
Mill Park,F_0_cond_0_14_pc,0.0801,68.0
Eltham,F_0_cond_0_14_pc,0.0807,69.0
Bentleigh,F_0_cond_0_14_pc,0.081,70.0
Williamstown,F_0_cond_0_14_pc,0.0813,71.0
Carrum,F_0_cond_0_14_pc,0.0828,72.0
Mordialloc,F_0_cond_0_14_pc,0.084,73.0
Sydenham,F_0_cond_0_14_pc,0.0859,74.0
Greenvale,F_0_cond_0_14_pc,0.0887,75.0
Thomastown,F_0_cond_0_14_pc,0.0896,76.0
Laverton,F_0_cond_0_14_pc,0.0914,77.0
Werribee,F_0_cond_0_14_pc,0.0952,78.0
Kororoit,F_0_cond_0_14_pc,0.0954,79.0
Narre Warren South,F_0_cond_0_14_pc,0.0961,80.0
Pakenham,F_0_cond_0_14_pc,0.0984,81.0
Berwick,F_0_cond_0_14_pc,0.1015,82.0
Melton,F_0_cond_0_14_pc,0.1026,83.0
Yan Yean,F_0_cond_0_14_pc,0.1039,84.0
Cranbourne,F_0_cond_0_14_pc,0.1046,85.0
Point Cook,F_0_cond_0_14_pc,0.1052,86.0
Tarneit,F_0_cond_0_14_pc,0.1052,87.0
Kalkallo,F_0_cond_0_14_pc,0.1122,88.0
Nepean,F_0_cond_15_24,1658.0,1.0
Gippsland East,F_0_cond_15_24,1825.0,2.0
Euroa,F_0_cond_15_24,1931.0,3.0
Ovens Valley,F_0_cond_15_24,1984.0,4.0
Bellarine,F_0_cond_15_24,1994.0,5.0
Bendigo West,F_0_cond_15_24,2020.0,6.0
Macedon,F_0_cond_15_24,2038.0,7.0
Gippsland South,F_0_cond_15_24,2045.0,8.0
Bass,F_0_cond_15_24,2084.0,9.0
Ripon,F_0_cond_15_24,2131.0,10.0
Williamstown,F_0_cond_15_24,2132.0,11.0
Eildon,F_0_cond_15_24,2154.0,12.0
Lowan,F_0_cond_15_24,2156.0,13.0
Polwarth,F_0_cond_15_24,2157.0,14.0
Murray Plains,F_0_cond_15_24,2182.0,15.0
Northcote,F_0_cond_15_24,2184.0,16.0
Benambra,F_0_cond_15_24,2249.0,17.0
Sunbury,F_0_cond_15_24,2283.0,18.0
Frankston,F_0_cond_15_24,2297.0,19.0
Monbulk,F_0_cond_15_24,2342.0,20.0
South-West Coast,F_0_cond_15_24,2366.0,21.0
Hastings,F_0_cond_15_24,2377.0,22.0
Mildura,F_0_cond_15_24,2381.0,23.0
Richmond,F_0_cond_15_24,2381.0,24.0
Narracan,F_0_cond_15_24,2433.0,25.0
Morwell,F_0_cond_15_24,2446.0,26.0
Mornington,F_0_cond_15_24,2460.0,27.0
Footscray,F_0_cond_15_24,2461.0,28.0
Pascoe Vale,F_0_cond_15_24,2524.0,29.0
Sandringham,F_0_cond_15_24,2564.0,30.0
Ivanhoe,F_0_cond_15_24,2594.0,31.0
Bayswater,F_0_cond_15_24,2608.0,32.0
Brighton,F_0_cond_15_24,2609.0,33.0
Carrum,F_0_cond_15_24,2632.0,34.0
Wendouree,F_0_cond_15_24,2655.0,35.0
Geelong,F_0_cond_15_24,2666.0,36.0
Preston,F_0_cond_15_24,2666.0,37.0
Eureka,F_0_cond_15_24,2667.0,38.0
Albert Park,F_0_cond_15_24,2681.0,39.0
Croydon,F_0_cond_15_24,2702.0,40.0
Evelyn,F_0_cond_15_24,2703.0,41.0
Prahran,F_0_cond_15_24,2719.0,42.0
Shepparton,F_0_cond_15_24,2722.0,43.0
Brunswick,F_0_cond_15_24,2729.0,44.0
Eltham,F_0_cond_15_24,2741.0,45.0
Niddrie,F_0_cond_15_24,2749.0,46.0
Lara,F_0_cond_15_24,2772.0,47.0
Bendigo East,F_0_cond_15_24,2790.0,48.0
Ringwood,F_0_cond_15_24,2919.0,49.0
Yan Yean,F_0_cond_15_24,3000.0,50.0
Pakenham,F_0_cond_15_24,3045.0,51.0
Essendon,F_0_cond_15_24,3048.0,52.0
Bundoora,F_0_cond_15_24,3063.0,53.0
Caulfield,F_0_cond_15_24,3122.0,54.0
Bulleen,F_0_cond_15_24,3123.0,55.0
Malvern,F_0_cond_15_24,3123.0,56.0
Bentleigh,F_0_cond_15_24,3128.0,57.0
Mordialloc,F_0_cond_15_24,3165.0,58.0
Mill Park,F_0_cond_15_24,3175.0,59.0
Clarinda,F_0_cond_15_24,3194.0,60.0
South Barwon,F_0_cond_15_24,3211.0,61.0
Thomastown,F_0_cond_15_24,3250.0,62.0
Melton,F_0_cond_15_24,3267.0,63.0
Mulgrave,F_0_cond_15_24,3301.0,64.0
Werribee,F_0_cond_15_24,3350.0,65.0
Warrandyte,F_0_cond_15_24,3374.0,66.0
Rowville,F_0_cond_15_24,3394.0,67.0
Broadmeadows,F_0_cond_15_24,3531.0,68.0
Point Cook,F_0_cond_15_24,3579.0,69.0
Narre Warren North,F_0_cond_15_24,3596.0,70.0
St Albans,F_0_cond_15_24,3643.0,71.0
Berwick,F_0_cond_15_24,3658.0,72.0
Hawthorn,F_0_cond_15_24,3706.0,73.0
Cranbourne,F_0_cond_15_24,3767.0,74.0
Laverton,F_0_cond_15_24,3785.0,75.0
Kororoit,F_0_cond_15_24,3876.0,76.0
Glen Waverley,F_0_cond_15_24,3951.0,77.0
Ashwood,F_0_cond_15_24,3959.0,78.0
Kew,F_0_cond_15_24,4013.0,79.0
Tarneit,F_0_cond_15_24,4063.0,80.0
Dandenong,F_0_cond_15_24,4147.0,81.0
Kalkallo,F_0_cond_15_24,4156.0,82.0
Sydenham,F_0_cond_15_24,4166.0,83.0
Greenvale,F_0_cond_15_24,4524.0,84.0
Box Hill,F_0_cond_15_24,4555.0,85.0
Narre Warren South,F_0_cond_15_24,5044.0,86.0
Oakleigh,F_0_cond_15_24,5070.0,87.0
Melbourne,F_0_cond_15_24,10931.0,88.0
Nepean,F_0_cond_15_24_pc,0.0267,1.0
Gippsland East,F_0_cond_15_24_pc,0.0285,2.0
Bellarine,F_0_cond_15_24_pc,0.0287,3.0
Euroa,F_0_cond_15_24_pc,0.029,4.0
Polwarth,F_0_cond_15_24_pc,0.0307,5.0
Ripon,F_0_cond_15_24_pc,0.0309,6.0
Gippsland South,F_0_cond_15_24_pc,0.0311,7.0
Ovens Valley,F_0_cond_15_24_pc,0.0314,8.0
Lowan,F_0_cond_15_24_pc,0.0315,9.0
Bass,F_0_cond_15_24_pc,0.0316,10.0
Macedon,F_0_cond_15_24_pc,0.0317,11.0
Bendigo West,F_0_cond_15_24_pc,0.0318,12.0
Williamstown,F_0_cond_15_24_pc,0.0323,13.0
Northcote,F_0_cond_15_24_pc,0.0324,14.0
Eildon,F_0_cond_15_24_pc,0.0325,15.0
Frankston,F_0_cond_15_24_pc,0.0336,16.0
Murray Plains,F_0_cond_15_24_pc,0.0336,17.0
Benambra,F_0_cond_15_24_pc,0.0337,18.0
South-West Coast,F_0_cond_15_24_pc,0.0338,19.0
Footscray,F_0_cond_15_24_pc,0.0339,20.0
Morwell,F_0_cond_15_24_pc,0.034,21.0
Mildura,F_0_cond_15_24_pc,0.0341,22.0
Richmond,F_0_cond_15_24_pc,0.0353,23.0
Carrum,F_0_cond_15_24_pc,0.0355,24.0
Monbulk,F_0_cond_15_24_pc,0.0355,25.0
Bayswater,F_0_cond_15_24_pc,0.0357,26.0
Hastings,F_0_cond_15_24_pc,0.0357,27.0
Narracan,F_0_cond_15_24_pc,0.0357,28.0
Eureka,F_0_cond_15_24_pc,0.0358,29.0
Preston,F_0_cond_15_24_pc,0.036,30.0
Sunbury,F_0_cond_15_24_pc,0.0361,31.0
Albert Park,F_0_cond_15_24_pc,0.0362,32.0
Croydon,F_0_cond_15_24_pc,0.0363,33.0
Ringwood,F_0_cond_15_24_pc,0.0364,34.0
Shepparton,F_0_cond_15_24_pc,0.0365,35.0
Pascoe Vale,F_0_cond_15_24_pc,0.0366,36.0
Geelong,F_0_cond_15_24_pc,0.0371,37.0
Prahran,F_0_cond_15_24_pc,0.0375,38.0
Mornington,F_0_cond_15_24_pc,0.0376,39.0
Point Cook,F_0_cond_15_24_pc,0.0386,40.0
Bendigo East,F_0_cond_15_24_pc,0.0388,41.0
Wendouree,F_0_cond_15_24_pc,0.0388,42.0
Evelyn,F_0_cond_15_24_pc,0.0391,43.0
Ivanhoe,F_0_cond_15_24_pc,0.0392,44.0
Lara,F_0_cond_15_24_pc,0.0394,45.0
Melton,F_0_cond_15_24_pc,0.0394,46.0
Brighton,F_0_cond_15_24_pc,0.0395,47.0
Niddrie,F_0_cond_15_24_pc,0.0398,48.0
Werribee,F_0_cond_15_24_pc,0.0398,49.0
Pakenham,F_0_cond_15_24_pc,0.0399,50.0
Brunswick,F_0_cond_15_24_pc,0.04,51.0
Laverton,F_0_cond_15_24_pc,0.0402,52.0
Sandringham,F_0_cond_15_24_pc,0.0407,53.0
Bentleigh,F_0_cond_15_24_pc,0.0408,54.0
Eltham,F_0_cond_15_24_pc,0.0413,55.0
Yan Yean,F_0_cond_15_24_pc,0.0413,56.0
Thomastown,F_0_cond_15_24_pc,0.0417,57.0
Bulleen,F_0_cond_15_24_pc,0.0419,58.0
Mulgrave,F_0_cond_15_24_pc,0.0429,59.0
Cranbourne,F_0_cond_15_24_pc,0.0432,60.0
Clarinda,F_0_cond_15_24_pc,0.0434,61.0
Essendon,F_0_cond_15_24_pc,0.0434,62.0
Kalkallo,F_0_cond_15_24_pc,0.0435,63.0
Caulfield,F_0_cond_15_24_pc,0.0436,64.0
Tarneit,F_0_cond_15_24_pc,0.0436,65.0
Mordialloc,F_0_cond_15_24_pc,0.0437,66.0
Broadmeadows,F_0_cond_15_24_pc,0.0438,67.0
Bundoora,F_0_cond_15_24_pc,0.0441,68.0
South Barwon,F_0_cond_15_24_pc,0.0441,69.0
Kororoit,F_0_cond_15_24_pc,0.0444,70.0
Berwick,F_0_cond_15_24_pc,0.0452,71.0
Narre Warren North,F_0_cond_15_24_pc,0.0456,72.0
Warrandyte,F_0_cond_15_24_pc,0.0457,73.0
Dandenong,F_0_cond_15_24_pc,0.0462,74.0
Mill Park,F_0_cond_15_24_pc,0.0462,75.0
Rowville,F_0_cond_15_24_pc,0.0477,76.0
Glen Waverley,F_0_cond_15_24_pc,0.0479,77.0
Malvern,F_0_cond_15_24_pc,0.0487,78.0
Ashwood,F_0_cond_15_24_pc,0.0491,79.0
St Albans,F_0_cond_15_24_pc,0.0491,80.0
Hawthorn,F_0_cond_15_24_pc,0.0524,81.0
Box Hill,F_0_cond_15_24_pc,0.0537,82.0
Sydenham,F_0_cond_15_24_pc,0.0538,83.0
Kew,F_0_cond_15_24_pc,0.0543,84.0
Narre Warren South,F_0_cond_15_24_pc,0.0559,85.0
Oakleigh,F_0_cond_15_24_pc,0.0564,86.0
Greenvale,F_0_cond_15_24_pc,0.0589,87.0
Melbourne,F_0_cond_15_24_pc,0.0923,88.0
Mornington,F_0_cond_25_34,1383.0,1.0
Nepean,F_0_cond_25_34,1683.0,2.0
Macedon,F_0_cond_25_34,1776.0,3.0
Gippsland East,F_0_cond_25_34,1897.0,4.0
Gippsland South,F_0_cond_25_34,2004.0,5.0
Euroa,F_0_cond_25_34,2029.0,6.0
Ovens Valley,F_0_cond_25_34,2054.0,7.0
Eildon,F_0_cond_25_34,2081.0,8.0
Bellarine,F_0_cond_25_34,2104.0,9.0
Ripon,F_0_cond_25_34,2126.0,10.0
Eltham,F_0_cond_25_34,2133.0,11.0
Monbulk,F_0_cond_25_34,2199.0,12.0
Sandringham,F_0_cond_25_34,2232.0,13.0
Murray Plains,F_0_cond_25_34,2241.0,14.0
Bendigo West,F_0_cond_25_34,2271.0,15.0
Lowan,F_0_cond_25_34,2284.0,16.0
Benambra,F_0_cond_25_34,2386.0,17.0
Polwarth,F_0_cond_25_34,2493.0,18.0
Warrandyte,F_0_cond_25_34,2556.0,19.0
South-West Coast,F_0_cond_25_34,2562.0,20.0
Hastings,F_0_cond_25_34,2637.0,21.0
Morwell,F_0_cond_25_34,2679.0,22.0
Wendouree,F_0_cond_25_34,2699.0,23.0
Bass,F_0_cond_25_34,2725.0,24.0
Brighton,F_0_cond_25_34,2754.0,25.0
Narracan,F_0_cond_25_34,2766.0,26.0
Niddrie,F_0_cond_25_34,2789.0,27.0
Kew,F_0_cond_25_34,2853.0,28.0
Frankston,F_0_cond_25_34,2876.0,29.0
Bendigo East,F_0_cond_25_34,2879.0,30.0
Rowville,F_0_cond_25_34,2921.0,31.0
Williamstown,F_0_cond_25_34,2969.0,32.0
Mildura,F_0_cond_25_34,2973.0,33.0
Eureka,F_0_cond_25_34,2994.0,34.0
Evelyn,F_0_cond_25_34,3011.0,35.0
Mordialloc,F_0_cond_25_34,3070.0,36.0
Sunbury,F_0_cond_25_34,3099.0,37.0
Ivanhoe,F_0_cond_25_34,3153.0,38.0
Shepparton,F_0_cond_25_34,3165.0,39.0
Lara,F_0_cond_25_34,3184.0,40.0
Bentleigh,F_0_cond_25_34,3256.0,41.0
Glen Waverley,F_0_cond_25_34,3355.0,42.0
Bundoora,F_0_cond_25_34,3480.0,43.0
Geelong,F_0_cond_25_34,3483.0,44.0
Bayswater,F_0_cond_25_34,3533.0,45.0
Bulleen,F_0_cond_25_34,3562.0,46.0
Carrum,F_0_cond_25_34,3579.0,47.0
Croydon,F_0_cond_25_34,3612.0,48.0
Malvern,F_0_cond_25_34,3681.0,49.0
Mill Park,F_0_cond_25_34,3744.0,50.0
Clarinda,F_0_cond_25_34,3843.0,51.0
Ashwood,F_0_cond_25_34,3865.0,52.0
Yan Yean,F_0_cond_25_34,3914.0,53.0
South Barwon,F_0_cond_25_34,3919.0,54.0
Narre Warren North,F_0_cond_25_34,3943.0,55.0
Sydenham,F_0_cond_25_34,3948.0,56.0
Hawthorn,F_0_cond_25_34,4066.0,57.0
Ringwood,F_0_cond_25_34,4069.0,58.0
Berwick,F_0_cond_25_34,4216.0,59.0
Greenvale,F_0_cond_25_34,4260.0,60.0
Pascoe Vale,F_0_cond_25_34,4345.0,61.0
Essendon,F_0_cond_25_34,4400.0,62.0
Northcote,F_0_cond_25_34,4412.0,63.0
St Albans,F_0_cond_25_34,4413.0,64.0
Mulgrave,F_0_cond_25_34,4537.0,65.0
Preston,F_0_cond_25_34,4592.0,66.0
Narre Warren South,F_0_cond_25_34,4817.0,67.0
Melton,F_0_cond_25_34,4870.0,68.0
Caulfield,F_0_cond_25_34,4945.0,69.0
Pakenham,F_0_cond_25_34,4993.0,70.0
Box Hill,F_0_cond_25_34,5077.0,71.0
Kororoit,F_0_cond_25_34,5116.0,72.0
Broadmeadows,F_0_cond_25_34,5201.0,73.0
Point Cook,F_0_cond_25_34,5214.0,74.0
Thomastown,F_0_cond_25_34,5273.0,75.0
Footscray,F_0_cond_25_34,5511.0,76.0
Werribee,F_0_cond_25_34,5679.0,77.0
Cranbourne,F_0_cond_25_34,5842.0,78.0
Dandenong,F_0_cond_25_34,5848.0,79.0
Brunswick,F_0_cond_25_34,6052.0,80.0
Tarneit,F_0_cond_25_34,6817.0,81.0
Albert Park,F_0_cond_25_34,6888.0,82.0
Oakleigh,F_0_cond_25_34,7005.0,83.0
Richmond,F_0_cond_25_34,7190.0,84.0
Laverton,F_0_cond_25_34,7337.0,85.0
Kalkallo,F_0_cond_25_34,7540.0,86.0
Prahran,F_0_cond_25_34,8695.0,87.0
Melbourne,F_0_cond_25_34,15881.0,88.0
Mornington,F_0_cond_25_34_pc,0.0211,1.0
Nepean,F_0_cond_25_34_pc,0.0271,2.0
Macedon,F_0_cond_25_34_pc,0.0276,3.0
Gippsland East,F_0_cond_25_34_pc,0.0297,4.0
Bellarine,F_0_cond_25_34_pc,0.0303,5.0
Euroa,F_0_cond_25_34_pc,0.0305,6.0
Gippsland South,F_0_cond_25_34_pc,0.0305,7.0
Ripon,F_0_cond_25_34_pc,0.0308,8.0
Eildon,F_0_cond_25_34_pc,0.0314,9.0
Eltham,F_0_cond_25_34_pc,0.0321,10.0
Ovens Valley,F_0_cond_25_34_pc,0.0325,11.0
Monbulk,F_0_cond_25_34_pc,0.0333,12.0
Lowan,F_0_cond_25_34_pc,0.0334,13.0
Murray Plains,F_0_cond_25_34_pc,0.0345,14.0
Warrandyte,F_0_cond_25_34_pc,0.0346,15.0
Polwarth,F_0_cond_25_34_pc,0.0354,16.0
Sandringham,F_0_cond_25_34_pc,0.0354,17.0
Benambra,F_0_cond_25_34_pc,0.0357,18.0
Bendigo West,F_0_cond_25_34_pc,0.0357,19.0
South-West Coast,F_0_cond_25_34_pc,0.0366,20.0
Morwell,F_0_cond_25_34_pc,0.0372,21.0
Kew,F_0_cond_25_34_pc,0.0386,22.0
Wendouree,F_0_cond_25_34_pc,0.0395,23.0
Hastings,F_0_cond_25_34_pc,0.0396,24.0
Bendigo East,F_0_cond_25_34_pc,0.0401,25.0
Eureka,F_0_cond_25_34_pc,0.0401,26.0
Niddrie,F_0_cond_25_34_pc,0.0404,27.0
Narracan,F_0_cond_25_34_pc,0.0406,28.0
Glen Waverley,F_0_cond_25_34_pc,0.0407,29.0
Rowville,F_0_cond_25_34_pc,0.0411,30.0
Bass,F_0_cond_25_34_pc,0.0414,31.0
Brighton,F_0_cond_25_34_pc,0.0417,32.0
Frankston,F_0_cond_25_34_pc,0.0421,33.0
Mordialloc,F_0_cond_25_34_pc,0.0424,34.0
Bentleigh,F_0_cond_25_34_pc,0.0425,35.0
Shepparton,F_0_cond_25_34_pc,0.0425,36.0
Mildura,F_0_cond_25_34_pc,0.0426,37.0
Evelyn,F_0_cond_25_34_pc,0.0435,38.0
Williamstown,F_0_cond_25_34_pc,0.0449,39.0
Lara,F_0_cond_25_34_pc,0.0452,40.0
Ivanhoe,F_0_cond_25_34_pc,0.0476,41.0
Bulleen,F_0_cond_25_34_pc,0.0478,42.0
Ashwood,F_0_cond_25_34_pc,0.048,43.0
Carrum,F_0_cond_25_34_pc,0.0483,44.0
Bayswater,F_0_cond_25_34_pc,0.0484,45.0
Geelong,F_0_cond_25_34_pc,0.0484,46.0
Croydon,F_0_cond_25_34_pc,0.0485,47.0
Sunbury,F_0_cond_25_34_pc,0.049,48.0
Narre Warren North,F_0_cond_25_34_pc,0.05,49.0
Bundoora,F_0_cond_25_34_pc,0.0501,50.0
Ringwood,F_0_cond_25_34_pc,0.0507,51.0
Sydenham,F_0_cond_25_34_pc,0.051,52.0
Berwick,F_0_cond_25_34_pc,0.0521,53.0
Clarinda,F_0_cond_25_34_pc,0.0522,54.0
Narre Warren South,F_0_cond_25_34_pc,0.0534,55.0
South Barwon,F_0_cond_25_34_pc,0.0538,56.0
Yan Yean,F_0_cond_25_34_pc,0.0538,57.0
Mill Park,F_0_cond_25_34_pc,0.0545,58.0
Greenvale,F_0_cond_25_34_pc,0.0554,59.0
Point Cook,F_0_cond_25_34_pc,0.0563,60.0
Malvern,F_0_cond_25_34_pc,0.0574,61.0
Hawthorn,F_0_cond_25_34_pc,0.0575,62.0
Kororoit,F_0_cond_25_34_pc,0.0587,63.0
Melton,F_0_cond_25_34_pc,0.0588,64.0
Mulgrave,F_0_cond_25_34_pc,0.0589,65.0
St Albans,F_0_cond_25_34_pc,0.0595,66.0
Box Hill,F_0_cond_25_34_pc,0.0599,67.0
Preston,F_0_cond_25_34_pc,0.0621,68.0
Essendon,F_0_cond_25_34_pc,0.0627,69.0
Pascoe Vale,F_0_cond_25_34_pc,0.063,70.0
Broadmeadows,F_0_cond_25_34_pc,0.0646,71.0
