district,census_variable,value,rank
Lowan,R_100_149_LT_Lld_type_ns,0.0,41.0
Macedon,R_100_149_LT_Lld_type_ns,0.0,42.0
Malvern,R_100_149_LT_Lld_type_ns,0.0,43.0
Melbourne,R_100_149_LT_Lld_type_ns,0.0,44.0
Melton,R_100_149_LT_Lld_type_ns,0.0,45.0
Mill Park,R_100_149_LT_Lld_type_ns,0.0,46.0
Monbulk,R_100_149_LT_Lld_type_ns,0.0,47.0
Mordialloc,R_100_149_LT_Lld_type_ns,0.0,48.0
Mornington,R_100_149_LT_Lld_type_ns,0.0,49.0
Mulgrave,R_100_149_LT_Lld_type_ns,0.0,50.0
Murray Plains,R_100_149_LT_Lld_type_ns,0.0,51.0
Narracan,R_100_149_LT_Lld_type_ns,0.0,52.0
Narre Warren North,R_100_149_LT_Lld_type_ns,0.0,53.0
Narre Warren South,R_100_149_LT_Lld_type_ns,0.0,54.0
Nepean,R_100_149_LT_Lld_type_ns,0.0,55.0
Niddrie,R_100_149_LT_Lld_type_ns,0.0,56.0
Northcote,R_100_149_LT_Lld_type_ns,0.0,57.0
Oakleigh,R_100_149_LT_Lld_type_ns,0.0,58.0
Ovens Valley,R_100_149_LT_Lld_type_ns,0.0,59.0
Pakenham,R_100_149_LT_Lld_type_ns,0.0,60.0
Pascoe Vale,R_100_149_LT_Lld_type_ns,0.0,61.0
Point Cook,R_100_149_LT_Lld_type_ns,0.0,62.0
Polwarth,R_100_149_LT_Lld_type_ns,0.0,63.0
Prahran,R_100_149_LT_Lld_type_ns,0.0,64.0
Preston,R_100_149_LT_Lld_type_ns,0.0,65.0
Ringwood,R_100_149_LT_Lld_type_ns,0.0,66.0
Ripon,R_100_149_LT_Lld_type_ns,0.0,67.0
Rowville,R_100_149_LT_Lld_type_ns,0.0,68.0
Sandringham,R_100_149_LT_Lld_type_ns,0.0,69.0
South Barwon,R_100_149_LT_Lld_type_ns,0.0,70.0
South-West Coast,R_100_149_LT_Lld_type_ns,0.0,71.0
St Albans,R_100_149_LT_Lld_type_ns,0.0,72.0
Sunbury,R_100_149_LT_Lld_type_ns,0.0,73.0
Sydenham,R_100_149_LT_Lld_type_ns,0.0,74.0
Tarneit,R_100_149_LT_Lld_type_ns,0.0,75.0
Thomastown,R_100_149_LT_Lld_type_ns,0.0,76.0
Warrandyte,R_100_149_LT_Lld_type_ns,0.0,77.0
Wendouree,R_100_149_LT_Lld_type_ns,0.0,78.0
Werribee,R_100_149_LT_Lld_type_ns,0.0,79.0
Williamstown,R_100_149_LT_Lld_type_ns,0.0,80.0
Yan Yean,R_100_149_LT_Lld_type_ns,0.0,81.0
Morwell,R_100_149_LT_Lld_type_ns,3.0,82.0
Richmond,R_100_149_LT_Lld_type_ns,3.0,83.0
Euroa,R_100_149_LT_Lld_type_ns,4.0,84.0
Shepparton,R_100_149_LT_Lld_type_ns,4.0,85.0
Geelong,R_100_149_LT_Lld_type_ns,5.0,86.0
Gippsland East,R_100_149_LT_Lld_type_ns,5.0,87.0
Mildura,R_100_149_LT_Lld_type_ns,10.0,88.0
Albert Park,R_100_149_LT_Lld_type_ns_pc,0.0,1.0
Ashwood,R_100_149_LT_Lld_type_ns_pc,0.0,2.0
Bass,R_100_149_LT_Lld_type_ns_pc,0.0,3.0
Bayswater,R_100_149_LT_Lld_type_ns_pc,0.0,4.0
Bellarine,R_100_149_LT_Lld_type_ns_pc,0.0,5.0
Benambra,R_100_149_LT_Lld_type_ns_pc,0.0,6.0
Bendigo East,R_100_149_LT_Lld_type_ns_pc,0.0,7.0
Bendigo West,R_100_149_LT_Lld_type_ns_pc,0.0,8.0
Bentleigh,R_100_149_LT_Lld_type_ns_pc,0.0,9.0
Berwick,R_100_149_LT_Lld_type_ns_pc,0.0,10.0
Box Hill,R_100_149_LT_Lld_type_ns_pc,0.0,11.0
Brighton,R_100_149_LT_Lld_type_ns_pc,0.0,12.0
Broadmeadows,R_100_149_LT_Lld_type_ns_pc,0.0,13.0
Brunswick,R_100_149_LT_Lld_type_ns_pc,0.0,14.0
Bulleen,R_100_149_LT_Lld_type_ns_pc,0.0,15.0
Bundoora,R_100_149_LT_Lld_type_ns_pc,0.0,16.0
Carrum,R_100_149_LT_Lld_type_ns_pc,0.0,17.0
Caulfield,R_100_149_LT_Lld_type_ns_pc,0.0,18.0
Clarinda,R_100_149_LT_Lld_type_ns_pc,0.0,19.0
Cranbourne,R_100_149_LT_Lld_type_ns_pc,0.0,20.0
Croydon,R_100_149_LT_Lld_type_ns_pc,0.0,21.0
Dandenong,R_100_149_LT_Lld_type_ns_pc,0.0,22.0
Eildon,R_100_149_LT_Lld_type_ns_pc,0.0,23.0
Eltham,R_100_149_LT_Lld_type_ns_pc,0.0,24.0
Essendon,R_100_149_LT_Lld_type_ns_pc,0.0,25.0
Eureka,R_100_149_LT_Lld_type_ns_pc,0.0,26.0
Evelyn,R_100_149_LT_Lld_type_ns_pc,0.0,27.0
Footscray,R_100_149_LT_Lld_type_ns_pc,0.0,28.0
Frankston,R_100_149_LT_Lld_type_ns_pc,0.0,29.0
Gippsland South,R_100_149_LT_Lld_type_ns_pc,0.0,30.0
Glen Waverley,R_100_149_LT_Lld_type_ns_pc,0.0,31.0
Greenvale,R_100_149_LT_Lld_type_ns_pc,0.0,32.0
Hastings,R_100_149_LT_Lld_type_ns_pc,0.0,33.0
Hawthorn,R_100_149_LT_Lld_type_ns_pc,0.0,34.0
Ivanhoe,R_100_149_LT_Lld_type_ns_pc,0.0,35.0
Kalkallo,R_100_149_LT_Lld_type_ns_pc,0.0,36.0
Kew,R_100_149_LT_Lld_type_ns_pc,0.0,37.0
Kororoit,R_100_149_LT_Lld_type_ns_pc,0.0,38.0
Lara,R_100_149_LT_Lld_type_ns_pc,0.0,39.0
Laverton,R_100_149_LT_Lld_type_ns_pc,0.0,40.0
Lowan,R_100_149_LT_Lld_type_ns_pc,0.0,41.0
Macedon,R_100_149_LT_Lld_type_ns_pc,0.0,42.0
Malvern,R_100_149_LT_Lld_type_ns_pc,0.0,43.0
Melbourne,R_100_149_LT_Lld_type_ns_pc,0.0,44.0
Melton,R_100_149_LT_Lld_type_ns_pc,0.0,45.0
Mill Park,R_100_149_LT_Lld_type_ns_pc,0.0,46.0
Monbulk,R_100_149_LT_Lld_type_ns_pc,0.0,47.0
Mordialloc,R_100_149_LT_Lld_type_ns_pc,0.0,48.0
Mornington,R_100_149_LT_Lld_type_ns_pc,0.0,49.0
Mulgrave,R_100_149_LT_Lld_type_ns_pc,0.0,50.0
Murray Plains,R_100_149_LT_Lld_type_ns_pc,0.0,51.0
Narracan,R_100_149_LT_Lld_type_ns_pc,0.0,52.0
Narre Warren North,R_100_149_LT_Lld_type_ns_pc,0.0,53.0
Narre Warren South,R_100_149_LT_Lld_type_ns_pc,0.0,54.0
Nepean,R_100_149_LT_Lld_type_ns_pc,0.0,55.0
Niddrie,R_100_149_LT_Lld_type_ns_pc,0.0,56.0
Northcote,R_100_149_LT_Lld_type_ns_pc,0.0,57.0
Oakleigh,R_100_149_LT_Lld_type_ns_pc,0.0,58.0
Ovens Valley,R_100_149_LT_Lld_type_ns_pc,0.0,59.0
Pakenham,R_100_149_LT_Lld_type_ns_pc,0.0,60.0
Pascoe Vale,R_100_149_LT_Lld_type_ns_pc,0.0,61.0
Point Cook,R_100_149_LT_Lld_type_ns_pc,0.0,62.0
Polwarth,R_100_149_LT_Lld_type_ns_pc,0.0,63.0
Prahran,R_100_149_LT_Lld_type_ns_pc,0.0,64.0
Preston,R_100_149_LT_Lld_type_ns_pc,0.0,65.0
Ringwood,R_100_149_LT_Lld_type_ns_pc,0.0,66.0
Ripon,R_100_149_LT_Lld_type_ns_pc,0.0,67.0
Rowville,R_100_149_LT_Lld_type_ns_pc,0.0,68.0
Sandringham,R_100_149_LT_Lld_type_ns_pc,0.0,69.0
South Barwon,R_100_149_LT_Lld_type_ns_pc,0.0,70.0
South-West Coast,R_100_149_LT_Lld_type_ns_pc,0.0,71.0
St Albans,R_100_149_LT_Lld_type_ns_pc,0.0,72.0
Sunbury,R_100_149_LT_Lld_type_ns_pc,0.0,73.0
Sydenham,R_100_149_LT_Lld_type_ns_pc,0.0,74.0
Tarneit,R_100_149_LT_Lld_type_ns_pc,0.0,75.0
Thomastown,R_100_149_LT_Lld_type_ns_pc,0.0,76.0
Warrandyte,R_100_149_LT_Lld_type_ns_pc,0.0,77.0
Wendouree,R_100_149_LT_Lld_type_ns_pc,0.0,78.0
Werribee,R_100_149_LT_Lld_type_ns_pc,0.0,79.0
Williamstown,R_100_149_LT_Lld_type_ns_pc,0.0,80.0
Yan Yean,R_100_149_LT_Lld_type_ns_pc,0.0,81.0
Richmond,R_100_149_LT_Lld_type_ns_pc,0.0002,82.0
Morwell,R_100_149_LT_Lld_type_ns_pc,0.0004,83.0
Geelong,R_100_149_LT_Lld_type_ns_pc,0.0005,84.0
Shepparton,R_100_149_LT_Lld_type_ns_pc,0.0005,85.0
Euroa,R_100_149_LT_Lld_type_ns_pc,0.0008,86.0
Gippsland East,R_100_149_LT_Lld_type_ns_pc,0.001,87.0
Mildura,R_100_149_LT_Lld_type_ns_pc,0.0014,88.0
Albert Park,R_100_149_LT_Other_Lld_type,0.0,1.0
Ashwood,R_100_149_LT_Other_Lld_type,0.0,2.0
Bayswater,R_100_149_LT_Other_Lld_type,0.0,3.0
Bellarine,R_100_149_LT_Other_Lld_type,0.0,4.0
Benambra,R_100_149_LT_Other_Lld_type,0.0,5.0
Bendigo West,R_100_149_LT_Other_Lld_type,0.0,6.0
Bentleigh,R_100_149_LT_Other_Lld_type,0.0,7.0
Berwick,R_100_149_LT_Other_Lld_type,0.0,8.0
Brighton,R_100_149_LT_Other_Lld_type,0.0,9.0
Bulleen,R_100_149_LT_Other_Lld_type,0.0,10.0
Caulfield,R_100_149_LT_Other_Lld_type,0.0,11.0
Eltham,R_100_149_LT_Other_Lld_type,0.0,12.0
Eureka,R_100_149_LT_Other_Lld_type,0.0,13.0
Evelyn,R_100_149_LT_Other_Lld_type,0.0,14.0
Glen Waverley,R_100_149_LT_Other_Lld_type,0.0,15.0
Greenvale,R_100_149_LT_Other_Lld_type,0.0,16.0
Hastings,R_100_149_LT_Other_Lld_type,0.0,17.0
Hawthorn,R_100_149_LT_Other_Lld_type,0.0,18.0
Ivanhoe,R_100_149_LT_Other_Lld_type,0.0,19.0
Kalkallo,R_100_149_LT_Other_Lld_type,0.0,20.0
Lara,R_100_149_LT_Other_Lld_type,0.0,21.0
Laverton,R_100_149_LT_Other_Lld_type,0.0,22.0
Malvern,R_100_149_LT_Other_Lld_type,0.0,23.0
Melbourne,R_100_149_LT_Other_Lld_type,0.0,24.0
Melton,R_100_149_LT_Other_Lld_type,0.0,25.0
Mill Park,R_100_149_LT_Other_Lld_type,0.0,26.0
Monbulk,R_100_149_LT_Other_Lld_type,0.0,27.0
Mordialloc,R_100_149_LT_Other_Lld_type,0.0,28.0
Mornington,R_100_149_LT_Other_Lld_type,0.0,29.0
Mulgrave,R_100_149_LT_Other_Lld_type,0.0,30.0
Narre Warren North,R_100_149_LT_Other_Lld_type,0.0,31.0
Narre Warren South,R_100_149_LT_Other_Lld_type,0.0,32.0
Northcote,R_100_149_LT_Other_Lld_type,0.0,33.0
Oakleigh,R_100_149_LT_Other_Lld_type,0.0,34.0
Pascoe Vale,R_100_149_LT_Other_Lld_type,0.0,35.0
Point Cook,R_100_149_LT_Other_Lld_type,0.0,36.0
Prahran,R_100_149_LT_Other_Lld_type,0.0,37.0
Ringwood,R_100_149_LT_Other_Lld_type,0.0,38.0
Sandringham,R_100_149_LT_Other_Lld_type,0.0,39.0
St Albans,R_100_149_LT_Other_Lld_type,0.0,40.0
Sunbury,R_100_149_LT_Other_Lld_type,0.0,41.0
Tarneit,R_100_149_LT_Other_Lld_type,0.0,42.0
Warrandyte,R_100_149_LT_Other_Lld_type,0.0,43.0
Werribee,R_100_149_LT_Other_Lld_type,0.0,44.0
Williamstown,R_100_149_LT_Other_Lld_type,0.0,45.0
Yan Yean,R_100_149_LT_Other_Lld_type,0.0,46.0
Niddrie,R_100_149_LT_Other_Lld_type,1.0,47.0
Brunswick,R_100_149_LT_Other_Lld_type,3.0,48.0
Bundoora,R_100_149_LT_Other_Lld_type,3.0,49.0
Essendon,R_100_149_LT_Other_Lld_type,3.0,50.0
Footscray,R_100_149_LT_Other_Lld_type,3.0,51.0
Macedon,R_100_149_LT_Other_Lld_type,3.0,52.0
Pakenham,R_100_149_LT_Other_Lld_type,3.0,53.0
Richmond,R_100_149_LT_Other_Lld_type,3.0,54.0
South Barwon,R_100_149_LT_Other_Lld_type,3.0,55.0
Sydenham,R_100_149_LT_Other_Lld_type,3.0,56.0
Thomastown,R_100_149_LT_Other_Lld_type,3.0,57.0
Bass,R_100_149_LT_Other_Lld_type,4.0,58.0
Croydon,R_100_149_LT_Other_Lld_type,4.0,59.0
Kew,R_100_149_LT_Other_Lld_type,4.0,60.0
Preston,R_100_149_LT_Other_Lld_type,4.0,61.0
Carrum,R_100_149_LT_Other_Lld_type,5.0,62.0
Cranbourne,R_100_149_LT_Other_Lld_type,5.0,63.0
Rowville,R_100_149_LT_Other_Lld_type,5.0,64.0
Box Hill,R_100_149_LT_Other_Lld_type,7.0,65.0
Kororoit,R_100_149_LT_Other_Lld_type,7.0,66.0
Bendigo East,R_100_149_LT_Other_Lld_type,8.0,67.0
Clarinda,R_100_149_LT_Other_Lld_type,8.0,68.0
Frankston,R_100_149_LT_Other_Lld_type,8.0,69.0
Dandenong,R_100_149_LT_Other_Lld_type,9.0,70.0
Broadmeadows,R_100_149_LT_Other_Lld_type,10.0,71.0
Narracan,R_100_149_LT_Other_Lld_type,10.0,72.0
Nepean,R_100_149_LT_Other_Lld_type,10.0,73.0
South-West Coast,R_100_149_LT_Other_Lld_type,10.0,74.0
Wendouree,R_100_149_LT_Other_Lld_type,11.0,75.0
Geelong,R_100_149_LT_Other_Lld_type,12.0,76.0
Ovens Valley,R_100_149_LT_Other_Lld_type,14.0,77.0
Morwell,R_100_149_LT_Other_Lld_type,15.0,78.0
Gippsland South,R_100_149_LT_Other_Lld_type,16.0,79.0
Eildon,R_100_149_LT_Other_Lld_type,17.0,80.0
Ripon,R_100_149_LT_Other_Lld_type,30.0,81.0
Murray Plains,R_100_149_LT_Other_Lld_type,32.0,82.0
Euroa,R_100_149_LT_Other_Lld_type,33.0,83.0
Polwarth,R_100_149_LT_Other_Lld_type,33.0,84.0
Gippsland East,R_100_149_LT_Other_Lld_type,35.0,85.0
Shepparton,R_100_149_LT_Other_Lld_type,36.0,86.0
Lowan,R_100_149_LT_Other_Lld_type,37.0,87.0
Mildura,R_100_149_LT_Other_Lld_type,106.0,88.0
Albert Park,R_100_149_LT_Other_Lld_type_pc,0.0,1.0
Ashwood,R_100_149_LT_Other_Lld_type_pc,0.0,2.0
Bayswater,R_100_149_LT_Other_Lld_type_pc,0.0,3.0
Bellarine,R_100_149_LT_Other_Lld_type_pc,0.0,4.0
Benambra,R_100_149_LT_Other_Lld_type_pc,0.0,5.0
Bendigo West,R_100_149_LT_Other_Lld_type_pc,0.0,6.0
Bentleigh,R_100_149_LT_Other_Lld_type_pc,0.0,7.0
Berwick,R_100_149_LT_Other_Lld_type_pc,0.0,8.0
Brighton,R_100_149_LT_Other_Lld_type_pc,0.0,9.0
Bulleen,R_100_149_LT_Other_Lld_type_pc,0.0,10.0
Caulfield,R_100_149_LT_Other_Lld_type_pc,0.0,11.0
Eltham,R_100_149_LT_Other_Lld_type_pc,0.0,12.0
Eureka,R_100_149_LT_Other_Lld_type_pc,0.0,13.0
Evelyn,R_100_149_LT_Other_Lld_type_pc,0.0,14.0
Glen Waverley,R_100_149_LT_Other_Lld_type_pc,0.0,15.0
Greenvale,R_100_149_LT_Other_Lld_type_pc,0.0,16.0
Hastings,R_100_149_LT_Other_Lld_type_pc,0.0,17.0
Hawthorn,R_100_149_LT_Other_Lld_type_pc,0.0,18.0
Ivanhoe,R_100_149_LT_Other_Lld_type_pc,0.0,19.0
Kalkallo,R_100_149_LT_Other_Lld_type_pc,0.0,20.0
Lara,R_100_149_LT_Other_Lld_type_pc,0.0,21.0
Laverton,R_100_149_LT_Other_Lld_type_pc,0.0,22.0
Malvern,R_100_149_LT_Other_Lld_type_pc,0.0,23.0
Melbourne,R_100_149_LT_Other_Lld_type_pc,0.0,24.0
Melton,R_100_149_LT_Other_Lld_type_pc,0.0,25.0
Mill Park,R_100_149_LT_Other_Lld_type_pc,0.0,26.0
Monbulk,R_100_149_LT_Other_Lld_type_pc,0.0,27.0
Mordialloc,R_100_149_LT_Other_Lld_type_pc,0.0,28.0
Mornington,R_100_149_LT_Other_Lld_type_pc,0.0,29.0
Mulgrave,R_100_149_LT_Other_Lld_type_pc,0.0,30.0
Narre Warren North,R_100_149_LT_Other_Lld_type_pc,0.0,31.0
Narre Warren South,R_100_149_LT_Other_Lld_type_pc,0.0,32.0
Northcote,R_100_149_LT_Other_Lld_type_pc,0.0,33.0
Oakleigh,R_100_149_LT_Other_Lld_type_pc,0.0,34.0
Pascoe Vale,R_100_149_LT_Other_Lld_type_pc,0.0,35.0
Point Cook,R_100_149_LT_Other_Lld_type_pc,0.0,36.0
Prahran,R_100_149_LT_Other_Lld_type_pc,0.0,37.0
Ringwood,R_100_149_LT_Other_Lld_type_pc,0.0,38.0
Sandringham,R_100_149_LT_Other_Lld_type_pc,0.0,39.0
St Albans,R_100_149_LT_Other_Lld_type_pc,0.0,40.0
Sunbury,R_100_149_LT_Other_Lld_type_pc,0.0,41.0
Tarneit,R_100_149_LT_Other_Lld_type_pc,0.0,42.0
Warrandyte,R_100_149_LT_Other_Lld_type_pc,0.0,43.0
Werribee,R_100_149_LT_Other_Lld_type_pc,0.0,44.0
Williamstown,R_100_149_LT_Other_Lld_type_pc,0.0,45.0
Yan Yean,R_100_149_LT_Other_Lld_type_pc,0.0,46.0
Brunswick,R_100_149_LT_Other_Lld_type_pc,0.0002,47.0
Footscray,R_100_149_LT_Other_Lld_type_pc,0.0002,48.0
Niddrie,R_100_149_LT_Other_Lld_type_pc,0.0002,49.0
Richmond,R_100_149_LT_Other_Lld_type_pc,0.0002,50.0
Essendon,R_100_149_LT_Other_Lld_type_pc,0.0003,51.0
Pakenham,R_100_149_LT_Other_Lld_type_pc,0.0004,52.0
Preston,R_100_149_LT_Other_Lld_type_pc,0.0004,53.0
Thomastown,R_100_149_LT_Other_Lld_type_pc,0.0004,54.0
Bundoora,R_100_149_LT_Other_Lld_type_pc,0.0005,55.0
South Barwon,R_100_149_LT_Other_Lld_type_pc,0.0005,56.0
Box Hill,R_100_149_LT_Other_Lld_type_pc,0.0006,57.0
Croydon,R_100_149_LT_Other_Lld_type_pc,0.0006,58.0
Kew,R_100_149_LT_Other_Lld_type_pc,0.0006,59.0
Cranbourne,R_100_149_LT_Other_Lld_type_pc,0.0007,60.0
Sydenham,R_100_149_LT_Other_Lld_type_pc,0.0007,61.0
Carrum,R_100_149_LT_Other_Lld_type_pc,0.0008,62.0
Dandenong,R_100_149_LT_Other_Lld_type_pc,0.0008,63.0
Bass,R_100_149_LT_Other_Lld_type_pc,0.0009,64.0
Frankston,R_100_149_LT_Other_Lld_type_pc,0.0009,65.0
Broadmeadows,R_100_149_LT_Other_Lld_type_pc,0.001,66.0
Macedon,R_100_149_LT_Other_Lld_type_pc,0.001,67.0
Wendouree,R_100_149_LT_Other_Lld_type_pc,0.0011,68.0
Bendigo East,R_100_149_LT_Other_Lld_type_pc,0.0012,69.0
Kororoit,R_100_149_LT_Other_Lld_type_pc,0.0012,70.0
Rowville,R_100_149_LT_Other_Lld_type_pc,0.0012,71.0
Clarinda,R_100_149_LT_Other_Lld_type_pc,0.0013,72.0
Geelong,R_100_149_LT_Other_Lld_type_pc,0.0013,73.0
South-West Coast,R_100_149_LT_Other_Lld_type_pc,0.0016,74.0
Nepean,R_100_149_LT_Other_Lld_type_pc,0.0018,75.0
Morwell,R_100_149_LT_Other_Lld_type_pc,0.002,76.0
Narracan,R_100_149_LT_Other_Lld_type_pc,0.0023,77.0
Ovens Valley,R_100_149_LT_Other_Lld_type_pc,0.0026,78.0
Gippsland South,R_100_149_LT_Other_Lld_type_pc,0.0034,79.0
Shepparton,R_100_149_LT_Other_Lld_type_pc,0.0048,80.0
Eildon,R_100_149_LT_Other_Lld_type_pc,0.0054,81.0
Murray Plains,R_100_149_LT_Other_Lld_type_pc,0.0056,82.0
Euroa,R_100_149_LT_Other_Lld_type_pc,0.0065,83.0
Polwarth,R_100_149_LT_Other_Lld_type_pc,0.0065,84.0
Lowan,R_100_149_LT_Other_Lld_type_pc,0.0066,85.0
Ripon,R_100_149_LT_Other_Lld_type_pc,0.007,86.0
Gippsland East,R_100_149_LT_Other_Lld_type_pc,0.0073,87.0
Mildura,R_100_149_LT_Other_Lld_type_pc,0.0144,88.0
Bentleigh,R_100_149_LT_Psn_not_Sme_hhd,0.0,1.0
Berwick,R_100_149_LT_Psn_not_Sme_hhd,0.0,2.0
Brighton,R_100_149_LT_Psn_not_Sme_hhd,0.0,3.0
Bulleen,R_100_149_LT_Psn_not_Sme_hhd,0.0,4.0
Greenvale,R_100_149_LT_Psn_not_Sme_hhd,0.0,5.0
Kalkallo,R_100_149_LT_Psn_not_Sme_hhd,0.0,6.0
Kew,R_100_149_LT_Psn_not_Sme_hhd,0.0,7.0
Kororoit,R_100_149_LT_Psn_not_Sme_hhd,0.0,8.0
Melton,R_100_149_LT_Psn_not_Sme_hhd,0.0,9.0
Niddrie,R_100_149_LT_Psn_not_Sme_hhd,0.0,10.0
Sandringham,R_100_149_LT_Psn_not_Sme_hhd,0.0,11.0
Sunbury,R_100_149_LT_Psn_not_Sme_hhd,0.0,12.0
Yan Yean,R_100_149_LT_Psn_not_Sme_hhd,0.0,13.0
Eltham,R_100_149_LT_Psn_not_Sme_hhd,3.0,14.0
Mill Park,R_100_149_LT_Psn_not_Sme_hhd,3.0,15.0
Warrandyte,R_100_149_LT_Psn_not_Sme_hhd,3.0,16.0
Albert Park,R_100_149_LT_Psn_not_Sme_hhd,4.0,17.0
Mornington,R_100_149_LT_Psn_not_Sme_hhd,4.0,18.0
Sydenham,R_100_149_LT_Psn_not_Sme_hhd,4.0,19.0
Werribee,R_100_149_LT_Psn_not_Sme_hhd,4.0,20.0
Evelyn,R_100_149_LT_Psn_not_Sme_hhd,5.0,21.0
Ivanhoe,R_100_149_LT_Psn_not_Sme_hhd,5.0,22.0
Pascoe Vale,R_100_149_LT_Psn_not_Sme_hhd,5.0,23.0
Mordialloc,R_100_149_LT_Psn_not_Sme_hhd,6.0,24.0
Narre Warren South,R_100_149_LT_Psn_not_Sme_hhd,6.0,25.0
Richmond,R_100_149_LT_Psn_not_Sme_hhd,6.0,26.0
Carrum,R_100_149_LT_Psn_not_Sme_hhd,7.0,27.0
Hawthorn,R_100_149_LT_Psn_not_Sme_hhd,7.0,28.0
Malvern,R_100_149_LT_Psn_not_Sme_hhd,7.0,29.0
Northcote,R_100_149_LT_Psn_not_Sme_hhd,7.0,30.0
Williamstown,R_100_149_LT_Psn_not_Sme_hhd,7.0,31.0
Broadmeadows,R_100_149_LT_Psn_not_Sme_hhd,8.0,32.0
Cranbourne,R_100_149_LT_Psn_not_Sme_hhd,8.0,33.0
Lara,R_100_149_LT_Psn_not_Sme_hhd,8.0,34.0
Narre Warren North,R_100_149_LT_Psn_not_Sme_hhd,8.0,35.0
Bass,R_100_149_LT_Psn_not_Sme_hhd,9.0,36.0
Bayswater,R_100_149_LT_Psn_not_Sme_hhd,9.0,37.0
Croydon,R_100_149_LT_Psn_not_Sme_hhd,9.0,38.0
Glen Waverley,R_100_149_LT_Psn_not_Sme_hhd,9.0,39.0
Pakenham,R_100_149_LT_Psn_not_Sme_hhd,9.0,40.0
Rowville,R_100_149_LT_Psn_not_Sme_hhd,9.0,41.0
Hastings,R_100_149_LT_Psn_not_Sme_hhd,10.0,42.0
Laverton,R_100_149_LT_Psn_not_Sme_hhd,10.0,43.0
Tarneit,R_100_149_LT_Psn_not_Sme_hhd,10.0,44.0
Bellarine,R_100_149_LT_Psn_not_Sme_hhd,11.0,45.0
Essendon,R_100_149_LT_Psn_not_Sme_hhd,11.0,46.0
Monbulk,R_100_149_LT_Psn_not_Sme_hhd,11.0,47.0
Bundoora,R_100_149_LT_Psn_not_Sme_hhd,12.0,48.0
Thomastown,R_100_149_LT_Psn_not_Sme_hhd,12.0,49.0
Ringwood,R_100_149_LT_Psn_not_Sme_hhd,13.0,50.0
Ashwood,R_100_149_LT_Psn_not_Sme_hhd,14.0,51.0
Footscray,R_100_149_LT_Psn_not_Sme_hhd,14.0,52.0
Macedon,R_100_149_LT_Psn_not_Sme_hhd,14.0,53.0
South Barwon,R_100_149_LT_Psn_not_Sme_hhd,14.0,54.0
Box Hill,R_100_149_LT_Psn_not_Sme_hhd,15.0,55.0
Point Cook,R_100_149_LT_Psn_not_Sme_hhd,15.0,56.0
Nepean,R_100_149_LT_Psn_not_Sme_hhd,16.0,57.0
Clarinda,R_100_149_LT_Psn_not_Sme_hhd,17.0,58.0
Narracan,R_100_149_LT_Psn_not_Sme_hhd,20.0,59.0
