district,census_variable,value
Brighton,M_15_19_yr_Married_de_facto_n,0.0
Broadmeadows,M_15_19_yr_Married_de_facto_n,0.0
Brunswick,M_15_19_yr_Married_de_facto_n,0.0
Bulleen,M_15_19_yr_Married_de_facto_n,0.0
Bundoora,M_15_19_yr_Married_de_facto_n,0.0
Carrum,M_15_19_yr_Married_de_facto_n,3.0
Caulfield,M_15_19_yr_Married_de_facto_n,0.0
Clarinda,M_15_19_yr_Married_de_facto_n,0.0
Cranbourne,M_15_19_yr_Married_de_facto_n,0.0
Croydon,M_15_19_yr_Married_de_facto_n,3.0
Dandenong,M_15_19_yr_Married_de_facto_n,0.0
Eildon,M_15_19_yr_Married_de_facto_n,0.0
Eltham,M_15_19_yr_Married_de_facto_n,0.0
Essendon,M_15_19_yr_Married_de_facto_n,0.0
Eureka,M_15_19_yr_Married_de_facto_n,0.0
Euroa,M_15_19_yr_Married_de_facto_n,0.0
Evelyn,M_15_19_yr_Married_de_facto_n,0.0
Footscray,M_15_19_yr_Married_de_facto_n,0.0
Frankston,M_15_19_yr_Married_de_facto_n,0.0
Geelong,M_15_19_yr_Married_de_facto_n,0.0
Gippsland East,M_15_19_yr_Married_de_facto_n,3.0
Gippsland South,M_15_19_yr_Married_de_facto_n,4.0
Glen Waverley,M_15_19_yr_Married_de_facto_n,0.0
Greenvale,M_15_19_yr_Married_de_facto_n,0.0
Hastings,M_15_19_yr_Married_de_facto_n,13.0
Hawthorn,M_15_19_yr_Married_de_facto_n,0.0
Ivanhoe,M_15_19_yr_Married_de_facto_n,0.0
Kalkallo,M_15_19_yr_Married_de_facto_n,0.0
Kew,M_15_19_yr_Married_de_facto_n,0.0
Kororoit,M_15_19_yr_Married_de_facto_n,0.0
Lara,M_15_19_yr_Married_de_facto_n,0.0
Laverton,M_15_19_yr_Married_de_facto_n,0.0
Lowan,M_15_19_yr_Married_de_facto_n,0.0
Macedon,M_15_19_yr_Married_de_facto_n,0.0
Malvern,M_15_19_yr_Married_de_facto_n,0.0
Melbourne,M_15_19_yr_Married_de_facto_n,42.0
Melton,M_15_19_yr_Married_de_facto_n,4.0
Mildura,M_15_19_yr_Married_de_facto_n,12.0
Mill Park,M_15_19_yr_Married_de_facto_n,0.0
Monbulk,M_15_19_yr_Married_de_facto_n,0.0
Mordialloc,M_15_19_yr_Married_de_facto_n,0.0
Mornington,M_15_19_yr_Married_de_facto_n,0.0
Morwell,M_15_19_yr_Married_de_facto_n,7.0
Mulgrave,M_15_19_yr_Married_de_facto_n,0.0
Murray Plains,M_15_19_yr_Married_de_facto_n,3.0
Narracan,M_15_19_yr_Married_de_facto_n,0.0
Narre Warren North,M_15_19_yr_Married_de_facto_n,0.0
Narre Warren South,M_15_19_yr_Married_de_facto_n,0.0
Nepean,M_15_19_yr_Married_de_facto_n,0.0
Niddrie,M_15_19_yr_Married_de_facto_n,0.0
Northcote,M_15_19_yr_Married_de_facto_n,0.0
Oakleigh,M_15_19_yr_Married_de_facto_n,0.0
Ovens Valley,M_15_19_yr_Married_de_facto_n,8.0
Pakenham,M_15_19_yr_Married_de_facto_n,0.0
Pascoe Vale,M_15_19_yr_Married_de_facto_n,0.0
Point Cook,M_15_19_yr_Married_de_facto_n,0.0
Polwarth,M_15_19_yr_Married_de_facto_n,4.0
Prahran,M_15_19_yr_Married_de_facto_n,0.0
Preston,M_15_19_yr_Married_de_facto_n,0.0
Richmond,M_15_19_yr_Married_de_facto_n,3.0
Ringwood,M_15_19_yr_Married_de_facto_n,0.0
Ripon,M_15_19_yr_Married_de_facto_n,0.0
Rowville,M_15_19_yr_Married_de_facto_n,0.0
Sandringham,M_15_19_yr_Married_de_facto_n,0.0
Shepparton,M_15_19_yr_Married_de_facto_n,3.0
South Barwon,M_15_19_yr_Married_de_facto_n,0.0
South-West Coast,M_15_19_yr_Married_de_facto_n,0.0
St Albans,M_15_19_yr_Married_de_facto_n,0.0
Sunbury,M_15_19_yr_Married_de_facto_n,0.0
Sydenham,M_15_19_yr_Married_de_facto_n,0.0
Tarneit,M_15_19_yr_Married_de_facto_n,0.0
Thomastown,M_15_19_yr_Married_de_facto_n,0.0
Warrandyte,M_15_19_yr_Married_de_facto_n,0.0
Wendouree,M_15_19_yr_Married_de_facto_n,0.0
Werribee,M_15_19_yr_Married_de_facto_n,0.0
Williamstown,M_15_19_yr_Married_de_facto_n,0.0
Yan Yean,M_15_19_yr_Married_de_facto_n,0.0
Albert Park,M_15_19_yr_Married_de_facto_pc,0.0001
Ashwood,M_15_19_yr_Married_de_facto_pc,0.0
Bass,M_15_19_yr_Married_de_facto_pc,0.0
Bayswater,M_15_19_yr_Married_de_facto_pc,0.0
Bellarine,M_15_19_yr_Married_de_facto_pc,0.0
Benambra,M_15_19_yr_Married_de_facto_pc,0.0
Bendigo East,M_15_19_yr_Married_de_facto_pc,0.0001
Bendigo West,M_15_19_yr_Married_de_facto_pc,0.0
Bentleigh,M_15_19_yr_Married_de_facto_pc,0.0
Berwick,M_15_19_yr_Married_de_facto_pc,0.0
Box Hill,M_15_19_yr_Married_de_facto_pc,0.0
Brighton,M_15_19_yr_Married_de_facto_pc,0.0
Broadmeadows,M_15_19_yr_Married_de_facto_pc,0.0
Brunswick,M_15_19_yr_Married_de_facto_pc,0.0
Bulleen,M_15_19_yr_Married_de_facto_pc,0.0
Bundoora,M_15_19_yr_Married_de_facto_pc,0.0
Carrum,M_15_19_yr_Married_de_facto_pc,0.0001
Caulfield,M_15_19_yr_Married_de_facto_pc,0.0
Clarinda,M_15_19_yr_Married_de_facto_pc,0.0
Cranbourne,M_15_19_yr_Married_de_facto_pc,0.0
Croydon,M_15_19_yr_Married_de_facto_pc,0.0001
Dandenong,M_15_19_yr_Married_de_facto_pc,0.0
Eildon,M_15_19_yr_Married_de_facto_pc,0.0
Eltham,M_15_19_yr_Married_de_facto_pc,0.0
Essendon,M_15_19_yr_Married_de_facto_pc,0.0
Eureka,M_15_19_yr_Married_de_facto_pc,0.0
Euroa,M_15_19_yr_Married_de_facto_pc,0.0
Evelyn,M_15_19_yr_Married_de_facto_pc,0.0
Footscray,M_15_19_yr_Married_de_facto_pc,0.0
Frankston,M_15_19_yr_Married_de_facto_pc,0.0
Geelong,M_15_19_yr_Married_de_facto_pc,0.0
Gippsland East,M_15_19_yr_Married_de_facto_pc,0.0001
Gippsland South,M_15_19_yr_Married_de_facto_pc,0.0001
Glen Waverley,M_15_19_yr_Married_de_facto_pc,0.0
Greenvale,M_15_19_yr_Married_de_facto_pc,0.0
Hastings,M_15_19_yr_Married_de_facto_pc,0.0003
Hawthorn,M_15_19_yr_Married_de_facto_pc,0.0
Ivanhoe,M_15_19_yr_Married_de_facto_pc,0.0
Kalkallo,M_15_19_yr_Married_de_facto_pc,0.0
Kew,M_15_19_yr_Married_de_facto_pc,0.0
Kororoit,M_15_19_yr_Married_de_facto_pc,0.0
Lara,M_15_19_yr_Married_de_facto_pc,0.0
Laverton,M_15_19_yr_Married_de_facto_pc,0.0
Lowan,M_15_19_yr_Married_de_facto_pc,0.0
Macedon,M_15_19_yr_Married_de_facto_pc,0.0
Malvern,M_15_19_yr_Married_de_facto_pc,0.0
Melbourne,M_15_19_yr_Married_de_facto_pc,0.0005
Melton,M_15_19_yr_Married_de_facto_pc,0.0001
Mildura,M_15_19_yr_Married_de_facto_pc,0.0002
Mill Park,M_15_19_yr_Married_de_facto_pc,0.0
Monbulk,M_15_19_yr_Married_de_facto_pc,0.0
Mordialloc,M_15_19_yr_Married_de_facto_pc,0.0
Mornington,M_15_19_yr_Married_de_facto_pc,0.0
Morwell,M_15_19_yr_Married_de_facto_pc,0.0001
Mulgrave,M_15_19_yr_Married_de_facto_pc,0.0
Murray Plains,M_15_19_yr_Married_de_facto_pc,0.0001
Narracan,M_15_19_yr_Married_de_facto_pc,0.0
Narre Warren North,M_15_19_yr_Married_de_facto_pc,0.0
Narre Warren South,M_15_19_yr_Married_de_facto_pc,0.0
Nepean,M_15_19_yr_Married_de_facto_pc,0.0
Niddrie,M_15_19_yr_Married_de_facto_pc,0.0
Northcote,M_15_19_yr_Married_de_facto_pc,0.0
Oakleigh,M_15_19_yr_Married_de_facto_pc,0.0
Ovens Valley,M_15_19_yr_Married_de_facto_pc,0.0002
Pakenham,M_15_19_yr_Married_de_facto_pc,0.0
Pascoe Vale,M_15_19_yr_Married_de_facto_pc,0.0
Point Cook,M_15_19_yr_Married_de_facto_pc,0.0
Polwarth,M_15_19_yr_Married_de_facto_pc,0.0001
Prahran,M_15_19_yr_Married_de_facto_pc,0.0
Preston,M_15_19_yr_Married_de_facto_pc,0.0
Richmond,M_15_19_yr_Married_de_facto_pc,0.0001
Ringwood,M_15_19_yr_Married_de_facto_pc,0.0
Ripon,M_15_19_yr_Married_de_facto_pc,0.0
Rowville,M_15_19_yr_Married_de_facto_pc,0.0
Sandringham,M_15_19_yr_Married_de_facto_pc,0.0
Shepparton,M_15_19_yr_Married_de_facto_pc,0.0001
South Barwon,M_15_19_yr_Married_de_facto_pc,0.0
South-West Coast,M_15_19_yr_Married_de_facto_pc,0.0
St Albans,M_15_19_yr_Married_de_facto_pc,0.0
Sunbury,M_15_19_yr_Married_de_facto_pc,0.0
Sydenham,M_15_19_yr_Married_de_facto_pc,0.0
Tarneit,M_15_19_yr_Married_de_facto_pc,0.0
Thomastown,M_15_19_yr_Married_de_facto_pc,0.0
Warrandyte,M_15_19_yr_Married_de_facto_pc,0.0
Wendouree,M_15_19_yr_Married_de_facto_pc,0.0
Werribee,M_15_19_yr_Married_de_facto_pc,0.0
Williamstown,M_15_19_yr_Married_de_facto_pc,0.0
Yan Yean,M_15_19_yr_Married_de_facto_pc,0.0
Albert Park,M_15_19_yr_Not_married_n,1069.0
Ashwood,M_15_19_yr_Not_married_n,2484.0
Bass,M_15_19_yr_Not_married_n,1490.0
Bayswater,M_15_19_yr_Not_married_n,1864.0
Bellarine,M_15_19_yr_Not_married_n,1710.0
Benambra,M_15_19_yr_Not_married_n,1826.0
Bendigo East,M_15_19_yr_Not_married_n,2040.0
Bendigo West,M_15_19_yr_Not_married_n,1563.0
Bentleigh,M_15_19_yr_Not_married_n,2444.0
Berwick,M_15_19_yr_Not_married_n,2758.0
Box Hill,M_15_19_yr_Not_married_n,2407.0
Brighton,M_15_19_yr_Not_married_n,2051.0
Broadmeadows,M_15_19_yr_Not_married_n,2004.0
Brunswick,M_15_19_yr_Not_married_n,934.0
Bulleen,M_15_19_yr_Not_married_n,2036.0
Bundoora,M_15_19_yr_Not_married_n,1925.0
Carrum,M_15_19_yr_Not_married_n,1970.0
Caulfield,M_15_19_yr_Not_married_n,1612.0
Clarinda,M_15_19_yr_Not_married_n,2012.0
Cranbourne,M_15_19_yr_Not_married_n,2327.0
Croydon,M_15_19_yr_Not_married_n,1959.0
Dandenong,M_15_19_yr_Not_married_n,2382.0
Eildon,M_15_19_yr_Not_married_n,1806.0
Eltham,M_15_19_yr_Not_married_n,2159.0
Essendon,M_15_19_yr_Not_married_n,1777.0
Eureka,M_15_19_yr_Not_married_n,2052.0
Euroa,M_15_19_yr_Not_married_n,1667.0
Evelyn,M_15_19_yr_Not_married_n,2074.0
Footscray,M_15_19_yr_Not_married_n,1279.0
Frankston,M_15_19_yr_Not_married_n,1725.0
Geelong,M_15_19_yr_Not_married_n,1778.0
Gippsland East,M_15_19_yr_Not_married_n,1470.0
Gippsland South,M_15_19_yr_Not_married_n,1710.0
Glen Waverley,M_15_19_yr_Not_married_n,2632.0
Greenvale,M_15_19_yr_Not_married_n,2846.0
Hastings,M_15_19_yr_Not_married_n,1883.0
Hawthorn,M_15_19_yr_Not_married_n,2021.0
Ivanhoe,M_15_19_yr_Not_married_n,1717.0
Kalkallo,M_15_19_yr_Not_married_n,2556.0
Kew,M_15_19_yr_Not_married_n,2768.0
Kororoit,M_15_19_yr_Not_married_n,2579.0
Lara,M_15_19_yr_Not_married_n,1921.0
Laverton,M_15_19_yr_Not_married_n,1981.0
Lowan,M_15_19_yr_Not_married_n,1703.0
Macedon,M_15_19_yr_Not_married_n,1903.0
Malvern,M_15_19_yr_Not_married_n,1623.0
Melbourne,M_15_19_yr_Not_married_n,1467.0
Melton,M_15_19_yr_Not_married_n,2262.0
Mildura,M_15_19_yr_Not_married_n,1817.0
Mill Park,M_15_19_yr_Not_married_n,2140.0
Monbulk,M_15_19_yr_Not_married_n,2109.0
Mordialloc,M_15_19_yr_Not_married_n,2182.0
Mornington,M_15_19_yr_Not_married_n,2034.0
Morwell,M_15_19_yr_Not_married_n,1878.0
Mulgrave,M_15_19_yr_Not_married_n,1934.0
Murray Plains,M_15_19_yr_Not_married_n,1726.0
Narracan,M_15_19_yr_Not_married_n,1814.0
Narre Warren North,M_15_19_yr_Not_married_n,2364.0
Narre Warren South,M_15_19_yr_Not_married_n,3228.0
Nepean,M_15_19_yr_Not_married_n,1285.0
Niddrie,M_15_19_yr_Not_married_n,1937.0
Northcote,M_15_19_yr_Not_married_n,1432.0
Oakleigh,M_15_19_yr_Not_married_n,1783.0
Ovens Valley,M_15_19_yr_Not_married_n,1617.0
Pakenham,M_15_19_yr_Not_married_n,2116.0
Pascoe Vale,M_15_19_yr_Not_married_n,1555.0
Point Cook,M_15_19_yr_Not_married_n,2683.0
Polwarth,M_15_19_yr_Not_married_n,1851.0
Prahran,M_15_19_yr_Not_married_n,627.0
Preston,M_15_19_yr_Not_married_n,1458.0
Richmond,M_15_19_yr_Not_married_n,736.0
Ringwood,M_15_19_yr_Not_married_n,2234.0
Ripon,M_15_19_yr_Not_married_n,1794.0
Rowville,M_15_19_yr_Not_married_n,2339.0
Sandringham,M_15_19_yr_Not_married_n,1916.0
Shepparton,M_15_19_yr_Not_married_n,2100.0
South Barwon,M_15_19_yr_Not_married_n,1933.0
South-West Coast,M_15_19_yr_Not_married_n,1847.0
St Albans,M_15_19_yr_Not_married_n,1989.0
Sunbury,M_15_19_yr_Not_married_n,1765.0
Sydenham,M_15_19_yr_Not_married_n,2837.0
Tarneit,M_15_19_yr_Not_married_n,2629.0
Thomastown,M_15_19_yr_Not_married_n,1862.0
Warrandyte,M_15_19_yr_Not_married_n,2607.0
Wendouree,M_15_19_yr_Not_married_n,1852.0
Werribee,M_15_19_yr_Not_married_n,2302.0
Williamstown,M_15_19_yr_Not_married_n,1524.0
Yan Yean,M_15_19_yr_Not_married_n,2220.0
Albert Park,M_15_19_yr_Not_married_pc,0.0181
Ashwood,M_15_19_yr_Not_married_pc,0.0397
Bass,M_15_19_yr_Not_married_pc,0.0307
Bayswater,M_15_19_yr_Not_married_pc,0.0331
Bellarine,M_15_19_yr_Not_married_pc,0.0328
Benambra,M_15_19_yr_Not_married_pc,0.038
Bendigo East,M_15_19_yr_Not_married_pc,0.0389
Bendigo West,M_15_19_yr_Not_married_pc,0.0333
Bentleigh,M_15_19_yr_Not_married_pc,0.0417
Berwick,M_15_19_yr_Not_married_pc,0.047
Box Hill,M_15_19_yr_Not_married_pc,0.0362
Brighton,M_15_19_yr_Not_married_pc,0.0406
Broadmeadows,M_15_19_yr_Not_married_pc,0.0339
Brunswick,M_15_19_yr_Not_married_pc,0.0167
Bulleen,M_15_19_yr_Not_married_pc,0.0341
Bundoora,M_15_19_yr_Not_married_pc,0.0355
Carrum,M_15_19_yr_Not_married_pc,0.0354
Caulfield,M_15_19_yr_Not_married_pc,0.0293
Clarinda,M_15_19_yr_Not_married_pc,0.0348
