district,census_variable,value
Evelyn,M_0_4_yrs_Need_for_assistance_pc,0.0002
Footscray,M_0_4_yrs_Need_for_assistance_pc,0.0
Frankston,M_0_4_yrs_Need_for_assistance_pc,0.0003
Geelong,M_0_4_yrs_Need_for_assistance_pc,0.0001
Gippsland East,M_0_4_yrs_Need_for_assistance_pc,0.0
Gippsland South,M_0_4_yrs_Need_for_assistance_pc,0.0002
Glen Waverley,M_0_4_yrs_Need_for_assistance_pc,0.0
Greenvale,M_0_4_yrs_Need_for_assistance_pc,0.0001
Hastings,M_0_4_yrs_Need_for_assistance_pc,0.0004
Hawthorn,M_0_4_yrs_Need_for_assistance_pc,0.0001
Ivanhoe,M_0_4_yrs_Need_for_assistance_pc,0.0001
Kalkallo,M_0_4_yrs_Need_for_assistance_pc,0.0003
Kew,M_0_4_yrs_Need_for_assistance_pc,0.0
Kororoit,M_0_4_yrs_Need_for_assistance_pc,0.0003
Lara,M_0_4_yrs_Need_for_assistance_pc,0.0004
Laverton,M_0_4_yrs_Need_for_assistance_pc,0.0001
Lowan,M_0_4_yrs_Need_for_assistance_pc,0.0
Macedon,M_0_4_yrs_Need_for_assistance_pc,0.0002
Malvern,M_0_4_yrs_Need_for_assistance_pc,0.0
Melbourne,M_0_4_yrs_Need_for_assistance_pc,0.0
Melton,M_0_4_yrs_Need_for_assistance_pc,0.0002
Mildura,M_0_4_yrs_Need_for_assistance_pc,0.0001
Mill Park,M_0_4_yrs_Need_for_assistance_pc,0.0002
Monbulk,M_0_4_yrs_Need_for_assistance_pc,0.0
Mordialloc,M_0_4_yrs_Need_for_assistance_pc,0.0002
Mornington,M_0_4_yrs_Need_for_assistance_pc,0.0001
Morwell,M_0_4_yrs_Need_for_assistance_pc,0.0003
Mulgrave,M_0_4_yrs_Need_for_assistance_pc,0.0002
Murray Plains,M_0_4_yrs_Need_for_assistance_pc,0.0001
Narracan,M_0_4_yrs_Need_for_assistance_pc,0.0002
Narre Warren North,M_0_4_yrs_Need_for_assistance_pc,0.0001
Narre Warren South,M_0_4_yrs_Need_for_assistance_pc,0.0
Nepean,M_0_4_yrs_Need_for_assistance_pc,0.0005
Niddrie,M_0_4_yrs_Need_for_assistance_pc,0.0002
Northcote,M_0_4_yrs_Need_for_assistance_pc,0.0
Oakleigh,M_0_4_yrs_Need_for_assistance_pc,0.0
Ovens Valley,M_0_4_yrs_Need_for_assistance_pc,0.0002
Pakenham,M_0_4_yrs_Need_for_assistance_pc,0.0005
Pascoe Vale,M_0_4_yrs_Need_for_assistance_pc,0.0
Point Cook,M_0_4_yrs_Need_for_assistance_pc,0.0003
Polwarth,M_0_4_yrs_Need_for_assistance_pc,0.0001
Prahran,M_0_4_yrs_Need_for_assistance_pc,0.0
Preston,M_0_4_yrs_Need_for_assistance_pc,0.0
Richmond,M_0_4_yrs_Need_for_assistance_pc,0.0
Ringwood,M_0_4_yrs_Need_for_assistance_pc,0.0
Ripon,M_0_4_yrs_Need_for_assistance_pc,0.0001
Rowville,M_0_4_yrs_Need_for_assistance_pc,0.0
Sandringham,M_0_4_yrs_Need_for_assistance_pc,0.0
Shepparton,M_0_4_yrs_Need_for_assistance_pc,0.0001
South Barwon,M_0_4_yrs_Need_for_assistance_pc,0.0003
South-West Coast,M_0_4_yrs_Need_for_assistance_pc,0.0001
St Albans,M_0_4_yrs_Need_for_assistance_pc,0.0
Sunbury,M_0_4_yrs_Need_for_assistance_pc,0.0002
Sydenham,M_0_4_yrs_Need_for_assistance_pc,0.0002
Tarneit,M_0_4_yrs_Need_for_assistance_pc,0.0002
Thomastown,M_0_4_yrs_Need_for_assistance_pc,0.0001
Warrandyte,M_0_4_yrs_Need_for_assistance_pc,0.0
Wendouree,M_0_4_yrs_Need_for_assistance_pc,0.0003
Werribee,M_0_4_yrs_Need_for_assistance_pc,0.0003
Williamstown,M_0_4_yrs_Need_for_assistance_pc,0.0002
Yan Yean,M_0_4_yrs_Need_for_assistance_pc,0.0002
Albert Park,M_0_4_No_need_for_assistance,1365.0
Ashwood,M_0_4_No_need_for_assistance,1806.0
Bass,M_0_4_No_need_for_assistance,1790.0
Bayswater,M_0_4_No_need_for_assistance,2002.0
Bellarine,M_0_4_No_need_for_assistance,1629.0
Benambra,M_0_4_No_need_for_assistance,1770.0
Bendigo East,M_0_4_No_need_for_assistance,2031.0
Bendigo West,M_0_4_No_need_for_assistance,1519.0
Bentleigh,M_0_4_No_need_for_assistance,2055.0
Berwick,M_0_4_No_need_for_assistance,2850.0
Box Hill,M_0_4_No_need_for_assistance,1766.0
Brighton,M_0_4_No_need_for_assistance,1300.0
Broadmeadows,M_0_4_No_need_for_assistance,2659.0
Brunswick,M_0_4_No_need_for_assistance,1370.0
Bulleen,M_0_4_No_need_for_assistance,1537.0
Bundoora,M_0_4_No_need_for_assistance,1870.0
Carrum,M_0_4_No_need_for_assistance,2392.0
Caulfield,M_0_4_No_need_for_assistance,1837.0
Clarinda,M_0_4_No_need_for_assistance,1842.0
Cranbourne,M_0_4_No_need_for_assistance,3898.0
Croydon,M_0_4_No_need_for_assistance,2312.0
Dandenong,M_0_4_No_need_for_assistance,2640.0
Eildon,M_0_4_No_need_for_assistance,1529.0
Eltham,M_0_4_No_need_for_assistance,1783.0
Essendon,M_0_4_No_need_for_assistance,1613.0
Eureka,M_0_4_No_need_for_assistance,2128.0
Euroa,M_0_4_No_need_for_assistance,1457.0
Evelyn,M_0_4_No_need_for_assistance,2179.0
Footscray,M_0_4_No_need_for_assistance,2074.0
Frankston,M_0_4_No_need_for_assistance,1754.0
Geelong,M_0_4_No_need_for_assistance,1985.0
Gippsland East,M_0_4_No_need_for_assistance,1432.0
Gippsland South,M_0_4_No_need_for_assistance,1517.0
Glen Waverley,M_0_4_No_need_for_assistance,1601.0
Greenvale,M_0_4_No_need_for_assistance,2493.0
Hastings,M_0_4_No_need_for_assistance,1928.0
Hawthorn,M_0_4_No_need_for_assistance,1319.0
Ivanhoe,M_0_4_No_need_for_assistance,1701.0
Kalkallo,M_0_4_No_need_for_assistance,4606.0
Kew,M_0_4_No_need_for_assistance,1344.0
Kororoit,M_0_4_No_need_for_assistance,2907.0
Lara,M_0_4_No_need_for_assistance,1859.0
Laverton,M_0_4_No_need_for_assistance,3731.0
Lowan,M_0_4_No_need_for_assistance,1637.0
Macedon,M_0_4_No_need_for_assistance,1585.0
Malvern,M_0_4_No_need_for_assistance,1317.0
Melbourne,M_0_4_No_need_for_assistance,1517.0
Melton,M_0_4_No_need_for_assistance,3369.0
Mildura,M_0_4_No_need_for_assistance,1769.0
Mill Park,M_0_4_No_need_for_assistance,2054.0
Monbulk,M_0_4_No_need_for_assistance,1753.0
Mordialloc,M_0_4_No_need_for_assistance,2049.0
Mornington,M_0_4_No_need_for_assistance,1417.0
Morwell,M_0_4_No_need_for_assistance,1806.0
Mulgrave,M_0_4_No_need_for_assistance,1924.0
Murray Plains,M_0_4_No_need_for_assistance,1523.0
Narracan,M_0_4_No_need_for_assistance,1914.0
Narre Warren North,M_0_4_No_need_for_assistance,2236.0
Narre Warren South,M_0_4_No_need_for_assistance,3000.0
Nepean,M_0_4_No_need_for_assistance,1226.0
Niddrie,M_0_4_No_need_for_assistance,1799.0
Northcote,M_0_4_No_need_for_assistance,1642.0
Oakleigh,M_0_4_No_need_for_assistance,2176.0
Ovens Valley,M_0_4_No_need_for_assistance,1425.0
Pakenham,M_0_4_No_need_for_assistance,3122.0
Pascoe Vale,M_0_4_No_need_for_assistance,1878.0
Point Cook,M_0_4_No_need_for_assistance,3426.0
Polwarth,M_0_4_No_need_for_assistance,1846.0
Prahran,M_0_4_No_need_for_assistance,1054.0
Preston,M_0_4_No_need_for_assistance,2104.0
Richmond,M_0_4_No_need_for_assistance,1268.0
Ringwood,M_0_4_No_need_for_assistance,2334.0
Ripon,M_0_4_No_need_for_assistance,1614.0
Rowville,M_0_4_No_need_for_assistance,1645.0
Sandringham,M_0_4_No_need_for_assistance,1390.0
Shepparton,M_0_4_No_need_for_assistance,2097.0
South Barwon,M_0_4_No_need_for_assistance,2373.0
South-West Coast,M_0_4_No_need_for_assistance,1671.0
St Albans,M_0_4_No_need_for_assistance,1931.0
Sunbury,M_0_4_No_need_for_assistance,1920.0
Sydenham,M_0_4_No_need_for_assistance,2143.0
Tarneit,M_0_4_No_need_for_assistance,3804.0
Thomastown,M_0_4_No_need_for_assistance,2913.0
Warrandyte,M_0_4_No_need_for_assistance,1557.0
Wendouree,M_0_4_No_need_for_assistance,1810.0
Werribee,M_0_4_No_need_for_assistance,3330.0
Williamstown,M_0_4_No_need_for_assistance,2119.0
Yan Yean,M_0_4_No_need_for_assistance,2973.0
Albert Park,M_0_4_No_need_for_assistance_pc,0.0184
Ashwood,M_0_4_No_need_for_assistance_pc,0.0224
Bass,M_0_4_No_need_for_assistance_pc,0.0272
Bayswater,M_0_4_No_need_for_assistance_pc,0.0274
Bellarine,M_0_4_No_need_for_assistance_pc,0.0234
Benambra,M_0_4_No_need_for_assistance_pc,0.0265
Bendigo East,M_0_4_No_need_for_assistance_pc,0.0283
Bendigo West,M_0_4_No_need_for_assistance_pc,0.0239
Bentleigh,M_0_4_No_need_for_assistance_pc,0.0268
Berwick,M_0_4_No_need_for_assistance_pc,0.0352
Box Hill,M_0_4_No_need_for_assistance_pc,0.0208
Brighton,M_0_4_No_need_for_assistance_pc,0.0197
Broadmeadows,M_0_4_No_need_for_assistance_pc,0.033
Brunswick,M_0_4_No_need_for_assistance_pc,0.0201
Bulleen,M_0_4_No_need_for_assistance_pc,0.0206
Bundoora,M_0_4_No_need_for_assistance_pc,0.0269
Carrum,M_0_4_No_need_for_assistance_pc,0.0323
Caulfield,M_0_4_No_need_for_assistance_pc,0.0257
Clarinda,M_0_4_No_need_for_assistance_pc,0.025
Cranbourne,M_0_4_No_need_for_assistance_pc,0.0447
Croydon,M_0_4_No_need_for_assistance_pc,0.031
Dandenong,M_0_4_No_need_for_assistance_pc,0.0294
Eildon,M_0_4_No_need_for_assistance_pc,0.0231
Eltham,M_0_4_No_need_for_assistance_pc,0.0269
Essendon,M_0_4_No_need_for_assistance_pc,0.023
Eureka,M_0_4_No_need_for_assistance_pc,0.0285
Euroa,M_0_4_No_need_for_assistance_pc,0.0219
Evelyn,M_0_4_No_need_for_assistance_pc,0.0315
Footscray,M_0_4_No_need_for_assistance_pc,0.0286
Frankston,M_0_4_No_need_for_assistance_pc,0.0257
Geelong,M_0_4_No_need_for_assistance_pc,0.0276
Gippsland East,M_0_4_No_need_for_assistance_pc,0.0224
Gippsland South,M_0_4_No_need_for_assistance_pc,0.0231
Glen Waverley,M_0_4_No_need_for_assistance_pc,0.0194
Greenvale,M_0_4_No_need_for_assistance_pc,0.0324
Hastings,M_0_4_No_need_for_assistance_pc,0.029
Hawthorn,M_0_4_No_need_for_assistance_pc,0.0187
Ivanhoe,M_0_4_No_need_for_assistance_pc,0.0257
Kalkallo,M_0_4_No_need_for_assistance_pc,0.0482
Kew,M_0_4_No_need_for_assistance_pc,0.0182
Kororoit,M_0_4_No_need_for_assistance_pc,0.0333
Lara,M_0_4_No_need_for_assistance_pc,0.0264
Laverton,M_0_4_No_need_for_assistance_pc,0.0396
Lowan,M_0_4_No_need_for_assistance_pc,0.0239
Macedon,M_0_4_No_need_for_assistance_pc,0.0246
Malvern,M_0_4_No_need_for_assistance_pc,0.0205
Melbourne,M_0_4_No_need_for_assistance_pc,0.0128
Melton,M_0_4_No_need_for_assistance_pc,0.0407
Mildura,M_0_4_No_need_for_assistance_pc,0.0254
Mill Park,M_0_4_No_need_for_assistance_pc,0.0299
Monbulk,M_0_4_No_need_for_assistance_pc,0.0266
Mordialloc,M_0_4_No_need_for_assistance_pc,0.0283
Mornington,M_0_4_No_need_for_assistance_pc,0.0217
Morwell,M_0_4_No_need_for_assistance_pc,0.0251
Mulgrave,M_0_4_No_need_for_assistance_pc,0.025
Murray Plains,M_0_4_No_need_for_assistance_pc,0.0235
Narracan,M_0_4_No_need_for_assistance_pc,0.0281
Narre Warren North,M_0_4_No_need_for_assistance_pc,0.0284
Narre Warren South,M_0_4_No_need_for_assistance_pc,0.0332
Nepean,M_0_4_No_need_for_assistance_pc,0.0197
Niddrie,M_0_4_No_need_for_assistance_pc,0.0261
Northcote,M_0_4_No_need_for_assistance_pc,0.0243
Oakleigh,M_0_4_No_need_for_assistance_pc,0.0242
Ovens Valley,M_0_4_No_need_for_assistance_pc,0.0225
Pakenham,M_0_4_No_need_for_assistance_pc,0.0409
Pascoe Vale,M_0_4_No_need_for_assistance_pc,0.0272
Point Cook,M_0_4_No_need_for_assistance_pc,0.037
Polwarth,M_0_4_No_need_for_assistance_pc,0.0262
Prahran,M_0_4_No_need_for_assistance_pc,0.0145
Preston,M_0_4_No_need_for_assistance_pc,0.0284
Richmond,M_0_4_No_need_for_assistance_pc,0.0188
Ringwood,M_0_4_No_need_for_assistance_pc,0.0291
Ripon,M_0_4_No_need_for_assistance_pc,0.0234
Rowville,M_0_4_No_need_for_assistance_pc,0.0231
Sandringham,M_0_4_No_need_for_assistance_pc,0.022
Shepparton,M_0_4_No_need_for_assistance_pc,0.0282
South Barwon,M_0_4_No_need_for_assistance_pc,0.0326
South-West Coast,M_0_4_No_need_for_assistance_pc,0.0239
St Albans,M_0_4_No_need_for_assistance_pc,0.026
Sunbury,M_0_4_No_need_for_assistance_pc,0.0304
Sydenham,M_0_4_No_need_for_assistance_pc,0.0277
Tarneit,M_0_4_No_need_for_assistance_pc,0.0408
Thomastown,M_0_4_No_need_for_assistance_pc,0.0374
Warrandyte,M_0_4_No_need_for_assistance_pc,0.0211
Wendouree,M_0_4_No_need_for_assistance_pc,0.0265
Werribee,M_0_4_No_need_for_assistance_pc,0.0395
Williamstown,M_0_4_No_need_for_assistance_pc,0.0321
Yan Yean,M_0_4_No_need_for_assistance_pc,0.0409
Albert Park,M_0_4_Need_for_assistance_ns,50.0
Ashwood,M_0_4_Need_for_assistance_ns,31.0
Bass,M_0_4_Need_for_assistance_ns,70.0
Bayswater,M_0_4_Need_for_assistance_ns,50.0
Bellarine,M_0_4_Need_for_assistance_ns,55.0
Benambra,M_0_4_Need_for_assistance_ns,59.0
Bendigo East,M_0_4_Need_for_assistance_ns,59.0
Bendigo West,M_0_4_Need_for_assistance_ns,64.0
Bentleigh,M_0_4_Need_for_assistance_ns,16.0
Berwick,M_0_4_Need_for_assistance_ns,149.0
Box Hill,M_0_4_Need_for_assistance_ns,13.0
Brighton,M_0_4_Need_for_assistance_ns,17.0
Broadmeadows,M_0_4_Need_for_assistance_ns,174.0
Brunswick,M_0_4_Need_for_assistance_ns,23.0
Bulleen,M_0_4_Need_for_assistance_ns,28.0
Bundoora,M_0_4_Need_for_assistance_ns,26.0
Carrum,M_0_4_Need_for_assistance_ns,79.0
Caulfield,M_0_4_Need_for_assistance_ns,37.0
Clarinda,M_0_4_Need_for_assistance_ns,39.0
Cranbourne,M_0_4_Need_for_assistance_ns,156.0
Croydon,M_0_4_Need_for_assistance_ns,33.0
Dandenong,M_0_4_Need_for_assistance_ns,236.0
Eildon,M_0_4_Need_for_assistance_ns,39.0
Eltham,M_0_4_Need_for_assistance_ns,8.0
Essendon,M_0_4_Need_for_assistance_ns,70.0
Eureka,M_0_4_Need_for_assistance_ns,84.0
Euroa,M_0_4_Need_for_assistance_ns,57.0
Evelyn,M_0_4_Need_for_assistance_ns,34.0
Footscray,M_0_4_Need_for_assistance_ns,49.0
Frankston,M_0_4_Need_for_assistance_ns,90.0
Geelong,M_0_4_Need_for_assistance_ns,54.0
Gippsland East,M_0_4_Need_for_assistance_ns,100.0
Gippsland South,M_0_4_Need_for_assistance_ns,68.0
Glen Waverley,M_0_4_Need_for_assistance_ns,19.0
Greenvale,M_0_4_Need_for_assistance_ns,144.0
Hastings,M_0_4_Need_for_assistance_ns,63.0
Hawthorn,M_0_4_Need_for_assistance_ns,30.0
Ivanhoe,M_0_4_Need_for_assistance_ns,21.0
Kalkallo,M_0_4_Need_for_assistance_ns,248.0
Kew,M_0_4_Need_for_assistance_ns,22.0
Kororoit,M_0_4_Need_for_assistance_ns,133.0
Lara,M_0_4_Need_for_assistance_ns,99.0
Laverton,M_0_4_Need_for_assistance_ns,265.0
Lowan,M_0_4_Need_for_assistance_ns,75.0
Macedon,M_0_4_Need_for_assistance_ns,46.0
Malvern,M_0_4_Need_for_assistance_ns,26.0
Melbourne,M_0_4_Need_for_assistance_ns,74.0
Melton,M_0_4_Need_for_assistance_ns,240.0
Mildura,M_0_4_Need_for_assistance_ns,102.0
Mill Park,M_0_4_Need_for_assistance_ns,73.0
Monbulk,M_0_4_Need_for_assistance_ns,22.0
Mordialloc,M_0_4_Need_for_assistance_ns,43.0
Mornington,M_0_4_Need_for_assistance_ns,28.0
Morwell,M_0_4_Need_for_assistance_ns,120.0
Mulgrave,M_0_4_Need_for_assistance_ns,103.0
Murray Plains,M_0_4_Need_for_assistance_ns,72.0
Narracan,M_0_4_Need_for_assistance_ns,71.0
Narre Warren North,M_0_4_Need_for_assistance_ns,115.0
Narre Warren South,M_0_4_Need_for_assistance_ns,119.0
Nepean,M_0_4_Need_for_assistance_ns,52.0
Niddrie,M_0_4_Need_for_assistance_ns,28.0
Northcote,M_0_4_Need_for_assistance_ns,18.0
Oakleigh,M_0_4_Need_for_assistance_ns,56.0
Ovens Valley,M_0_4_Need_for_assistance_ns,53.0
Pakenham,M_0_4_Need_for_assistance_ns,106.0
Pascoe Vale,M_0_4_Need_for_assistance_ns,12.0
Point Cook,M_0_4_Need_for_assistance_ns,122.0
Polwarth,M_0_4_Need_for_assistance_ns,72.0
Prahran,M_0_4_Need_for_assistance_ns,37.0
Preston,M_0_4_Need_for_assistance_ns,63.0
Richmond,M_0_4_Need_for_assistance_ns,67.0
Ringwood,M_0_4_Need_for_assistance_ns,43.0
Ripon,M_0_4_Need_for_assistance_ns,66.0
Rowville,M_0_4_Need_for_assistance_ns,12.0
Sandringham,M_0_4_Need_for_assistance_ns,9.0
Shepparton,M_0_4_Need_for_assistance_ns,117.0
South Barwon,M_0_4_Need_for_assistance_ns,36.0
South-West Coast,M_0_4_Need_for_assistance_ns,81.0
St Albans,M_0_4_Need_for_assistance_ns,191.0
Sunbury,M_0_4_Need_for_assistance_ns,29.0
Sydenham,M_0_4_Need_for_assistance_ns,48.0
Tarneit,M_0_4_Need_for_assistance_ns,259.0
Thomastown,M_0_4_Need_for_assistance_ns,107.0
Warrandyte,M_0_4_Need_for_assistance_ns,23.0
Wendouree,M_0_4_Need_for_assistance_ns,62.0
Werribee,M_0_4_Need_for_assistance_ns,192.0
Williamstown,M_0_4_Need_for_assistance_ns,67.0
Yan Yean,M_0_4_Need_for_assistance_ns,78.0
Albert Park,M_0_4_Need_for_assistance_ns_pc,0.0007
Ashwood,M_0_4_Need_for_assistance_ns_pc,0.0004
Bass,M_0_4_Need_for_assistance_ns_pc,0.0011
Bayswater,M_0_4_Need_for_assistance_ns_pc,0.0007
Bellarine,M_0_4_Need_for_assistance_ns_pc,0.0008
Benambra,M_0_4_Need_for_assistance_ns_pc,0.0009
Bendigo East,M_0_4_Need_for_assistance_ns_pc,0.0008
Bendigo West,M_0_4_Need_for_assistance_ns_pc,0.001
Bentleigh,M_0_4_Need_for_assistance_ns_pc,0.0002
Berwick,M_0_4_Need_for_assistance_ns_pc,0.0018
Box Hill,M_0_4_Need_for_assistance_ns_pc,0.0002
Brighton,M_0_4_Need_for_assistance_ns_pc,0.0003
Broadmeadows,M_0_4_Need_for_assistance_ns_pc,0.0022
Brunswick,M_0_4_Need_for_assistance_ns_pc,0.0003
Bulleen,M_0_4_Need_for_assistance_ns_pc,0.0004
Bundoora,M_0_4_Need_for_assistance_ns_pc,0.0004
Carrum,M_0_4_Need_for_assistance_ns_pc,0.0011
Caulfield,M_0_4_Need_for_assistance_ns_pc,0.0005
Clarinda,M_0_4_Need_for_assistance_ns_pc,0.0005
Cranbourne,M_0_4_Need_for_assistance_ns_pc,0.0018
Croydon,M_0_4_Need_for_assistance_ns_pc,0.0004
Dandenong,M_0_4_Need_for_assistance_ns_pc,0.0026
Eildon,M_0_4_Need_for_assistance_ns_pc,0.0006
Eltham,M_0_4_Need_for_assistance_ns_pc,0.0001
Essendon,M_0_4_Need_for_assistance_ns_pc,0.001
Eureka,M_0_4_Need_for_assistance_ns_pc,0.0011
Euroa,M_0_4_Need_for_assistance_ns_pc,0.0009
Evelyn,M_0_4_Need_for_assistance_ns_pc,0.0005
Footscray,M_0_4_Need_for_assistance_ns_pc,0.0007
Frankston,M_0_4_Need_for_assistance_ns_pc,0.0013
Geelong,M_0_4_Need_for_assistance_ns_pc,0.0008
Gippsland East,M_0_4_Need_for_assistance_ns_pc,0.0016
Gippsland South,M_0_4_Need_for_assistance_ns_pc,0.001
Glen Waverley,M_0_4_Need_for_assistance_ns_pc,0.0002
Greenvale,M_0_4_Need_for_assistance_ns_pc,0.0019
