district,census_variable,value
Pakenham,M_0_cond_0_14_pc,0.1006
Pascoe Vale,M_0_cond_0_14_pc,0.0702
Point Cook,M_0_cond_0_14_pc,0.1079
Polwarth,M_0_cond_0_14_pc,0.0785
Prahran,M_0_cond_0_14_pc,0.031
Preston,M_0_cond_0_14_pc,0.0673
Richmond,M_0_cond_0_14_pc,0.0414
Ringwood,M_0_cond_0_14_pc,0.0776
Ripon,M_0_cond_0_14_pc,0.0677
Rowville,M_0_cond_0_14_pc,0.074
Sandringham,M_0_cond_0_14_pc,0.0721
Shepparton,M_0_cond_0_14_pc,0.0767
South Barwon,M_0_cond_0_14_pc,0.0823
South-West Coast,M_0_cond_0_14_pc,0.0707
St Albans,M_0_cond_0_14_pc,0.0683
Sunbury,M_0_cond_0_14_pc,0.0744
Sydenham,M_0_cond_0_14_pc,0.0864
Tarneit,M_0_cond_0_14_pc,0.1069
Thomastown,M_0_cond_0_14_pc,0.0935
Warrandyte,M_0_cond_0_14_pc,0.0791
Wendouree,M_0_cond_0_14_pc,0.0699
Werribee,M_0_cond_0_14_pc,0.0971
Williamstown,M_0_cond_0_14_pc,0.0825
Yan Yean,M_0_cond_0_14_pc,0.1087
Albert Park,M_0_cond_15_24,2769.0
Ashwood,M_0_cond_15_24,4655.0
Bass,M_0_cond_15_24,2254.0
Bayswater,M_0_cond_15_24,3034.0
Bellarine,M_0_cond_15_24,2444.0
Benambra,M_0_cond_15_24,2785.0
Bendigo East,M_0_cond_15_24,3212.0
Bendigo West,M_0_cond_15_24,2241.0
Bentleigh,M_0_cond_15_24,3730.0
Berwick,M_0_cond_15_24,4355.0
Box Hill,M_0_cond_15_24,4918.0
Brighton,M_0_cond_15_24,3146.0
Broadmeadows,M_0_cond_15_24,4221.0
Brunswick,M_0_cond_15_24,2638.0
Bulleen,M_0_cond_15_24,3644.0
Bundoora,M_0_cond_15_24,3685.0
Carrum,M_0_cond_15_24,3056.0
Caulfield,M_0_cond_15_24,3205.0
Clarinda,M_0_cond_15_24,3697.0
Cranbourne,M_0_cond_15_24,4093.0
Croydon,M_0_cond_15_24,3175.0
Dandenong,M_0_cond_15_24,4650.0
Eildon,M_0_cond_15_24,2667.0
Eltham,M_0_cond_15_24,3276.0
Essendon,M_0_cond_15_24,3285.0
Eureka,M_0_cond_15_24,3121.0
Euroa,M_0_cond_15_24,2681.0
Evelyn,M_0_cond_15_24,3215.0
Footscray,M_0_cond_15_24,2843.0
Frankston,M_0_cond_15_24,2716.0
Geelong,M_0_cond_15_24,3116.0
Gippsland East,M_0_cond_15_24,2188.0
Gippsland South,M_0_cond_15_24,2407.0
Glen Waverley,M_0_cond_15_24,4743.0
Greenvale,M_0_cond_15_24,4714.0
Hastings,M_0_cond_15_24,3233.0
Hawthorn,M_0_cond_15_24,4003.0
Ivanhoe,M_0_cond_15_24,3038.0
Kalkallo,M_0_cond_15_24,4749.0
Kew,M_0_cond_15_24,4568.0
Kororoit,M_0_cond_15_24,4370.0
Lara,M_0_cond_15_24,3194.0
Laverton,M_0_cond_15_24,4557.0
Lowan,M_0_cond_15_24,2616.0
Macedon,M_0_cond_15_24,2513.0
Malvern,M_0_cond_15_24,3126.0
Melbourne,M_0_cond_15_24,10123.0
Melton,M_0_cond_15_24,3654.0
Mildura,M_0_cond_15_24,2850.0
Mill Park,M_0_cond_15_24,3726.0
Monbulk,M_0_cond_15_24,2991.0
Mordialloc,M_0_cond_15_24,3492.0
Mornington,M_0_cond_15_24,2848.0
Morwell,M_0_cond_15_24,2816.0
Mulgrave,M_0_cond_15_24,3887.0
Murray Plains,M_0_cond_15_24,2561.0
Narracan,M_0_cond_15_24,2656.0
Narre Warren North,M_0_cond_15_24,4239.0
Narre Warren South,M_0_cond_15_24,5575.0
Nepean,M_0_cond_15_24,1994.0
Niddrie,M_0_cond_15_24,3297.0
Northcote,M_0_cond_15_24,2459.0
Oakleigh,M_0_cond_15_24,5953.0
Ovens Valley,M_0_cond_15_24,2295.0
Pakenham,M_0_cond_15_24,3357.0
Pascoe Vale,M_0_cond_15_24,2969.0
Point Cook,M_0_cond_15_24,4079.0
Polwarth,M_0_cond_15_24,2781.0
Prahran,M_0_cond_15_24,2561.0
Preston,M_0_cond_15_24,3064.0
Richmond,M_0_cond_15_24,2150.0
Ringwood,M_0_cond_15_24,3580.0
Ripon,M_0_cond_15_24,2448.0
Rowville,M_0_cond_15_24,4031.0
Sandringham,M_0_cond_15_24,2903.0
Shepparton,M_0_cond_15_24,3141.0
South Barwon,M_0_cond_15_24,3820.0
South-West Coast,M_0_cond_15_24,2664.0
St Albans,M_0_cond_15_24,3853.0
Sunbury,M_0_cond_15_24,2801.0
Sydenham,M_0_cond_15_24,4640.0
Tarneit,M_0_cond_15_24,4911.0
Thomastown,M_0_cond_15_24,3680.0
Warrandyte,M_0_cond_15_24,4081.0
Wendouree,M_0_cond_15_24,2943.0
Werribee,M_0_cond_15_24,3921.0
Williamstown,M_0_cond_15_24,2469.0
Yan Yean,M_0_cond_15_24,3297.0
Albert Park,M_0_cond_15_24_pc,0.0374
Ashwood,M_0_cond_15_24_pc,0.0578
Bass,M_0_cond_15_24_pc,0.0342
Bayswater,M_0_cond_15_24_pc,0.0416
Bellarine,M_0_cond_15_24_pc,0.0352
Benambra,M_0_cond_15_24_pc,0.0417
Bendigo East,M_0_cond_15_24_pc,0.0447
Bendigo West,M_0_cond_15_24_pc,0.0353
Bentleigh,M_0_cond_15_24_pc,0.0487
Berwick,M_0_cond_15_24_pc,0.0538
Box Hill,M_0_cond_15_24_pc,0.058
Brighton,M_0_cond_15_24_pc,0.0477
Broadmeadows,M_0_cond_15_24_pc,0.0524
Brunswick,M_0_cond_15_24_pc,0.0387
Bulleen,M_0_cond_15_24_pc,0.0489
Bundoora,M_0_cond_15_24_pc,0.053
Carrum,M_0_cond_15_24_pc,0.0412
Caulfield,M_0_cond_15_24_pc,0.0448
Clarinda,M_0_cond_15_24_pc,0.0502
Cranbourne,M_0_cond_15_24_pc,0.0469
Croydon,M_0_cond_15_24_pc,0.0426
Dandenong,M_0_cond_15_24_pc,0.0518
Eildon,M_0_cond_15_24_pc,0.0403
Eltham,M_0_cond_15_24_pc,0.0494
Essendon,M_0_cond_15_24_pc,0.0468
Eureka,M_0_cond_15_24_pc,0.0418
Euroa,M_0_cond_15_24_pc,0.0403
Evelyn,M_0_cond_15_24_pc,0.0465
Footscray,M_0_cond_15_24_pc,0.0392
Frankston,M_0_cond_15_24_pc,0.0397
Geelong,M_0_cond_15_24_pc,0.0433
Gippsland East,M_0_cond_15_24_pc,0.0342
Gippsland South,M_0_cond_15_24_pc,0.0366
Glen Waverley,M_0_cond_15_24_pc,0.0575
Greenvale,M_0_cond_15_24_pc,0.0614
Hastings,M_0_cond_15_24_pc,0.0486
Hawthorn,M_0_cond_15_24_pc,0.0566
Ivanhoe,M_0_cond_15_24_pc,0.0459
Kalkallo,M_0_cond_15_24_pc,0.0497
Kew,M_0_cond_15_24_pc,0.0618
Kororoit,M_0_cond_15_24_pc,0.0501
Lara,M_0_cond_15_24_pc,0.0453
Laverton,M_0_cond_15_24_pc,0.0484
Lowan,M_0_cond_15_24_pc,0.0382
Macedon,M_0_cond_15_24_pc,0.0391
Malvern,M_0_cond_15_24_pc,0.0487
Melbourne,M_0_cond_15_24_pc,0.0855
Melton,M_0_cond_15_24_pc,0.0441
Mildura,M_0_cond_15_24_pc,0.0409
Mill Park,M_0_cond_15_24_pc,0.0542
Monbulk,M_0_cond_15_24_pc,0.0454
Mordialloc,M_0_cond_15_24_pc,0.0483
Mornington,M_0_cond_15_24_pc,0.0435
Morwell,M_0_cond_15_24_pc,0.0391
Mulgrave,M_0_cond_15_24_pc,0.0505
Murray Plains,M_0_cond_15_24_pc,0.0395
Narracan,M_0_cond_15_24_pc,0.039
Narre Warren North,M_0_cond_15_24_pc,0.0538
Narre Warren South,M_0_cond_15_24_pc,0.0618
Nepean,M_0_cond_15_24_pc,0.0321
Niddrie,M_0_cond_15_24_pc,0.0478
Northcote,M_0_cond_15_24_pc,0.0365
Oakleigh,M_0_cond_15_24_pc,0.0662
Ovens Valley,M_0_cond_15_24_pc,0.0363
Pakenham,M_0_cond_15_24_pc,0.0439
Pascoe Vale,M_0_cond_15_24_pc,0.043
Point Cook,M_0_cond_15_24_pc,0.044
Polwarth,M_0_cond_15_24_pc,0.0395
Prahran,M_0_cond_15_24_pc,0.0353
Preston,M_0_cond_15_24_pc,0.0414
Richmond,M_0_cond_15_24_pc,0.0318
Ringwood,M_0_cond_15_24_pc,0.0446
Ripon,M_0_cond_15_24_pc,0.0354
Rowville,M_0_cond_15_24_pc,0.0567
Sandringham,M_0_cond_15_24_pc,0.046
Shepparton,M_0_cond_15_24_pc,0.0422
South Barwon,M_0_cond_15_24_pc,0.0525
South-West Coast,M_0_cond_15_24_pc,0.0381
St Albans,M_0_cond_15_24_pc,0.0519
Sunbury,M_0_cond_15_24_pc,0.0443
Sydenham,M_0_cond_15_24_pc,0.06
Tarneit,M_0_cond_15_24_pc,0.0527
Thomastown,M_0_cond_15_24_pc,0.0472
Warrandyte,M_0_cond_15_24_pc,0.0553
Wendouree,M_0_cond_15_24_pc,0.043
Werribee,M_0_cond_15_24_pc,0.0466
Williamstown,M_0_cond_15_24_pc,0.0374
Yan Yean,M_0_cond_15_24_pc,0.0454
Albert Park,M_0_cond_25_34,7039.0
Ashwood,M_0_cond_25_34,4380.0
Bass,M_0_cond_25_34,2695.0
Bayswater,M_0_cond_25_34,3804.0
Bellarine,M_0_cond_25_34,2137.0
Benambra,M_0_cond_25_34,2701.0
Bendigo East,M_0_cond_25_34,3012.0
Bendigo West,M_0_cond_25_34,2425.0
Bentleigh,M_0_cond_25_34,3391.0
Berwick,M_0_cond_25_34,3966.0
Box Hill,M_0_cond_25_34,5314.0
Brighton,M_0_cond_25_34,2543.0
Broadmeadows,M_0_cond_25_34,6318.0
Brunswick,M_0_cond_25_34,6231.0
Bulleen,M_0_cond_25_34,3548.0
Bundoora,M_0_cond_25_34,4069.0
Carrum,M_0_cond_25_34,3610.0
Caulfield,M_0_cond_25_34,5016.0
Clarinda,M_0_cond_25_34,4438.0
Cranbourne,M_0_cond_25_34,5628.0
Croydon,M_0_cond_25_34,3652.0
Dandenong,M_0_cond_25_34,7125.0
Eildon,M_0_cond_25_34,2339.0
Eltham,M_0_cond_25_34,2253.0
Essendon,M_0_cond_25_34,4446.0
Eureka,M_0_cond_25_34,3338.0
Euroa,M_0_cond_25_34,2251.0
Evelyn,M_0_cond_25_34,3379.0
Footscray,M_0_cond_25_34,6092.0
Frankston,M_0_cond_25_34,3172.0
Geelong,M_0_cond_25_34,3884.0
Gippsland East,M_0_cond_25_34,2021.0
Gippsland South,M_0_cond_25_34,2119.0
Glen Waverley,M_0_cond_25_34,3719.0
Greenvale,M_0_cond_25_34,4296.0
Hastings,M_0_cond_25_34,2881.0
Hawthorn,M_0_cond_25_34,4096.0
Ivanhoe,M_0_cond_25_34,3356.0
Kalkallo,M_0_cond_25_34,7065.0
Kew,M_0_cond_25_34,3036.0
Kororoit,M_0_cond_25_34,4963.0
Lara,M_0_cond_25_34,3719.0
Laverton,M_0_cond_25_34,8252.0
Lowan,M_0_cond_25_34,2567.0
Macedon,M_0_cond_25_34,1962.0
Malvern,M_0_cond_25_34,3750.0
Melbourne,M_0_cond_25_34,16390.0
Melton,M_0_cond_25_34,4683.0
Mildura,M_0_cond_25_34,3236.0
Mill Park,M_0_cond_25_34,3970.0
Monbulk,M_0_cond_25_34,2415.0
Mordialloc,M_0_cond_25_34,3102.0
Mornington,M_0_cond_25_34,1491.0
Morwell,M_0_cond_25_34,2957.0
Mulgrave,M_0_cond_25_34,5269.0
Murray Plains,M_0_cond_25_34,2294.0
Narracan,M_0_cond_25_34,2767.0
Narre Warren North,M_0_cond_25_34,4380.0
Narre Warren South,M_0_cond_25_34,5016.0
Nepean,M_0_cond_25_34,1767.0
Niddrie,M_0_cond_25_34,2986.0
Northcote,M_0_cond_25_34,4280.0
Oakleigh,M_0_cond_25_34,8164.0
Ovens Valley,M_0_cond_25_34,2163.0
Pakenham,M_0_cond_25_34,4904.0
Pascoe Vale,M_0_cond_25_34,4579.0
Point Cook,M_0_cond_25_34,4845.0
Polwarth,M_0_cond_25_34,2635.0
Prahran,M_0_cond_25_34,8471.0
Preston,M_0_cond_25_34,5223.0
Richmond,M_0_cond_25_34,7624.0
Ringwood,M_0_cond_25_34,4313.0
Ripon,M_0_cond_25_34,2322.0
Rowville,M_0_cond_25_34,3114.0
Sandringham,M_0_cond_25_34,2106.0
Shepparton,M_0_cond_25_34,3236.0
South Barwon,M_0_cond_25_34,4331.0
South-West Coast,M_0_cond_25_34,2753.0
St Albans,M_0_cond_25_34,4910.0
Sunbury,M_0_cond_25_34,3391.0
Sydenham,M_0_cond_25_34,4135.0
Tarneit,M_0_cond_25_34,6613.0
Thomastown,M_0_cond_25_34,5334.0
Warrandyte,M_0_cond_25_34,2573.0
Wendouree,M_0_cond_25_34,3127.0
Werribee,M_0_cond_25_34,5255.0
Williamstown,M_0_cond_25_34,2996.0
Yan Yean,M_0_cond_25_34,3777.0
Albert Park,M_0_cond_25_34_pc,0.0951
Ashwood,M_0_cond_25_34_pc,0.0543
Bass,M_0_cond_25_34_pc,0.0409
Bayswater,M_0_cond_25_34_pc,0.0521
Bellarine,M_0_cond_25_34_pc,0.0307
Benambra,M_0_cond_25_34_pc,0.0404
Bendigo East,M_0_cond_25_34_pc,0.0419
Bendigo West,M_0_cond_25_34_pc,0.0382
Bentleigh,M_0_cond_25_34_pc,0.0442
Berwick,M_0_cond_25_34_pc,0.049
Box Hill,M_0_cond_25_34_pc,0.0627
Brighton,M_0_cond_25_34_pc,0.0385
Broadmeadows,M_0_cond_25_34_pc,0.0784
Brunswick,M_0_cond_25_34_pc,0.0913
Bulleen,M_0_cond_25_34_pc,0.0476
Bundoora,M_0_cond_25_34_pc,0.0585
Carrum,M_0_cond_25_34_pc,0.0487
Caulfield,M_0_cond_25_34_pc,0.0701
Clarinda,M_0_cond_25_34_pc,0.0603
Cranbourne,M_0_cond_25_34_pc,0.0645
Croydon,M_0_cond_25_34_pc,0.049
Dandenong,M_0_cond_25_34_pc,0.0794
Eildon,M_0_cond_25_34_pc,0.0353
Eltham,M_0_cond_25_34_pc,0.0339
Essendon,M_0_cond_25_34_pc,0.0633
Eureka,M_0_cond_25_34_pc,0.0448
Euroa,M_0_cond_25_34_pc,0.0338
Evelyn,M_0_cond_25_34_pc,0.0489
Footscray,M_0_cond_25_34_pc,0.0839
Frankston,M_0_cond_25_34_pc,0.0464
Geelong,M_0_cond_25_34_pc,0.054
Gippsland East,M_0_cond_25_34_pc,0.0316
Gippsland South,M_0_cond_25_34_pc,0.0322
Glen Waverley,M_0_cond_25_34_pc,0.0451
Greenvale,M_0_cond_25_34_pc,0.0559
Hastings,M_0_cond_25_34_pc,0.0433
Hawthorn,M_0_cond_25_34_pc,0.058
Ivanhoe,M_0_cond_25_34_pc,0.0507
Kalkallo,M_0_cond_25_34_pc,0.0739
Kew,M_0_cond_25_34_pc,0.0411
Kororoit,M_0_cond_25_34_pc,0.0569
Lara,M_0_cond_25_34_pc,0.0528
Laverton,M_0_cond_25_34_pc,0.0876
Lowan,M_0_cond_25_34_pc,0.0375
Macedon,M_0_cond_25_34_pc,0.0305
Malvern,M_0_cond_25_34_pc,0.0585
Melbourne,M_0_cond_25_34_pc,0.1384
Melton,M_0_cond_25_34_pc,0.0565
Mildura,M_0_cond_25_34_pc,0.0464
Mill Park,M_0_cond_25_34_pc,0.0578
Monbulk,M_0_cond_25_34_pc,0.0366
Mordialloc,M_0_cond_25_34_pc,0.0429
Mornington,M_0_cond_25_34_pc,0.0228
Morwell,M_0_cond_25_34_pc,0.0411
Mulgrave,M_0_cond_25_34_pc,0.0684
Murray Plains,M_0_cond_25_34_pc,0.0354
Narracan,M_0_cond_25_34_pc,0.0406
Narre Warren North,M_0_cond_25_34_pc,0.0555
Narre Warren South,M_0_cond_25_34_pc,0.0556
Nepean,M_0_cond_25_34_pc,0.0284
Niddrie,M_0_cond_25_34_pc,0.0432
Northcote,M_0_cond_25_34_pc,0.0635
Oakleigh,M_0_cond_25_34_pc,0.0908
Ovens Valley,M_0_cond_25_34_pc,0.0342
Pakenham,M_0_cond_25_34_pc,0.0642
Pascoe Vale,M_0_cond_25_34_pc,0.0664
Point Cook,M_0_cond_25_34_pc,0.0523
Polwarth,M_0_cond_25_34_pc,0.0375
Prahran,M_0_cond_25_34_pc,0.1168
Preston,M_0_cond_25_34_pc,0.0706
Richmond,M_0_cond_25_34_pc,0.1129
Ringwood,M_0_cond_25_34_pc,0.0538
Ripon,M_0_cond_25_34_pc,0.0336
Rowville,M_0_cond_25_34_pc,0.0438
Sandringham,M_0_cond_25_34_pc,0.0334
Shepparton,M_0_cond_25_34_pc,0.0434
South Barwon,M_0_cond_25_34_pc,0.0595
South-West Coast,M_0_cond_25_34_pc,0.0394
St Albans,M_0_cond_25_34_pc,0.0662
Sunbury,M_0_cond_25_34_pc,0.0536
Sydenham,M_0_cond_25_34_pc,0.0534
Tarneit,M_0_cond_25_34_pc,0.071
Thomastown,M_0_cond_25_34_pc,0.0685
Warrandyte,M_0_cond_25_34_pc,0.0349
Wendouree,M_0_cond_25_34_pc,0.0457
Werribee,M_0_cond_25_34_pc,0.0624
Williamstown,M_0_cond_25_34_pc,0.0453
Yan Yean,M_0_cond_25_34_pc,0.052
Albert Park,M_0_cond_35_44,4897.0
Ashwood,M_0_cond_35_44,4087.0
Bass,M_0_cond_35_44,2587.0
Bayswater,M_0_cond_35_44,3956.0
Bellarine,M_0_cond_35_44,2549.0
Benambra,M_0_cond_35_44,2385.0
Bendigo East,M_0_cond_35_44,2722.0
Bendigo West,M_0_cond_35_44,2287.0
Bentleigh,M_0_cond_35_44,4295.0
Berwick,M_0_cond_35_44,5105.0
Box Hill,M_0_cond_35_44,4240.0
Brighton,M_0_cond_35_44,2962.0
Broadmeadows,M_0_cond_35_44,4463.0
Brunswick,M_0_cond_35_44,3910.0
Bulleen,M_0_cond_35_44,3706.0
Bundoora,M_0_cond_35_44,3519.0
Carrum,M_0_cond_35_44,4109.0
Caulfield,M_0_cond_35_44,3893.0
Clarinda,M_0_cond_35_44,3914.0
Cranbourne,M_0_cond_35_44,5857.0
Croydon,M_0_cond_35_44,3734.0
Dandenong,M_0_cond_35_44,5278.0
Eildon,M_0_cond_35_44,2275.0
Eltham,M_0_cond_35_44,3009.0
Essendon,M_0_cond_35_44,3797.0
Eureka,M_0_cond_35_44,3180.0
Euroa,M_0_cond_35_44,2115.0
Evelyn,M_0_cond_35_44,3160.0
Footscray,M_0_cond_35_44,4845.0
Frankston,M_0_cond_35_44,2822.0
Geelong,M_0_cond_35_44,2987.0
Gippsland East,M_0_cond_35_44,1958.0
Gippsland South,M_0_cond_35_44,2207.0
Glen Waverley,M_0_cond_35_44,4142.0
Greenvale,M_0_cond_35_44,3771.0
Hastings,M_0_cond_35_44,2577.0
Hawthorn,M_0_cond_35_44,3275.0
Ivanhoe,M_0_cond_35_44,3437.0
Kalkallo,M_0_cond_35_44,7144.0
Kew,M_0_cond_35_44,3026.0
Kororoit,M_0_cond_35_44,5659.0
Lara,M_0_cond_35_44,2775.0
Laverton,M_0_cond_35_44,7319.0
Lowan,M_0_cond_35_44,2181.0
Macedon,M_0_cond_35_44,2647.0
Malvern,M_0_cond_35_44,3017.0
Melbourne,M_0_cond_35_44,6771.0
Melton,M_0_cond_35_44,4620.0
Mildura,M_0_cond_35_44,2662.0
Mill Park,M_0_cond_35_44,3817.0
Monbulk,M_0_cond_35_44,3056.0
Mordialloc,M_0_cond_35_44,4013.0
Mornington,M_0_cond_35_44,2374.0
Morwell,M_0_cond_35_44,2466.0
Mulgrave,M_0_cond_35_44,4267.0
Murray Plains,M_0_cond_35_44,2207.0
Narracan,M_0_cond_35_44,2559.0
Narre Warren North,M_0_cond_35_44,3862.0
Narre Warren South,M_0_cond_35_44,5224.0
Nepean,M_0_cond_35_44,1855.0
Niddrie,M_0_cond_35_44,3321.0
Northcote,M_0_cond_35_44,3920.0
Oakleigh,M_0_cond_35_44,5114.0
Ovens Valley,M_0_cond_35_44,2140.0
Pakenham,M_0_cond_35_44,4474.0
Pascoe Vale,M_0_cond_35_44,4025.0
Point Cook,M_0_cond_35_44,7442.0
Polwarth,M_0_cond_35_44,2992.0
Prahran,M_0_cond_35_44,4905.0
Preston,M_0_cond_35_44,4276.0
Richmond,M_0_cond_35_44,4409.0
Ringwood,M_0_cond_35_44,4588.0
Ripon,M_0_cond_35_44,2257.0
Rowville,M_0_cond_35_44,3485.0
Sandringham,M_0_cond_35_44,2726.0
