district,census_variable,value,rank
Preston,M_0_149_1PFNC_und15_n,4.0,45.0
Sandringham,M_0_149_1PFNC_und15_n,4.0,46.0
Thomastown,M_0_149_1PFNC_und15_n,4.0,47.0
Yan Yean,M_0_149_1PFNC_und15_n,4.0,48.0
Laverton,M_0_149_1PFNC_und15_n,5.0,49.0
Mornington,M_0_149_1PFNC_und15_n,5.0,50.0
Bentleigh,M_0_149_1PFNC_und15_n,6.0,51.0
Box Hill,M_0_149_1PFNC_und15_n,6.0,52.0
Kororoit,M_0_149_1PFNC_und15_n,6.0,53.0
Malvern,M_0_149_1PFNC_und15_n,6.0,54.0
Sydenham,M_0_149_1PFNC_und15_n,6.0,55.0
Bulleen,M_0_149_1PFNC_und15_n,7.0,56.0
Carrum,M_0_149_1PFNC_und15_n,7.0,57.0
Geelong,M_0_149_1PFNC_und15_n,7.0,58.0
Hawthorn,M_0_149_1PFNC_und15_n,7.0,59.0
Narre Warren South,M_0_149_1PFNC_und15_n,7.0,60.0
Point Cook,M_0_149_1PFNC_und15_n,7.0,61.0
Ripon,M_0_149_1PFNC_und15_n,7.0,62.0
Williamstown,M_0_149_1PFNC_und15_n,7.0,63.0
Euroa,M_0_149_1PFNC_und15_n,8.0,64.0
Evelyn,M_0_149_1PFNC_und15_n,8.0,65.0
Ivanhoe,M_0_149_1PFNC_und15_n,8.0,66.0
Nepean,M_0_149_1PFNC_und15_n,8.0,67.0
Cranbourne,M_0_149_1PFNC_und15_n,9.0,68.0
Croydon,M_0_149_1PFNC_und15_n,9.0,69.0
Pascoe Vale,M_0_149_1PFNC_und15_n,9.0,70.0
Ringwood,M_0_149_1PFNC_und15_n,9.0,71.0
Frankston,M_0_149_1PFNC_und15_n,10.0,72.0
Mordialloc,M_0_149_1PFNC_und15_n,10.0,73.0
Footscray,M_0_149_1PFNC_und15_n,11.0,74.0
Macedon,M_0_149_1PFNC_und15_n,11.0,75.0
Narre Warren North,M_0_149_1PFNC_und15_n,11.0,76.0
Tarneit,M_0_149_1PFNC_und15_n,11.0,77.0
Greenvale,M_0_149_1PFNC_und15_n,13.0,78.0
Mulgrave,M_0_149_1PFNC_und15_n,14.0,79.0
Ashwood,M_0_149_1PFNC_und15_n,15.0,80.0
Morwell,M_0_149_1PFNC_und15_n,16.0,81.0
Glen Waverley,M_0_149_1PFNC_und15_n,17.0,82.0
Dandenong,M_0_149_1PFNC_und15_n,18.0,83.0
Warrandyte,M_0_149_1PFNC_und15_n,18.0,84.0
Bundoora,M_0_149_1PFNC_und15_n,20.0,85.0
Kew,M_0_149_1PFNC_und15_n,23.0,86.0
St Albans,M_0_149_1PFNC_und15_n,28.0,87.0
Clarinda,M_0_149_1PFNC_und15_n,36.0,88.0
Albert Park,M_0_149_1PFNC_und15_pc,0.0,1.0
Bayswater,M_0_149_1PFNC_und15_pc,0.0,2.0
Benambra,M_0_149_1PFNC_und15_pc,0.0,3.0
Berwick,M_0_149_1PFNC_und15_pc,0.0,4.0
Brunswick,M_0_149_1PFNC_und15_pc,0.0,5.0
Caulfield,M_0_149_1PFNC_und15_pc,0.0,6.0
Eildon,M_0_149_1PFNC_und15_pc,0.0,7.0
Essendon,M_0_149_1PFNC_und15_pc,0.0,8.0
Eureka,M_0_149_1PFNC_und15_pc,0.0,9.0
Gippsland South,M_0_149_1PFNC_und15_pc,0.0,10.0
Hastings,M_0_149_1PFNC_und15_pc,0.0,11.0
Kalkallo,M_0_149_1PFNC_und15_pc,0.0,12.0
Lara,M_0_149_1PFNC_und15_pc,0.0,13.0
Lowan,M_0_149_1PFNC_und15_pc,0.0,14.0
Melton,M_0_149_1PFNC_und15_pc,0.0,15.0
Murray Plains,M_0_149_1PFNC_und15_pc,0.0,16.0
Narracan,M_0_149_1PFNC_und15_pc,0.0,17.0
Northcote,M_0_149_1PFNC_und15_pc,0.0,18.0
Oakleigh,M_0_149_1PFNC_und15_pc,0.0,19.0
Ovens Valley,M_0_149_1PFNC_und15_pc,0.0,20.0
Polwarth,M_0_149_1PFNC_und15_pc,0.0,21.0
Prahran,M_0_149_1PFNC_und15_pc,0.0,22.0
Richmond,M_0_149_1PFNC_und15_pc,0.0,23.0
Rowville,M_0_149_1PFNC_und15_pc,0.0,24.0
Shepparton,M_0_149_1PFNC_und15_pc,0.0,25.0
South-West Coast,M_0_149_1PFNC_und15_pc,0.0,26.0
Wendouree,M_0_149_1PFNC_und15_pc,0.0,27.0
Werribee,M_0_149_1PFNC_und15_pc,0.0,28.0
Sunbury,M_0_149_1PFNC_und15_pc,0.0001,29.0
Eltham,M_0_149_1PFNC_und15_pc,0.0003,30.0
Mill Park,M_0_149_1PFNC_und15_pc,0.0003,31.0
Monbulk,M_0_149_1PFNC_und15_pc,0.0003,32.0
Pakenham,M_0_149_1PFNC_und15_pc,0.0003,33.0
South Barwon,M_0_149_1PFNC_und15_pc,0.0003,34.0
Yan Yean,M_0_149_1PFNC_und15_pc,0.0003,35.0
Bass,M_0_149_1PFNC_und15_pc,0.0004,36.0
Bellarine,M_0_149_1PFNC_und15_pc,0.0004,37.0
Bendigo East,M_0_149_1PFNC_und15_pc,0.0004,38.0
Bendigo West,M_0_149_1PFNC_und15_pc,0.0004,39.0
Niddrie,M_0_149_1PFNC_und15_pc,0.0004,40.0
Thomastown,M_0_149_1PFNC_und15_pc,0.0004,41.0
Brighton,M_0_149_1PFNC_und15_pc,0.0005,42.0
Gippsland East,M_0_149_1PFNC_und15_pc,0.0005,43.0
Kororoit,M_0_149_1PFNC_und15_pc,0.0005,44.0
Laverton,M_0_149_1PFNC_und15_pc,0.0005,45.0
Mildura,M_0_149_1PFNC_und15_pc,0.0005,46.0
Narre Warren South,M_0_149_1PFNC_und15_pc,0.0005,47.0
Sydenham,M_0_149_1PFNC_und15_pc,0.0005,48.0
Broadmeadows,M_0_149_1PFNC_und15_pc,0.0006,49.0
Carrum,M_0_149_1PFNC_und15_pc,0.0006,50.0
Mornington,M_0_149_1PFNC_und15_pc,0.0006,51.0
Point Cook,M_0_149_1PFNC_und15_pc,0.0006,52.0
Preston,M_0_149_1PFNC_und15_pc,0.0006,53.0
Sandringham,M_0_149_1PFNC_und15_pc,0.0006,54.0
Bentleigh,M_0_149_1PFNC_und15_pc,0.0007,55.0
Box Hill,M_0_149_1PFNC_und15_pc,0.0007,56.0
Cranbourne,M_0_149_1PFNC_und15_pc,0.0007,57.0
Evelyn,M_0_149_1PFNC_und15_pc,0.0007,58.0
Melbourne,M_0_149_1PFNC_und15_pc,0.0008,59.0
Bulleen,M_0_149_1PFNC_und15_pc,0.0009,60.0
Croydon,M_0_149_1PFNC_und15_pc,0.0009,61.0
Geelong,M_0_149_1PFNC_und15_pc,0.0009,62.0
Ripon,M_0_149_1PFNC_und15_pc,0.0009,63.0
Tarneit,M_0_149_1PFNC_und15_pc,0.0009,64.0
Williamstown,M_0_149_1PFNC_und15_pc,0.0009,65.0
Mordialloc,M_0_149_1PFNC_und15_pc,0.001,66.0
Ringwood,M_0_149_1PFNC_und15_pc,0.001,67.0
Euroa,M_0_149_1PFNC_und15_pc,0.0011,68.0
Hawthorn,M_0_149_1PFNC_und15_pc,0.0011,69.0
Malvern,M_0_149_1PFNC_und15_pc,0.0011,70.0
Narre Warren North,M_0_149_1PFNC_und15_pc,0.0011,71.0
Ivanhoe,M_0_149_1PFNC_und15_pc,0.0012,72.0
Macedon,M_0_149_1PFNC_und15_pc,0.0012,73.0
Pascoe Vale,M_0_149_1PFNC_und15_pc,0.0012,74.0
Greenvale,M_0_149_1PFNC_und15_pc,0.0013,75.0
Frankston,M_0_149_1PFNC_und15_pc,0.0014,76.0
Nepean,M_0_149_1PFNC_und15_pc,0.0014,77.0
Footscray,M_0_149_1PFNC_und15_pc,0.0015,78.0
Ashwood,M_0_149_1PFNC_und15_pc,0.0018,79.0
Mulgrave,M_0_149_1PFNC_und15_pc,0.0019,80.0
Warrandyte,M_0_149_1PFNC_und15_pc,0.0019,81.0
Glen Waverley,M_0_149_1PFNC_und15_pc,0.002,82.0
Morwell,M_0_149_1PFNC_und15_pc,0.0021,83.0
Dandenong,M_0_149_1PFNC_und15_pc,0.0024,84.0
Bundoora,M_0_149_1PFNC_und15_pc,0.0025,85.0
Kew,M_0_149_1PFNC_und15_pc,0.0032,86.0
St Albans,M_0_149_1PFNC_und15_pc,0.0043,87.0
Clarinda,M_0_149_1PFNC_und15_pc,0.0046,88.0
Albert Park,M_0_149_1PF_C_und15_n,0.0,1.0
Ashwood,M_0_149_1PF_C_und15_n,0.0,2.0
Bass,M_0_149_1PF_C_und15_n,0.0,3.0
Bayswater,M_0_149_1PF_C_und15_n,0.0,4.0
Bellarine,M_0_149_1PF_C_und15_n,0.0,5.0
Benambra,M_0_149_1PF_C_und15_n,0.0,6.0
Bendigo East,M_0_149_1PF_C_und15_n,0.0,7.0
Bendigo West,M_0_149_1PF_C_und15_n,0.0,8.0
Bentleigh,M_0_149_1PF_C_und15_n,0.0,9.0
Berwick,M_0_149_1PF_C_und15_n,0.0,10.0
Brighton,M_0_149_1PF_C_und15_n,0.0,11.0
Broadmeadows,M_0_149_1PF_C_und15_n,0.0,12.0
Brunswick,M_0_149_1PF_C_und15_n,0.0,13.0
Bundoora,M_0_149_1PF_C_und15_n,0.0,14.0
Carrum,M_0_149_1PF_C_und15_n,0.0,15.0
Caulfield,M_0_149_1PF_C_und15_n,0.0,16.0
Clarinda,M_0_149_1PF_C_und15_n,0.0,17.0
Cranbourne,M_0_149_1PF_C_und15_n,0.0,18.0
Croydon,M_0_149_1PF_C_und15_n,0.0,19.0
Eildon,M_0_149_1PF_C_und15_n,0.0,20.0
Eltham,M_0_149_1PF_C_und15_n,0.0,21.0
Eureka,M_0_149_1PF_C_und15_n,0.0,22.0
Euroa,M_0_149_1PF_C_und15_n,0.0,23.0
Evelyn,M_0_149_1PF_C_und15_n,0.0,24.0
Footscray,M_0_149_1PF_C_und15_n,0.0,25.0
Frankston,M_0_149_1PF_C_und15_n,0.0,26.0
Geelong,M_0_149_1PF_C_und15_n,0.0,27.0
Gippsland East,M_0_149_1PF_C_und15_n,0.0,28.0
Gippsland South,M_0_149_1PF_C_und15_n,0.0,29.0
Glen Waverley,M_0_149_1PF_C_und15_n,0.0,30.0
Greenvale,M_0_149_1PF_C_und15_n,0.0,31.0
Hastings,M_0_149_1PF_C_und15_n,0.0,32.0
Hawthorn,M_0_149_1PF_C_und15_n,0.0,33.0
Ivanhoe,M_0_149_1PF_C_und15_n,0.0,34.0
Kalkallo,M_0_149_1PF_C_und15_n,0.0,35.0
Kew,M_0_149_1PF_C_und15_n,0.0,36.0
Lara,M_0_149_1PF_C_und15_n,0.0,37.0
Macedon,M_0_149_1PF_C_und15_n,0.0,38.0
Melbourne,M_0_149_1PF_C_und15_n,0.0,39.0
Mildura,M_0_149_1PF_C_und15_n,0.0,40.0
Monbulk,M_0_149_1PF_C_und15_n,0.0,41.0
Mordialloc,M_0_149_1PF_C_und15_n,0.0,42.0
Mornington,M_0_149_1PF_C_und15_n,0.0,43.0
Morwell,M_0_149_1PF_C_und15_n,0.0,44.0
Mulgrave,M_0_149_1PF_C_und15_n,0.0,45.0
Murray Plains,M_0_149_1PF_C_und15_n,0.0,46.0
Narracan,M_0_149_1PF_C_und15_n,0.0,47.0
Nepean,M_0_149_1PF_C_und15_n,0.0,48.0
Niddrie,M_0_149_1PF_C_und15_n,0.0,49.0
Ovens Valley,M_0_149_1PF_C_und15_n,0.0,50.0
Pascoe Vale,M_0_149_1PF_C_und15_n,0.0,51.0
Point Cook,M_0_149_1PF_C_und15_n,0.0,52.0
Polwarth,M_0_149_1PF_C_und15_n,0.0,53.0
Preston,M_0_149_1PF_C_und15_n,0.0,54.0
Richmond,M_0_149_1PF_C_und15_n,0.0,55.0
Ringwood,M_0_149_1PF_C_und15_n,0.0,56.0
Sandringham,M_0_149_1PF_C_und15_n,0.0,57.0
South Barwon,M_0_149_1PF_C_und15_n,0.0,58.0
South-West Coast,M_0_149_1PF_C_und15_n,0.0,59.0
Sunbury,M_0_149_1PF_C_und15_n,0.0,60.0
Sydenham,M_0_149_1PF_C_und15_n,0.0,61.0
Thomastown,M_0_149_1PF_C_und15_n,0.0,62.0
Warrandyte,M_0_149_1PF_C_und15_n,0.0,63.0
Williamstown,M_0_149_1PF_C_und15_n,0.0,64.0
Yan Yean,M_0_149_1PF_C_und15_n,0.0,65.0
Laverton,M_0_149_1PF_C_und15_n,3.0,66.0
Melton,M_0_149_1PF_C_und15_n,3.0,67.0
Narre Warren North,M_0_149_1PF_C_und15_n,3.0,68.0
Northcote,M_0_149_1PF_C_und15_n,3.0,69.0
Prahran,M_0_149_1PF_C_und15_n,3.0,70.0
Ripon,M_0_149_1PF_C_und15_n,3.0,71.0
Shepparton,M_0_149_1PF_C_und15_n,3.0,72.0
Werribee,M_0_149_1PF_C_und15_n,3.0,73.0
Dandenong,M_0_149_1PF_C_und15_n,4.0,74.0
Lowan,M_0_149_1PF_C_und15_n,4.0,75.0
Pakenham,M_0_149_1PF_C_und15_n,4.0,76.0
Wendouree,M_0_149_1PF_C_und15_n,4.0,77.0
Bulleen,M_0_149_1PF_C_und15_n,5.0,78.0
Kororoit,M_0_149_1PF_C_und15_n,5.0,79.0
Mill Park,M_0_149_1PF_C_und15_n,5.0,80.0
Narre Warren South,M_0_149_1PF_C_und15_n,5.0,81.0
Oakleigh,M_0_149_1PF_C_und15_n,5.0,82.0
Rowville,M_0_149_1PF_C_und15_n,5.0,83.0
Malvern,M_0_149_1PF_C_und15_n,7.0,84.0
Box Hill,M_0_149_1PF_C_und15_n,10.0,85.0
Tarneit,M_0_149_1PF_C_und15_n,10.0,86.0
Essendon,M_0_149_1PF_C_und15_n,12.0,87.0
St Albans,M_0_149_1PF_C_und15_n,14.0,88.0
Albert Park,M_0_149_1PF_C_und15_pc,0.0,1.0
Ashwood,M_0_149_1PF_C_und15_pc,0.0,2.0
Bass,M_0_149_1PF_C_und15_pc,0.0,3.0
Bayswater,M_0_149_1PF_C_und15_pc,0.0,4.0
Bellarine,M_0_149_1PF_C_und15_pc,0.0,5.0
Benambra,M_0_149_1PF_C_und15_pc,0.0,6.0
Bendigo East,M_0_149_1PF_C_und15_pc,0.0,7.0
Bendigo West,M_0_149_1PF_C_und15_pc,0.0,8.0
Bentleigh,M_0_149_1PF_C_und15_pc,0.0,9.0
Berwick,M_0_149_1PF_C_und15_pc,0.0,10.0
Brighton,M_0_149_1PF_C_und15_pc,0.0,11.0
Broadmeadows,M_0_149_1PF_C_und15_pc,0.0,12.0
Brunswick,M_0_149_1PF_C_und15_pc,0.0,13.0
Bundoora,M_0_149_1PF_C_und15_pc,0.0,14.0
Carrum,M_0_149_1PF_C_und15_pc,0.0,15.0
Caulfield,M_0_149_1PF_C_und15_pc,0.0,16.0
Clarinda,M_0_149_1PF_C_und15_pc,0.0,17.0
Cranbourne,M_0_149_1PF_C_und15_pc,0.0,18.0
Croydon,M_0_149_1PF_C_und15_pc,0.0,19.0
Eildon,M_0_149_1PF_C_und15_pc,0.0,20.0
Eltham,M_0_149_1PF_C_und15_pc,0.0,21.0
Eureka,M_0_149_1PF_C_und15_pc,0.0,22.0
Euroa,M_0_149_1PF_C_und15_pc,0.0,23.0
Evelyn,M_0_149_1PF_C_und15_pc,0.0,24.0
Footscray,M_0_149_1PF_C_und15_pc,0.0,25.0
Frankston,M_0_149_1PF_C_und15_pc,0.0,26.0
Geelong,M_0_149_1PF_C_und15_pc,0.0,27.0
Gippsland East,M_0_149_1PF_C_und15_pc,0.0,28.0
Gippsland South,M_0_149_1PF_C_und15_pc,0.0,29.0
Glen Waverley,M_0_149_1PF_C_und15_pc,0.0,30.0
Greenvale,M_0_149_1PF_C_und15_pc,0.0,31.0
Hastings,M_0_149_1PF_C_und15_pc,0.0,32.0
Hawthorn,M_0_149_1PF_C_und15_pc,0.0,33.0
Ivanhoe,M_0_149_1PF_C_und15_pc,0.0,34.0
Kalkallo,M_0_149_1PF_C_und15_pc,0.0,35.0
Kew,M_0_149_1PF_C_und15_pc,0.0,36.0
Lara,M_0_149_1PF_C_und15_pc,0.0,37.0
Macedon,M_0_149_1PF_C_und15_pc,0.0,38.0
Melbourne,M_0_149_1PF_C_und15_pc,0.0,39.0
Mildura,M_0_149_1PF_C_und15_pc,0.0,40.0
Monbulk,M_0_149_1PF_C_und15_pc,0.0,41.0
Mordialloc,M_0_149_1PF_C_und15_pc,0.0,42.0
Mornington,M_0_149_1PF_C_und15_pc,0.0,43.0
Morwell,M_0_149_1PF_C_und15_pc,0.0,44.0
Mulgrave,M_0_149_1PF_C_und15_pc,0.0,45.0
Murray Plains,M_0_149_1PF_C_und15_pc,0.0,46.0
Narracan,M_0_149_1PF_C_und15_pc,0.0,47.0
Nepean,M_0_149_1PF_C_und15_pc,0.0,48.0
Niddrie,M_0_149_1PF_C_und15_pc,0.0,49.0
Ovens Valley,M_0_149_1PF_C_und15_pc,0.0,50.0
Pascoe Vale,M_0_149_1PF_C_und15_pc,0.0,51.0
Point Cook,M_0_149_1PF_C_und15_pc,0.0,52.0
Polwarth,M_0_149_1PF_C_und15_pc,0.0,53.0
Preston,M_0_149_1PF_C_und15_pc,0.0,54.0
Richmond,M_0_149_1PF_C_und15_pc,0.0,55.0
Ringwood,M_0_149_1PF_C_und15_pc,0.0,56.0
Sandringham,M_0_149_1PF_C_und15_pc,0.0,57.0
South Barwon,M_0_149_1PF_C_und15_pc,0.0,58.0
South-West Coast,M_0_149_1PF_C_und15_pc,0.0,59.0
Sunbury,M_0_149_1PF_C_und15_pc,0.0,60.0
Sydenham,M_0_149_1PF_C_und15_pc,0.0,61.0
Thomastown,M_0_149_1PF_C_und15_pc,0.0,62.0
Warrandyte,M_0_149_1PF_C_und15_pc,0.0,63.0
Williamstown,M_0_149_1PF_C_und15_pc,0.0,64.0
Yan Yean,M_0_149_1PF_C_und15_pc,0.0,65.0
Laverton,M_0_149_1PF_C_und15_pc,0.0003,66.0
Melton,M_0_149_1PF_C_und15_pc,0.0003,67.0
Narre Warren North,M_0_149_1PF_C_und15_pc,0.0003,68.0
Werribee,M_0_149_1PF_C_und15_pc,0.0003,69.0
Kororoit,M_0_149_1PF_C_und15_pc,0.0004,70.0
Narre Warren South,M_0_149_1PF_C_und15_pc,0.0004,71.0
Pakenham,M_0_149_1PF_C_und15_pc,0.0004,72.0
Ripon,M_0_149_1PF_C_und15_pc,0.0004,73.0
Shepparton,M_0_149_1PF_C_und15_pc,0.0004,74.0
Dandenong,M_0_149_1PF_C_und15_pc,0.0005,75.0
Northcote,M_0_149_1PF_C_und15_pc,0.0005,76.0
Rowville,M_0_149_1PF_C_und15_pc,0.0005,77.0
Lowan,M_0_149_1PF_C_und15_pc,0.0006,78.0
Mill Park,M_0_149_1PF_C_und15_pc,0.0006,79.0
Oakleigh,M_0_149_1PF_C_und15_pc,0.0006,80.0
Wendouree,M_0_149_1PF_C_und15_pc,0.0006,81.0
Bulleen,M_0_149_1PF_C_und15_pc,0.0007,82.0
Prahran,M_0_149_1PF_C_und15_pc,0.0007,83.0
Tarneit,M_0_149_1PF_C_und15_pc,0.0008,84.0
Box Hill,M_0_149_1PF_C_und15_pc,0.0012,85.0
Malvern,M_0_149_1PF_C_und15_pc,0.0012,86.0
Essendon,M_0_149_1PF_C_und15_pc,0.0018,87.0
St Albans,M_0_149_1PF_C_und15_pc,0.0021,88.0
Preston,M_0_149_CFNC_n,13.0,1.0
Ivanhoe,M_0_149_CFNC_n,16.0,2.0
Laverton,M_0_149_CFNC_n,18.0,3.0
Cranbourne,M_0_149_CFNC_n,22.0,4.0
Dandenong,M_0_149_CFNC_n,22.0,5.0
Pascoe Vale,M_0_149_CFNC_n,22.0,6.0
Thomastown,M_0_149_CFNC_n,24.0,7.0
Melton,M_0_149_CFNC_n,25.0,8.0
Yan Yean,M_0_149_CFNC_n,25.0,9.0
Broadmeadows,M_0_149_CFNC_n,26.0,10.0
Lara,M_0_149_CFNC_n,26.0,11.0
Albert Park,M_0_149_CFNC_n,28.0,12.0
Box Hill,M_0_149_CFNC_n,28.0,13.0
Richmond,M_0_149_CFNC_n,28.0,14.0
Frankston,M_0_149_CFNC_n,29.0,15.0
Greenvale,M_0_149_CFNC_n,29.0,16.0
South-West Coast,M_0_149_CFNC_n,29.0,17.0
Carrum,M_0_149_CFNC_n,30.0,18.0
Kororoit,M_0_149_CFNC_n,30.0,19.0
Essendon,M_0_149_CFNC_n,32.0,20.0
Footscray,M_0_149_CFNC_n,32.0,21.0
Murray Plains,M_0_149_CFNC_n,33.0,22.0
Narracan,M_0_149_CFNC_n,33.0,23.0
Oakleigh,M_0_149_CFNC_n,33.0,24.0
Eltham,M_0_149_CFNC_n,34.0,25.0
Tarneit,M_0_149_CFNC_n,34.0,26.0
Bayswater,M_0_149_CFNC_n,35.0,27.0
Werribee,M_0_149_CFNC_n,35.0,28.0
South Barwon,M_0_149_CFNC_n,36.0,29.0
Prahran,M_0_149_CFNC_n,37.0,30.0
Berwick,M_0_149_CFNC_n,38.0,31.0
Hawthorn,M_0_149_CFNC_n,38.0,32.0
Wendouree,M_0_149_CFNC_n,38.0,33.0
Bendigo East,M_0_149_CFNC_n,39.0,34.0
Kalkallo,M_0_149_CFNC_n,39.0,35.0
Pakenham,M_0_149_CFNC_n,39.0,36.0
Sydenham,M_0_149_CFNC_n,39.0,37.0
Bendigo West,M_0_149_CFNC_n,40.0,38.0
Bentleigh,M_0_149_CFNC_n,42.0,39.0
Williamstown,M_0_149_CFNC_n,42.0,40.0
Clarinda,M_0_149_CFNC_n,43.0,41.0
Bass,M_0_149_CFNC_n,44.0,42.0
Mill Park,M_0_149_CFNC_n,44.0,43.0
Brunswick,M_0_149_CFNC_n,45.0,44.0
Geelong,M_0_149_CFNC_n,45.0,45.0
Benambra,M_0_149_CFNC_n,47.0,46.0
Euroa,M_0_149_CFNC_n,47.0,47.0
Narre Warren South,M_0_149_CFNC_n,47.0,48.0
Sunbury,M_0_149_CFNC_n,47.0,49.0
Melbourne,M_0_149_CFNC_n,48.0,50.0
Mulgrave,M_0_149_CFNC_n,48.0,51.0
Bundoora,M_0_149_CFNC_n,49.0,52.0
Niddrie,M_0_149_CFNC_n,50.0,53.0
Ovens Valley,M_0_149_CFNC_n,50.0,54.0
Gippsland East,M_0_149_CFNC_n,51.0,55.0
Northcote,M_0_149_CFNC_n,51.0,56.0
Polwarth,M_0_149_CFNC_n,51.0,57.0
St Albans,M_0_149_CFNC_n,52.0,58.0
Hastings,M_0_149_CFNC_n,54.0,59.0
Point Cook,M_0_149_CFNC_n,55.0,60.0
Eureka,M_0_149_CFNC_n,56.0,61.0
Macedon,M_0_149_CFNC_n,56.0,62.0
Shepparton,M_0_149_CFNC_n,56.0,63.0
Mildura,M_0_149_CFNC_n,57.0,64.0
Caulfield,M_0_149_CFNC_n,58.0,65.0
Sandringham,M_0_149_CFNC_n,58.0,66.0
Brighton,M_0_149_CFNC_n,61.0,67.0
Ringwood,M_0_149_CFNC_n,61.0,68.0
Eildon,M_0_149_CFNC_n,63.0,69.0
Monbulk,M_0_149_CFNC_n,65.0,70.0
Bellarine,M_0_149_CFNC_n,67.0,71.0
Malvern,M_0_149_CFNC_n,67.0,72.0
Evelyn,M_0_149_CFNC_n,68.0,73.0
Ripon,M_0_149_CFNC_n,72.0,74.0
Lowan,M_0_149_CFNC_n,74.0,75.0
Narre Warren North,M_0_149_CFNC_n,74.0,76.0
Rowville,M_0_149_CFNC_n,75.0,77.0
Bulleen,M_0_149_CFNC_n,77.0,78.0
Croydon,M_0_149_CFNC_n,77.0,79.0
Gippsland South,M_0_149_CFNC_n,78.0,80.0
Mordialloc,M_0_149_CFNC_n,78.0,81.0
Morwell,M_0_149_CFNC_n,80.0,82.0
Warrandyte,M_0_149_CFNC_n,82.0,83.0
Ashwood,M_0_149_CFNC_n,87.0,84.0
Kew,M_0_149_CFNC_n,88.0,85.0
Glen Waverley,M_0_149_CFNC_n,96.0,86.0
Mornington,M_0_149_CFNC_n,98.0,87.0
Nepean,M_0_149_CFNC_n,102.0,88.0
Cranbourne,M_0_149_CFNC_pc,0.0016,1.0
Laverton,M_0_149_CFNC_pc,0.0017,2.0
Preston,M_0_149_CFNC_pc,0.002,3.0
Yan Yean,M_0_149_CFNC_pc,0.0021,4.0
Melton,M_0_149_CFNC_pc,0.0022,5.0
Ivanhoe,M_0_149_CFNC_pc,0.0023,6.0
Kalkallo,M_0_149_CFNC_pc,0.0025,7.0
Kororoit,M_0_149_CFNC_pc,0.0026,8.0
Carrum,M_0_149_CFNC_pc,0.0027,9.0
Tarneit,M_0_149_CFNC_pc,0.0027,10.0
Thomastown,M_0_149_CFNC_pc,0.0027,11.0
Greenvale,M_0_149_CFNC_pc,0.0028,12.0
Berwick,M_0_149_CFNC_pc,0.0029,13.0
Dandenong,M_0_149_CFNC_pc,0.0029,14.0
Pascoe Vale,M_0_149_CFNC_pc,0.003,15.0
Werribee,M_0_149_CFNC_pc,0.0031,16.0
