district,census_variable,value
Morwell,M_15_19y_DUDW_LT_5_h_n,759.0
Mulgrave,M_15_19y_DUDW_LT_5_h_n,740.0
Murray Plains,M_15_19y_DUDW_LT_5_h_n,847.0
Narracan,M_15_19y_DUDW_LT_5_h_n,893.0
Narre Warren North,M_15_19y_DUDW_LT_5_h_n,963.0
Narre Warren South,M_15_19y_DUDW_LT_5_h_n,1151.0
Nepean,M_15_19y_DUDW_LT_5_h_n,599.0
Niddrie,M_15_19y_DUDW_LT_5_h_n,858.0
Northcote,M_15_19y_DUDW_LT_5_h_n,856.0
Oakleigh,M_15_19y_DUDW_LT_5_h_n,989.0
Ovens Valley,M_15_19y_DUDW_LT_5_h_n,804.0
Pakenham,M_15_19y_DUDW_LT_5_h_n,949.0
Pascoe Vale,M_15_19y_DUDW_LT_5_h_n,724.0
Point Cook,M_15_19y_DUDW_LT_5_h_n,1050.0
Polwarth,M_15_19y_DUDW_LT_5_h_n,918.0
Prahran,M_15_19y_DUDW_LT_5_h_n,272.0
Preston,M_15_19y_DUDW_LT_5_h_n,570.0
Richmond,M_15_19y_DUDW_LT_5_h_n,264.0
Ringwood,M_15_19y_DUDW_LT_5_h_n,1176.0
Ripon,M_15_19y_DUDW_LT_5_h_n,804.0
Rowville,M_15_19y_DUDW_LT_5_h_n,1128.0
Sandringham,M_15_19y_DUDW_LT_5_h_n,1107.0
Shepparton,M_15_19y_DUDW_LT_5_h_n,909.0
South Barwon,M_15_19y_DUDW_LT_5_h_n,1046.0
South-West Coast,M_15_19y_DUDW_LT_5_h_n,910.0
St Albans,M_15_19y_DUDW_LT_5_h_n,554.0
Sunbury,M_15_19y_DUDW_LT_5_h_n,749.0
Sydenham,M_15_19y_DUDW_LT_5_h_n,1119.0
Tarneit,M_15_19y_DUDW_LT_5_h_n,920.0
Thomastown,M_15_19y_DUDW_LT_5_h_n,538.0
Warrandyte,M_15_19y_DUDW_LT_5_h_n,1338.0
Wendouree,M_15_19y_DUDW_LT_5_h_n,881.0
Werribee,M_15_19y_DUDW_LT_5_h_n,848.0
Williamstown,M_15_19y_DUDW_LT_5_h_n,765.0
Yan Yean,M_15_19y_DUDW_LT_5_h_n,983.0
Albert Park,M_15_19y_DUDW_LT_5_h_pc,0.0073
Ashwood,M_15_19y_DUDW_LT_5_h_pc,0.0189
Bass,M_15_19y_DUDW_LT_5_h_pc,0.0132
Bayswater,M_15_19y_DUDW_LT_5_h_pc,0.0149
Bellarine,M_15_19y_DUDW_LT_5_h_pc,0.0162
Benambra,M_15_19y_DUDW_LT_5_h_pc,0.0172
Bendigo East,M_15_19y_DUDW_LT_5_h_pc,0.018
Bendigo West,M_15_19y_DUDW_LT_5_h_pc,0.0142
Bentleigh,M_15_19y_DUDW_LT_5_h_pc,0.0196
Berwick,M_15_19y_DUDW_LT_5_h_pc,0.0208
Box Hill,M_15_19y_DUDW_LT_5_h_pc,0.0166
Brighton,M_15_19y_DUDW_LT_5_h_pc,0.0195
Broadmeadows,M_15_19y_DUDW_LT_5_h_pc,0.0087
Brunswick,M_15_19y_DUDW_LT_5_h_pc,0.0084
Bulleen,M_15_19y_DUDW_LT_5_h_pc,0.0153
Bundoora,M_15_19y_DUDW_LT_5_h_pc,0.0148
Carrum,M_15_19y_DUDW_LT_5_h_pc,0.014
Caulfield,M_15_19y_DUDW_LT_5_h_pc,0.0146
Clarinda,M_15_19y_DUDW_LT_5_h_pc,0.0126
Cranbourne,M_15_19y_DUDW_LT_5_h_pc,0.0117
Croydon,M_15_19y_DUDW_LT_5_h_pc,0.0155
Dandenong,M_15_19y_DUDW_LT_5_h_pc,0.0085
Eildon,M_15_19y_DUDW_LT_5_h_pc,0.016
Eltham,M_15_19y_DUDW_LT_5_h_pc,0.0232
Essendon,M_15_19y_DUDW_LT_5_h_pc,0.0148
Eureka,M_15_19y_DUDW_LT_5_h_pc,0.0166
Euroa,M_15_19y_DUDW_LT_5_h_pc,0.0146
Evelyn,M_15_19y_DUDW_LT_5_h_pc,0.0178
Footscray,M_15_19y_DUDW_LT_5_h_pc,0.0092
Frankston,M_15_19y_DUDW_LT_5_h_pc,0.0139
Geelong,M_15_19y_DUDW_LT_5_h_pc,0.0139
Gippsland East,M_15_19y_DUDW_LT_5_h_pc,0.0131
Gippsland South,M_15_19y_DUDW_LT_5_h_pc,0.0149
Glen Waverley,M_15_19y_DUDW_LT_5_h_pc,0.018
Greenvale,M_15_19y_DUDW_LT_5_h_pc,0.0124
Hastings,M_15_19y_DUDW_LT_5_h_pc,0.0175
Hawthorn,M_15_19y_DUDW_LT_5_h_pc,0.0198
Ivanhoe,M_15_19y_DUDW_LT_5_h_pc,0.0165
Kalkallo,M_15_19y_DUDW_LT_5_h_pc,0.011
Kew,M_15_19y_DUDW_LT_5_h_pc,0.0238
Kororoit,M_15_19y_DUDW_LT_5_h_pc,0.0128
Lara,M_15_19y_DUDW_LT_5_h_pc,0.0145
Laverton,M_15_19y_DUDW_LT_5_h_pc,0.0079
Lowan,M_15_19y_DUDW_LT_5_h_pc,0.0147
Macedon,M_15_19y_DUDW_LT_5_h_pc,0.0193
Malvern,M_15_19y_DUDW_LT_5_h_pc,0.0147
Melbourne,M_15_19y_DUDW_LT_5_h_pc,0.0067
Melton,M_15_19y_DUDW_LT_5_h_pc,0.0124
Mildura,M_15_19y_DUDW_LT_5_h_pc,0.0132
Mill Park,M_15_19y_DUDW_LT_5_h_pc,0.0146
Monbulk,M_15_19y_DUDW_LT_5_h_pc,0.0221
Mordialloc,M_15_19y_DUDW_LT_5_h_pc,0.0185
Mornington,M_15_19y_DUDW_LT_5_h_pc,0.0203
Morwell,M_15_19y_DUDW_LT_5_h_pc,0.0128
Mulgrave,M_15_19y_DUDW_LT_5_h_pc,0.0114
Murray Plains,M_15_19y_DUDW_LT_5_h_pc,0.0158
Narracan,M_15_19y_DUDW_LT_5_h_pc,0.0162
Narre Warren North,M_15_19y_DUDW_LT_5_h_pc,0.015
Narre Warren South,M_15_19y_DUDW_LT_5_h_pc,0.0166
Nepean,M_15_19y_DUDW_LT_5_h_pc,0.0112
Niddrie,M_15_19y_DUDW_LT_5_h_pc,0.015
Northcote,M_15_19y_DUDW_LT_5_h_pc,0.0149
Oakleigh,M_15_19y_DUDW_LT_5_h_pc,0.0128
Ovens Valley,M_15_19y_DUDW_LT_5_h_pc,0.0152
Pakenham,M_15_19y_DUDW_LT_5_h_pc,0.0164
Pascoe Vale,M_15_19y_DUDW_LT_5_h_pc,0.0125
Point Cook,M_15_19y_DUDW_LT_5_h_pc,0.015
Polwarth,M_15_19y_DUDW_LT_5_h_pc,0.016
Prahran,M_15_19y_DUDW_LT_5_h_pc,0.004
Preston,M_15_19y_DUDW_LT_5_h_pc,0.0091
Richmond,M_15_19y_DUDW_LT_5_h_pc,0.0043
Ringwood,M_15_19y_DUDW_LT_5_h_pc,0.0179
Ripon,M_15_19y_DUDW_LT_5_h_pc,0.014
Rowville,M_15_19y_DUDW_LT_5_h_pc,0.019
Sandringham,M_15_19y_DUDW_LT_5_h_pc,0.0211
Shepparton,M_15_19y_DUDW_LT_5_h_pc,0.0151
South Barwon,M_15_19y_DUDW_LT_5_h_pc,0.0178
South-West Coast,M_15_19y_DUDW_LT_5_h_pc,0.0158
St Albans,M_15_19y_DUDW_LT_5_h_pc,0.009
Sunbury,M_15_19y_DUDW_LT_5_h_pc,0.0145
Sydenham,M_15_19y_DUDW_LT_5_h_pc,0.0181
Tarneit,M_15_19y_DUDW_LT_5_h_pc,0.0132
Thomastown,M_15_19y_DUDW_LT_5_h_pc,0.0088
Warrandyte,M_15_19y_DUDW_LT_5_h_pc,0.0221
Wendouree,M_15_19y_DUDW_LT_5_h_pc,0.0157
Werribee,M_15_19y_DUDW_LT_5_h_pc,0.0131
Williamstown,M_15_19y_DUDW_LT_5_h_pc,0.0143
Yan Yean,M_15_19y_DUDW_LT_5_h_pc,0.0181
Albert Park,M_15_19y_DUDW_5_14_h_n,46.0
Ashwood,M_15_19y_DUDW_5_14_h_n,154.0
Bass,M_15_19y_DUDW_5_14_h_n,112.0
Bayswater,M_15_19y_DUDW_5_14_h_n,57.0
Bellarine,M_15_19y_DUDW_5_14_h_n,67.0
Benambra,M_15_19y_DUDW_5_14_h_n,119.0
Bendigo East,M_15_19y_DUDW_5_14_h_n,133.0
Bendigo West,M_15_19y_DUDW_5_14_h_n,66.0
Bentleigh,M_15_19y_DUDW_5_14_h_n,96.0
Berwick,M_15_19y_DUDW_5_14_h_n,158.0
Box Hill,M_15_19y_DUDW_5_14_h_n,133.0
Brighton,M_15_19y_DUDW_5_14_h_n,65.0
Broadmeadows,M_15_19y_DUDW_5_14_h_n,77.0
Brunswick,M_15_19y_DUDW_5_14_h_n,46.0
Bulleen,M_15_19y_DUDW_5_14_h_n,85.0
Bundoora,M_15_19y_DUDW_5_14_h_n,102.0
Carrum,M_15_19y_DUDW_5_14_h_n,111.0
Caulfield,M_15_19y_DUDW_5_14_h_n,52.0
Clarinda,M_15_19y_DUDW_5_14_h_n,75.0
Cranbourne,M_15_19y_DUDW_5_14_h_n,129.0
Croydon,M_15_19y_DUDW_5_14_h_n,79.0
Dandenong,M_15_19y_DUDW_5_14_h_n,166.0
Eildon,M_15_19y_DUDW_5_14_h_n,132.0
Eltham,M_15_19y_DUDW_5_14_h_n,52.0
Essendon,M_15_19y_DUDW_5_14_h_n,74.0
Eureka,M_15_19y_DUDW_5_14_h_n,137.0
Euroa,M_15_19y_DUDW_5_14_h_n,95.0
Evelyn,M_15_19y_DUDW_5_14_h_n,118.0
Footscray,M_15_19y_DUDW_5_14_h_n,46.0
Frankston,M_15_19y_DUDW_5_14_h_n,93.0
Geelong,M_15_19y_DUDW_5_14_h_n,93.0
Gippsland East,M_15_19y_DUDW_5_14_h_n,95.0
Gippsland South,M_15_19y_DUDW_5_14_h_n,115.0
Glen Waverley,M_15_19y_DUDW_5_14_h_n,128.0
Greenvale,M_15_19y_DUDW_5_14_h_n,134.0
Hastings,M_15_19y_DUDW_5_14_h_n,56.0
Hawthorn,M_15_19y_DUDW_5_14_h_n,91.0
Ivanhoe,M_15_19y_DUDW_5_14_h_n,107.0
Kalkallo,M_15_19y_DUDW_5_14_h_n,149.0
Kew,M_15_19y_DUDW_5_14_h_n,133.0
Kororoit,M_15_19y_DUDW_5_14_h_n,125.0
Lara,M_15_19y_DUDW_5_14_h_n,93.0
Laverton,M_15_19y_DUDW_5_14_h_n,121.0
Lowan,M_15_19y_DUDW_5_14_h_n,88.0
Macedon,M_15_19y_DUDW_5_14_h_n,124.0
Malvern,M_15_19y_DUDW_5_14_h_n,63.0
Melbourne,M_15_19y_DUDW_5_14_h_n,243.0
Melton,M_15_19y_DUDW_5_14_h_n,135.0
Mildura,M_15_19y_DUDW_5_14_h_n,110.0
Mill Park,M_15_19y_DUDW_5_14_h_n,83.0
Monbulk,M_15_19y_DUDW_5_14_h_n,101.0
Mordialloc,M_15_19y_DUDW_5_14_h_n,90.0
Mornington,M_15_19y_DUDW_5_14_h_n,60.0
Morwell,M_15_19y_DUDW_5_14_h_n,70.0
Mulgrave,M_15_19y_DUDW_5_14_h_n,87.0
Murray Plains,M_15_19y_DUDW_5_14_h_n,68.0
Narracan,M_15_19y_DUDW_5_14_h_n,137.0
Narre Warren North,M_15_19y_DUDW_5_14_h_n,125.0
Narre Warren South,M_15_19y_DUDW_5_14_h_n,276.0
Nepean,M_15_19y_DUDW_5_14_h_n,33.0
Niddrie,M_15_19y_DUDW_5_14_h_n,100.0
Northcote,M_15_19y_DUDW_5_14_h_n,53.0
Oakleigh,M_15_19y_DUDW_5_14_h_n,148.0
Ovens Valley,M_15_19y_DUDW_5_14_h_n,115.0
Pakenham,M_15_19y_DUDW_5_14_h_n,90.0
Pascoe Vale,M_15_19y_DUDW_5_14_h_n,71.0
Point Cook,M_15_19y_DUDW_5_14_h_n,164.0
Polwarth,M_15_19y_DUDW_5_14_h_n,100.0
Prahran,M_15_19y_DUDW_5_14_h_n,49.0
Preston,M_15_19y_DUDW_5_14_h_n,61.0
Richmond,M_15_19y_DUDW_5_14_h_n,21.0
Ringwood,M_15_19y_DUDW_5_14_h_n,95.0
Ripon,M_15_19y_DUDW_5_14_h_n,105.0
Rowville,M_15_19y_DUDW_5_14_h_n,73.0
Sandringham,M_15_19y_DUDW_5_14_h_n,68.0
Shepparton,M_15_19y_DUDW_5_14_h_n,123.0
South Barwon,M_15_19y_DUDW_5_14_h_n,116.0
South-West Coast,M_15_19y_DUDW_5_14_h_n,65.0
St Albans,M_15_19y_DUDW_5_14_h_n,92.0
Sunbury,M_15_19y_DUDW_5_14_h_n,105.0
Sydenham,M_15_19y_DUDW_5_14_h_n,129.0
Tarneit,M_15_19y_DUDW_5_14_h_n,217.0
Thomastown,M_15_19y_DUDW_5_14_h_n,78.0
Warrandyte,M_15_19y_DUDW_5_14_h_n,81.0
Wendouree,M_15_19y_DUDW_5_14_h_n,93.0
Werribee,M_15_19y_DUDW_5_14_h_n,153.0
Williamstown,M_15_19y_DUDW_5_14_h_n,83.0
Yan Yean,M_15_19y_DUDW_5_14_h_n,103.0
Albert Park,M_15_19y_DUDW_5_14_h_pc,0.0007
Ashwood,M_15_19y_DUDW_5_14_h_pc,0.0023
Bass,M_15_19y_DUDW_5_14_h_pc,0.0021
Bayswater,M_15_19y_DUDW_5_14_h_pc,0.0009
Bellarine,M_15_19y_DUDW_5_14_h_pc,0.0012
Benambra,M_15_19y_DUDW_5_14_h_pc,0.0022
Bendigo East,M_15_19y_DUDW_5_14_h_pc,0.0023
Bendigo West,M_15_19y_DUDW_5_14_h_pc,0.0012
Bentleigh,M_15_19y_DUDW_5_14_h_pc,0.0015
Berwick,M_15_19y_DUDW_5_14_h_pc,0.0026
Box Hill,M_15_19y_DUDW_5_14_h_pc,0.0018
Brighton,M_15_19y_DUDW_5_14_h_pc,0.0012
Broadmeadows,M_15_19y_DUDW_5_14_h_pc,0.0012
Brunswick,M_15_19y_DUDW_5_14_h_pc,0.0008
Bulleen,M_15_19y_DUDW_5_14_h_pc,0.0013
Bundoora,M_15_19y_DUDW_5_14_h_pc,0.0018
Carrum,M_15_19y_DUDW_5_14_h_pc,0.0019
Caulfield,M_15_19y_DUDW_5_14_h_pc,0.0009
Clarinda,M_15_19y_DUDW_5_14_h_pc,0.0012
Cranbourne,M_15_19y_DUDW_5_14_h_pc,0.002
Croydon,M_15_19y_DUDW_5_14_h_pc,0.0013
Dandenong,M_15_19y_DUDW_5_14_h_pc,0.0023
Eildon,M_15_19y_DUDW_5_14_h_pc,0.0024
Eltham,M_15_19y_DUDW_5_14_h_pc,0.001
Essendon,M_15_19y_DUDW_5_14_h_pc,0.0012
Eureka,M_15_19y_DUDW_5_14_h_pc,0.0023
Euroa,M_15_19y_DUDW_5_14_h_pc,0.0017
Evelyn,M_15_19y_DUDW_5_14_h_pc,0.0021
Footscray,M_15_19y_DUDW_5_14_h_pc,0.0007
Frankston,M_15_19y_DUDW_5_14_h_pc,0.0016
Geelong,M_15_19y_DUDW_5_14_h_pc,0.0016
Gippsland East,M_15_19y_DUDW_5_14_h_pc,0.0018
Gippsland South,M_15_19y_DUDW_5_14_h_pc,0.0021
Glen Waverley,M_15_19y_DUDW_5_14_h_pc,0.0019
Greenvale,M_15_19y_DUDW_5_14_h_pc,0.0022
Hastings,M_15_19y_DUDW_5_14_h_pc,0.001
Hawthorn,M_15_19y_DUDW_5_14_h_pc,0.0015
Ivanhoe,M_15_19y_DUDW_5_14_h_pc,0.002
Kalkallo,M_15_19y_DUDW_5_14_h_pc,0.0021
Kew,M_15_19y_DUDW_5_14_h_pc,0.0022
Kororoit,M_15_19y_DUDW_5_14_h_pc,0.0018
Lara,M_15_19y_DUDW_5_14_h_pc,0.0016
Laverton,M_15_19y_DUDW_5_14_h_pc,0.0016
Lowan,M_15_19y_DUDW_5_14_h_pc,0.0015
Macedon,M_15_19y_DUDW_5_14_h_pc,0.0024
Malvern,M_15_19y_DUDW_5_14_h_pc,0.0011
Melbourne,M_15_19y_DUDW_5_14_h_pc,0.0022
Melton,M_15_19y_DUDW_5_14_h_pc,0.0022
Mildura,M_15_19y_DUDW_5_14_h_pc,0.0019
Mill Park,M_15_19y_DUDW_5_14_h_pc,0.0015
Monbulk,M_15_19y_DUDW_5_14_h_pc,0.0019
Mordialloc,M_15_19y_DUDW_5_14_h_pc,0.0015
Mornington,M_15_19y_DUDW_5_14_h_pc,0.0011
Morwell,M_15_19y_DUDW_5_14_h_pc,0.0012
Mulgrave,M_15_19y_DUDW_5_14_h_pc,0.0013
Murray Plains,M_15_19y_DUDW_5_14_h_pc,0.0013
Narracan,M_15_19y_DUDW_5_14_h_pc,0.0025
Narre Warren North,M_15_19y_DUDW_5_14_h_pc,0.0019
Narre Warren South,M_15_19y_DUDW_5_14_h_pc,0.004
Nepean,M_15_19y_DUDW_5_14_h_pc,0.0006
Niddrie,M_15_19y_DUDW_5_14_h_pc,0.0017
Northcote,M_15_19y_DUDW_5_14_h_pc,0.0009
Oakleigh,M_15_19y_DUDW_5_14_h_pc,0.0019
Ovens Valley,M_15_19y_DUDW_5_14_h_pc,0.0022
Pakenham,M_15_19y_DUDW_5_14_h_pc,0.0016
Pascoe Vale,M_15_19y_DUDW_5_14_h_pc,0.0012
Point Cook,M_15_19y_DUDW_5_14_h_pc,0.0023
Polwarth,M_15_19y_DUDW_5_14_h_pc,0.0017
Prahran,M_15_19y_DUDW_5_14_h_pc,0.0007
Preston,M_15_19y_DUDW_5_14_h_pc,0.001
Richmond,M_15_19y_DUDW_5_14_h_pc,0.0003
Ringwood,M_15_19y_DUDW_5_14_h_pc,0.0014
Ripon,M_15_19y_DUDW_5_14_h_pc,0.0018
Rowville,M_15_19y_DUDW_5_14_h_pc,0.0012
Sandringham,M_15_19y_DUDW_5_14_h_pc,0.0013
Shepparton,M_15_19y_DUDW_5_14_h_pc,0.002
South Barwon,M_15_19y_DUDW_5_14_h_pc,0.002
South-West Coast,M_15_19y_DUDW_5_14_h_pc,0.0011
St Albans,M_15_19y_DUDW_5_14_h_pc,0.0015
Sunbury,M_15_19y_DUDW_5_14_h_pc,0.002
Sydenham,M_15_19y_DUDW_5_14_h_pc,0.0021
Tarneit,M_15_19y_DUDW_5_14_h_pc,0.0031
Thomastown,M_15_19y_DUDW_5_14_h_pc,0.0013
Warrandyte,M_15_19y_DUDW_5_14_h_pc,0.0013
Wendouree,M_15_19y_DUDW_5_14_h_pc,0.0017
Werribee,M_15_19y_DUDW_5_14_h_pc,0.0024
Williamstown,M_15_19y_DUDW_5_14_h_pc,0.0016
Yan Yean,M_15_19y_DUDW_5_14_h_pc,0.0019
Albert Park,M_15_19y_DUDW_15_29_h_n,0.0
Ashwood,M_15_19y_DUDW_15_29_h_n,0.0
Bass,M_15_19y_DUDW_15_29_h_n,0.0
Bayswater,M_15_19y_DUDW_15_29_h_n,0.0
Bellarine,M_15_19y_DUDW_15_29_h_n,0.0
Benambra,M_15_19y_DUDW_15_29_h_n,0.0
Bendigo East,M_15_19y_DUDW_15_29_h_n,5.0
Bendigo West,M_15_19y_DUDW_15_29_h_n,0.0
Bentleigh,M_15_19y_DUDW_15_29_h_n,0.0
Berwick,M_15_19y_DUDW_15_29_h_n,0.0
Box Hill,M_15_19y_DUDW_15_29_h_n,6.0
Brighton,M_15_19y_DUDW_15_29_h_n,0.0
Broadmeadows,M_15_19y_DUDW_15_29_h_n,10.0
Brunswick,M_15_19y_DUDW_15_29_h_n,0.0
Bulleen,M_15_19y_DUDW_15_29_h_n,0.0
Bundoora,M_15_19y_DUDW_15_29_h_n,0.0
Carrum,M_15_19y_DUDW_15_29_h_n,0.0
Caulfield,M_15_19y_DUDW_15_29_h_n,0.0
Clarinda,M_15_19y_DUDW_15_29_h_n,7.0
Cranbourne,M_15_19y_DUDW_15_29_h_n,4.0
Croydon,M_15_19y_DUDW_15_29_h_n,0.0
Dandenong,M_15_19y_DUDW_15_29_h_n,13.0
Eildon,M_15_19y_DUDW_15_29_h_n,0.0
Eltham,M_15_19y_DUDW_15_29_h_n,0.0
Essendon,M_15_19y_DUDW_15_29_h_n,0.0
Eureka,M_15_19y_DUDW_15_29_h_n,0.0
Euroa,M_15_19y_DUDW_15_29_h_n,0.0
Evelyn,M_15_19y_DUDW_15_29_h_n,0.0
Footscray,M_15_19y_DUDW_15_29_h_n,3.0
Frankston,M_15_19y_DUDW_15_29_h_n,0.0
Geelong,M_15_19y_DUDW_15_29_h_n,0.0
Gippsland East,M_15_19y_DUDW_15_29_h_n,3.0
Gippsland South,M_15_19y_DUDW_15_29_h_n,9.0
Glen Waverley,M_15_19y_DUDW_15_29_h_n,4.0
Greenvale,M_15_19y_DUDW_15_29_h_n,4.0
Hastings,M_15_19y_DUDW_15_29_h_n,0.0
Hawthorn,M_15_19y_DUDW_15_29_h_n,6.0
Ivanhoe,M_15_19y_DUDW_15_29_h_n,0.0
Kalkallo,M_15_19y_DUDW_15_29_h_n,0.0
Kew,M_15_19y_DUDW_15_29_h_n,0.0
Kororoit,M_15_19y_DUDW_15_29_h_n,7.0
Lara,M_15_19y_DUDW_15_29_h_n,0.0
Laverton,M_15_19y_DUDW_15_29_h_n,0.0
Lowan,M_15_19y_DUDW_15_29_h_n,0.0
Macedon,M_15_19y_DUDW_15_29_h_n,0.0
Malvern,M_15_19y_DUDW_15_29_h_n,0.0
Melbourne,M_15_19y_DUDW_15_29_h_n,13.0
Melton,M_15_19y_DUDW_15_29_h_n,0.0
Mildura,M_15_19y_DUDW_15_29_h_n,0.0
Mill Park,M_15_19y_DUDW_15_29_h_n,0.0
Monbulk,M_15_19y_DUDW_15_29_h_n,0.0
Mordialloc,M_15_19y_DUDW_15_29_h_n,0.0
Mornington,M_15_19y_DUDW_15_29_h_n,4.0
Morwell,M_15_19y_DUDW_15_29_h_n,1.0
Mulgrave,M_15_19y_DUDW_15_29_h_n,0.0
Murray Plains,M_15_19y_DUDW_15_29_h_n,0.0
Narracan,M_15_19y_DUDW_15_29_h_n,0.0
Narre Warren North,M_15_19y_DUDW_15_29_h_n,0.0
Narre Warren South,M_15_19y_DUDW_15_29_h_n,5.0
Nepean,M_15_19y_DUDW_15_29_h_n,0.0
Niddrie,M_15_19y_DUDW_15_29_h_n,0.0
Northcote,M_15_19y_DUDW_15_29_h_n,0.0
Oakleigh,M_15_19y_DUDW_15_29_h_n,9.0
Ovens Valley,M_15_19y_DUDW_15_29_h_n,7.0
Pakenham,M_15_19y_DUDW_15_29_h_n,0.0
Pascoe Vale,M_15_19y_DUDW_15_29_h_n,0.0
Point Cook,M_15_19y_DUDW_15_29_h_n,3.0
Polwarth,M_15_19y_DUDW_15_29_h_n,7.0
Prahran,M_15_19y_DUDW_15_29_h_n,0.0
Preston,M_15_19y_DUDW_15_29_h_n,3.0
Richmond,M_15_19y_DUDW_15_29_h_n,0.0
Ringwood,M_15_19y_DUDW_15_29_h_n,4.0
Ripon,M_15_19y_DUDW_15_29_h_n,4.0
Rowville,M_15_19y_DUDW_15_29_h_n,8.0
Sandringham,M_15_19y_DUDW_15_29_h_n,0.0
Shepparton,M_15_19y_DUDW_15_29_h_n,6.0
South Barwon,M_15_19y_DUDW_15_29_h_n,6.0
South-West Coast,M_15_19y_DUDW_15_29_h_n,0.0
St Albans,M_15_19y_DUDW_15_29_h_n,0.0
Sunbury,M_15_19y_DUDW_15_29_h_n,4.0
Sydenham,M_15_19y_DUDW_15_29_h_n,0.0
Tarneit,M_15_19y_DUDW_15_29_h_n,3.0
Thomastown,M_15_19y_DUDW_15_29_h_n,3.0
Warrandyte,M_15_19y_DUDW_15_29_h_n,4.0
Wendouree,M_15_19y_DUDW_15_29_h_n,3.0
Werribee,M_15_19y_DUDW_15_29_h_n,0.0
Williamstown,M_15_19y_DUDW_15_29_h_n,0.0
Yan Yean,M_15_19y_DUDW_15_29_h_n,0.0
Albert Park,M_15_19y_DUDW_15_29_h_pc,0.0
Ashwood,M_15_19y_DUDW_15_29_h_pc,0.0
Bass,M_15_19y_DUDW_15_29_h_pc,0.0
Bayswater,M_15_19y_DUDW_15_29_h_pc,0.0
Bellarine,M_15_19y_DUDW_15_29_h_pc,0.0
Benambra,M_15_19y_DUDW_15_29_h_pc,0.0
Bendigo East,M_15_19y_DUDW_15_29_h_pc,0.0001
Bendigo West,M_15_19y_DUDW_15_29_h_pc,0.0
Bentleigh,M_15_19y_DUDW_15_29_h_pc,0.0
